episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9247000571319749,-0.6168007338770426,-0.03644843514060394,-0.3007510523947195,-0.1647605223052428,-0.2036370552826497,-0.18692491767231856,-0.04166535957275639,-0.23865280366578798,-0.006014309871324963,-0.04104346722611549
1,0.9113453890598034,-1.0298682421855576,-0.07177682556286721,-0.449638048387809,-0.3296987548874655,-0.3393852966477373,-0.3318284437963405,-0.09000394851667622,-0.4238093191980236,-0.013374124140169506,-0.08041818506815375
2,0.912105382693618,-1.1912370779428727,-0.09206321667269199,-0.3847744405930836,-0.46933595165201153,-0.3884408099692346,-0.39335650758081464,-0.11071739987104603,-0.5172871195980666,-0.016218643689441363,-0.1036106486517428
3,0.909335659032307,-1.227380624659069,-0.12033332797187728,-0.28047587877631075,-0.63651890459324,-0.413158281950615,-0.4301843728361637,-0.12540657266325794,-0.46927940031166326,-0.01781500532508855,-0.11502107141415102
4,0.9198290280616985,-1.1455405842634117,-0.1390022001353677,-0.11463698193650854,-0.7379234774913068,-0.3955699052581274,-0.4438992969325603,-0.10266996633440789,-0.37927305847351606,-0.01339789408327212,-0.12129698915796489
5,0.9102461055612967,-1.3472587831444631,-0.16040160990839675,-0.24661819422757147,-0.8682805493928757,-0.46388886158818293,-0.5208104887496392,-0.1409995634782087,-0.38148189628922013,-0.018946909415603716,-0.13265843823974757
6,0.9231354642313546,-1.24297822364356,-0.173205492661195,-0.11322476143645319,-0.9649158870604788,-0.43064685786744444,-0.5442381556038212,-0.1593541375876238,-0.3202851743878399,-0.025418228394382295,-0.1397895832901172
7,0.9151303956834532,-1.2996648524146988,-0.19040237667834767,-0.16209624288327507,-1.0834851946060966,-0.45009378968948643,-0.5855537936254869,-0.1920829453960938,-0.25973195773644603,-0.02903443383316203,-0.14308424724925375
8,0.9142943327928811,-1.32363032076546,-0.20821876103803216,-0.05718478598819665,-1.202908374535071,-0.4613285237068133,-0.61111183844802,-0.19152482993872222,-0.24019115283646392,-0.030679762987362746,-0.1536805232441907
9,0.9249197052711128,-1.2088179574652065,-0.22298423069071804,0.003921359406516078,-1.301219315845463,-0.43038493461136496,-0.6259034531570026,-0.24966046109360404,-0.18338208522566743,-0.04078723044620347,-0.15798933135330553
