episode,service_level,rebalancing_imbalance,projected_starvation_risk,projected_congestion_risk
42,0.9406225865858729,-403.16007990118305,-0.00076273141478598,-0.006402768058049726
43,0.9362465253908001,-398.9566726511097,0.0,-0.003816371127848054
44,0.9367004785841134,-403.80726160098624,0.0,-0.02872109887009555
45,0.9463024730310406,-395.5443887194751,-0.00018266194887879165,-0.006247782556595735
46,0.942308847378221,-390.50842316959455,-0.10130459578575524,-0.17094218203307643
47,0.934429201667976,-397.3640089080778,-0.0009214027313373318,-0.34645808742682416
48,0.9428328680665129,-399.0114534644103,-0.08567298668161766,-0.2634734754809816
49,0.9370218128356687,-398.26922682631687,-0.0650229563355631,-0.22175342397039569
50,0.9371511329692545,-395.0668711044813,-0.10249118454072402,-0.03159863789749356
51,0.943289912147834,-400.0919317323286,0.0,-0.0004793865517106461
52,0.9461506100126209,-405.787868522064,-0.09704629640415682,-0.08189381913259315
53,0.9436470765976733,-405.98116833278056,-0.046583541906135936,-0.06193858769086795
54,0.9422544535387578,-401.9861957222577,-0.008596970228922508,-0.00714421919767588
55,0.9443749627776785,-398.35604184283017,0.0,-0.006664851321948928
56,0.9396236591358542,-402.8002528383262,0.0,0.0
57,0.9444831028953499,-402.5445668674793,-0.06756156797001123,-0.041354184357109205
58,0.9400411044589402,-401.259703810383,0.0,0.0
59,0.9399112017759644,-396.3554898080815,-0.01032706467042048,-0.008640734918150034
60,0.93753950814244,-410.9155023403956,-0.011036888415083698,-0.10860651749976773
61,0.9463429347006485,-411.2881954829233,-0.0895826182532617,-0.15844689583475033
62,0.9442506615347607,-407.95139811772304,-0.004464635263241121,-0.03433621746303402
63,0.9451984247197819,-409.9733271776123,0.0,0.0
64,0.9333253351729103,-404.3060747297335,0.0,0.0
65,0.9430931066702837,-404.8718355421751,0.0,0.0
66,0.9404907063197026,-411.00025802550124,-0.021057768214155205,-0.0072349228343807324
67,0.9376656227415081,-409.16502923117713,-0.010346405541224356,-0.011053923873907988
68,0.9335090451659279,-404.75966776299356,-0.09268409141043396,-0.007482019696891768
69,0.9363341930066574,-412.1082520393031,0.0,-0.10388737983684711
70,0.9421982810797724,-413.15311829396643,-0.042707387508461384,0.0
71,0.945963147048127,-409.7823542786459,0.0,-0.006088574892786117
72,0.9364276684124977,-404.37263386003013,0.0,0.0
73,0.9404863221884499,-408.7097732497313,0.0,-0.0030930506730336552
74,0.9457057347561897,-415.65190386202124,-0.03743334597088007,-0.030426301731790492
75,0.9393831130165535,-412.35536547294856,-0.002931081272252248,0.0
76,0.940170679670832,-409.2113280104242,0.0,0.0
77,0.9439582327378078,-411.45815916515033,-0.1687951379028448,-0.05112743779413633
78,0.9390346907993967,-418.4029654265088,-0.10768974053214675,-0.056612867447366405
79,0.9392559523809524,-419.99002994315225,-0.10370844626756295,-0.10823070080013467
80,0.9448966057756074,-424.19782448037614,0.0,0.0
81,0.9431831795854798,-417.767023494365,-0.012900437999597607,-0.023079760415660407
82,0.9414837110481586,-424.6562462838065,-0.010112074601765896,-0.007328360488306819
83,0.9438912931634537,-425.0992092028313,-0.026726595217905776,-0.026580279520761137
84,0.9448300948801116,-423.3604073495248,-0.018688073944137223,-0.02325561005677186
85,0.9406235878897424,-426.46023459548275,0.0,0.0
86,0.9419388126745174,-424.9564500859473,-0.027819734604800934,-0.01817231422085595
87,0.9465819613457409,-426.24879822514936,0.0,-0.1163343384292215
88,0.9455374280230326,-428.07352077956494,-0.05002762238960569,-0.028377740957124493
89,0.9441040654332539,-432.94780964633566,0.0,-0.009197866271266786
90,0.9412538884900694,-429.17807093501403,0.0,0.0
91,0.93941421576082,-434.6498988318026,0.0,-0.06206267783067554
92,0.9400235557031982,-433.59810060161396,-0.042532468821871006,-0.006657386454908164
93,0.9388995229848388,-431.93805557249607,-0.001657328210132816,-0.0066424174435335236
94,0.9431770045385779,-438.3348920703651,-0.006298686802355789,0.0
95,0.9388216839120336,-436.8598173193632,0.0,0.0
96,0.9452530498852518,-434.83607637846535,-0.06826641955857232,-0.056933773249778025
97,0.9458188940786499,-437.57835449106113,-0.058425135432377186,-0.04792002275070376
98,0.9362225019480909,-441.0986005084913,-0.04441831858011069,-0.020716974003064333
99,0.9425644116317613,-445.42807179053284,0.0,-0.011977369924247016
100,0.9435055675232865,-452.76861613165227,0.0,0.0
101,0.9413346222396761,-448.32423221748786,-0.012708620331437305,-0.006883359881892261
102,0.9420224175956977,-456.49934200129275,-0.03869706255087619,0.0
103,0.9372229760289462,-458.51331526766967,-0.010243468466184425,-0.023892780965727254
104,0.9456156054199204,-462.3037521886283,-0.02940703908674461,-0.0001247344438114991
105,0.9424501769135392,-455.5813825921534,-0.014933965079726644,-0.0018585089157295035
106,0.9476425438596491,-454.1297846788791,-0.03935311123221681,0.0
107,0.9440399417516122,-449.4562096483404,-0.011400165996251517,0.0
108,0.9461705740415264,-452.67204512099966,0.0,-0.005959454313276744
109,0.9403016401307307,-449.3975167742725,0.0,0.0
110,0.9366077040495645,-448.43420355416146,-0.00014729529962368424,0.0
111,0.9379854223921615,-448.6576670300161,-0.05475232621664753,-0.027168125164075133
112,0.9523316693047608,-455.15947416770535,-0.09272820851298284,-0.020835652954603538
113,0.9433443015255758,-452.39746194597774,0.0,0.0
114,0.93978979870554,-457.3225738508643,-0.0009291501847192843,0.0
115,0.9424508522986236,-456.1034660865516,-0.01943240017410386,0.0
116,0.9461584276354973,-452.2279167694731,0.0,-0.00040269673003471185
117,0.9495319251080173,-458.21032484484147,-0.03043527967320666,-0.015436105596338139
118,0.9366950182260024,-462.72998966533333,-0.018863760078879143,-0.017956926437001454
119,0.9439019952695736,-460.55523329552193,-0.0007204714746597786,-0.001149861193614398
120,0.9449505660264643,-458.02855749718344,-0.019193629173639988,-0.0003525490741206716
121,0.9401444477881432,-456.53049673391644,0.0,0.0
122,0.9422784963867128,-458.8273897728266,0.0,-9.418238214485985e-05
123,0.9419920939147101,-454.43790108963174,-0.005596811828627805,-0.029446696076022124
124,0.942747398983789,-450.85517738992047,0.0,0.0
125,0.9426891769671389,-454.1935243433323,0.0,-0.02748208027371202
126,0.9436505310027378,-456.8769896271256,-0.0021378332088581673,-0.0020098819495408455
127,0.9421210196861108,-454.18715031136566,0.0,0.0
128,0.9427224124466871,-454.7220581340284,-0.025183557630114106,-0.010689295290358744
129,0.9393477871349221,-457.99062046007396,-0.02435375982941397,-0.013284244253978733
130,0.937798038568815,-464.18770705881514,-0.016633144574789257,-0.010196714206698067
131,0.9407528443476156,-460.0757108919658,-0.0017364535596009964,-0.0038488923014433863
132,0.9464620218744335,-465.2123760087089,-0.03766425351139083,-0.018971914547853422
133,0.9461342500230195,-466.5650987198576,-0.00017556560032278118,-0.0003447324600325783
134,0.950199564586357,-464.4749694990296,-0.022217613538436286,0.0
135,0.9346858286772834,-463.72012551222,-0.008056035717324888,-0.004027896983397078
136,0.9409103248574789,-467.17657873154985,0.0,0.0
137,0.9410021551724138,-470.7609367315256,-0.021255376898545616,-0.00014504470408247753
138,0.9379236966104271,-470.9225148792381,-0.0010013919736167854,0.0
139,0.9418657599951429,-474.60929414828837,-0.0033065290218058266,0.0
140,0.9394477733281141,-473.9123673065249,0.0,0.0
141,0.9361933206625034,-470.13419554466077,-0.005070565526504851,-0.011518384590373854
142,0.9448334394228729,-471.9809693959699,0.0,0.0
143,0.9426944511751878,-478.8120821709448,0.0,-0.001499975122885024
144,0.9406201691370374,-473.41368223827357,-0.0011355312680937527,-0.0034696574987082376
145,0.941747868453106,-476.5488127824659,-0.003822201194536788,-0.0001782707386600544
146,0.9419049075064975,-473.3561400473035,0.0,-0.00032125861577159197
147,0.9396819594224091,-473.1497009837615,-0.0014222711028512162,-0.001220179955194034
148,0.9383395125509025,-466.2658182751059,0.0,0.0
149,0.9370587351659907,-466.0386363559836,-0.02122266722810903,-0.012317632666176036
150,0.9411166297648256,-467.72388245773755,-0.0024887741646070272,0.0
151,0.9439303047659241,-472.01387505129003,-0.030101215263465406,-0.0234209617647516
152,0.9464944649446494,-478.1949543325393,-0.027873653105741227,-0.013539162790545836
153,0.9447787503039144,-481.576799910839,-0.00876681496433122,-0.0004659473456014396
154,0.9392222122275194,-479.96454403639694,-0.028248509851203214,-0.017968557707720986
155,0.9404274670304684,-480.49215842122686,0.0,0.0
156,0.94448507007922,-480.3304640230486,-0.0014735814103485722,0.0
157,0.9443826473859844,-481.73812140906375,-0.020874934490578506,-0.0006324569493108133
158,0.9451173007108209,-480.6876945469856,-0.007624988496422861,-0.012313873165828328
159,0.9420796367655405,-480.43135412733795,-0.016914808128625402,-0.0003319995219158003
160,0.9455227039119657,-478.6550383877474,-0.007193522146690611,0.0
161,0.9449770863482875,-480.8903752095658,-0.003470187306021132,-0.00022027224085485194
162,0.9451882716995006,-481.2595685142235,-0.0026475092603228667,-0.013734154820765145
163,0.9438036440295137,-482.6429703923092,-0.004689971044992015,-0.0023270055478731635
164,0.9446869580816839,-486.6790605004178,-0.006517400767790945,-0.006940274732951954
165,0.9431358842658724,-489.8847546091904,-0.003364943730299952,0.0
166,0.9385301473468527,-488.684893516393,0.0,-0.0003529553487622978
167,0.9418088479540994,-484.86470228384974,-0.008393716392730401,-0.00997708022321923
168,0.9475104169789262,-486.2268873967057,-0.0047846061116796615,-0.010355110950269425
169,0.9450486891385768,-490.8201253293455,-0.0020209931237321743,-0.0006264759242928209
170,0.946777108433735,-490.24366579506386,-0.012209820226162878,-0.020240909979766023
171,0.9403847890886099,-491.8411260467628,-0.0005780606943601692,0.0
172,0.9356287425149701,-490.8286729092866,-0.021317502391077995,-0.019329928753754288
173,0.9395059502344032,-492.35365345923043,-0.027192147876339893,-0.005897813576840816
174,0.9452819315114198,-491.84545556547675,0.0,0.0
175,0.9499263622974963,-491.1859235480182,-0.030377954235056605,-0.014533855097147847
176,0.9353241341827954,-494.19608845050647,0.0,0.0
177,0.9483424669840985,-492.8025432220408,-0.009941592678538738,-0.0036297733922933755
178,0.9406130268199233,-491.13077845353,0.0,-0.0006181291627577686
179,0.9439784301977232,-493.7751941346352,-0.012101758250793671,0.0
180,0.9368880855550534,-494.4068516410286,-0.0175289504099917,-0.0030855415369009454
181,0.9368152483866127,-493.7362544395863,-0.0013399530700158294,-0.0022207002147713144
182,0.94237378525717,-497.6971626389458,-0.00033628989541759346,-0.009156690660896086
183,0.9510338627509739,-496.79435939859223,-0.01001799958986388,-0.015228134038816529
184,0.9409262476783895,-497.2058158674683,-0.0003225000550723516,-0.0002721404793931369
185,0.9361139491555983,-498.5273063356571,-0.008326197713535316,-0.0078820446871747
186,0.9419938310424341,-500.7106576362275,0.0,0.0
187,0.9409232241090648,-497.8490026204255,0.0,0.0
188,0.944580350940775,-498.04700933860636,0.0,0.0
189,0.9399444712699179,-496.9728998779605,-0.007237150702715838,-0.003162107911244112
190,0.9430037485405273,-499.1069101672557,-0.014498792439058127,-0.0009681078925296081
191,0.9472823987400077,-499.7770322198967,-0.0029772063318318116,-0.0011278798777769985
192,0.9402791203479942,-500.7937211299545,0.0,-0.0002622966855215854
193,0.9484886153473001,-498.16499271351455,0.0,0.0
194,0.9381151611835175,-497.05611892778904,0.0,0.0
195,0.9382147586372939,-496.43008644229457,-0.00019401192324504314,-0.014342236364705689
196,0.9488985463809381,-496.39467875390216,-0.0006075925203887808,0.0
197,0.9500581430932126,-497.3399381297536,0.0,-0.0011230628078654715
198,0.946264196054991,-496.13581048344696,-0.0033451189770144834,0.0
199,0.9407333454347432,-495.3068533249455,0.0,0.0
