seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
42,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251,0.0303
42,7,5,5,322,343,2,2,227,61,3152,2925,2924,7,8,15,6,10,16,0.0261,0.0379
42,8,5,5,288,296,2,1,204,94,3132,2928,2926,5,15,20,5,0,5,0.0261,0.0562
42,9,5,5,318,306,2,3,135,43,3188,3053,3051,15,9,24,5,3,8,0.0392,0.0641
42,10,5,5,264,285,2,6,197,53,3532,3335,3341,13,10,23,9,0,9,0.0448,0.0698
42,11,5,5,286,299,2,7,124,60,2998,2874,2876,13,11,24,11,9,20,0.0473,0.0749
42,12,5,5,313,311,2,4,99,16,2352,2253,2253,5,20,25,4,7,11,0.0484,0.0955
42,13,5,5,261,272,2,6,81,37,1690,1609,1603,8,4,12,11,0,11,0.0449,0.0937
42,14,5,5,285,308,2,8,216,107,3220,3004,3009,15,10,25,14,4,18,0.0464,0.0968
42,15,5,5,292,310,2,9,172,29,3014,2842,2845,13,15,28,15,14,29,0.0435,0.1041
42,16,5,5,279,295,2,8,168,119,3212,3044,3039,13,2,15,19,0,19,0.036,0.0972
42,17,5,5,338,359,2,12,250,80,3458,3208,3210,7,17,24,9,9,18,0.0334,0.1043
42,18,5,5,293,289,2,4,174,60,3028,2854,2857,12,10,22,16,12,28,0.0278,0.1111
42,19,5,5,284,308,2,12,102,52,2374,2272,2272,10,7,17,7,8,15,0.0319,0.1051
42,20,5,5,217,247,2,15,57,15,1616,1559,1554,5,5,10,10,4,14,0.0256,0.0931
42,21,5,5,291,314,2,7,163,55,3058,2895,2895,11,7,18,4,27,31,0.0342,0.0907
42,22,5,5,258,287,2,13,167,35,3120,2953,2957,15,12,27,13,0,13,0.0374,0.0909
42,23,5,5,274,280,2,4,275,33,3292,3017,3015,7,17,24,13,7,20,0.0293,0.1079
42,24,5,5,269,298,2,11,218,58,3350,3132,3135,8,8,16,8,17,25,0.0291,0.103
42,25,5,5,324,319,2,2,189,50,3178,2989,2985,9,12,21,11,0,11,0.0265,0.1166
42,26,5,5,262,276,2,7,94,44,2434,2340,2344,10,7,17,5,13,18,0.0329,0.1156
42,27,5,5,256,279,2,6,68,33,1694,1626,1620,6,1,7,9,7,16,0.0289,0.1089
