seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
47,7,6,8,D0,True,20,0,20,0,0,0,0,0,0,[],3.0,S65,3.15,20,0,20,0.0,,-0.462009,-7.873941,-8.33595,True,True,5,S26,True,2,0.1286,depot_passthrough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,6,29,S65,False,20,0,20,20,0,0,0,0,0,"['B575', 'B183', 'B612', 'B185', 'B357', 'B661', 'B305', 'B490', 'B755', 'B634', 'B127', 'B280', 'B22', 'B164', 'B688', 'B380', 'B725', 'B594', 'B145', 'B391']",13.0,S37,5.89,0,0,0,0.0,,-0.420754,-7.731754,-8.152508,False,False,18,S26,True,12,0.4721,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,6,48,S37,False,0,0,0,0,20,0,0,0,0,"['B179', 'B411', 'B644', 'B576', 'B595', 'B62', 'B289', 'B696', 'B94', 'B480', 'B519', 'B589', 'B36', 'B241', 'B743', 'B237', 'B596', 'B177', 'B238', 'B446']",13.0,S26,7.79,20,0,20,0.0,,-0.408882,-7.700254,-8.109136,False,False,12,S26,False,6,0.3847,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,8,S26,False,20,0,20,20,0,0,0,0,0,"['B179', 'B411', 'B644', 'B576', 'B595', 'B62', 'B289', 'B696', 'B94', 'B480', 'B519', 'B589', 'B36', 'B241', 'B743', 'B237', 'B596', 'B177', 'B238', 'B446']",13.0,S46,8.08,0,0,0,0.0,,-0.224832,-7.744388,-7.96922,False,False,12,S38,True,8,0.38,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,29,S46,False,0,0,0,0,13,0,0,0,0,"['B35', 'B654', 'B614', 'B714', 'B503', 'B153', 'B297', 'B47', 'B92', 'B735', 'B392', 'B487', 'B150']",9.5,S32,2.16,13,0,13,0.0,,-0.189764,-7.744199,-7.933964,False,False,18,S38,True,13,0.574,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,41,S32,False,13,0,13,13,0,0,0,0,0,"['B35', 'B654', 'B614', 'B714', 'B503', 'B153', 'B297', 'B47', 'B92', 'B735', 'B392', 'B487', 'B150']",9.5,S59,6.22,0,0,0,0.0,,-0.183128,-7.587073,-7.770201,True,False,24,S29,True,15,0.7382,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,57,S59,False,0,0,0,0,20,0,0,0,0,"['B760', 'B216', 'B9', 'B502', 'B633', 'B462', 'B51', 'B547', 'B260', 'B148', 'B757', 'B211', 'B708', 'B340', 'B223', 'B618', 'B510', 'B63', 'B709', 'B408']",13.0,S24,9.52,20,0,20,0.0,,-0.129875,-7.579526,-7.709401,False,False,12,S61,True,8,0.3605,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,8,19,S24,False,20,0,20,0,0,0,0,0,0,[],3.0,S51,13.42,20,0,20,0.0,,-0.047111,-7.424696,-7.471808,False,False,18,S27,True,3,0.4785,do_nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,8,36,S51,False,20,0,20,15,0,0,0,0,0,"['B760', 'B216', 'B9', 'B502', 'B633', 'B462', 'B51', 'B547', 'B260', 'B148', 'B757', 'B211', 'B708', 'B340', 'B223']",10.5,S11,10.98,5,0,5,0.0,,-0.100438,-7.392368,-7.492806,False,False,18,S55,True,14,0.4381,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,8,57,S11,False,5,0,5,0,15,0,0,0,0,"['B690', 'B111', 'B429', 'B374', 'B729', 'B19', 'B243', 'B74', 'B163', 'B24', 'B405', 'B537', 'B306', 'B254', 'B518']",10.5,S15,7.51,20,0,20,0.0,,-0.100724,-7.266328,-7.367052,False,False,12,S50,True,10,0.2575,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,9,15,S15,False,20,0,20,14,0,0,0,0,0,"['B618', 'B510', 'B63', 'B709', 'B408', 'B690', 'B111', 'B429', 'B374', 'B729', 'B19', 'B243', 'B74', 'B163']",10.0,S61,3.33,6,0,6,0.0,,-0.118476,-7.33226,-7.450737,False,False,18,S22,True,15,0.6561,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,9,29,S61,False,6,0,6,6,0,0,1,0,0,"['B629', 'B24', 'B405', 'B537', 'B306', 'B254', 'B518']",6.5,S63,3.24,0,1,1,0.0,,-0.112273,-7.382721,-7.494994,True,True,96,S39,True,58,2.6078,delivery+depot_removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,9,38,S63,False,0,1,1,0,13,0,0,0,0,"['B384', 'B98', 'B643', 'B118', 'B551', 'B744', 'B284', 'B298', 'B202', 'B388', 'B497', 'B43', 'B458']",9.5,S34,5.11,13,1,14,0.0,,-0.141243,-7.325485,-7.466728,True,False,72,S37,True,26,2.2608,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,9,53,S34,False,13,1,14,13,0,0,0,0,0,"['B384', 'B98', 'B643', 'B118', 'B551', 'B744', 'B284', 'B298', 'B202', 'B388', 'B497', 'B43', 'B458']",9.5,S62,2.8,0,1,1,0.0,,-0.129335,-7.386118,-7.515453,False,False,12,S62,False,7,0.3059,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,10,5,S62,False,0,1,1,0,16,0,0,0,0,"['B77', 'B658', 'B32', 'B17', 'B199', 'B686', 'B366', 'B719', 'B347', 'B406', 'B544', 'B246', 'B395', 'B60', 'B322', 'B747']",11.0,S25,12.56,16,1,17,0.0,,-0.118085,-7.51259,-7.630675,False,False,18,S55,True,10,0.6196,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,10,29,S25,False,16,1,17,12,0,0,0,0,0,"['B77', 'B658', 'B32', 'B17', 'B199', 'B686', 'B366', 'B719', 'B347', 'B406', 'B544', 'B246']",9.0,S27,10.1,4,1,5,0.0,,-0.141711,-7.596898,-7.738609,False,False,18,S55,True,6,0.6128,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,10,48,S27,False,4,1,5,4,0,1,0,0,0,"['B395', 'B60', 'B322', 'B747']",8.0,S39,5.98,0,1,1,0.0,,-0.212658,-7.541046,-7.753704,True,True,24,S39,False,21,0.6076,delivery+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,11,2,S39,False,0,1,1,0,19,0,0,0,0,"['B233', 'B637', 'B538', 'B486', 'B750', 'B638', 'B421', 'B226', 'B373', 'B109', 'B599', 'B499', 'B381', 'B672', 'B418', 'B212', 'B501', 'B562', 'B728']",12.5,S29,9.53,19,1,20,0.0,,-0.136454,-7.516469,-7.652923,False,False,12,S29,False,6,0.2817,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,11,24,S29,False,19,1,20,15,0,0,0,0,0,"['B233', 'B637', 'B538', 'B486', 'B750', 'B638', 'B421', 'B226', 'B373', 'B109', 'B599', 'B499', 'B381', 'B672', 'B418']",10.5,S50,1.29,4,1,5,0.0,,-0.147372,-7.600395,-7.747767,False,False,18,S50,False,12,0.5415,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,11,36,S50,False,4,1,5,4,0,0,0,0,0,"['B212', 'B501', 'B562', 'B728']",5.0,S52,6.29,0,1,1,0.0,,-0.112244,-7.628799,-7.741042,False,False,12,S33,True,7,0.3485,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,11,47,S52,False,0,1,1,0,9,0,0,0,0,"['B58', 'B410', 'B413', 'B371', 'B726', 'B341', 'B684', 'B161', 'B96']",7.5,S33,0.73,9,1,10,0.0,,-0.153271,-7.553859,-7.70713,False,False,18,S33,False,12,0.4721,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,11,55,S33,False,9,1,10,0,10,0,0,0,0,"['B26', 'B470', 'B403', 'B338', 'B585', 'B394', 'B95', 'B97', 'B460', 'B666']",8.0,S46,2.0,19,1,20,0.0,,-0.13585,-7.618971,-7.754821,False,False,12,S46,False,7,0.3633,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,12,5,S46,False,19,1,20,16,0,0,0,0,0,"['B58', 'B410', 'B413', 'B371', 'B726', 'B341', 'B684', 'B161', 'B96', 'B26', 'B470', 'B403', 'B338', 'B585', 'B394', 'B95']",11.0,S48,3.57,3,1,4,0.0,,-0.18199,-7.538892,-7.720882,False,False,18,S50,True,6,0.7068,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,12,20,S48,False,3,1,4,0,7,0,0,0,0,"['B588', 'B141', 'B169', 'B496', 'B623', 'B591', 'B476']",6.5,S35,8.23,10,1,11,0.0,,-0.165349,-7.524696,-7.690045,False,False,18,S11,True,10,0.7327,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,12,35,S35,False,10,1,11,10,0,0,0,0,0,"['B97', 'B460', 'B666', 'B588', 'B141', 'B169', 'B496', 'B623', 'B591', 'B476']",8.0,S41,9.63,0,1,1,0.0,,-0.211754,-7.536384,-7.748138,True,False,36,S41,False,20,1.4399,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,12,52,S41,False,0,1,1,0,15,0,0,0,0,"['B761', 'B471', 'B659', 'B178', 'B280', 'B688', 'B387', 'B101', 'B725', 'B675', 'B522', 'B185', 'B29', 'B220', 'B367']",10.5,S57,9.56,15,1,16,0.0,,-0.365399,-7.671631,-8.03703,True,False,36,S61,True,16,1.2227,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,13,12,S57,False,15,1,16,15,0,0,1,0,0,"['B451', 'B761', 'B471', 'B659', 'B178', 'B280', 'B688', 'B387', 'B101', 'B725', 'B675', 'B522', 'B185', 'B29', 'B220', 'B367']",11.0,S53,4.73,0,2,2,0.0,,-0.266359,-7.943368,-8.209727,True,True,36,S30,True,24,1.3664,delivery+depot_removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,13,28,S53,False,0,2,2,0,18,0,0,0,0,"['B281', 'B210', 'B697', 'B393', 'B396', 'B33', 'B528', 'B180', 'B443', 'B400', 'B105', 'B368', 'B85', 'B200', 'B340', 'B432', 'B244', 'B669']",12.0,S17,9.29,18,2,20,0.0,,-0.489106,-7.971507,-8.460613,True,False,36,S29,True,26,1.175,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,13,49,S17,False,18,2,20,18,0,0,0,0,0,"['B281', 'B210', 'B697', 'B393', 'B396', 'B33', 'B528', 'B180', 'B443', 'B400', 'B105', 'B368', 'B85', 'B200', 'B340', 'B432', 'B244', 'B669']",12.0,S66,7.34,0,2,2,0.0,,-0.54386,-8.028202,-8.572061,False,False,12,S29,True,6,0.4213,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,14,9,S66,False,0,2,2,0,15,1,0,0,0,"['B758', 'B255', 'B51', 'B486', 'B422', 'B26', 'B480', 'B441', 'B450', 'B510', 'B229', 'B519', 'B604', 'B463', 'B433']",13.5,S29,6.29,15,2,17,0.0,,-0.519709,-7.586624,-8.106333,True,True,72,S62,True,37,2.1722,pickup+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,14,28,S29,False,15,2,17,15,0,0,0,0,0,"['B758', 'B255', 'B51', 'B486', 'B422', 'B26', 'B480', 'B441', 'B450', 'B510', 'B229', 'B519', 'B604', 'B463', 'B433']",10.5,S12,9.35,0,2,2,0.0,,-0.544383,-7.632296,-8.176679,False,False,12,S65,True,7,0.3031,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,14,48,S12,False,0,2,2,0,18,0,0,0,0,"['B447', 'B192', 'B156', 'B120', 'B289', 'B521', 'B691', 'B560', 'B116', 'B310', 'B737', 'B247', 'B133', 'B456', 'B550', 'B228', 'B727', 'B344']",12.0,S39,8.6,18,2,20,0.0,,-0.616317,-7.597657,-8.213974,True,False,36,S62,True,18,1.1003,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,15,9,S39,False,18,2,20,18,0,0,0,0,0,"['B447', 'B192', 'B156', 'B120', 'B289', 'B521', 'B691', 'B560', 'B116', 'B310', 'B737', 'B247', 'B133', 'B456', 'B550', 'B228', 'B727', 'B344']",12.0,S62,5.74,0,2,2,0.0,,-0.443615,-7.703839,-8.147454,False,False,12,S62,False,6,0.4044,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,15,27,S62,False,0,2,2,0,18,0,0,0,0,"['B738', 'B66', 'B593', 'B677', 'B565', 'B530', 'B448', 'B493', 'B699', 'B31', 'B469', 'B292', 'B11', 'B735', 'B160', 'B19', 'B575', 'B766']",12.0,S15,2.79,18,2,20,0.0,,-0.254459,-7.664472,-7.918931,False,False,18,S15,True,12,0.7036,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
