seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_demand_weighted_depot_backlog,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance
46,0,6,0,S0,False,0,0,0,0,0,0,0,0,0,[],3.0,S37,11.31,0,0,0,0.0,-4.072958,,,-4.072958,False,False,,,,,,,,0.128263,0.073485,,,0.872222,0.586667,,,0.090096,0.054725,,,,,,,,,,
46,0,6,14,S37,False,0,0,0,0,19,0,0,0,0,"['B406', 'B407', 'B408', 'B409', 'B410', 'B411', 'B412', 'B413', 'B414', 'B415', 'B416', 'B417', 'B418', 'B419', 'B420', 'B269', 'B635', 'B572', 'B619']",12.5,S30,4.57,19,0,19,0.0,-4.044032,,,-4.044032,False,False,,,,,,,,0.139734,0.092028,,,0.879365,0.597778,,,0.052769,0.058189,,,,,,,,,,
46,0,6,31,S30,False,19,0,19,7,0,0,0,0,0,"['B406', 'B407', 'B408', 'B409', 'B410', 'B411', 'B412']",6.5,S51,9.24,12,0,12,0.0,-4.415991,,,-4.415991,False,False,,,,,,,,0.15035,0.115658,,,0.842308,0.806061,,,0.052025,0.055599,,,,,,,,,,
46,0,6,47,S51,False,12,0,12,12,0,0,0,0,0,"['B413', 'B414', 'B415', 'B416', 'B417', 'B418', 'B419', 'B420', 'B269', 'B635', 'B572', 'B619']",9.0,S50,8.8,0,0,0,0.0,-4.30684,,,-4.30684,False,False,,,,,,,,0.157946,0.116026,,,0.853846,0.766667,,,0.042057,0.046163,,,,,,,,,,
46,0,7,4,S50,False,0,0,0,0,12,0,0,0,0,"['B558', 'B559', 'B560', 'B561', 'B562', 'B563', 'B564', 'B565', 'B566', 'B567', 'B568', 'B569']",9.0,S66,7.23,12,0,12,0.0,-4.6384,,,-4.6384,False,False,,,,,,,,0.135952,0.125544,,,0.907143,0.784783,,,0.0671,0.077116,,,,,,,,,,
46,0,7,21,S66,False,12,0,12,12,0,0,0,0,0,"['B558', 'B559', 'B560', 'B561', 'B562', 'B563', 'B564', 'B565', 'B566', 'B567', 'B568', 'B569']",9.0,S52,3.13,0,0,0,0.0,-4.650775,,,-4.650775,False,False,,,,,,,,0.139404,0.128305,,,0.9125,0.781159,,,0.069737,0.073323,,,,,,,,,,
46,0,7,33,S52,False,0,0,0,0,9,0,0,0,0,"['B584', 'B585', 'B586', 'B587', 'B588', 'B589', 'B590', 'B210', 'B214']",7.5,S65,6.18,9,0,9,0.0,-4.674525,,,-4.674525,False,False,,,,,,,,0.127221,0.141181,,,0.842381,0.886928,,,0.045845,0.09126,,,,,,,,,,
46,0,7,46,S65,False,9,0,9,9,0,0,0,0,0,"['B584', 'B585', 'B586', 'B587', 'B588', 'B589', 'B590', 'B210', 'B214']",7.5,S16,7.14,0,0,0,0.0,-4.354017,,,-4.354017,False,False,,,,,,,,0.124974,0.139699,,,0.77,0.857647,,,0.036479,0.076964,,,,,,,,,,
46,0,8,1,S16,False,0,0,0,0,7,0,0,0,0,"['B159', 'B160', 'B161', 'B162', 'B163', 'B164', 'B165']",6.5,S9,7.05,7,0,7,0.0,-4.170303,,,-4.170303,False,False,,,,,,,,0.112058,0.153049,,,0.684615,0.860513,,,0.033539,0.081614,,,,,,,,,,
46,0,8,15,S9,False,7,0,7,7,0,0,0,0,0,"['B159', 'B160', 'B161', 'B162', 'B163', 'B164', 'B165']",6.5,S46,6.57,0,0,0,0.0,-4.282374,,,-4.282374,False,False,,,,,,,,0.117149,0.157644,,,0.684615,0.901667,,,0.040747,0.07779,,,,,,,,,,
