episode,service_level,starvation_severity_max,congestion_severity_max,projected_starvation_risk,projected_congestion_risk
26,0.9428606053261429,-2.0628978395660997,-1.1913438342365488,-0.3294984353897479,-0.13689259064969367
27,0.9398892135378621,-1.987475338915689,-1.1038192957844009,-0.3304950671738279,-0.13683180732762087
28,0.936662278602202,-1.9843527230843596,-1.0995711144330582,-0.3318532833831717,-0.1368981299825866
29,0.9374193354743825,-2.0613320644781417,-1.1808410344510512,-0.33582161751305173,-0.13982576485889836
30,0.9391130498000727,-2.135732233141141,-1.2314342830061877,-0.34028606893298674,-0.14115080624045948
31,0.9391122403228217,-2.0433857354333034,-1.1546072527690754,-0.3447038704589578,-0.14302891961063458
32,0.9420944185200897,-2.05720702540981,-1.1657276628354787,-0.34266185593364284,-0.14240524845805827
33,0.9345500694990029,-2.1573999486037856,-1.2305175550445773,-0.34759923466453224,-0.1460969297278555
34,0.9459843854021667,-2.0525295437538764,-1.1550959757499697,-0.3494091346107749,-0.1465750672101239
35,0.9391948897191756,-2.1061639533118166,-1.1791845267113645,-0.3548230120425102,-0.14671015836974505
36,0.9418555960997786,-2.0841568674040407,-1.158242599112672,-0.35099900185193,-0.14663989500779162
37,0.9414841849148419,-2.00564351897495,-1.0833446358654129,-0.35406991512260316,-0.14658100318880787
38,0.9350601747205083,-2.1470989165781575,-1.2017674082462197,-0.3651306836398814,-0.1492639412060512
39,0.9337469132084563,-2.1169505564143005,-1.175559043959675,-0.367806124619008,-0.14942086139559407
40,0.9398667070584671,-2.153378738275804,-1.2138090572831908,-0.3679463928686066,-0.1484329593088583
41,0.9391918164687584,-2.149219898237845,-1.2031735780411683,-0.3688466863197833,-0.14689579024521185
42,0.9343608504003118,-2.2480517653576073,-1.2799729705766318,-0.3764933040454883,-0.14772046544789266
43,0.9400060024009604,-2.1972499226616846,-1.246396644209218,-0.3747290627684998,-0.15114303171528867
44,0.9406649153002989,-2.1848093974385896,-1.2397616948439252,-0.3805267684542206,-0.15137720718255523
45,0.9411004828837696,-2.1758669828490986,-1.2218714905948391,-0.38152973007355984,-0.14935418585343604
46,0.9378389779438351,-2.218083102290072,-1.2643586352646596,-0.3855776956954616,-0.14988342710555935
47,0.9360902255639098,-2.2660723982928337,-1.3117741773817226,-0.3916380130402564,-0.15436958177852175
48,0.9319063788503517,-2.32103203197787,-1.3459443147766372,-0.3974436837811875,-0.15537729491235266
49,0.9347024434117823,-2.3662229806219144,-1.3600545737223428,-0.3980265763487878,-0.15533580879294825
50,0.9359600047613379,-2.4287143718620214,-1.3846982331204076,-0.3990352414697837,-0.1555661044787737
51,0.9371864517469647,-2.477238399731111,-1.415905605703896,-0.40135327989632014,-0.15509949098804282
52,0.9295140971805639,-2.5663946343017408,-1.5009993462692508,-0.40699387792764424,-0.1569199279026982
53,0.9346941273678734,-2.5897381829383943,-1.489799487154871,-0.4122285134676466,-0.1568755060031223
54,0.9326706507702934,-2.6064187741544136,-1.4932228397170604,-0.41749304942488163,-0.1571929774141365
55,0.9317004813257783,-2.59865357685076,-1.4831741371691451,-0.42130446519074644,-0.15909556968009272
56,0.9378668834100966,-2.5814918005886707,-1.4704523967940477,-0.4198920519384129,-0.15928725094605373
57,0.9454349000540249,-2.5462331388228265,-1.4065307057784708,-0.4220008389550585,-0.15768731828669502
58,0.939099948620304,-2.4915049896724635,-1.3660304484465136,-0.4196148068112924,-0.1571196983021413
59,0.9393993724787091,-2.4701971001527427,-1.3380846727980409,-0.4188128288538755,-0.15638051375295975
60,0.9428230734833806,-2.484013692563722,-1.3554336855222815,-0.41703843831921816,-0.1572873828573572
61,0.9339645326119628,-2.504596571335604,-1.3729960649256798,-0.41865896758997084,-0.1593527699203082
62,0.9396549109985748,-2.5090220457825745,-1.3644693859131043,-0.4213993584493402,-0.1580093902023909
63,0.9416480405304724,-2.47816534320166,-1.34834967226978,-0.41960642805985776,-0.15871774872839883
64,0.9371735606651859,-2.488720224743282,-1.3628165649455433,-0.42168123838553584,-0.15962265898174646
65,0.9392393462654651,-2.4989796483140223,-1.3769437903139892,-0.42310143739262357,-0.1600819028575335
66,0.9366169365865517,-2.5246601296985594,-1.3947020948172475,-0.4257940151111926,-0.15813839594202744
67,0.9354926428377195,-2.5470406524017712,-1.4168851281525858,-0.426627068005476,-0.15877099675644749
68,0.9346965699208443,-2.5559686339660344,-1.4344062110566502,-0.42844709390967217,-0.16089521536040094
69,0.9409823277026014,-2.533216611938688,-1.4152460126595787,-0.42745132546731185,-0.16076646459197122
70,0.9351545006717421,-2.5856359548985592,-1.4578337440741234,-0.43049545036990483,-0.16215569371159586
71,0.9419737273241786,-2.5954976793802365,-1.4537064551635306,-0.43257567022621307,-0.1647991773803496
72,0.9398210565020223,-2.62549935346285,-1.494517201933172,-0.43430948576765843,-0.16677038858599144
73,0.939069837903348,-2.6118096931139068,-1.4677836146778553,-0.43503508753206743,-0.16459784542494899
74,0.9381715534511018,-2.633034041252695,-1.4864642486390336,-0.43577592498970863,-0.1638681654334617
75,0.9432286995515695,-2.6036451693781912,-1.4636054930192675,-0.4357688241607594,-0.1641034056896822
76,0.9336108346152686,-2.641689913888667,-1.4683844251069849,-0.43749053867464754,-0.16345693245400642
77,0.9396726135736619,-2.6187005506047165,-1.4628033141580523,-0.4353723005079366,-0.1630043757344426
78,0.9346413059757376,-2.637078092376518,-1.4609573437329908,-0.43827477771625284,-0.16152244011075217
79,0.9435048578625405,-2.630469781461613,-1.4302659713549435,-0.4396117405175777,-0.16005684592321318
80,0.9370309463297952,-2.6534623582521117,-1.4440757669020114,-0.4389723176066932,-0.16014152538840273
81,0.933990325391341,-2.7271391826198186,-1.5092746130584735,-0.44195992542064144,-0.16128459408934878
82,0.9453703146621744,-2.6841386164147267,-1.4652649873773949,-0.443792875950989,-0.16042643514103627
83,0.9415090898036116,-2.687193836497866,-1.4594776776846183,-0.4477049576044,-0.16055724056296414
84,0.9428735771373213,-2.6827545387753715,-1.4626026259616245,-0.44766705526811146,-0.16139847009035882
85,0.9392034173635762,-2.7047486286716267,-1.4879285453156355,-0.447398865941207,-0.16145431620664766
86,0.9391792940613886,-2.711361621121822,-1.489661350154988,-0.446609118960302,-0.15954263762774568
87,0.9300697190112577,-2.755430616306037,-1.5382259762202386,-0.4488055264449237,-0.16230949388261473
88,0.9391728979093545,-2.7368557816634915,-1.5275380404536762,-0.44987505758987273,-0.16258787069892808
89,0.9349036657633781,-2.765479647092002,-1.5632680708001125,-0.45031234566524464,-0.16334020402318028
90,0.9376165803108808,-2.785928822889342,-1.5883472852507483,-0.4544024335224922,-0.16629922425246838
91,0.9442342342342342,-2.7633821378055585,-1.569954271404883,-0.45231036401141606,-0.1651003592606839
92,0.9449737683169511,-2.737730405700197,-1.5319265870321137,-0.453853136129658,-0.16433903802854177
93,0.9331147935400439,-2.787077878026221,-1.5921729178107031,-0.45709936680095037,-0.16576213021339312
94,0.936016974478513,-2.8244928816089985,-1.6022370493240659,-0.45965631380219407,-0.1664215694406912
95,0.9435932938024862,-2.7805964396533285,-1.5692311924444486,-0.45704449184910634,-0.166045637182319
96,0.9323862614637655,-2.826276101821526,-1.6123569191314886,-0.45753031998187843,-0.16765595197444808
97,0.9401957230880754,-2.8025961713745233,-1.6109275051862801,-0.4556780647791548,-0.1685172502347868
98,0.9450737969179804,-2.7867086352336115,-1.5827141743745938,-0.45513580258943714,-0.16748175958436495
99,0.9422502590357774,-2.787347019430828,-1.5705944085707124,-0.45591223863796887,-0.1659682342167445
100,0.9359347350109475,-2.844394941756343,-1.6086574495937558,-0.4586534915488722,-0.1675921458956186
101,0.9397019787644788,-2.8464303536873823,-1.6188024552522216,-0.4597174222646674,-0.16874268549553012
102,0.9380906807034334,-2.8516264215184446,-1.6365231430536855,-0.4609793389328545,-0.16956740464824743
103,0.9422925380372189,-2.8129326380623114,-1.6120912063011452,-0.45962096378240935,-0.170155378006696
104,0.9404607348811932,-2.825270420830806,-1.6203343436859505,-0.4596497032104501,-0.17025841587813745
105,0.9392739273927393,-2.8410172113876455,-1.636667135736028,-0.4615496064713581,-0.17141837537855298
106,0.9374200267817289,-2.8602089624974507,-1.6554789047665333,-0.46265536962198467,-0.17124958628712483
107,0.9403194926408999,-2.8652051702673056,-1.656491871273835,-0.4629872964691604,-0.17179452816728089
108,0.9406159915035655,-2.8392838294810168,-1.6242014985341389,-0.46417860564287816,-0.17071775932862096
109,0.9466213942675354,-2.830653836877812,-1.6080333336060542,-0.465547513064098,-0.17122390940807458
110,0.9335741825799204,-2.8751012422947837,-1.6496980433648953,-0.46680059285358977,-0.1718511208578167
111,0.9444174166869375,-2.8457343915951907,-1.620289529039886,-0.46539606500973757,-0.17057824199210492
112,0.9490368572728651,-2.797940078493582,-1.5888678784766528,-0.4635066084603265,-0.1697526510168249
113,0.938848812290604,-2.7992390409743315,-1.5922237314798895,-0.46448695279197083,-0.17006206892337966
114,0.9474831964152353,-2.797691452408259,-1.5807397109267696,-0.46381258262938446,-0.1691378381254325
115,0.948638916015625,-2.758252078853485,-1.5509651126637123,-0.4654067187394582,-0.1688384896623347
116,0.9369270151208478,-2.77506225883207,-1.5598129135257872,-0.46737222001183437,-0.1690687505180532
117,0.9368656355727405,-2.8065092812525068,-1.5968116571123696,-0.47066157344130855,-0.16980917629255168
118,0.9466686856450636,-2.798179618332577,-1.5923423135331634,-0.47049022625242987,-0.17020019372490505
119,0.9428076773827647,-2.806280554320957,-1.6080142068943581,-0.47225703306938327,-0.17185513883550396
120,0.9370150064917419,-2.8327524547670047,-1.6167875500605187,-0.4755195163454738,-0.1718767854120307
121,0.9425024108003858,-2.848308480740956,-1.630482156392223,-0.47589216325954276,-0.1725260315439363
122,0.939988098780125,-2.845975307270435,-1.6277612567300712,-0.47608467796881515,-0.17256820886848406
123,0.9412450526186604,-2.849489729622412,-1.6171419235104376,-0.47728591953678046,-0.17228957898425454
124,0.9445891116090352,-2.834492125543798,-1.5999312487788688,-0.47762734639895127,-0.17228290547509761
125,0.9356907347469675,-2.8602752065175743,-1.6228821090957803,-0.48084476396307674,-0.1745613507835492
126,0.9374382909972174,-2.8932261134011936,-1.6534263618079186,-0.4809731330313453,-0.17459316816790055
127,0.933213536987122,-2.9459163452846227,-1.7009608450162894,-0.48388060450325693,-0.17595846495147113
128,0.93589514978602,-2.9854298808881663,-1.7170107578264335,-0.4870626761087424,-0.17628072350821328
129,0.9446944359987838,-2.958282214831602,-1.6997844552547028,-0.4859460946603041,-0.17717290110229791
130,0.9396912335610461,-2.954022692543536,-1.6933186660497068,-0.48493140532310824,-0.17643798122243584
131,0.9403354994710594,-2.9362157929567068,-1.6747719366112426,-0.48416615764313914,-0.1749450908044774
132,0.9381979734047409,-2.9377865305613517,-1.674758042694606,-0.48649680143801416,-0.17640166938043012
133,0.9401593336954553,-2.965269798514661,-1.6875893214128104,-0.4867487168539013,-0.17611576993613262
134,0.9408324836562106,-2.979595838017068,-1.7017245279648172,-0.487308189704287,-0.17660498778211614
135,0.9398332729249728,-2.9881889022577504,-1.7011591342973,-0.4884724346366896,-0.17593755140454442
136,0.9389770298341211,-3.0017653527082473,-1.7136416500732004,-0.48873604341967264,-0.17634521727347138
137,0.9399933258501957,-2.9706044314454996,-1.6888086190003773,-0.48881974713047277,-0.17714524286860256
138,0.9405635236697907,-2.9696842659265106,-1.6916049317682953,-0.49091667924624094,-0.1773569570164254
139,0.9373418484154717,-2.971285662041687,-1.6914449142104877,-0.49085807668838366,-0.1778692410259233
140,0.9408166340213953,-2.940747089965701,-1.6572787389559078,-0.49033271601751943,-0.1764865533658892
141,0.9394186608653614,-2.9652286461047264,-1.6837357475018264,-0.490925169664475,-0.1765256130667587
142,0.9345745819193494,-3.0031464726119,-1.7102702063764066,-0.49300434197455323,-0.17745346379407811
143,0.9388321123873262,-3.0039673161150158,-1.7145397596454481,-0.49414630633546075,-0.17808874192959295
144,0.9430014211847237,-3.0033608971940713,-1.705945456191233,-0.4948651670270468,-0.1780282799068176
145,0.9404890327220424,-3.030164450290273,-1.7128372283667486,-0.4968940867573972,-0.1787776667036008
146,0.944678672529061,-3.01182371775449,-1.7030286850243839,-0.49662077667171733,-0.17927611407357513
147,0.9417714680193294,-3.0042097772701974,-1.6935002982205294,-0.4972956155577853,-0.17943863962824158
148,0.9336210255027121,-3.04798423538492,-1.7312759266225581,-0.4998152899706153,-0.17956290511728368
149,0.9405041915445389,-3.0596155258193765,-1.7377001082845718,-0.5013424108663731,-0.17961348678266428
150,0.939546374568401,-3.079829646129346,-1.7521105050107926,-0.5029781966824335,-0.18039136958668922
151,0.9420048958868507,-3.0680169289402763,-1.7585896525377727,-0.5026315591896692,-0.18000031557670795
152,0.9404815313294452,-3.0880579670830546,-1.775824458528053,-0.5028366000416779,-0.18104451699730403
153,0.948616838746576,-3.037128185166208,-1.7254964803263944,-0.501876502087823,-0.17946665935580455
154,0.9388332280290038,-3.0581051911365087,-1.7188637100475912,-0.5025679869741104,-0.17932840257659322
155,0.9438936933136469,-3.0572521209411203,-1.7194034353378165,-0.5023205598505531,-0.17954886954692312
156,0.9416686805219913,-3.0630350421169554,-1.7184192830954685,-0.5036947847520751,-0.17897369782859762
157,0.9440574396578063,-3.0518308862629464,-1.696743698921944,-0.5030556176015909,-0.17910108856135562
158,0.937778842410995,-3.072422973131225,-1.7140562168744964,-0.503206732236866,-0.17848609773237456
159,0.9429598091614578,-3.072846342581165,-1.7258425432976048,-0.5025947656814486,-0.17853409595650135
160,0.9437375022723141,-3.0630406709207256,-1.7220320731229015,-0.5010129832463696,-0.1782974506924157
161,0.9388043543633848,-3.069713566605581,-1.7216687729228484,-0.49961412180014997,-0.17838340239162806
162,0.9405212274064733,-3.0902737868500885,-1.7435833696023868,-0.5010723831952917,-0.17885240484160847
163,0.9401559338174027,-3.091741721764272,-1.7462951048741984,-0.5008016322494024,-0.17846187267073
164,0.9437211128900704,-3.0665593522655588,-1.7238461106931264,-0.5022601573987142,-0.1793474431258832
165,0.9423157516613782,-3.0661644127509615,-1.7270240888491875,-0.5026880758420805,-0.18002082600695793
166,0.9383813886643313,-3.0780278183202845,-1.7465826515012106,-0.5026059844441764,-0.18159842972751944
167,0.9411976803581623,-3.0912053261862087,-1.7458237311770772,-0.5030977130440841,-0.18158059823023787
168,0.9310672688376516,-3.1347974731915174,-1.776287662914394,-0.5046831689894935,-0.18147877445126728
169,0.9481384992881161,-3.1211724477418326,-1.760463026996415,-0.5053767636129658,-0.1806118957528915
170,0.9375338345864661,-3.138674755004234,-1.7707700972028475,-0.5054987892987401,-0.181286532760615
171,0.9368466231337564,-3.161318691619717,-1.7845316268658777,-0.5063761127843076,-0.18214152816679907
172,0.9359528487229862,-3.187200074605353,-1.8011052240608671,-0.5072674233665263,-0.18228058880890072
173,0.9361049275013538,-3.213190649322696,-1.826510721354536,-0.5067888404925619,-0.1833027849797593
174,0.942542458884279,-3.2179232858608993,-1.8293433610784042,-0.506480952334945,-0.1826448074164651
175,0.9448653198653199,-3.204403381488991,-1.8149169568981232,-0.5074340044918726,-0.18172615091645875
176,0.9407239819004525,-3.2130133900587383,-1.815526866719875,-0.5076298366174414,-0.1811351332800696
177,0.9463986599664992,-3.1896570121932473,-1.8053077756196139,-0.5055353873899422,-0.1815628209588342
178,0.9391187050359713,-3.192094057259485,-1.797499667215359,-0.5062174309833009,-0.18197357119164165
179,0.9434351281898046,-3.1785957723005493,-1.7760972486428892,-0.5054257637978427,-0.1811795187303885
180,0.9389522728630308,-3.1942127973939587,-1.793413869397182,-0.5059577245545599,-0.18151045513832761
181,0.9375538201146183,-3.2075456848699,-1.7973710982212165,-0.5075640923133324,-0.1819679531676273
182,0.9458316978169631,-3.189818263559757,-1.777928312342442,-0.5074697183093336,-0.18217102490329679
183,0.9453836930455636,-3.182210285084814,-1.7785900271302453,-0.5067682465172179,-0.18234203140274205
184,0.9438262581665224,-3.1823419266886814,-1.7774083927129622,-0.5062643135286924,-0.18259541532542686
185,0.947555502003193,-3.1640580042263835,-1.7551877978601627,-0.5049031370679351,-0.18197753084941692
186,0.9369885684513776,-3.1943592988821403,-1.7726832777193524,-0.5072085340027317,-0.1816657687175836
187,0.9359439134733499,-3.2200968477666816,-1.8016352897551187,-0.5066600153632077,-0.18213974702886668
188,0.9379204077399472,-3.231110774426954,-1.8152345767161717,-0.5074814199483406,-0.18248869653759478
189,0.9485492526453021,-3.2041218653073638,-1.7928087649878561,-0.5068272406735667,-0.18259798399638003
190,0.942649926864944,-3.201589622427399,-1.7867463186441692,-0.506099161807004,-0.18283125087185187
191,0.9440336334903692,-3.1978716168960304,-1.7878122706243305,-0.506483466160635,-0.18202803683471278
192,0.9454954680941663,-3.1702320047279313,-1.7694132394174396,-0.5046389868735256,-0.18155839565724594
193,0.9381176330515537,-3.1848585495681028,-1.7762912435944958,-0.505223862439907,-0.18067459092187876
194,0.9368728225590328,-3.207523605349992,-1.7968524931731542,-0.5052168235419695,-0.18123488861038112
195,0.9333134060678523,-3.23349615780661,-1.8320752838208514,-0.5063465360342546,-0.18193725151498893
196,0.9406563354603464,-3.2328825462151984,-1.8315472937341966,-0.5069593994511977,-0.18215349223800684
197,0.9446649825574401,-3.2171860234151293,-1.8072207482741496,-0.5066612018491137,-0.1822191221948491
198,0.9339537945894183,-3.251253374205314,-1.8383879783601393,-0.5083174844587091,-0.182772218285375
199,0.943714483297754,-3.2484151105314023,-1.838277675864835,-0.5082170259375595,-0.18278914997815088
