episode,service_level,exponential_starvation_penalty,exponential_congestion_penalty,projected_starvation_risk,projected_congestion_risk
44,0.9362875848690592,-5.031051752155171,-3.5303063805169095,-1.8529422990806004,-1.6719824772910654
45,0.9319088917564445,-5.077300747936226,-3.562566535542931,-1.8788041106356774,-1.6952040389133682
46,0.94330161607008,-5.092785173565916,-3.5726783301069953,-1.8895852536443407,-1.7026449685715468
47,0.939375768296705,-5.115129057652673,-3.5906152662756536,-1.8982737036759738,-1.7091832739504196
48,0.937978742354967,-5.1574712651096695,-3.620384559474937,-1.9160526391487058,-1.727293604954563
49,0.9375132837407014,-5.174181135217767,-3.6366472978169844,-1.921303342196828,-1.7324336891611831
50,0.938880420813533,-5.19411082697561,-3.647587351621015,-1.9318056713771,-1.7401129750540785
51,0.9372186614994783,-5.2294730939507295,-3.673726255585564,-1.9446871609616903,-1.7523219264655747
52,0.9358970504224421,-5.266463674838504,-3.695202952326987,-1.964299081567263,-1.7694975749707378
53,0.9410430162094391,-5.286528173048447,-3.7052920059743975,-1.975975013678108,-1.7773237630500858
54,0.9377964079184897,-5.31503149997133,-3.722600042322129,-1.9909265561199219,-1.7854027561086099
55,0.9407038791294442,-5.332688864444916,-3.7329061250567297,-1.9973720061378444,-1.791146310766886
56,0.936756643398544,-5.360645873788796,-3.7516666701484356,-2.011685681293765,-1.8019264401947177
57,0.9395587790873375,-5.385608834586972,-3.767098880656086,-2.0245877427145205,-1.8075835795707924
58,0.9383055144728502,-5.4115162927747535,-3.785676484503559,-2.029076832802003,-1.808508805694832
59,0.9388866908116992,-5.443365342615787,-3.808531291734547,-2.043876190844537,-1.8233941299782555
60,0.9425704843847689,-5.461360007188221,-3.8218655033614843,-2.052757668480611,-1.8328111267478575
61,0.9395022067433272,-5.479733582703865,-3.8292994094331636,-2.0611875175060455,-1.8385560392109372
62,0.9385876642595005,-5.503430594860152,-3.8494060421869083,-2.065738953792696,-1.8403356345710704
63,0.9324373410824555,-5.5381690943811765,-3.876078681298134,-2.0839780901423755,-1.8539460514886408
64,0.9279344858962694,-5.581401253558686,-3.9024660384973378,-2.103256741834616,-1.8686876619173407
65,0.9351713414269481,-5.618633465393267,-3.9247785383383333,-2.121584903471998,-1.8839769270053541
66,0.9370217599234816,-5.629950656261283,-3.9312310692179095,-2.1276000258387553,-1.8858599725225582
67,0.9380257149723624,-5.6575683384137845,-3.9506116443634074,-2.142682705083133,-1.8994288077645272
68,0.9404556540360478,-5.6774109508522566,-3.9613890110393872,-2.152741463123023,-1.9080284884480108
69,0.9387791849228738,-5.696899228405721,-3.96895127079029,-2.165999008775623,-1.9176893631650895
70,0.9402032191349698,-5.713797341708081,-3.9810530275674227,-2.171637705373499,-1.9223235202071987
71,0.9374486598314521,-5.738718542897348,-3.9936124629441205,-2.1787418072810762,-1.9277776027998068
72,0.9408306861027819,-5.757310943166835,-4.007749976583775,-2.189145841177127,-1.935197007019093
73,0.9405979543666404,-5.77949865467047,-4.025917464687328,-2.1962511293181413,-1.9434886693853906
74,0.9301692865779927,-5.8129024888206136,-4.053359794413589,-2.21350469683164,-1.9601961606456306
75,0.9394490489535507,-5.835744015004202,-4.067731617329556,-2.226711337697962,-1.97004800579551
76,0.9412112959564265,-5.848535888469478,-4.075181925352664,-2.2372569550363486,-1.980307142566763
77,0.9391301737851547,-5.868431589244572,-4.092016204499373,-2.2467313619437537,-1.9896184474807235
78,0.9352064049525284,-5.886624133637752,-4.104911310876394,-2.2600818821068804,-1.9985237830616227
79,0.9412483205081227,-5.9016029032449495,-4.113837694398128,-2.2679828966217905,-2.0065911233210914
80,0.9411993303838335,-5.919316212699448,-4.127931486939837,-2.282049674061823,-2.017368996379093
81,0.9457312228808898,-5.92399782881607,-4.132567674973098,-2.2845176028679313,-2.0190829797613765
82,0.9415367984866229,-5.94417477639507,-4.144253935846872,-2.2888999261470517,-2.0229816589405725
83,0.9369148259249159,-5.961980926565627,-4.15470753767147,-2.299715675615362,-2.0314750727932758
84,0.9366331898613104,-5.986340443991938,-4.170990046054739,-2.3088313624026084,-2.0403055938483017
85,0.9392952949332369,-5.992828550797281,-4.177395362093797,-2.3149793948138773,-2.0436464094322404
86,0.9419871892170851,-6.00606824718629,-4.1843417251669495,-2.3247514327186933,-2.0552087256824807
87,0.9386963969107792,-6.025748421832322,-4.197499589418578,-2.3385330645021503,-2.066364323978304
88,0.9389251542519896,-6.037668890477838,-4.208305719074242,-2.345149678677652,-2.071518740522522
89,0.9353763957257775,-6.065991590476631,-4.228412634232059,-2.3626005657656672,-2.0868129729025875
90,0.9474902314397355,-6.07161789238633,-4.228998372318217,-2.3722822845404674,-2.092910006554851
91,0.9389215745739067,-6.084394725965432,-4.2395976104559665,-2.3787039531572067,-2.09740301197461
92,0.9442184948790263,-6.097659922339077,-4.248782681636112,-2.3868361277223227,-2.10211388194784
93,0.9386413657724109,-6.117879497542435,-4.26041852418759,-2.4017611229999765,-2.115251187133199
94,0.9411324146195327,-6.12839879741009,-4.269481741749429,-2.4107362930451766,-2.1201146367177595
95,0.9365136513651365,-6.148972402883521,-4.285218203492026,-2.4208042567526995,-2.1282798633822337
96,0.9362496584803133,-6.172828779640837,-4.300432475449426,-2.43586512404471,-2.1381776636864567
97,0.9447775512651397,-6.179185842297095,-4.305327898302481,-2.4415866989362613,-2.142743185714675
98,0.9412794985250738,-6.186959582636603,-4.313787961646022,-2.449083881387874,-2.147992891621569
99,0.9416848617176128,-6.198625024587543,-4.321836983572369,-2.4584879839549525,-2.156690211412422
100,0.9405071718210979,-6.213565954840458,-4.333409650752702,-2.467545996174392,-2.166107888251428
101,0.9397787543567208,-6.21987207327735,-4.336831833898071,-2.4739362559090337,-2.171980378669241
102,0.9408937863483318,-6.234107943890912,-4.34633721664024,-2.4857042160109963,-2.1808979097899273
103,0.9377316977606317,-6.253421332088674,-4.35571315836674,-2.501371608075195,-2.1936721436480617
104,0.9414882467435245,-6.26648641948996,-4.368646533048877,-2.506301805603402,-2.1958028807843215
105,0.938217621512285,-6.283324986791165,-4.381311058764518,-2.5160603255618272,-2.204730002889775
106,0.9339871061472805,-6.307718788532147,-4.395168518460556,-2.5294622323470386,-2.2171666028277768
107,0.9344301741510512,-6.319240525655211,-4.403259053278269,-2.5378866666916218,-2.2251409707569785
108,0.9338618819111204,-6.334829355605517,-4.4147841544675535,-2.5513281692837606,-2.2334797232993875
109,0.9445402559680494,-6.347826740905149,-4.422612911865721,-2.559584196571974,-2.240219006672769
110,0.9384493138962746,-6.365036579010072,-4.435029127435198,-2.56730205862642,-2.2481174548421357
111,0.9401016456921587,-6.375262754971241,-4.442610512521248,-2.574077923628389,-2.254211540009125
112,0.9449425356519646,-6.382091665866857,-4.445190092086564,-2.5795569130357494,-2.257963468374541
113,0.9415403460419538,-6.386608029707074,-4.449680380469477,-2.5838662519820814,-2.2631541006266143
114,0.9348358055647865,-6.406982037978521,-4.464157535788237,-2.5910799134426377,-2.2696319689194717
115,0.9427567616682315,-6.418721178001145,-4.472473016014961,-2.595977270985542,-2.2746575997039
116,0.9407179548441047,-6.428209963333847,-4.479325799746546,-2.602863591672839,-2.2809266134132273
117,0.9387888902133746,-6.445219313150424,-4.490026856009562,-2.611054105390502,-2.2850112256872537
118,0.9370440993976815,-6.461843212803686,-4.500632850778265,-2.622677463964419,-2.292818207554086
119,0.9474267237507858,-6.464063786171995,-4.502633210913031,-2.6231022908736867,-2.292814687235749
120,0.93588210677348,-6.475142622594863,-4.509060990381774,-2.631429838772767,-2.2964695749758666
121,0.9378889529765339,-6.495033487548538,-4.520801888951932,-2.644563574954059,-2.3025825332012317
122,0.9354906116600495,-6.507320083811681,-4.530352102921244,-2.653758704003202,-2.3088189305847595
123,0.9441401312225366,-6.5120784563296725,-4.535038229481622,-2.6588672992613622,-2.31301612795269
124,0.9390360295872107,-6.528228006107879,-4.548519173402868,-2.667282472458154,-2.3215171692130094
125,0.9393613204162181,-6.536377219625486,-4.55292039362732,-2.671463940753345,-2.323852134373754
126,0.9443640311199566,-6.545830085790178,-4.559932388809896,-2.675586943946265,-2.328058433770885
127,0.9393199547430477,-6.558126352295173,-4.5660497387599355,-2.683158574596919,-2.3335187280517586
128,0.9370289476112837,-6.571404583957354,-4.57903651015474,-2.686976819342059,-2.3382827580701098
129,0.9449066992964209,-6.580794282053622,-4.58467013051869,-2.6978567643417444,-2.3456256108554068
130,0.9333133971291866,-6.5972022878997025,-4.59583983235284,-2.704208308299029,-2.3517513966588974
131,0.9407315146728233,-6.615972427877071,-4.6066658757596155,-2.7131495236290966,-2.358224877771494
132,0.9435332566725171,-6.624629739724213,-4.60939116359904,-2.7192149858487173,-2.3618378710038472
133,0.9445633561643836,-6.627223820802537,-4.610301736994292,-2.721286912143039,-2.362359380001274
134,0.9416273059442117,-6.631713157069018,-4.614432828945061,-2.7272857138896267,-2.367030937976284
135,0.9322206879990395,-6.6477580409906505,-4.626229710234064,-2.7351548143844564,-2.3733339800378594
136,0.9413427987005174,-6.6535800473656845,-4.63134129672879,-2.7400005478696543,-2.379162691064511
137,0.9383512112811859,-6.66635187378195,-4.642877027149776,-2.746551594418797,-2.3833326087544715
138,0.9400807487612406,-6.677749582532015,-4.65086964813071,-2.74757176791969,-2.3843370146240237
139,0.9383216279488564,-6.691483019110092,-4.6608147222099605,-2.7558510698129965,-2.3906433598443266
140,0.9414803625377643,-6.697328695995011,-4.666426754045677,-2.762678463408813,-2.3975655779293317
141,0.939245453179017,-6.708679071016903,-4.673390239353409,-2.7721201753194147,-2.4038812530537537
142,0.9412793151263037,-6.721826467561658,-4.680673289504262,-2.7807055096956006,-2.4097193244410855
143,0.9380498975533326,-6.733007256854807,-4.686596953234997,-2.7903846344628396,-2.4174520679270413
144,0.9397884701325786,-6.74073785813063,-4.689585429799522,-2.791696769482817,-2.4175213154728343
145,0.9404211915761684,-6.755527596893552,-4.697047010094494,-2.8036986897347402,-2.4248036446569428
146,0.9370326282696945,-6.766070273906404,-4.703724895485571,-2.8108007858198967,-2.4302390126788307
147,0.9374113528683948,-6.778816100715131,-4.7133706731550875,-2.8186004344622364,-2.437294752647069
148,0.9378887641472221,-6.791768880393035,-4.720565727689255,-2.826256918887875,-2.4423999033944446
149,0.9413405280868221,-6.8038970031292525,-4.726241690574094,-2.8302436749730666,-2.4476208977024245
150,0.9447041657981717,-6.80576581034603,-4.723799376227574,-2.8347242867577345,-2.451021125820939
151,0.9309260756310069,-6.815964162609941,-4.7310194417952856,-2.8382614783750166,-2.4549612045053606
152,0.9391849152082894,-6.826511396815439,-4.73847566070427,-2.8436219474240274,-2.4602597056410835
153,0.9406559555448176,-6.838743756623314,-4.746670668224553,-2.8498139319326943,-2.4658455678304576
154,0.939313825632398,-6.851583351367074,-4.7554201067034505,-2.857663956079268,-2.4714635203745994
155,0.9408364194743022,-6.8630704845829085,-4.763964715767623,-2.865974408333815,-2.478034226688592
156,0.9381726102553282,-6.875979082497869,-4.769342591590553,-2.874448482609705,-2.485320603920613
157,0.9387162182610538,-6.888376459615636,-4.776028097053351,-2.883097686678363,-2.4915099077031426
158,0.9421233496111413,-6.8988677004082035,-4.784685337347762,-2.8902645629634027,-2.4957716721421113
159,0.9403377671499028,-6.908244128082211,-4.791960838150425,-2.8945130765305813,-2.4985414240897637
160,0.9434750777865902,-6.908194968700725,-4.792913216016684,-2.8969270024274114,-2.5001404669068616
161,0.9372928343277286,-6.915833146447093,-4.799965681034621,-2.8991052894918985,-2.502155397927078
162,0.9369454812457934,-6.931151905257569,-4.8103303986722805,-2.9092587356980872,-2.5095976857795677
163,0.9445474721065272,-6.94067856971303,-4.81729858464673,-2.914778038761666,-2.5153483165981187
164,0.9389712292938099,-6.945311896568273,-4.82266861961041,-2.9187620426744254,-2.51802816145187
165,0.9403339138790463,-6.958883728829071,-4.831654519765323,-2.925720568227658,-2.5233294393791597
166,0.941103776712783,-6.964149104066968,-4.836344157364393,-2.9296079620843383,-2.5266634232097784
167,0.9421133600796356,-6.973441534856059,-4.8422997957653555,-2.9341834727314273,-2.530169135193415
168,0.9402684765308268,-6.9762496138703085,-4.8465318762112695,-2.9378821191698905,-2.5334403797378715
169,0.9337448682988223,-6.994619073903361,-4.856324505404509,-2.949688960031486,-2.5426167250056513
170,0.9340662650602409,-7.009695633743502,-4.865191226938059,-2.9597733277290517,-2.551030301681104
171,0.9390850770429882,-7.0153876761400085,-4.869366251860234,-2.96351987376682,-2.5534136167892183
172,0.935457590296008,-7.031014802146009,-4.880887811247939,-2.9678117293158106,-2.5569403347037705
173,0.9374449606753514,-7.040483273517243,-4.887477548423448,-2.9725594371657067,-2.561971944903098
174,0.9373412362404742,-7.0549671485776715,-4.894015932120047,-2.983495808080496,-2.5687889760582827
175,0.9392993305514695,-7.064795272663658,-4.897002243076509,-2.9940204435513476,-2.5751955414044163
176,0.9373374390863702,-7.073356169274455,-4.901799853296438,-2.998532397168961,-2.5795319173796796
177,0.9417446239825051,-7.0792955056455,-4.904136268696591,-3.003759078506824,-2.581520172991367
178,0.9386449636614812,-7.089306029237642,-4.909638616885692,-3.0102234732799324,-2.5852056343505603
179,0.9414459512757501,-7.09879272920683,-4.917412153711407,-3.014676950161149,-2.589813350357062
180,0.9444915767785723,-7.102523196436653,-4.919747013849401,-3.0187971639971036,-2.5935031878874932
181,0.9319018769303873,-7.1164987505086845,-4.9290872277457085,-3.026016167808962,-2.5990496600242676
182,0.9443140794223827,-7.124677567865718,-4.933067829278874,-3.032647619312532,-2.6045362841718984
183,0.9372193254769583,-7.135830392615163,-4.94130063424626,-3.0354617810472067,-2.607980597660458
184,0.9415838333184084,-7.1433694228411575,-4.945970460800135,-3.040430013904687,-2.613012958791987
185,0.9365257135938493,-7.154655593713914,-4.9540798874615,-3.0463128967270685,-2.6191122262216076
186,0.9411165077651856,-7.166500400496885,-4.961567302413058,-3.053474333842839,-2.6264155752502565
187,0.9407562397250038,-7.18050545404237,-4.970257108750282,-3.0614079606765294,-2.631362656359968
188,0.938035911684742,-7.1852192319626225,-4.974489794856613,-3.066598491525793,-2.634193396024431
189,0.9424579825593675,-7.183837820684667,-4.974949535547591,-3.0691056331575393,-2.636076274533771
190,0.9342262974949059,-7.198628746377936,-4.985225036322198,-3.0769656478648724,-2.642188268720836
191,0.9346861322804763,-7.21068758463457,-4.993085658837457,-3.0856291155775355,-2.648617572653314
192,0.9387231989385121,-7.22518966013205,-5.004492486459366,-3.0939031904916785,-2.6554722564277404
193,0.9435697536315741,-7.229031292848768,-5.008346750297372,-3.0947240155007716,-2.658067082274495
194,0.9405119795936959,-7.240228808747474,-5.015971748470437,-3.101275750034567,-2.6636357159687782
195,0.94492710055614,-7.24413142878801,-5.018324146913623,-3.1044029422533646,-2.6654532157027417
196,0.9356039009752438,-7.258363149669953,-5.028243341217226,-3.113791011768996,-2.6742382420028274
197,0.9381359258476495,-7.269053789264651,-5.035527921830937,-3.1222240903702514,-2.680193972008795
198,0.9407080437829938,-7.276232706065142,-5.04027111995623,-3.126440200377489,-2.683411729719882
199,0.9409266057829424,-7.2803391598357,-5.044153481526245,-3.1300714784395565,-2.6852393160652825
200,0.9398366606170598,-7.28634489269025,-5.049537224943628,-3.1336515099450812,-2.6883142503707007
201,0.9440443213296399,-7.291712479726243,-5.05509050623233,-3.1387004596498733,-2.6912716524815634
202,0.9423805913570887,-7.29870008860854,-5.059153938095176,-3.145911137197563,-2.6965412659051076
203,0.9434881258508546,-7.30401218419787,-5.063442912296639,-3.150761353164617,-2.701949200380128
204,0.9452742299023291,-7.306721654235828,-5.065990445912158,-3.155005605649893,-2.7051789653843485
205,0.9316535908267954,-7.3184989937841545,-5.075408527350846,-3.1596854528770435,-2.709517911496419
206,0.9347631547548025,-7.332654732123501,-5.083643094116624,-3.1693656433378523,-2.715900387004096
207,0.9385652239029504,-7.34305747790485,-5.0904902723595695,-3.1747401447384562,-2.720310618407406
208,0.9393830272476293,-7.349625080598049,-5.096516627332763,-3.176476198525866,-2.7215984059113603
209,0.9381288029399362,-7.362876140319177,-5.106624836955832,-3.185315383165897,-2.729065350480893
210,0.9412676644207263,-7.369807524051305,-5.1131851545204166,-3.1914688419424717,-2.734457388884267
211,0.9338420862877058,-7.378460552151704,-5.11909783565882,-3.1967884486073355,-2.7374292075363735
212,0.9442602002008094,-7.386057556760497,-5.125908881285133,-3.2025863531472822,-2.7427575193783724
213,0.9416824566152365,-7.389109627482726,-5.128259213006018,-3.2044132105126786,-2.7435303677098704
214,0.9375282388023736,-7.398481840027992,-5.134953420767242,-3.208600479624071,-2.7462645323966743
215,0.9436589741250874,-7.406118973659193,-5.1394567402021005,-3.2159514514148344,-2.750133826553499
216,0.9454846977235037,-7.412184934782367,-5.143669772872397,-3.2191136815983525,-2.7524128578277307
217,0.9429239910106825,-7.417562145295649,-5.146642777539114,-3.2207883173389047,-2.7522218559982443
218,0.9354326462128475,-7.425879929381096,-5.155676761870918,-3.2253886201158197,-2.7558703582858053
219,0.9393242314701401,-7.430237696040496,-5.158979791596872,-3.230913012299225,-2.7591893296719063
220,0.9388305847076461,-7.44026340628618,-5.164846373992327,-3.238565879803059,-2.7643844602828547
221,0.9373361853402826,-7.452365004183396,-5.169439092773644,-3.2473468964395393,-2.7708851359763353
222,0.9413590477625433,-7.459806446124967,-5.17507587043664,-3.2517010187965147,-2.7757700628328323
223,0.9404035240701206,-7.472247170239425,-5.1827881248290995,-3.2620406933267727,-2.7828562428259076
224,0.9398385693281723,-7.482192974146138,-5.188104493415372,-3.2681122991594354,-2.7869522122769923
225,0.9394626288270318,-7.491445243931217,-5.195628180894859,-3.2717013255242473,-2.790019405337564
226,0.9392805841513048,-7.497811112183996,-5.199167230742561,-3.2738986239746475,-2.7908588303318136
227,0.9399921872652424,-7.503429389663071,-5.201540643609955,-3.2775360824014643,-2.7925526980523485
228,0.9412582341209887,-7.506387933445869,-5.2042897620460815,-3.2819728335820937,-2.795961652617691
229,0.9452358815943377,-7.50986780033232,-5.206101501547281,-3.2849269038881372,-2.7986922562181253
230,0.9470643995497363,-7.513278176414591,-5.2088249519471885,-3.2885098511061175,-2.801160081875681
231,0.9390229081849669,-7.524837501087161,-5.216589692327267,-3.292574015591155,-2.804994325671249
232,0.9401393517116026,-7.52851353003204,-5.221677698085625,-3.2956644996110103,-2.807962146669296
233,0.9357762136362263,-7.537476753285708,-5.2265251025690995,-3.3018204097230783,-2.8120532310493855
234,0.9373637856396477,-7.5480027953734785,-5.234087514377631,-3.3098626284769974,-2.8188035447222455
235,0.9336141433317513,-7.559034097069625,-5.240158435225104,-3.3165842451792895,-2.823871621304439
236,0.9434663947455237,-7.563659733913533,-5.243134821737664,-3.318322463606503,-2.8249723041626584
237,0.9450805118471806,-7.568946242616685,-5.246301090547178,-3.3223215471677854,-2.827628681016257
238,0.9393253743785168,-7.577038991516332,-5.2546722322620765,-3.3287292593689224,-2.8333867606836636
239,0.9396911081121607,-7.584272389820507,-5.261596978577492,-3.3368219494132885,-2.8401968683851315
240,0.9419274389881835,-7.590292469683865,-5.266125079762154,-3.340725684733765,-2.845013100233243
241,0.9453263849142994,-7.592649405599479,-5.268005321764542,-3.3446309741859874,-2.8476100017629684
242,0.9335804388115023,-7.605721115998033,-5.27533941213162,-3.3521224772727867,-2.8528130304794663
243,0.9367001759985681,-7.613181573661537,-5.280965333315268,-3.358242709730948,-2.8583199614495367
244,0.9375152327565196,-7.621850264126207,-5.286672261944535,-3.3632169672645844,-2.8621222233061103
245,0.9396358118361153,-7.627902643126204,-5.289674700087286,-3.3668121148502888,-2.8659498466172146
246,0.9429954948052346,-7.635112846020875,-5.292105520528038,-3.3737986369262343,-2.871476510045359
247,0.9458603574799793,-7.638160323058579,-5.294387014791985,-3.3765096486662447,-2.8743242206943247
248,0.9465063175521389,-7.640723463422199,-5.297122927614595,-3.3772755163898545,-2.874870424754588
249,0.9384780151127506,-7.6476283536889325,-5.300866494375809,-3.381811062025395,-2.878731834067715
250,0.9448571257413287,-7.65371332974117,-5.303454933399432,-3.387372134571951,-2.8818697285079766
251,0.9396465790666062,-7.662266288040001,-5.308549937432019,-3.393154834538511,-2.8872160157656666
252,0.9389092425460935,-7.673634667370698,-5.316372035123181,-3.4001928850265757,-2.8929930241347463
253,0.9389227703641084,-7.680104300882381,-5.320477857912442,-3.406130391226609,-2.8971310100710053
254,0.9444795902997439,-7.685469612903809,-5.323791371404762,-3.410649875210871,-2.9015136842378966
255,0.9329242866503842,-7.6951063710741625,-5.331237066946733,-3.415973932373078,-2.9054850337084925
256,0.9414968852508351,-7.700006278325345,-5.335111513337859,-3.4169078840009375,-2.907121096623376
257,0.9390823024106953,-7.707741516099881,-5.340926838329285,-3.4225535150549535,-2.9114819371798206
258,0.9426051932993623,-7.708353745531598,-5.338943192000826,-3.4240369854641504,-2.911323905129242
259,0.9454870953304491,-7.71330019773134,-5.345181329639353,-3.4280914541055685,-2.91456860501768
260,0.9472440229083967,-7.719974350788895,-5.3479584626928265,-3.4328759400886115,-2.916836417275959
261,0.9455703012912482,-7.724718580970487,-5.351386124321761,-3.4364579343112793,-2.9196944050204583
262,0.9373250248351847,-7.730155792142603,-5.353141484002018,-3.4399069388383996,-2.9220045320212154
263,0.9436248840479966,-7.735355519497691,-5.355966418258106,-3.4421349157311916,-2.924419292489972
264,0.9376714416336482,-7.742451644722977,-5.363363337310771,-3.4460050996189286,-2.9284608763166515
265,0.9386890916681577,-7.749215740701884,-5.368363716078338,-3.4510553832667465,-2.931709981927072
266,0.9370416201370235,-7.760503546227564,-5.376863002669939,-3.454855751550144,-2.9355584823284007
267,0.946298895465918,-7.760170328265525,-5.376566221153719,-3.456285998276603,-2.936913527957428
268,0.9447435621327263,-7.767922791801242,-5.381306520713944,-3.460469228006926,-2.938952144294316
269,0.9449772382397572,-7.770209651671401,-5.381431281119543,-3.462551688803898,-2.9400020347297366
270,0.9421667361897383,-7.775305974434665,-5.384074538168109,-3.4662260407009486,-2.9425287903740096
271,0.9304360947638449,-7.78696043816433,-5.392651374302892,-3.47538550723785,-2.9511396390786055
272,0.939028098771439,-7.7932483645687745,-5.397184704565481,-3.4808785216053337,-2.9566138094894043
273,0.9316272534305958,-7.804185891397176,-5.402731735398647,-3.486290283564445,-2.9613200137193934
274,0.9360086767895879,-7.8107354010005485,-5.406858161696973,-3.4891366522426,-2.9624497076948777
275,0.9381008552049543,-7.818838707699068,-5.413355455224126,-3.4911511642590143,-2.964423633685415
276,0.9423376001914104,-7.825464434784692,-5.416434341346711,-3.4959808695549484,-2.9681517356544167
277,0.944141812381497,-7.829585897520421,-5.418381869990641,-3.498964155944179,-2.9710753511172205
278,0.9350172906329876,-7.84021834286927,-5.4239681490387905,-3.504761012612969,-2.974778712547744
279,0.9343879201869495,-7.847041033468039,-5.42819667193973,-3.509326162593685,-2.977140001585118
280,0.9369874452032326,-7.852958267634525,-5.431042821820438,-3.513613371374573,-2.980018433605561
281,0.9400036471946994,-7.85744188954835,-5.435159769291085,-3.5199096529430065,-2.9853271671853094
282,0.9382958773176855,-7.8601664245811005,-5.436910112557915,-3.521675212965125,-2.9869085279442498
283,0.9473061521659992,-7.860421257631044,-5.437862957727055,-3.522882584652111,-2.987008611661155
284,0.9423796307469531,-7.865198090158765,-5.440824398219973,-3.5279140477711173,-2.9905017930543694
