seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
51,6,5,5,0,0,0,0,3,0,34,31,27,0,0,0,0,0,0,0.0146,0.0306
51,7,5,5,234,255,2,16,158,58,3168,3010,3008,12,10,22,10,14,24,0.0174,0.0227
51,8,5,5,306,319,2,12,184,43,3124,2940,2938,8,10,18,7,12,19,0.0187,0.02
51,9,5,5,308,338,2,10,180,84,3508,3328,3334,12,17,29,7,16,23,0.0252,0.0291
51,10,5,5,248,284,2,20,138,43,3390,3252,3250,12,16,28,19,0,19,0.015,0.0245
51,11,5,5,280,305,2,15,129,20,3028,2899,2900,8,12,20,6,30,36,0.0173,0.02
51,12,5,5,286,315,2,9,70,37,2436,2366,2368,3,9,12,7,15,22,0.0119,0.0198
51,13,5,5,251,276,2,10,34,18,1704,1670,1666,3,7,10,7,9,16,0.0066,0.0159
51,14,5,5,293,307,2,5,165,46,3010,2845,2848,13,8,21,9,0,9,0.012,0.02
51,15,5,5,296,298,2,6,125,60,2990,2865,2865,11,5,16,13,15,28,0.0092,0.0184
51,16,5,5,334,351,2,9,221,52,3330,3109,3109,19,12,31,11,0,11,0.02,0.0227
51,17,5,5,284,303,2,11,161,32,3408,3247,3247,13,13,26,17,15,32,0.0146,0.0252
51,18,5,5,258,291,2,15,112,51,3004,2892,2893,12,8,20,16,0,16,0.0095,0.0162
51,19,5,5,316,329,2,6,68,15,2292,2224,2221,9,7,16,4,26,30,0.0158,0.0171
51,20,5,5,238,269,2,12,41,16,1658,1617,1617,9,10,19,13,0,13,0.0107,0.0147
51,21,5,5,304,310,2,10,132,38,3014,2882,2879,12,11,23,11,6,17,0.0121,0.0162
51,22,5,5,319,345,2,6,154,70,3078,2924,2927,16,15,31,10,22,32,0.0198,0.0264
51,23,5,5,308,330,2,12,144,78,3214,3070,3065,15,14,29,8,0,8,0.0295,0.0308
51,24,5,5,283,295,2,12,128,70,3482,3354,3358,10,9,19,12,18,30,0.0266,0.0266
51,25,5,5,296,328,2,12,127,59,2998,2871,2867,14,13,27,15,12,27,0.0239,0.0279
51,26,5,5,253,278,2,13,72,53,2378,2306,2315,10,9,19,18,0,18,0.0135,0.023
51,27,5,5,204,236,2,20,14,12,1604,1590,1590,10,10,20,17,25,42,0.004,0.0094
