episode,service_level,squared_starvation_penalty,squared_congestion_penalty,projected_starvation_risk,projected_congestion_risk
0,0.882174857038011,-4.661859670393169,-3.3490539564192296,-1.0884084636627813,-0.7441067002029741
1,0.9411410869499834,-5.746590536599215,-4.1060950024342056,-1.250812821818728,-0.8446787603502722
2,0.940414977920271,-6.56280119015627,-4.674341067599948,-1.3680561778714262,-0.9210525975109045
3,0.9360629164915651,-7.307217074189632,-5.170075209316595,-1.474184157101836,-0.9775645327254101
4,0.9388727414376892,-7.8457112472157595,-5.581264994022781,-1.5544507638857172,-1.0311247074705763
5,0.9435287027271357,-8.288110825417707,-5.903061196528872,-1.6146055873753928,-1.0781288415556693
6,0.9448578342407743,-8.662626546574097,-6.16607938157803,-1.6696881658794636,-1.1154603479777432
7,0.9459170649173321,-9.008443236554154,-6.398742144338824,-1.7263081789011707,-1.145739276824599
8,0.944104274022431,-9.308602457526602,-6.598289581786671,-1.7644134955002102,-1.1691976545462994
9,0.9434787968441815,-9.574191931167425,-6.79163107436137,-1.7992952347535183,-1.1933479134203893
10,0.9406802316946383,-9.84834993234708,-6.981362157207809,-1.8400239788194879,-1.219809736214467
11,0.9348268220866345,-10.1371161757927,-7.183304251620149,-1.879444217562061,-1.2497787732010714
12,0.9438055251308264,-10.34940062312548,-7.335727573726412,-1.907964081816084,-1.2686053631213694
13,0.9456733698964046,-10.545845561454433,-7.467489776112775,-1.9357947744635287,-1.2830747736812853
14,0.9410417169037859,-10.752353493285586,-7.606216301054835,-1.9670996164113803,-1.303126036820921
15,0.9393675485750322,-10.960236061795756,-7.747987708463163,-1.9989752334524296,-1.3203104929197549
16,0.9413983000119718,-11.132006277693137,-7.860084885382752,-2.022777045041978,-1.3321585686674788
17,0.9423446887856276,-11.303381545934096,-7.98255789639939,-2.0459351701359645,-1.3475113137856163
18,0.942718475688307,-11.466246625359355,-8.094944788467872,-2.069231016160091,-1.3641169356722984
19,0.9437677997939768,-11.617589815484424,-8.199463708815365,-2.0942621484782955,-1.3792263986610855
