episode,service_level,squared_starvation_penalty,squared_congestion_penalty,delivery_potential,pickup_potential,imbalance_weighted_distance,starvation_severity_max
15,0.9228625942639086,-74.5001855018778,-47.49721773416613,-3.819395259008644,-1.484217169115308,-0.15269240602235762,-86.8705128701044
16,0.9169678407350689,-74.89212555665334,-49.9992138348274,0.0,0.0,0.0,-73.89307152503393
17,0.912365312414151,-81.16778410992067,-53.17165137863327,-2.906949997556143,0.0,0.0,-59.51764295118274
18,0.9119715149157716,-87.61630446858271,-56.939818530131845,-1.252976962241738,-5.325602399192108,0.0,-74.82111117017017
19,0.9208773991382687,-91.36874003809719,-62.309650776952594,-7.028139740814176,-8.998624270651437,-2.007795616493665,-92.95234448038894
20,0.9138946172928061,-92.96436765076572,-65.40161446389337,-4.434209660344475,-7.693271940580711,-0.5346381459125569,-67.61337437918051
21,0.9179064024573872,-95.96131333814336,-66.26018343466903,-3.867257762255906,-4.690519230540983,-0.8795051927974762,-77.8953917057152
22,0.9120739666424945,-103.97520006501283,-70.32901412526832,-7.601911645886922,-7.781556450240143,-0.29292341270810396,-80.79526509408986
23,0.9101854081386949,-102.83599239666636,-71.48588397530797,-4.2491350208362455,-6.038823232781871,0.0,-34.36430526876397
24,0.9141455437448897,-103.98972257778382,-75.42419825171366,-5.933487852643378,-7.069670421995944,0.0,-69.85653376975888
25,0.9198210182609747,-102.9880470211738,-76.17843734934694,-2.8864725793719166,-7.996996256234149,0.0,-57.42566070184312
26,0.9190923883565358,-98.40379807632003,-76.85285514124996,-2.445171495888037,-3.2542223916984745,0.0,-40.42843085915291
27,0.9140615570307785,-109.80768760797147,-86.97425193561348,-3.2239522252962782,-9.678037532300026,-1.2676108476364085,-61.905782822459464
28,0.9172724329733071,-106.07711300755497,-86.66227012179787,-0.36101487310126446,-9.321144035327169,0.0,-49.23450134900268
29,0.9182432021412494,-106.14593508829617,-87.68017533294379,-2.1794320967113503,-3.4179231244766006,-2.4293274672365333,-61.13515792563544
30,0.9143303115807169,-104.71650766896755,-86.05077482078751,-2.85401607394046,-0.27966855040392485,0.0,-78.18334956715535
31,0.9142745966655692,-106.5861328521281,-82.19477982503781,-0.4008612528148858,-2.573997905105679,0.0,-74.50034355915815
32,0.9170959481849676,-108.99487180829266,-84.69397813250933,-0.18898931330963373,-1.8208292277557987,-0.08947009523753362,-70.91954269525895
33,0.915419727335933,-109.57705014568099,-83.4501281904064,-2.832305996899256,-2.1916176300383188,0.0,-70.27605833239247
34,0.9176116709279591,-105.97414837761276,-81.47827318861988,0.0,-1.6687938288075457,0.0,-54.82721961259439
35,0.912209828157974,-113.80331963856848,-86.82729148704964,-5.144288563474759,-13.595858759437366,-1.6445486021500955,-78.54563958153774
36,0.9204266537377656,-109.96017190177345,-81.74333838963489,-4.582373140635308,-9.441351275481734,0.0,-55.4647665895369
37,0.9183980728696176,-114.30858608517505,-82.36173462335799,-3.643740583756819,-10.11208977761323,-1.264736555828688,-81.96747002112468
38,0.9231049562682215,-106.75858648410838,-78.10936037783732,0.0,-6.86926008699599,0.0,-63.95994129966494
39,0.9127969762419006,-110.67694463236134,-82.38835058299328,-2.9187910965227877,-6.993386847027214,0.0,-85.97968906513422
40,0.9151885033972702,-112.56107665047116,-83.67754533119792,-4.657300799663258,-4.74534099426011,0.0,-87.35707816699725
41,0.9251984066652477,-106.67417311231223,-81.24791680021033,-0.6782009962296078,-1.5457138425299388,0.0,-57.69175823620263
42,0.9225687418164504,-109.45377249285788,-82.65513523864036,-0.25927625983222047,-2.8663081817549396,-3.9373409775653707,-78.01378902126322
43,0.9175951928012803,-111.13851487319032,-83.89713940187535,-0.08260745643168864,-2.21933748560027,-4.334999067054923,-69.82001360842547
44,0.9198178638200349,-109.42290703460768,-82.61340072021362,-0.8495898560686146,-2.439211203961622,-4.911474248274626,-66.78012494711211
45,0.9285179752746431,-106.33587870317628,-82.9841905560268,-0.2838670950296809,0.0,-2.384569883961455,-61.09268484556252
46,0.9235639981908639,-107.15935307851971,-84.07800893284814,0.0,-2.570351508324636,0.0,-51.32588689564423
47,0.9140396877420893,-115.39748686699224,-90.14906855120735,-6.118480101429423,-5.103877968476675,-4.728653029761935,-83.5854425300941
48,0.9168419448254839,-113.4031087455644,-90.23209367981701,-1.589192014431418,-4.74351095717298,-1.6302629088293545,-69.65899704876018
49,0.9213351727447217,-117.57967556441466,-90.96693542905743,-3.185479926643955,-5.515454597700109,-2.665477072028843,-78.02358590403531
50,0.9190466095278476,-121.02886690672015,-92.48674316200012,-7.071826353262698,-3.163979741809191,-0.0036012741293269287,-67.88572395878069
51,0.9124297164732623,-123.8283688621766,-94.92617625692368,-3.5301449185803935,-8.122834904730388,-2.595865458425002,-89.4444193834819
52,0.9166818818087761,-120.44614659858313,-94.56297391601666,-4.481736742252847,-4.6203268799789,-0.26930387779986775,-74.18409837378537
53,0.9170034949095882,-127.12479301504298,-100.56025782844746,-6.0863595718480745,-5.032982427464873,0.0,-76.2617813872594
54,0.9180530068289161,-130.16184227901095,-103.12173449339406,-2.8159067012333754,-10.067638188021515,-0.001523165515711242,-72.7457695279119
55,0.9197814664437545,-130.7538005814147,-104.61190618679751,-3.126923865739242,-8.330184521980128,0.0,-74.09192270998315
56,0.917822614543926,-136.7541888089859,-110.43199655850641,-2.927138566850303,-9.985083296389233,0.0,-79.37200857517614
57,0.9220342012750998,-140.79865972455923,-110.4203382649384,-6.205213887349322,-7.498479524730981,-4.147313709559003,-83.08438693470644
58,0.9194404245055475,-140.77419724196776,-111.35092184007014,-6.286275567121246,-7.789555142881285,-0.6340645606521066,-87.65346361776598
59,0.9235278039299055,-135.88215332549046,-108.27979239667906,-5.40611887098097,-4.747963665250136,-2.8052582509313324,-65.4099221646556
60,0.9206401435836076,-134.3838548148913,-108.52468343332836,-5.824754587164246,-4.120365167434968,-4.472329542052908,-72.45055097020519
61,0.9185151515151515,-136.12570295420056,-108.50636935589647,-0.3759319333229111,-9.096804904337306,-3.5986302240167274,-82.36503506117525
62,0.930800747122974,-130.05892163880796,-105.7759963262967,-4.913474675700718,-3.160012451656711,-0.23823768662258116,-68.34348011222092
63,0.9293069605918768,-129.88712493764626,-106.11413100372728,-2.2538600568164027,-6.38245123365161,-2.5586878886066184,-70.33974693460394
64,0.9231973034789936,-132.3238320184782,-107.9420697215915,-3.361356287636226,-7.401420016356543,-0.685182435769711,-82.43353955249133
65,0.9144069581966473,-138.46741291706206,-112.38631100751351,-5.073811676608971,-7.709255744393518,-3.4114059395747893,-88.36377686975077
66,0.9248276484932414,-134.42008646469947,-109.15040273242232,-1.114099139694746,-3.6827549703521805,-2.7045218268439934,-78.62548858619628
67,0.9171064604185624,-141.06128956085692,-117.45257944421978,-6.7600360582146575,-7.85000731718547,-2.2083453669885698,-89.46890085729729
68,0.9304392206310607,-138.16090269193876,-113.67983983185961,-1.8913224169207592,-4.449379195434665,-0.05258828492355157,-68.53460532181141
69,0.9251432556165298,-140.68665215088362,-116.31361534081341,-2.281829601281673,-6.305725179399862,0.0,-79.07749238826447
70,0.9241875057110658,-144.28153839122368,-119.16410789842125,-5.270618297940524,-6.035109807989667,0.0,-90.20528360355759
71,0.9204445121022987,-144.75762629827372,-118.01364308208944,-2.065099465694761,-5.884008155413237,0.0,-88.28375572323776
72,0.9260347857705593,-145.0604887965686,-117.85555306555023,-4.800217690349838,-4.538502039477844,0.0,-96.07855158407493
73,0.9155045118949959,-143.13664025619804,-118.22108292843508,-1.0445179761281715,-3.3855200795771276,-0.24261648145533962,-85.42374230865076
74,0.9204881988692453,-149.8138782235302,-121.12995056672752,-5.507240028544922,-5.176383255027432,-1.6304674276525621,-110.84094034006543
75,0.9208334595233048,-145.5311495502938,-118.88863003479035,-3.492313500111739,-2.661100233479532,-0.18282204214109518,-88.71188382306599
76,0.92361845484485,-147.36381923351635,-119.54323959891792,-1.4329631096421007,-1.2244904810503312,0.0,-83.82157316475647
77,0.9169985710376699,-154.58798718093144,-125.58230612518105,-3.9448207269236293,-7.200340350165119,-1.9713574444269641,-117.93721849164972
78,0.9305274599196884,-148.93149167127604,-122.6105136301732,-3.3448266837017746,-1.8382240136751116,-4.554019742441168,-90.5854378167341
79,0.9257793620106332,-150.6461556700331,-123.3170553772231,-5.214252704902258,-1.4237461617398013,-5.277210144499683,-96.20576942722272
80,0.9278514429711406,-150.27427310548399,-122.54293221932343,-0.7845699592204339,-1.1093661926245941,-3.781019957024171,-85.75418773580013
81,0.9211452141210724,-155.55007865727748,-127.3417091641129,-5.417144343331957,-2.9923778859251136,-4.27372861705849,-98.36013475331063
82,0.9254796017484216,-154.92615679523013,-127.18541804041209,-1.8013599405527163,-7.258904804501632,-4.304066399544224,-95.23049141623247
83,0.9246957635648275,-157.36925361489773,-128.44186101391807,-3.615555707659381,-7.346940513236609,-4.313533325734354,-101.62054335680894
84,0.9222890292171496,-158.68000801378778,-130.99957510494653,-0.0011423920522258563,-12.050192139803741,-6.941238839659759,-93.8410445505482
85,0.9200229801644896,-162.69713372543194,-133.15764309908755,-10.466040238282032,-6.5819596301006635,-8.399359122380561,-99.60881950514354
86,0.9260591886300261,-163.45199813388356,-135.9443740792232,-8.982056019876287,-7.0633314087763805,-8.66436455475863,-102.62084841500565
87,0.9340798647792098,-161.55445640039713,-134.99171930621426,-4.221763353763176,-7.078363911117778,-9.706618037539402,-91.70252012465157
88,0.9254255606592813,-163.47717792119553,-135.4158430457851,-4.023274490721558,-7.888964353196137,-9.149879997199395,-96.74324508587306
89,0.9251301693698007,-166.58829850552976,-135.60275988993791,-9.754047999057363,-7.502288488395322,-9.788158682974643,-104.92817739535573
90,0.9303538743136058,-162.84191972806255,-133.18370719604556,-4.260510714999716,-6.794349404909096,-3.803362642350952,-89.71748265319819
91,0.9256547027092186,-167.21391403720327,-135.9999092628069,-3.9094828753035924,-10.162497611547156,-7.232536738837462,-105.75179525671635
92,0.9260921964447123,-167.56863503098057,-135.1186435616052,-6.3891119976526625,-7.019432061683156,-4.3541261196820535,-108.55265476328033
93,0.9302227319369831,-167.1681603197453,-134.49965474346737,-2.7836613255187435,-6.979157257671257,-4.013103052811451,-106.9012268010992
94,0.931731525751982,-166.18630192244137,-134.08159362230396,-3.968119122324309,-4.843666344924903,-2.12462286084878,-99.63977933067768
95,0.9323022010707912,-168.42140465777936,-136.77231608321037,-5.243273967472253,-7.728324069489371,-2.733266173900505,-107.30400374082008
96,0.9213567687955215,-171.95410560888305,-137.12863637914728,-8.688018695243288,-9.32045280824755,-4.639554432380456,-125.59269778012376
97,0.9247282771872936,-171.59469333945404,-136.79627765159555,-9.00964933872763,-8.567040792178894,-1.882745277461846,-118.756853130179
98,0.9274761832753667,-171.88420279250926,-137.318538612225,-8.532055470358605,-8.959923969344043,-2.0116154908030177,-113.51207483349096
99,0.932175683178089,-171.05050778390608,-137.54083644673042,-9.464219648819709,-7.796961833487891,-3.3146592661687433,-107.75723275219872
100,0.9233390119250426,-174.977312486075,-138.40957053657124,-9.690309561821635,-9.507000863147583,-4.726276008211388,-121.29283010931631
101,0.9216185792997216,-178.1341814315197,-141.6049591744169,-8.38773398151048,-13.660409255967856,-8.464592335761852,-139.24382093955927
102,0.9376773103156878,-172.39216430708365,-137.16364289718774,-5.844903166726274,-8.170212741745702,-4.311199816483341,-106.97408703691734
103,0.9335757070059898,-174.85751028876035,-140.5713630305799,-9.301163008687922,-7.85883586461557,-5.823334044242129,-116.3303695375068
104,0.9280852857917243,-177.29285225949695,-141.5209215235222,-6.638785014281786,-11.884707441654148,-5.575097158393049,-118.24866758819981
105,0.9266005572365859,-179.58363591123754,-144.1585606760601,-6.989727597838774,-13.930104398984655,-6.035954915062996,-124.32673752080595
106,0.9367340178867174,-177.41019158766113,-141.78163146581952,-8.574769998501965,-10.143670521261862,-4.910694849225526,-112.36241765773022
107,0.9311561150641611,-178.4004776862646,-144.55256999661887,-5.828087960502465,-14.000624199944236,-6.159809988727117,-123.94478858272088
108,0.931586830923486,-178.09937851736169,-146.60672843871828,-7.311049707895542,-12.498023973059233,-7.210765771977961,-121.27838629613753
109,0.9277531190019194,-180.6326384297348,-147.9075878217746,-8.089734915523275,-13.84208864420071,-6.2752261466120975,-135.71281402014537
110,0.9326753720012146,-179.9253991153406,-147.75024295367402,-9.466769991958333,-10.773463418966577,-7.71912262655429,-128.74010087536627
111,0.9297657853434746,-182.54193643327102,-149.89157277727313,-10.870785361615564,-13.708946906967757,-8.303732336714459,-135.79581925274175
112,0.9300090388671287,-181.255916522689,-149.71369364947756,-10.429490356859631,-12.115533452149455,-6.4642601063237315,-132.25859099945492
113,0.9334316854338532,-181.9107760175498,-150.2099717559355,-11.14354124621552,-12.891559932965217,-6.989381471417608,-132.82750709922092
114,0.9343917884690417,-183.28039926027998,-150.2934319300527,-9.56858800323158,-15.016825439760504,-8.85781075697256,-132.25618711054673
115,0.9240127099409896,-185.5542397519601,-152.26087591365987,-12.154864211874367,-15.58501198467867,-11.351257270144455,-144.095495964056
116,0.9228869208988493,-189.33604869457872,-154.33418335802722,-13.159255061514573,-18.118474035805868,-13.748071003150912,-156.54113754102605
117,0.9363722119100508,-184.58751188414539,-150.55575132155093,-7.7526991592425425,-16.35064436359322,-11.007753824091997,-125.51290522624528
118,0.9338993882954442,-184.69629014259155,-150.02655247428058,-7.903281248115869,-15.866361597025382,-10.52396845606596,-130.2474720292998
119,0.9291831357048749,-185.1495696606895,-151.03103276111645,-10.121382580224106,-13.550312594249874,-10.722575290513475,-129.774613801709
120,0.9333535292335656,-184.3178266591689,-151.00803446650815,-10.951281841350427,-13.51310856811069,-7.397970905354644,-125.02678338713949
121,0.9278181818181819,-187.86764258784538,-154.22666076135195,-14.225127874427821,-14.678290319610603,-10.89648864034949,-141.15561729470247
122,0.9325305579087498,-188.27460535687376,-156.21546081095823,-14.398948744773293,-15.333930848777023,-10.077609574302288,-137.44391862258334
123,0.9186340766322307,-192.7553945027262,-160.2814965103922,-16.294261582424603,-18.512838165888596,-11.73225342396223,-163.89879906084977
124,0.9362844529292447,-189.1865526174402,-158.62025978450998,-9.045739593021231,-19.613071338193883,-10.788118888450008,-143.5355087580803
125,0.932215191789531,-189.99506979524145,-158.12972615290943,-11.071289867629325,-17.786972909013677,-10.610303917832153,-138.95601686259266
126,0.9324324324324325,-189.67540050201768,-158.61745269496438,-16.257362036482895,-15.468072416457034,-9.509125511589366,-144.12284475851578
127,0.9325343185846025,-189.35850931373557,-158.58635621184445,-12.163744299775827,-18.357134453541903,-9.197478243981726,-142.90502901847358
128,0.9286925966315279,-189.3898488381731,-159.32891904978325,-14.6997587971887,-17.594319453837723,-9.676435500082048,-146.32745851062154
129,0.9372025781579423,-185.93573914820215,-157.4508987681608,-16.905188407706753,-13.325018735760876,-11.554359178419096,-135.02386761965207
130,0.9252939403075068,-191.35722847035854,-161.75183505791296,-15.533070350516866,-19.280696019249095,-13.970574069125409,-150.60303603091464
131,0.9291502946954814,-192.9891230349956,-162.59984007446855,-14.278461683496724,-21.143937475749468,-12.631841025621776,-154.27884139326557
132,0.9293541202672606,-194.1853660106485,-163.36216484677823,-16.370921595838716,-20.41419131969102,-13.704425519194592,-165.1876359290437
133,0.9332372285791513,-191.5128549588162,-161.9594214039484,-14.86526360512246,-19.36395077782841,-12.943313948727779,-161.23232055195442
134,0.9254503353080925,-193.32639349327945,-163.05173024551812,-15.637939782019911,-20.89969303113342,-14.369489839962165,-168.45647430559478
135,0.927787388892203,-193.09729656595755,-163.08206140981721,-17.5417397575556,-18.980750189901308,-13.632612428591692,-165.59931358806182
136,0.9325296869377474,-192.6369310514476,-163.25806871084163,-19.526983181036623,-16.954573739823967,-13.710635707370532,-156.92984912535482
137,0.9247957060579561,-194.09273316106285,-164.09872901477593,-18.46939969910541,-19.046131384070968,-15.885760129515477,-163.00796020651256
138,0.9303906435526004,-192.72702760143147,-162.5556045398026,-14.993788892794466,-19.753336192697404,-15.124280865331189,-156.03330794892372
139,0.9328643155647756,-192.13812363712836,-162.03963047015276,-14.230738123967532,-19.243179753760256,-16.031767469318833,-155.36369860782173
140,0.9356695191032903,-190.65232903510454,-160.62019866587468,-14.34020746096718,-17.320427289089398,-15.889725567491817,-150.52876600317526
141,0.9313534128104262,-190.34090112238533,-160.02046994577574,-15.496949071562623,-16.37222419556692,-18.580111750087678,-146.81248214674406
142,0.9311173286296454,-190.22135879148712,-161.199587588744,-13.603035960305444,-18.90620284935461,-19.813636629776152,-147.2841574272957
143,0.9346607267327333,-190.40712695979948,-161.1956015882553,-12.715523836768385,-19.810579327456065,-23.670758972968205,-147.9960801833751
144,0.9337065589818894,-190.6793195786493,-161.38490263883315,-11.732696286017282,-20.569761313201578,-21.453226594357947,-143.30982442623926
145,0.9236534668487331,-192.90055094620266,-163.46554783707202,-16.221288336852638,-18.68274938764838,-21.738371898787882,-151.808259068418
146,0.9294712588647177,-193.35781095910798,-163.79585011827263,-17.421827855910966,-18.550528421812956,-22.042488241751077,-157.20667348638617
147,0.9258597055843614,-193.35913630312356,-163.86416160587345,-18.214097806723913,-18.29103306884989,-19.307437793780128,-156.95705618036106
148,0.9304915861404618,-193.45612327796417,-163.73156875175908,-14.80205207320835,-20.93285168358515,-19.406913275424582,-156.667213052069
149,0.9244511733535201,-195.37856527992065,-166.11432790364768,-16.66989925172967,-21.810596974132277,-20.570627517621173,-160.980840700354
150,0.9306802434174851,-196.6087725347391,-167.00572549016945,-17.40417705641888,-21.68091877597054,-19.31387278136571,-163.808380526334
151,0.9301218698841933,-196.4674850263416,-167.37342006118007,-17.61561534839142,-21.777402779738118,-18.372076466880344,-163.69286261299763
152,0.9275566478839468,-197.81935374025872,-168.54584461303168,-17.489448426460875,-23.306144727209965,-19.273795319978667,-165.23413758827604
153,0.928541289933695,-198.31053101365657,-169.104146834406,-17.931356303012752,-24.24399630018129,-18.60558440503353,-165.44436314145938
154,0.9257346501162755,-199.25245012744452,-170.3005037493103,-18.480655824019905,-25.150032997983523,-18.22275639297102,-171.50132941128695
155,0.9366027989669049,-196.29808402861127,-168.70765148834172,-17.919938816156243,-22.796627756111693,-18.0226561457988,-158.72777798477716
156,0.9328183941081373,-195.77935112016223,-168.1893581620965,-17.900786032497773,-22.09368040976157,-16.825747254149736,-157.56283258077636
157,0.9272945410917817,-198.7415191117283,-169.94584650203876,-20.05009960709571,-23.206071419197905,-17.0310298485387,-167.71368932800436
158,0.9229201630304483,-200.54971997527014,-171.17789635859876,-19.784480459703932,-25.242747863290138,-16.331823460288767,-176.72898892905576
159,0.9333611491923467,-197.66230360783214,-169.40313723588915,-19.029253547592628,-23.55311005647865,-14.967998620100722,-167.76441750651483
160,0.9323664259386892,-198.43936312566095,-170.29153036750316,-19.752754158056543,-23.37038484344131,-17.1030182722353,-164.68933015815702
161,0.9275026343519495,-199.74123547151285,-170.81304155258186,-17.37412075737051,-26.25974425596957,-17.268229220260228,-169.51000718534058
162,0.9401941279315126,-196.41266274811315,-168.70068324319521,-16.86663801786079,-23.504878959331652,-15.394920501999088,-153.9269168347521
163,0.9364427259545675,-196.452815255953,-169.13015471762296,-16.250227600381287,-24.487666186906996,-16.16414606697053,-151.85263862137518
164,0.9335319801746519,-196.95090607376514,-169.92728536426173,-19.881376623859094,-22.972114386637337,-16.81616512881041,-160.09074899056296
165,0.9274140508221226,-199.38372332671184,-172.47379878876936,-19.61545937387931,-25.578870315244682,-19.51980330211047,-169.7211176155049
166,0.9263104507891047,-199.9854291201815,-172.8508720464719,-20.59221406810506,-25.241777788491692,-19.56919407179027,-174.50499588832176
167,0.9316606140640475,-200.5701282844783,-172.85871068973725,-19.46593310794949,-26.60266990480304,-18.139815923191584,-168.90888627943647
168,0.936431509980192,-199.44492073292324,-171.80802328438446,-18.68836970564646,-25.290239135210545,-18.02850126205961,-161.9969188764422
169,0.9309026935209901,-199.6368342017469,-172.81610878350173,-19.725750313995107,-25.070136565967683,-19.37171156954595,-161.98644719323656
170,0.9296313017306246,-199.9941226709895,-173.46448231756628,-20.9360342761877,-25.092399540093524,-19.753422768719332,-162.69027621297576
171,0.9269286056540489,-202.00626654558073,-174.95229708764845,-22.19438664456374,-25.755665231770905,-20.234388119917718,-170.48352305771206
172,0.9346896698098905,-199.18016602287264,-173.200585223959,-20.118977937279713,-24.320494454864015,-18.724446541467376,-159.8271219112994
173,0.9317145809274905,-200.52735754607258,-174.02629995482346,-20.199202782259846,-25.481512527929365,-19.496497256108757,-164.56201199666165
174,0.9318243961719581,-200.400276211534,-173.40820320108767,-17.485274306952405,-26.879555535412823,-18.46720589517843,-161.210517100532
175,0.9308408408408408,-200.43380293423016,-173.35548530306346,-18.031625493760863,-26.24857137274204,-18.956724098550858,-161.0412529728781
176,0.9360593669544146,-200.55765548773482,-173.60063248985358,-17.378340432373264,-27.048326032482642,-19.175814719471198,-157.64389758049225
177,0.9309248034567605,-202.21564294350347,-174.13494537162956,-19.004764529081374,-26.86702310515394,-20.428196605267377,-167.04668523449598
178,0.9319198425478619,-202.4874354636535,-174.73080359451922,-20.457599553315777,-26.323080382702518,-20.560776433787627,-171.17156851382262
179,0.93020300729132,-202.32622368475674,-174.9061869452554,-21.53986639589575,-25.420900399541292,-19.93572385202455,-167.1464446404073
180,0.9367244170013789,-200.3131504997504,-174.07768333720352,-19.395366679587713,-24.971226046824746,-18.476214735110545,-157.72790332795734
181,0.9334012097981673,-200.82902660543607,-174.71741432827227,-19.950707146108392,-24.55230006579618,-18.643682880174023,-160.93871100734563
182,0.9392410354402413,-199.38814726152333,-173.83731490569338,-17.9275842207685,-24.443581966433626,-17.560134368408132,-151.26188677647352
183,0.934444308295552,-199.15054437437325,-173.79086401613444,-20.09679623596666,-22.682506428028475,-17.26051989665372,-150.64355385374952
184,0.929300313746992,-200.9329159803673,-174.5792104017228,-19.943954559840563,-24.28440984692325,-17.46403245871359,-159.5926605188303
185,0.937845052478311,-200.18541656886913,-174.68067494108925,-19.479056953404577,-23.978807068379204,-17.760776905860933,-156.67259307890455
186,0.9343306897380438,-199.8545226888137,-174.41487730356607,-19.61069171767088,-23.52150155659102,-18.035413984472804,-158.85209787262983
187,0.9349197764557419,-200.97489203549756,-175.33937728452162,-19.075261442440816,-24.895558623580218,-18.418967628440512,-158.75264669638216
188,0.9270015460636009,-201.82730452799623,-176.32203477608192,-19.906556898508214,-25.17537142452926,-19.842301105539047,-159.58318146913527
189,0.9295778897504752,-202.87172218637573,-177.01382366273768,-21.42259220322069,-25.08222799173947,-19.93653016691364,-166.42933331141475
190,0.9358817380916828,-202.28046123529077,-176.85321074125747,-21.745052010466367,-24.308084662940537,-20.094545710925537,-163.996694611761
191,0.934520235378888,-201.45683741679323,-176.28049838529148,-18.22189862512673,-26.391453862168213,-19.67718219512072,-160.05380412432285
192,0.9290826869515738,-203.66105305187423,-177.37580873078926,-20.959207670167487,-25.689451774196,-19.77828126895099,-167.32815350759137
193,0.9381374250312053,-202.66414460721492,-176.88627075665536,-20.736641180420467,-24.831694815016903,-18.864607015545822,-158.95452730408007
194,0.9353597187708346,-201.95091258952138,-176.81091617681585,-17.34785690416508,-26.346569477960365,-18.76417848716298,-154.1072280270566
195,0.9361148904006047,-201.13763253885884,-176.54654678237517,-17.794207932706854,-25.186255443561166,-18.539284076165043,-150.06177740085624
196,0.9352496577992025,-202.34956571954166,-177.58480402635348,-19.2869350273961,-25.387448837873723,-19.06828430662437,-154.71410955665
197,0.9350116918217984,-201.77001438454766,-177.83266545752394,-20.420324409075096,-24.567918773014775,-18.372432141985858,-155.92314200909777
198,0.9381052760211408,-200.78354113407656,-176.9482758588034,-19.22680362000397,-24.74575990718188,-18.88439501607246,-151.28359422988163
199,0.9307211811470755,-202.4139746923071,-178.34785324733133,-19.885334932111466,-25.629796681701198,-18.652186593204462,-161.1458167113257
