episode,service_level,squared_starvation_penalty,squared_congestion_penalty,delivery_potential,pickup_potential,imbalance_weighted_distance,starvation_severity_max
21,0.9186449719925314,-80.10785332627592,-58.2438163001868,-3.963976735288067,-7.15859225257288,-0.013244400008323623,-73.92776229871392
22,0.9112764914859733,-85.26171503384691,-59.671509730581775,-1.8801121343010463,-7.027633748576143,0.0,-78.64589663558255
23,0.9238529322394409,-86.29007242888694,-61.62284038336804,-4.496137058981664,-6.135826845501678,-0.4451699070987455,-99.57037790485933
24,0.9103796397049934,-81.62069284788555,-62.03181504824293,-2.8848736676732534,-0.5554359656801643,-0.1481920232886375,-74.30220124131134
25,0.9167343989885307,-87.64237798385584,-64.53087563448045,-0.412403302425667,-3.2385757519686975,0.0,-67.83933269220749
26,0.913325453829136,-82.37746738222943,-64.29795670962086,-2.322209775875369,-1.64573476203606,0.0,-43.3247830503949
27,0.9143354544363069,-88.53907454892656,-71.84463066084594,-3.3665755064604137,-5.425424398235067,0.0,-62.784096440476425
28,0.9137057377795309,-92.67803899309378,-74.9950570472739,-2.1686773676415583,-8.652536267113492,-0.2565352127013214,-69.17857967406589
29,0.9161088933577453,-96.18324238550399,-80.64701820518853,-4.590156097270442,-9.87648084814475,-0.016611249937356312,-49.11918175689385
30,0.9211572907495674,-90.08210202827445,-74.42959978481271,-0.4772931679462196,-7.705026659367055,-0.11214631275203213,-32.51347272188779
31,0.9172809667673716,-93.97878406354111,-76.54609154342494,-1.986985359313633,-2.9857739969589456,0.0,-29.5082549754321
32,0.921091556736197,-98.62109161446413,-82.34719168478365,-6.191060295605056,-5.449112404074539,0.0,-37.21531589460529
33,0.9165553666828558,-105.96803627182479,-89.77012390695437,-5.41770608444119,-12.83182398349099,-1.3440449244596528,-61.103961287386234
34,0.9173914361041243,-110.02131011476015,-91.79861345161314,-5.498898083559466,-12.387160513099955,-0.8799316002136223,-64.4818990901007
35,0.9141817748091603,-111.90617369956779,-94.87428619335189,-10.873271881769666,-7.59086975850015,0.0,-49.29978917664021
36,0.921515480062643,-109.26249425630662,-95.02325148116451,-4.287405882530052,-10.087999925498108,-0.1938233500991204,-56.330816363962654
37,0.9122978333841929,-108.5508088067837,-94.49777682829766,-4.215046196320038,-6.907162913342716,0.0,-45.88850436988529
38,0.914418744367678,-108.03795524079622,-95.25995241886172,-4.927458511267225,-3.474778846282903,0.0,-53.354465822817424
39,0.9232160622230261,-108.72526768535404,-97.54954556911697,-3.3762114280428492,-2.236507567268701,-0.03945129599961954,-47.076239141220576
40,0.9095484870145342,-113.37717478499523,-98.85663305640844,-1.583921055595672,-3.8745109139170886,0.0,-49.466276415793054
41,0.913632947542462,-119.90644777226973,-102.02801924333669,-0.3802964608455713,-7.382143016304764,-0.501338148888642,-62.334563700475606
42,0.9198713175061809,-124.2890051609972,-104.82418088805451,-4.479001986879043,-3.941026381135286,0.0,-59.81667929818219
43,0.912944109702888,-129.2297011077635,-106.70203242028306,-1.777079157336765,-7.760927862916552,-1.0234426465692625,-85.9240187417392
44,0.9217641246743915,-128.89917391210426,-105.0006661173156,-2.4242019823092686,-5.508712257745945,0.0,-69.9467274748839
45,0.9190035844453146,-130.43985103464013,-107.73806709181068,-0.04125795220527803,-6.801613314633808,-0.27170160442147573,-80.73439505701334
46,0.9232618954582343,-129.6853553996413,-107.87890484031027,-0.3227494714079601,-6.367336253766433,-1.3106593038050072,-57.751265648912394
47,0.9142543726004022,-132.28463465520213,-108.43031607134833,-1.3791069490605907,-3.706626784896729,-0.06872858959752245,-67.35047406374461
48,0.9160672906196394,-128.69252383126766,-105.86583082484053,-0.19349203629438952,-1.7957651059405142,-2.319513088250662,-58.82238793798517
49,0.9240319421425343,-125.95832669591435,-106.11923166048145,0.0,-0.8561500549421536,-0.19629796414438774,-42.65621180747644
50,0.919410928664308,-129.78706720846552,-110.40493404486284,-1.2934337555990827,-3.2478111258406526,0.0,-59.486724420305364
51,0.9150429842044204,-135.40569108629077,-113.51677957073788,0.0,-9.350712532758738,-2.900006326723549,-77.11235991980125
52,0.9094041897161512,-139.20703138083468,-115.04165160475547,-3.2777271839179307,-8.100129739353902,0.0,-72.18391775834925
53,0.9176242306642816,-134.68630843147525,-111.28815791305281,-3.772504703438294,-5.211777644324113,-0.43683807210628267,-56.261143225237035
54,0.9191609568457747,-137.20990934459778,-113.07635560533932,-3.9267328675575883,-6.993248784000998,0.0,-65.48534399389109
55,0.9129251700680272,-140.75081977894956,-118.86622123106203,-9.034391988627021,-8.636046295430507,0.0,-87.6154116043878
56,0.9145759023033674,-141.28737343457993,-116.97150959622323,-8.564345091515998,-7.980165800541496,-1.318599305547599,-80.18653930448258
57,0.9165966638665547,-136.71371647558408,-112.60963528702777,-4.110452833223972,-6.11399619629302,0.0,-71.30455427369192
58,0.9246449908433156,-132.3171105564414,-112.2582798506165,-3.933042498682768,-3.8225783373259863,0.0,-57.179310133266384
59,0.9262872628726287,-133.93629963008192,-112.28328702830693,-2.605150216950196,-3.291418902292873,-0.5469384862191136,-56.97448817207244
60,0.9191931540342299,-138.64558888536533,-117.89024698943021,-4.661556349205717,-3.9328701588322303,-1.4640673243904516,-85.66683070217547
61,0.9159711798258781,-137.45343130917172,-117.90326609740596,-1.6627092502163974,-2.9301678035520777,-0.1755975631922678,-76.82330957241474
62,0.9134125127466859,-142.86681392017204,-123.70194975665767,-0.30698265375274564,-7.29980763793287,-0.7777313830432167,-97.2667692102119
63,0.9223166395467969,-139.10971528336233,-121.79971082869149,-3.6868209863789607,-0.30973865064167483,-0.058367759219118576,-78.38226402292975
64,0.9295450414975465,-136.1754741064778,-119.06144621767379,-0.22421551805770878,-2.394653329376399,-0.9972457406560663,-60.84784755985184
65,0.9125068070430205,-142.91075622664292,-122.95052510298312,-0.4470712523737412,-7.949795640207622,-4.461253697494753,-84.10471623013196
66,0.9253569164830522,-138.36765455352105,-121.07021373347155,0.0,-5.681919579274545,-1.3764117242641216,-78.1808412801008
67,0.9249717306928272,-134.92098197426583,-121.63080382479292,-1.83701733487872,-1.017711817605426,-0.7661393469822738,-58.949851218799544
68,0.925561714047321,-139.77892275773524,-123.26138267643275,-1.5420404869415951,-4.400526938452587,-2.236755882354491,-83.39870548196517
69,0.9254409249100455,-142.6308299806219,-123.88474590010917,-1.7924177278454332,-4.150190285871579,-2.07601828503787,-83.37109054948763
70,0.9285019750835612,-142.0695351739942,-122.2504489850222,0.0,-2.4331656562321053,-0.1876514506105424,-72.65976563810075
71,0.9185502370393026,-145.6889345955557,-124.8317476710192,-0.10575402299595628,-6.427069615138401,-0.045264302719031674,-78.800480618841
72,0.9242702653854264,-146.43606280474344,-124.45255030394473,-0.8296944580647462,-8.551841839429994,-0.2790961227632335,-69.19834712103221
73,0.9202701887702792,-151.37072217481207,-129.58339498460273,-4.546472317718496,-9.101734370468005,-1.6382675510263556,-76.12019248533491
74,0.9263790643310361,-148.30043315097709,-127.81073235169835,-0.1503318817323811,-6.691057769477654,-1.4370394641582231,-59.64308461696212
75,0.9245254503687583,-149.00131822536642,-127.50240073095614,0.0,-6.410182421343096,-1.1843756289505212,-70.2074535251091
76,0.9177446102819237,-155.2122737924777,-130.68642248145443,-7.327844486498633,-6.5327195290011115,-0.6079648040048676,-87.63065097822216
77,0.9143072743736794,-161.6635874107079,-132.36607403600934,-6.519813324578569,-11.249335029222859,-2.3680401174910357,-101.50410529770978
78,0.9154322650148128,-161.29085626224065,-131.96289411061508,-3.308454778509421,-12.805805228181857,-0.8401493254076448,-110.05075661224326
79,0.9235136741973841,-160.81970830556838,-134.50812565579946,-3.679366100828443,-13.179913382859183,-2.8876700026613675,-100.9443425248939
80,0.9168854415274463,-162.78615587443838,-134.98564640973385,-11.760491129801697,-9.265917522346363,-3.303448990840162,-110.39830138471065
81,0.9223205506391348,-161.46055164721437,-134.05926907723145,-9.568160668791737,-9.161553604243613,-4.644991381509472,-86.91219348676321
82,0.9240281086949965,-165.30148913593555,-137.63679565423274,-9.828958781461173,-10.605242118593539,-4.284393965584328,-98.97620165023545
83,0.9284205443901261,-163.08774846793216,-137.18475457206725,-8.742962488164498,-9.178549376256496,-2.6890224047129,-88.86027531599791
84,0.9294860179984297,-164.37377723260485,-136.93784250335057,-7.649671095399915,-7.981694000160043,0.0,-73.43861348983626
85,0.9207282153298972,-171.50424479311698,-142.14686389144623,-6.605091244540893,-13.876729575772607,-1.0997624777796802,-113.55743993102887
86,0.9279167172514264,-166.71319246494372,-140.04323621877742,-8.455198696997392,-7.592516468818877,0.0,-95.35929424970112
87,0.9191971492096367,-171.0131187296468,-145.50116843155996,-13.9858819803222,-11.053889470547299,-5.556162910664658,-119.34751192581896
88,0.9271031422620665,-167.62126174735985,-144.13392608398087,-7.588257712358948,-11.530840112062547,-0.06776509695452461,-96.88339929867797
89,0.9213761413140777,-175.25563707423603,-148.3615759259017,-9.043040398692543,-14.794862453032374,-6.267218901422505,-126.84312299037742
90,0.9258556297067287,-175.62983599726326,-148.28432302268334,-11.002285188154094,-13.906079274794862,-2.1466979052220116,-121.39950312287719
91,0.9246506530276738,-175.81716995980202,-148.65768391516303,-10.906880245121894,-12.425261779509196,-2.9866466610658184,-114.98208242530289
92,0.9245471315813348,-178.62308425419798,-150.64240011535406,-14.05313769716561,-10.160125858780653,-0.2696350167065237,-116.00376845489446
93,0.9193333736616055,-185.90136115773217,-156.17594218513958,-11.47547606700013,-18.843354198966324,-0.5254556310691596,-131.0927367778054
94,0.9293402249923989,-180.025455645134,-153.52208829704574,-9.899938206856794,-13.517140554261568,-0.04672437356149509,-105.15029763338377
95,0.9322831794314684,-179.63356766275353,-152.70521813929275,-9.189083496829241,-11.832921531175392,-2.775367800400005,-99.52648596496954
96,0.9320853680593235,-182.3169166530319,-154.61879912298764,-9.91005834469264,-13.926391400413927,-5.163277112798903,-105.40067299528684
97,0.9267174645578459,-184.94036847810597,-155.9430421070333,-10.120322276199454,-15.93046843541848,-3.6412360669652846,-112.44610353604926
98,0.9223245627193903,-187.39283413077177,-157.71161665490993,-11.952619212628848,-18.209438249242055,-4.276400788758215,-119.77268308032205
99,0.9256582649646062,-187.13754362414855,-158.0691972634652,-11.795618719483159,-17.923796283356516,-3.042623646281424,-119.16187349520428
100,0.9353090754979718,-184.3788356424791,-154.6699538010392,-16.490333253303643,-10.81368542563546,-0.03553121743407285,-99.62345130148077
101,0.9275164113785558,-186.9654304155214,-156.21362307809022,-13.471495581209782,-15.17164023238137,-2.4579600620715034,-115.52408495740042
102,0.9278569263413156,-187.71817659752054,-157.2424318061178,-12.310928132479152,-15.380508435399241,-4.028173048929213,-114.52488863698787
103,0.9284806679978217,-189.7833358233027,-158.54447527601778,-11.566384514077422,-16.82689655987768,-4.411124985930883,-124.33936954946962
104,0.9234985844226251,-192.65988997831417,-161.71300443845405,-15.419476442214078,-16.08836932996009,-6.749614878269589,-135.89477474531535
105,0.9268440328097097,-192.51435384109638,-160.51548762517217,-11.767748332934003,-17.03707295177238,-7.239044851475822,-133.63636829410902
106,0.9261024672482537,-191.3558806605913,-160.0628132350467,-11.484820527434458,-15.8951122213584,-6.245336722979063,-127.30077521415403
107,0.9274581430745814,-192.99553684320549,-161.06266868710156,-13.771652628971532,-15.090590549625928,-4.844848945302689,-133.6975335884695
108,0.9331545161387541,-192.91216479270656,-160.8940145118752,-11.839192316496675,-15.98095341802697,-7.1986448546276485,-127.38227992030446
109,0.93373603141045,-190.03363865324252,-158.4963201305332,-14.849471985076438,-11.850796179671253,-3.6756631734111687,-121.79687334260332
110,0.9228321636731296,-197.66738859649536,-164.07762054276478,-16.02771009459284,-20.017097109734195,-6.088233845446586,-153.97974057605498
111,0.9318658280922432,-195.01130696320783,-162.16330448841788,-12.659231916433987,-19.659387692810032,-5.518499806166845,-144.76244887241032
112,0.9334906802227063,-193.56074027712532,-160.0311819611142,-12.061272285922469,-18.6998062061864,-4.668437413451376,-139.31002895110518
113,0.9224066143231026,-197.52482961716686,-162.16788544296975,-17.30705175421783,-18.090464360454884,-2.8087844375714064,-160.92515860307375
114,0.932752972579471,-193.83268994682447,-158.95074129869707,-14.370827526402138,-16.462231232228206,-0.6866924349628895,-146.27717477425577
115,0.9315239574766213,-193.21611698786305,-158.71113492019776,-13.535932513104692,-16.334815521215685,-0.159361943611376,-140.0675188268155
116,0.9212757003727305,-198.11099175048793,-161.73891816416648,-17.224270120346713,-17.43790043532057,-6.054294697825736,-164.5452539395738
117,0.9288972927546671,-195.9749853726065,-160.2395461009684,-16.469314939608694,-16.131957460402404,-5.773267546192285,-153.90406486296015
118,0.9217559559801669,-200.35140395762375,-164.46625165466907,-15.601154084661864,-22.00086991952656,-8.140809844450592,-168.992698665304
119,0.9257850241545894,-199.9067234055748,-165.535332036633,-13.975796996661892,-22.56066011045731,-10.415017211847664,-154.34659852829833
120,0.9274462564862861,-199.21805675815466,-164.90497617185233,-17.704119775300953,-17.93542111861874,-12.727335543796638,-147.95785566525834
121,0.9301612127045236,-197.6552001158105,-165.12637573944258,-15.241091291623787,-19.14354911417486,-11.144447382839903,-140.2771761214357
122,0.929827215783581,-198.94734879645083,-164.5446154627514,-16.67376440467523,-18.82736162634542,-10.088621963787217,-138.82234778088002
123,0.933349432504226,-200.44374179980576,-165.85245742856728,-16.517327678253373,-19.533211691101968,-10.145299289001947,-138.39378192030722
124,0.9269373791462145,-206.76906842252023,-170.8153073398139,-19.622401853958735,-23.272473050383947,-11.020211434938266,-152.89640892845264
125,0.9344409519533003,-202.4425925712433,-169.10534809541508,-15.932391106808891,-22.63112716408867,-8.719627156921838,-146.66529997363892
126,0.9332360895858024,-203.83035852448478,-169.30456583520277,-14.49680459543285,-23.886099169650137,-8.25087398913854,-144.2539920956363
127,0.9315494331342192,-203.64480697586689,-169.03478451860767,-16.003363657997685,-22.369420010956944,-11.87578533893682,-151.48238646055586
128,0.9349273970958838,-201.57771925223773,-168.01720623721872,-17.808361297700547,-18.812462826695818,-9.50570757214014,-139.67203769004686
129,0.9294559663360384,-202.1966270095541,-168.4084291042312,-15.092107332371327,-20.704061025639977,-11.296129543074839,-142.3005962996944
130,0.928653834476896,-204.99493123820176,-169.6935045136282,-16.913381981892726,-21.091549341177387,-13.18938603303498,-149.30048082310523
131,0.9264958294438255,-207.2570717797303,-171.40716361624868,-17.32497658391273,-22.26298938656648,-14.048492253475024,-155.03612611387666
132,0.9333573378942,-206.68631801525697,-170.115958327812,-13.393524304997115,-23.22118935921966,-13.832610466114327,-147.84568019171908
133,0.9268022734071193,-207.7214946979192,-171.77125465916072,-17.28512916156346,-21.75770061663577,-12.941646634805048,-156.7413520331711
134,0.9348224203668678,-206.03447261570636,-170.1023716359583,-14.239644907757679,-21.48388767605887,-13.194138929974978,-144.48227655360446
135,0.9280274749888009,-209.78602141826636,-172.51649820052978,-16.405011466835948,-21.64572802414697,-13.884530881921755,-149.77530954021532
136,0.9261801541425819,-212.7471678266071,-175.44081807877149,-16.927199494040806,-24.11932444024592,-16.092257404917017,-156.8430411125865
137,0.9370862919725599,-211.22426970456684,-174.02549806710374,-13.788465084458053,-24.500742852725484,-12.803166219748075,-144.66057188813943
138,0.9309226627508566,-214.0433859840782,-176.0259424565549,-18.475235377515666,-23.251065334153356,-14.575025122906704,-151.08563140341388
139,0.9285046588065012,-217.29824238758263,-177.8073128708548,-20.647119390220865,-23.796534793078237,-15.774828217481906,-157.1323937553049
140,0.9225910737270632,-218.30126529886454,-178.6556715552181,-19.930980911053,-26.008571584513003,-15.9098600669764,-161.94197165273408
141,0.9296390812978491,-217.59051397071863,-180.18397514228494,-18.319252581242555,-27.42809438892282,-17.101800836377837,-160.6119105875671
142,0.9386216579172262,-214.24916188027763,-177.23177780554755,-19.64215250860211,-22.877907566682364,-16.875501720711696,-144.46853503630874
143,0.9326928850195136,-214.55018975388157,-177.92637295071611,-20.221750378388386,-23.179489174257018,-16.530859322972734,-140.8135732817252
144,0.9326451226810293,-216.19633125527494,-179.1149353743465,-18.208984463912945,-26.61967476539371,-18.165049615087568,-151.49824503315085
145,0.9292035398230089,-217.13501218396144,-179.8802688856757,-20.913331537280165,-24.776135498357828,-19.6828248273931,-157.25518651604813
146,0.9277964155106235,-215.95422648138697,-180.00493918199825,-22.4696567799792,-22.685050838315284,-17.322802151221595,-148.49155671306224
147,0.9265430792028306,-219.5319300331043,-182.63540903644437,-21.621655920482322,-26.401260515990792,-19.00771280076595,-162.04853338315777
148,0.9318415171830645,-216.00779841999375,-180.5803883414697,-20.52138755821191,-24.147547378904658,-15.937255633432214,-152.32059281690442
149,0.9348525222824589,-214.59461657854138,-180.7574539828306,-20.41676588659033,-22.952644971031564,-13.603215307774391,-144.2629388067258
150,0.9334344155071946,-215.18701069893015,-181.8440654545182,-17.68102267468276,-26.296416779814525,-13.217307275027007,-143.56092785133515
151,0.9247072951065746,-217.5642368492778,-184.21836453421457,-20.88249513061085,-26.551353570225352,-13.956265335762973,-160.22839970032803
152,0.9359113359836164,-215.8564091861624,-183.4035003783833,-20.05453688295702,-25.42417369806762,-14.237956395365119,-151.19893554348062
153,0.9303915662650603,-217.8131434414746,-184.82925018780267,-19.241982309478537,-28.253647082683404,-16.09663802062136,-158.43267058901503
154,0.9320653806862569,-218.95858210174057,-185.15209985403425,-18.47296901847518,-29.375012135832097,-15.12630914498348,-158.95311124996937
155,0.9262966604105223,-221.17785333219192,-187.00772288750122,-21.541271058470095,-29.387743813540776,-15.303186273916333,-167.85776121413787
156,0.9293243528949833,-220.0483899547698,-185.33074484141764,-19.538836830022607,-30.290373167727207,-12.687549442941211,-167.2028324018322
157,0.9242819843342036,-220.302254491069,-186.3730976008098,-22.859465757475817,-28.412995258104065,-11.983885025092059,-172.3252498279772
158,0.9309053572507097,-220.89449154131498,-186.51215975244506,-22.894706573158643,-28.144583443359295,-11.752802944702914,-168.8723322529986
159,0.9294988472272783,-221.1592715940124,-186.9252463849553,-22.46790563953141,-28.660703692140263,-15.294262696762182,-174.25134437946275
160,0.9298135719612229,-219.7935271718254,-185.7717715041385,-20.22027437391547,-28.295696773815774,-15.835557730777946,-165.07027162079882
161,0.9278670727662013,-220.44356639189414,-186.79134673448658,-21.93054183209936,-28.122361809370876,-14.278757617274373,-169.35123409637166
162,0.9310334456207893,-221.5276268947791,-187.53807052687625,-22.393754656245807,-28.26722423940989,-15.581597842864339,-169.10348162560982
163,0.935635033406899,-220.24376019443827,-186.6082663754335,-19.37172736185981,-28.53651630549793,-14.615394312548998,-158.09612406495486
164,0.9322315547767237,-220.51830581441718,-186.94993954036428,-21.488337297123035,-27.243207445496317,-13.490964249954178,-155.35258247284793
165,0.938168210976479,-219.7003240762281,-186.71971063328138,-21.060725443558287,-26.744220977115546,-15.349210904693368,-152.60472751206171
166,0.9330062900653083,-220.96644970750575,-186.74542788507358,-20.915756642154843,-27.204312750030347,-15.738105198297522,-156.34727731435763
167,0.9370772329615489,-219.95009510705796,-186.50343128235068,-19.945911742003656,-27.69040491948068,-15.490008206887078,-154.69512132138382
168,0.9195041770968423,-224.3229912742718,-189.90872995915342,-24.81157711225856,-28.342764249257687,-17.451044473232006,-175.61853838327713
169,0.9296296296296296,-222.76316361716925,-188.377876334771,-22.03633028272368,-28.517823326293556,-17.720518977118267,-169.2607695329725
170,0.9333474781765276,-220.42354750522318,-186.48095294850023,-21.480043550277326,-26.482403152559332,-15.125992736110968,-157.5604361998586
171,0.9306722065588366,-221.49906893556923,-187.77487277338608,-21.78009200913374,-27.851796122581742,-15.648016788557298,-164.10906458145024
172,0.925949405300972,-224.20901727947592,-189.01867072423474,-22.387664595004935,-28.920012890453982,-14.840947790339447,-170.6921098559711
173,0.9306169401222982,-224.24852492114678,-189.3800129969207,-23.475337077762006,-28.40824884675184,-13.402110390313247,-168.9740295804823
174,0.9296234209423457,-224.5256064129296,-190.12209347655124,-23.674328859709767,-29.23168789009878,-12.875804505864318,-167.9550108662007
175,0.9313957008779897,-224.60570748633083,-190.37526867848607,-21.038535616767042,-31.24251028094405,-13.814295446274782,-165.9497141265997
176,0.9278688524590164,-226.7569407463392,-191.6220474096322,-22.768078703841223,-32.150734611627705,-14.20875402745787,-172.62866440978237
177,0.9247093889716841,-228.3319854799157,-192.75424859893099,-23.297147976049015,-33.87544727346178,-15.746868181029827,-180.1178277287334
178,0.9374503937969351,-225.24403824661735,-190.36379109294143,-20.751751570067235,-31.871226850693358,-12.351940283881886,-162.6230528816789
179,0.932647023306364,-224.59684398452853,-189.1778919727432,-21.269960391882424,-30.25659953921388,-11.210454735807216,-160.64352197692057
180,0.9299508216384791,-226.30862036124145,-190.2666820904296,-22.495661234184247,-30.757728724424656,-11.450700322885652,-163.10372049950553
181,0.9324922465448195,-225.87263871153118,-190.17810202795997,-22.472025658727265,-30.30091895618807,-11.580448521506527,-158.169009069245
182,0.932901212339455,-225.5938227320749,-190.61288078484327,-21.85212943713415,-30.897202684676895,-10.780525224426677,-159.28728245325436
183,0.9254623297853363,-227.7918608049095,-191.99205436306045,-25.13169890317876,-30.128552863722028,-11.550894100187994,-170.07373908841421
184,0.9367283950617284,-225.77918631893178,-191.25124574920474,-23.119562671071666,-30.032106741849898,-11.100155697384277,-160.6720128924043
185,0.9397981145230229,-224.459338670318,-190.65300952298062,-22.492418030807773,-28.783603456307677,-10.756711997467814,-149.77382082253564
186,0.9264785187848283,-227.78921616055743,-192.69478188327304,-22.883229785228608,-31.554105636208607,-11.617523679229567,-163.17115563595286
187,0.9292472729464232,-228.2897474684196,-193.74737111223334,-26.538377435366073,-29.860274085239734,-11.998839193387852,-165.9421290298659
188,0.934181499501375,-227.5534632857677,-194.13778432550765,-25.687465043817397,-30.27645427373039,-13.874435435157949,-163.54788774342367
189,0.9361593000452557,-226.23724722419232,-193.6667669579658,-27.908755823274145,-27.493918955291576,-11.48614260270303,-156.59087952197567
190,0.9319680770968227,-227.09599112500587,-194.0507850414431,-24.059216329923046,-30.937524026852252,-11.312510884940693,-159.4399542609788
191,0.9357042274620248,-225.97009685443155,-193.77086046409684,-23.587945567216234,-30.923936365055635,-10.615546488470606,-156.45008117437425
192,0.9283666766198866,-227.02769842026646,-194.52582307008623,-22.89973582395391,-32.540518744935575,-10.894131124117877,-161.75384096721183
193,0.9359704385752362,-226.23163021875254,-194.46189232690205,-22.884652103402395,-31.73462697443766,-11.073178650150515,-160.17406256064154
194,0.9312344903877777,-227.06582627039245,-195.19290398029867,-25.250891775393345,-30.24705085202705,-12.931899757362968,-163.39060502840255
195,0.9359570229975251,-226.12492450470836,-194.90782026992147,-23.76366502395623,-30.38159236698262,-12.484725181436882,-158.56310770883672
196,0.9381462109232453,-224.3858589352146,-193.52759212804906,-24.32261621411963,-28.824987738354295,-10.039413818327162,-149.86766533606485
197,0.9295114476293492,-225.39098618521226,-194.63264608192745,-23.807049912120668,-30.401666361342073,-9.447767328347847,-159.21448092957746
198,0.9333012569916401,-225.87759485893235,-195.0975394802032,-23.48403090065599,-31.133943530549107,-10.703999064651464,-161.5502803442262
199,0.9340330288548787,-225.0245364536999,-194.48139281306388,-23.355770604459007,-30.144206998897257,-10.95436618927929,-158.311765142416
