Seed,Vehicle ID,Visit Number,Station ID,Time (minutes),Day,Hour,Minute,Time Since Previous Visit (minutes)
1,V0,1,S0,420,0,7,0,0.0
1,V0,2,S21,439.35,0,7,19,19.35
1,V0,3,S0,448.7,0,7,28,9.35
1,V0,4,S21,471.7,0,7,51,23.0
1,V0,5,S0,476.55,0,7,56,4.85
1,V0,6,S35,484.02,0,8,4,7.47
1,V0,7,S1,507.55,0,8,27,23.53
1,V0,8,S29,513.96,0,8,33,6.42
1,V0,9,S54,523.39,0,8,43,9.43
1,V0,10,S55,531.34,0,8,51,7.95
1,V0,11,S46,545.22,0,9,5,13.88
1,V0,12,S63,554.24,0,9,14,9.02
1,V0,13,S37,559.02,0,9,19,4.78
1,V0,14,S60,574.52,0,9,34,15.5
1,V0,15,S4,585.64,0,9,45,11.11
1,V0,16,S37,591.88,0,9,51,6.25
1,V0,17,S16,598.86,0,9,58,6.97
1,V0,18,S63,605.16,0,10,5,6.31
1,V0,19,S46,614.16,0,10,14,9.0
1,V0,20,S32,623.32,0,10,23,9.16
1,V0,21,S55,630.99,0,10,30,7.67
1,V0,22,S54,638.44,0,10,38,7.45
1,V0,23,S29,648.22,0,10,48,9.78
1,V0,24,S50,660.01,0,11,0,11.79
1,V0,25,S10,666.79,0,11,6,6.78
1,V0,26,S45,677.79,0,11,17,11.0
1,V0,27,S33,683.4,0,11,23,5.61
1,V0,28,S44,691.8,0,11,31,8.4
1,V0,29,S63,708.27,0,11,48,16.47
1,V0,30,S43,714.4,0,11,54,6.14
1,V0,31,S58,721.68,0,12,1,7.28
1,V0,32,S59,734.68,0,12,14,13.0
1,V0,33,S37,743.67,0,12,23,8.98
1,V0,34,S64,751.61,0,12,31,7.94
1,V0,35,S31,757.48,0,12,37,5.87
1,V0,36,S49,768.38,0,12,48,10.89
1,V0,37,S39,773.72,0,12,53,5.34
1,V0,38,S38,794.22,0,13,14,20.5
1,V0,39,S37,802.64,0,13,22,8.43
1,V0,40,S52,809.32,0,13,29,6.68
1,V0,41,S44,818.15,0,13,38,8.83
1,V0,42,S16,826.39,0,13,46,8.23
1,V0,43,S4,833.98,0,13,53,7.59
1,V0,44,S61,842.85,0,14,2,8.87
1,V0,45,S66,846.98,0,14,6,4.13
1,V0,46,S61,856.11,0,14,16,9.13
1,V0,47,S34,868.11,0,14,28,12.0
1,V0,48,S54,878.8,0,14,38,10.69
1,V0,49,S40,887.97,0,14,47,9.17
1,V0,50,S62,896.2,0,14,56,8.23
1,V0,51,S33,902.12,0,15,2,5.92
1,V0,52,S63,913.17,0,15,13,11.05
1,V0,53,S59,927.6,0,15,27,14.42
1,V0,54,S39,946.6,0,15,46,19.0
1,V0,55,S60,961.49,0,16,1,14.89
1,V0,56,S41,965.35,0,16,5,3.87
1,V0,57,S60,973.22,0,16,13,7.87
1,V0,58,S31,986.22,0,16,26,13.0
1,V0,59,S62,992.19,0,16,32,5.98
1,V0,60,S44,1007.4,0,16,47,15.2
1,V0,61,S52,1016.23,0,16,56,8.83
1,V0,62,S37,1021.41,0,17,1,5.18
1,V0,63,S37,1049.41,0,17,29,28.0
1,V0,64,S4,1067.91,0,17,47,18.5
1,V0,65,S18,1080.71,0,18,0,12.8
1,V0,66,S43,1097.3,0,18,17,16.59
1,V0,67,S55,1112.53,0,18,32,15.24
1,V0,68,S54,1117.98,0,18,37,5.45
1,V0,69,S40,1129.65,0,18,49,11.67
1,V0,70,S27,1135.83,0,18,55,6.18
1,V0,71,S65,1143.27,0,19,3,7.44
1,V0,72,S2,1152.33,0,19,12,9.06
1,V0,73,S15,1165.17,0,19,25,12.84
1,V0,74,S31,1172.2,0,19,32,7.03
1,V0,75,S66,1175.59,0,19,35,3.38
1,V0,76,S64,1190.33,0,19,50,14.75
1,V0,77,S59,1195.58,0,19,55,5.25
1,V0,78,S59,1223.58,0,20,23,28.0
1,V0,79,S33,1231.35,0,20,31,7.77
1,V0,80,S63,1239.4,0,20,39,8.05
1,V0,81,S64,1249.55,0,20,49,10.16
1,V0,82,S66,1257.8,0,20,57,8.25
1,V0,83,S66,1285.8,0,21,25,28.0
1,V0,84,S40,1293.72,0,21,33,7.92
1,V0,85,S56,1308.52,0,21,48,14.8
1,V0,86,S3,1315.83,0,21,55,7.31
1,V0,87,S32,1324.82,0,22,4,8.99
1,V0,88,S32,1352.82,0,22,32,28.0
1,V0,89,S29,1375.32,0,22,55,22.5
1,V0,90,S55,1862.44,1,7,2,487.12
1,V0,91,S53,1871.1,1,7,11,8.66
1,V0,92,S44,1879.82,1,7,19,8.73
1,V0,93,S37,1888.68,1,7,28,8.86
1,V0,94,S18,1898.11,1,7,38,9.43
1,V0,95,S4,1903.91,1,7,43,5.8
1,V0,96,S61,1909.78,1,7,49,5.87
1,V0,97,S33,1917.95,1,7,57,8.17
1,V0,98,S61,1924.12,1,8,4,6.17
1,V0,99,S41,1935.36,1,8,15,11.24
1,V0,100,S31,1953.86,1,8,33,18.5
1,V0,101,S41,1968.13,1,8,48,14.27
1,V0,102,S65,1975.36,1,8,55,7.23
1,V0,103,S18,1984.91,1,9,4,9.55
1,V0,104,S59,1989.84,1,9,9,4.93
1,V0,105,S59,2017.84,1,9,37,28.0
1,V0,106,S38,2026.58,1,9,46,8.74
1,V0,107,S38,2054.58,1,10,14,28.0
1,V0,108,S38,2082.58,1,10,42,28.0
1,V0,109,S37,2102.51,1,11,2,19.93
1,V0,110,S58,2110.8,1,11,10,8.29
1,V0,111,S52,2118.65,1,11,18,7.84
1,V0,112,S33,2122.72,1,11,22,4.08
1,V0,113,S33,2150.72,1,11,50,28.0
1,V0,114,S34,2172.22,1,12,12,21.5
1,V0,115,S27,2177.9,1,12,17,5.68
1,V0,116,S15,2196.9,1,12,36,19.0
1,V0,117,S62,2210.69,1,12,50,13.79
1,V0,118,S54,2221.3,1,13,1,10.6
1,V0,119,S55,2226.74,1,13,6,5.45
1,V0,120,S29,2241.45,1,13,21,14.71
1,V0,121,S54,2250.88,1,13,30,9.43
1,V0,122,S32,2257.93,1,13,37,7.05
1,V0,123,S3,2275.93,1,13,55,18.0
1,V0,124,S46,2283.96,1,14,3,8.03
1,V0,125,S63,2287.98,1,14,7,4.02
1,V0,126,S52,2294.74,1,14,14,6.76
1,V0,127,S31,2300.72,1,14,20,5.99
1,V0,128,S41,2309.99,1,14,29,9.27
1,V0,129,S41,2336.49,1,14,56,26.5
1,V0,130,S40,2347.03,1,15,7,10.54
1,V0,131,S62,2350.76,1,15,10,3.73
1,V0,132,S45,2357.53,1,15,17,6.77
1,V0,133,S46,2363.54,1,15,23,6.01
1,V0,134,S63,2372.06,1,15,32,8.52
1,V0,135,S43,2390.7,1,15,50,18.64
1,V0,136,S16,2399.28,1,15,59,8.58
1,V0,137,S44,2404.51,1,16,4,5.23
1,V0,138,S37,2409.86,1,16,9,5.36
1,V0,139,S43,2418.52,1,16,18,8.66
1,V0,140,S63,2426.66,1,16,26,8.14
1,V0,141,S63,2454.66,1,16,54,28.0
1,V0,142,S53,2459.64,1,16,59,4.99
1,V0,143,S40,2467.41,1,17,7,7.77
1,V0,144,S33,2472.92,1,17,12,5.51
1,V0,145,S46,2480.92,1,17,20,8.0
1,V0,146,S45,2488.43,1,17,28,7.51
1,V0,147,S63,2497.59,1,17,37,9.16
1,V0,148,S16,2502.9,1,17,42,5.31
1,V0,149,S37,2508.37,1,17,48,5.47
1,V0,150,S52,2521.55,1,18,1,13.18
1,V0,151,S53,2529.56,1,18,9,8.01
1,V0,152,S54,2540.02,1,18,20,10.46
1,V0,153,S55,2560.52,1,18,40,20.5
1,V0,154,S32,2569.69,1,18,49,9.17
1,V0,155,S40,2578.47,1,18,58,8.78
1,V0,156,S40,2606.47,1,19,26,28.0
1,V0,157,S29,2613.81,1,19,33,7.33
1,V0,158,S59,2629.35,1,19,49,15.54
1,V0,159,S59,2657.35,1,20,17,28.0
1,V0,160,S58,2666.54,1,20,26,9.19
1,V0,161,S62,2675.35,1,20,35,8.81
1,V0,162,S34,2697.35,1,20,57,22.0
1,V0,163,S62,2708.15,1,21,8,10.8
1,V0,164,S37,2715.75,1,21,15,7.6
1,V0,165,S18,2720.18,1,21,20,4.43
1,V0,166,S61,2727.62,1,21,27,7.44
1,V0,167,S15,2734.95,1,21,34,7.33
1,V0,168,S26,2750.75,1,21,50,15.8
1,V0,169,S17,2760.76,1,22,0,10.01
1,V0,170,S42,2774.93,1,22,14,14.17
1,V0,171,S1,2787.12,1,22,27,12.19
1,V0,172,S42,2793.31,1,22,33,6.19
1,V0,173,S1,2800.31,1,22,40,7.0
1,V0,174,S43,2811.77,1,22,51,11.46
1,V0,175,S43,3301.77,2,7,1,490.0
1,V0,176,S44,3309.06,2,7,9,7.29
1,V0,177,S33,3319.05,2,7,19,9.98
1,V0,178,S40,3329.05,2,7,29,10.01
1,V0,179,S61,3338.75,2,7,38,9.69
1,V0,180,S31,3347.75,2,7,47,9.01
1,V0,181,S30,3354.67,2,7,54,6.91
1,V0,182,S41,3362.09,2,8,2,7.42
1,V0,183,S66,3374.44,2,8,14,12.35
1,V0,184,S31,3386.32,2,8,26,11.88
1,V0,185,S31,3414.32,2,8,54,28.0
1,V0,186,S31,3442.32,2,9,22,28.0
1,V0,187,S27,3447.59,2,9,27,5.27
1,V0,188,S52,3457.26,2,9,37,9.68
1,V0,189,S62,3470.76,2,9,50,13.5
1,V0,190,S45,3480.53,2,10,0,9.77
1,V0,191,S44,3484.81,2,10,4,4.28
1,V0,192,S46,3490.25,2,10,10,5.44
1,V0,193,S53,3499.12,2,10,19,8.87
1,V0,194,S55,3505.28,2,10,25,6.16
1,V0,195,S1,3521.0,2,10,41,15.72
1,V0,196,S57,3529.66,2,10,49,8.66
1,V0,197,S35,3539.39,2,10,59,9.73
1,V0,198,S57,3548.11,2,11,8,8.73
1,V0,199,S29,3553.67,2,11,13,5.55
1,V0,200,S45,3563.76,2,11,23,10.09
1,V0,201,S60,3573.01,2,11,33,9.25
1,V0,202,S31,3590.51,2,11,50,17.5
1,V0,203,S4,3602.57,2,12,2,12.07
1,V0,204,S37,3607.32,2,12,7,4.75
1,V0,205,S45,3626.12,2,12,26,18.8
1,V0,206,S54,3634.32,2,12,34,8.2
1,V0,207,S50,3643.04,2,12,43,8.71
1,V0,208,S33,3652.6,2,12,52,9.56
1,V0,209,S16,3661.58,2,13,1,8.99
1,V0,210,S44,3673.29,2,13,13,11.71
1,V0,211,S46,3683.73,2,13,23,10.44
1,V0,212,S63,3689.25,2,13,29,5.52
1,V0,213,S43,3692.89,2,13,32,3.64
1,V0,214,S63,3699.02,2,13,39,6.14
1,V0,215,S53,3706.51,2,13,46,7.49
1,V0,216,S62,3717.19,2,13,57,10.68
1,V0,217,S40,3728.42,2,14,8,11.23
1,V0,218,S15,3733.92,2,14,13,5.5
1,V0,219,S40,3746.42,2,14,26,12.5
1,V0,220,S62,3754.16,2,14,34,7.73
1,V0,221,S52,3760.2,2,14,40,6.05
1,V0,222,S31,3771.19,2,14,51,10.99
1,V0,223,S66,3779.07,2,14,59,7.88
1,V0,224,S47,3801.07,2,15,21,22.0
1,V0,225,S65,3809.17,2,15,29,8.1
1,V0,226,S7,3818.24,2,15,38,9.07
1,V0,227,S5,3828.56,2,15,48,10.31
1,V0,228,S20,3839.4,2,15,59,10.84
1,V0,229,S65,3851.49,2,16,11,12.09
1,V0,230,S60,3859.08,2,16,19,7.59
1,V0,231,S30,3878.85,2,16,38,19.77
1,V0,232,S41,3884.35,2,16,44,5.5
1,V0,233,S41,3909.85,2,17,9,25.5
1,V0,234,S27,3920.99,2,17,20,11.14
1,V0,235,S61,3929.27,2,17,29,8.28
1,V0,236,S31,3933.28,2,17,33,4.01
1,V0,237,S66,3941.66,2,17,41,8.38
1,V0,238,S31,3958.55,2,17,58,16.88
1,V0,239,S31,3986.55,2,18,26,28.0
1,V0,240,S16,3998.5,2,18,38,11.96
1,V0,241,S44,4011.74,2,18,51,13.23
1,V0,242,S53,4018.96,2,18,58,7.23
1,V0,243,S52,4028.47,2,19,8,9.51
1,V0,244,S63,4033.73,2,19,13,5.26
1,V0,245,S46,4044.75,2,19,24,11.02
1,V0,246,S52,4054.81,2,19,34,10.06
1,V0,247,S37,4060.99,2,19,40,6.18
1,V0,248,S44,4068.34,2,19,48,7.36
1,V0,249,S43,4074.63,2,19,54,6.29
1,V0,250,S46,4081.12,2,20,1,6.49
1,V0,251,S52,4091.18,2,20,11,10.06
1,V0,252,S43,4097.27,2,20,17,6.09
1,V0,253,S37,4103.96,2,20,23,6.69
1,V0,254,S58,4108.17,2,20,28,4.21
1,V0,255,S58,4135.67,2,20,55,27.5
1,V0,256,S58,4163.67,2,21,23,28.0
1,V0,257,S45,4169.71,2,21,29,6.04
1,V0,258,S55,4175.28,2,21,35,5.56
1,V0,259,S42,4193.12,2,21,53,17.84
1,V0,260,S1,4213.12,2,22,13,20.0
1,V0,261,S57,4216.78,2,22,16,3.66
1,V0,262,S0,4234.03,2,22,34,17.26
1,V0,263,S57,4251.79,2,22,51,17.76
1,V0,264,S1,4742.29,3,7,2,490.5
1,V0,265,S54,4751.02,3,7,11,8.73
1,V0,266,S10,4770.52,3,7,30,19.5
1,V0,267,S40,4779.97,3,7,39,9.46
1,V0,268,S62,4785.21,3,7,45,5.23
1,V0,269,S52,4793.21,3,7,53,8.0
1,V0,270,S33,4798.44,3,7,58,5.23
1,V0,271,S61,4804.11,3,8,4,5.67
1,V0,272,S33,4811.28,3,8,11,7.17
