Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality
1,3,24,4320,0,0,0,0,0,0,0,0,0.0,0.2747
1,3,1,4380,0,0,0,0,0,0,0,0,0.0,0.2747
1,3,2,4440,0,0,0,0,0,0,0,0,0.0,0.2747
1,3,3,4500,0,0,0,0,0,0,0,0,0.0,0.2747
1,3,4,4560,0,0,0,0,0,0,0,0,0.0,0.2747
1,3,5,4620,0,0,0,3,0,0,0,0,0.0,0.2749
1,3,6,4680,13,12,4,20,0,1,0,0,0.0,0.2751
1,3,7,4740,27,27,17,24,0,0,0,0,0.0,0.2752
1,3,8,4800,34,34,10,29,0,0,0,2,59.5,0.2683
1,3,9,4860,24,24,5,13,0,0,2,0,49.0,0.2672
1,3,10,4920,16,16,9,22,0,0,0,0,48.54,0.2632
1,3,11,4980,30,30,6,10,0,0,0,0,49.0,0.2614
1,3,12,5040,12,10,10,13,0,2,0,2,45.0,0.2606
1,3,13,5100,17,15,12,11,0,2,2,0,68.07,0.256
1,3,14,5160,42,39,27,30,0,3,0,1,48.5,0.2542
1,3,15,5220,29,26,15,37,0,3,0,0,38.28,0.2513
1,3,16,5280,13,13,11,17,0,0,0,4,59.0,0.2454
1,3,17,5340,21,20,7,20,0,1,1,0,48.5,0.2444
1,3,18,5400,11,11,7,18,0,0,1,0,50.0,0.241
1,3,19,5460,15,9,6,6,0,6,1,0,50.0,0.2369
1,3,20,5520,2,2,5,5,0,0,0,0,50.0,0.2352
1,3,21,5580,3,3,1,6,0,0,0,1,49.5,0.2342
1,3,22,5640,1,1,8,2,0,0,1,0,45.0,0.2333
1,3,23,5700,0,0,2,0,0,0,0,0,70.0,0.2266
1,4,24,5760,0,0,0,0,0,0,0,0,0.0,0.2266
1,4,1,5820,0,0,0,0,0,0,0,0,0.0,0.2266
1,4,2,5880,0,0,0,0,0,0,0,0,0.0,0.2266
1,4,3,5940,0,0,0,0,0,0,0,0,0.0,0.2266
1,4,4,6000,0,0,0,0,0,0,0,0,0.0,0.2266
1,4,5,6060,1,1,1,1,0,0,0,0,0.0,0.227
1,4,6,6120,20,18,13,12,0,2,0,0,0.0,0.2272
1,4,7,6180,32,30,8,20,0,2,0,0,0.0,0.2272
1,4,8,6240,28,28,9,16,0,0,0,6,69.0,0.2239
1,4,9,6300,14,14,4,9,0,0,0,0,50.0,0.223
1,4,10,6360,23,23,2,1,0,0,0,1,49.5,0.2222
1,4,11,6420,27,27,2,4,0,0,0,1,45.0,0.2211
1,4,12,6480,29,29,12,16,0,0,1,0,55.25,0.2194
1,4,13,6540,41,41,20,18,0,0,0,1,49.5,0.2189
1,4,14,6600,45,45,13,22,0,0,0,2,46.0,0.2184
1,4,15,6660,33,33,11,12,0,0,3,0,60.0,0.2179
1,4,16,6720,20,19,11,25,0,1,0,0,41.77,0.2135
1,4,17,6780,8,8,14,23,0,0,0,0,48.0,0.2128
1,4,18,6840,26,26,12,11,0,0,0,0,48.0,0.212
1,4,19,6900,11,11,4,7,0,0,0,0,45.0,0.2112
1,4,20,6960,9,9,3,7,0,0,2,0,48.13,0.2078
1,4,21,7020,16,16,1,5,0,0,0,2,74.0,0.2065
1,4,22,7080,6,5,7,8,0,1,0,0,50.0,0.2054
1,4,23,7140,0,0,3,1,0,0,0,0,50.0,0.2045
1,5,24,7200,0,0,0,0,0,0,0,0,0.0,0.2045
1,5,1,7260,0,0,0,0,0,0,0,0,0.0,0.2045
1,5,2,7320,0,0,0,0,0,0,0,0,0.0,0.2045
1,5,3,7380,0,0,0,0,0,0,0,0,0.0,0.2045
1,5,4,7440,0,0,0,0,0,0,0,0,0.0,0.2045
1,5,5,7500,2,2,2,2,0,0,0,0,0.0,0.2048
1,5,6,7560,3,3,0,3,0,0,0,0,0.0,0.2048
1,5,7,7620,8,8,1,0,0,0,0,0,0.0,0.2048
1,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.2048
