episode,service_level,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty
46,0.8659486230867918,-84.710703103704,0.0,-416.01779761994896,-351.8654896449209
47,0.9229266239817236,-79.04856311092323,-0.48874582614599293,-376.45570195075436,-323.69345651071814
48,0.920803711290517,-78.98556605694692,0.0,-358.42287488222513,-312.68849680097577
49,0.9207680891661871,-78.94020149700113,0.0,-341.9156821794398,-298.97427938985
50,0.9001888319395738,-83.70556392958812,-0.3524989884502014,-372.90284743378385,-324.41567288428826
51,0.8968601842740853,-87.73456599280264,0.0,-386.50736921654885,-333.2483585750851
52,0.898695599171035,-95.85710503818167,0.0,-418.53232317395583,-355.0729114070474
53,0.8928733134112107,-101.71973191045005,-2.4585527974817154,-431.43523464715753,-366.46964050214984
54,0.9017911353976927,-104.36718541844675,0.0,-435.0340932968078,-375.1498647498898
55,0.9177584564078133,-102.68889649178222,-2.2316382322346313,-415.2480549817103,-362.35817962797853
56,0.9021235050036612,-108.24989079893462,0.0,-419.9780324076807,-365.66522579454374
57,0.9268431284582025,-105.39600743523113,-0.27241386513142646,-388.7029168331081,-341.447942933255
58,0.9264254319947016,-102.30719097391211,-0.5152098534594676,-365.0135333235181,-324.626639747025
59,0.9260069254601786,-102.91515936979819,-0.3926343882376414,-352.7119065422161,-314.0280621651667
60,0.912559475715953,-108.7496330885013,-0.3050892608220847,-365.97206198083904,-325.12824213907294
61,0.9263312986739634,-108.95690098864374,0.0,-352.56770372322285,-312.6539571948403
62,0.9127486573254523,-109.26702758692682,-0.2796690654842274,-359.0859405704418,-316.93191696639065
63,0.9213806909521065,-108.7997085378338,-0.37627632027931,-357.8103801005664,-314.6990891878732
64,0.9102137191984017,-112.43895649269444,0.0,-364.2507047700138,-317.84586708612426
65,0.9270526758363866,-112.14872635475814,-2.5124173862868338,-361.66183048514023,-317.030282737323
66,0.8837948933361337,-122.46054858587678,0.0,-411.07743206324017,-355.37625643223765
67,0.9044850246812635,-121.87126841068515,0.0,-409.50033554630494,-354.7225014152566
68,0.921695577815783,-122.98536887367923,0.0,-412.68143645447975,-355.81674708577475
69,0.9306656101426307,-120.47468481771307,-0.7056286003458265,-397.59382784364595,-348.4326927721764
70,0.9191267005015166,-120.2989193998512,-0.11215795204763389,-402.3294736746657,-352.39493360652347
71,0.9134369644306805,-121.67749976705,0.0,-417.9889856475668,-364.44432599600555
72,0.899708242159008,-126.64482525213828,0.0,-439.38046659534166,-381.20077739840326
73,0.8913979781061195,-132.6119963388918,-59.0704467695991,-477.30089497355914,-412.5062108294361
74,0.8381403101467393,-142.22326338615937,-45.995219761844915,-561.9616559316031,-479.33371493698274
75,0.8438209388904022,-147.3027299058001,0.0,-601.4451486314881,-512.3533192499411
76,0.9275967444252822,-147.10938233532048,-3.019396534187099,-584.1699692849469,-501.46802935076687
77,0.8742979406258358,-147.14685501349888,-2.073573141028286,-603.4959646899532,-518.1862835148289
78,0.9041660261337433,-145.54663705771208,-0.7640189068152358,-599.8117230171611,-517.0761480736044
79,0.9000535586765056,-144.632798888005,0.0,-592.3993909306463,-509.85699981791595
80,0.927170784360758,-142.62900531166778,-3.5420245035755316,-572.7722998095168,-493.92376096918724
81,0.9214719845181579,-140.14803334788763,-0.565975784163263,-562.8468016244645,-486.7464761826914
82,0.9358319654690255,-136.77641644316859,-0.15499039897431555,-537.0326356099001,-469.8605030740502
83,0.8877679697351828,-141.81392156201858,-40.91336493053074,-558.1470259634326,-485.8986735769151
84,0.8572938050960028,-143.50726136597348,-13.222717220055763,-585.6218643646877,-505.90057266083124
85,0.9057881215052138,-142.7088558972849,0.0,-583.6020879471853,-506.6415423067407
86,0.929671119630983,-140.88627908475937,0.0,-573.1445822770929,-501.30655490943104
87,0.9208304539855181,-139.8266887356224,0.0,-563.9506530298609,-495.9731457946093
88,0.8911888791088718,-140.44582214520025,-9.6975676649854,-570.6381484183177,-503.6869353474871
89,0.905408271474019,-139.5647787073611,0.0,-565.1090720318067,-496.86906202997466
90,0.9170618233873132,-139.24644248495218,-0.2115262500252952,-558.5374240139233,-491.4598411507411
91,0.9225580140313006,-138.80685064130526,-0.12738651193133094,-547.1930016684955,-483.2094016671736
92,0.9284098108426102,-137.57002338525385,-0.7799767394121944,-539.1216671817821,-478.6236935715498
93,0.9078987403395606,-140.85913469171282,0.0,-549.0242176625829,-484.94015330045943
94,0.9275464308661996,-139.69274420472536,-0.29025121680196564,-548.3672837639302,-482.4007194178783
95,0.9361401610770526,-139.30635442243667,-0.31367430137042596,-545.4855787121202,-481.843106087725
96,0.9135371179039301,-138.09249072215604,-31.553831939427713,-547.4758269973356,-482.9483698581817
97,0.8761796679010871,-142.00210168685896,-0.2667225444854574,-572.731348952605,-501.87286992086376
98,0.9086204797272617,-142.60684312888668,-23.34806694926639,-565.4920681518303,-496.76857312909357
99,0.8762047291230171,-145.23009502319917,0.0,-584.4403352059844,-512.0011589124429
100,0.8881332574373109,-144.60858542112442,-17.584268116194277,-590.8254428058091,-517.6339468161412
101,0.9209351753453773,-144.47396660927794,-0.06796001576548281,-589.1790098213286,-518.6116399740052
102,0.9332888187446886,-144.61495670779053,0.0,-585.8270524964412,-517.6714956384267
103,0.9068996960486322,-144.13242865100526,-1.2892976088197798,-585.0122757617436,-516.4154154274863
104,0.9350680353306279,-143.462175281857,0.0,-579.9005607443893,-512.5190688053797
105,0.9305309211304245,-143.94405248304494,-0.11322597942324714,-582.7336005930387,-516.397825857842
106,0.9329792077705267,-142.9642381496284,0.0,-580.1353467085094,-515.0713484538937
107,0.9229562594268477,-142.8151457102053,-0.06287512039584933,-581.210368802606,-516.9551137550914
108,0.8965329130803734,-143.16819792337506,-20.41339602657735,-591.192779975962,-519.642132236492
109,0.9316921047107859,-142.4478763971981,-1.1529432233200163,-590.912668698612,-518.20017044584
110,0.9448735423292443,-140.98784173810117,-0.37167231446998694,-580.2260890564196,-509.7567868091891
111,0.9324251172861783,-142.3875684351472,-2.641409137215363,-580.0507899810434,-510.33956939174686
112,0.9171020656136087,-142.2444274730882,-0.148126727826049,-578.1498102768334,-509.3689471641011
113,0.9358128195980497,-142.27618365177491,0.0,-577.0073087036103,-507.46839809917594
114,0.9216916046949198,-142.75187822510384,0.0,-580.0179169580582,-512.6501284973571
115,0.9332993125806742,-142.94806843913858,-6.382644409619722,-581.519766196426,-515.2772183912485
116,0.9420758690145573,-141.33472211876548,0.0,-571.0291411828183,-506.5477007258202
117,0.9273092730927309,-141.14040366873976,-0.28737829166150136,-572.5007498199416,-505.27680096503343
118,0.9296253567308276,-140.259213307118,-4.200725321717586,-572.4122193322951,-506.5574386316741
119,0.9336124224340132,-139.75470979323333,-0.37656943545538946,-573.504945939331,-508.8872328996393
120,0.9340576429757055,-139.86552789966868,-1.5271544607585623,-572.6787020681786,-509.28414170709067
121,0.902321664862264,-139.07011302532064,-0.34767228241394654,-578.2482428145655,-513.8613242457768
122,0.9339468119955925,-140.06114748030865,-0.06910101106103561,-580.1278099908699,-515.9212507712399
123,0.8792055862882017,-142.4177381369885,-0.0246634682992683,-591.8795728955824,-525.5954195628092
124,0.9155461550083094,-141.65647499545972,-1.2248330336652882,-595.6137182143565,-530.4752444767792
125,0.925972850678733,-140.30981332738784,-0.2486447762134255,-592.7656712868967,-527.9563381958501
126,0.9299478302825608,-140.5058770924476,-2.731317413331474,-593.8891480509676,-529.7604105608297
127,0.940364321990086,-139.75681546300177,-1.0733430114464084,-589.9602674282806,-525.6566040540839
128,0.9227309525951246,-139.7678753353409,-0.1530883165239139,-592.3304586318588,-526.4657993832809
129,0.9208135266863229,-139.49526777862243,-0.621958790821036,-596.3117964027529,-528.8681776865807
130,0.9383538820393202,-139.04333970814037,-1.5090998941256202,-594.1797265019248,-527.8150660568999
131,0.9395288275193798,-138.81133562084716,-2.9239151047209866,-589.7495491906335,-525.0298834872297
132,0.8828172434729812,-138.6018917235659,-2.0522943205407795,-597.0811166526034,-531.9427790291295
133,0.9261984923874504,-138.90291410002038,-1.5338761498198639,-599.3402692366602,-531.6651993466534
134,0.9407337436772503,-137.56281356409866,-0.570595388021307,-595.6644998419059,-531.3126921268566
135,0.9375374835072569,-136.55335096183447,-0.3966316646311542,-590.976512883635,-528.862730191463
136,0.932073544433095,-135.36858189960745,-1.195020459068655,-588.5985891617869,-528.3889982435003
137,0.9319994027176348,-135.47780115064086,0.0,-591.1698429843319,-531.5428686933564
138,0.9101325613286607,-134.5110475585223,-21.103837685261436,-589.941671132696,-530.1892865377843
139,0.9232754018625067,-134.636764426689,-0.012866087510392797,-594.2290914148383,-533.6598332002251
140,0.9319417069820224,-134.59025493779922,-3.12842496291022,-594.8211794490379,-533.2261395162992
141,0.9334771018659958,-134.42495803309177,-1.5705741457554978,-593.3561139378112,-531.6708004169091
142,0.9086311427962099,-133.2827551895606,-2.3389987051152192,-595.1448195949475,-534.1872791173181
143,0.9202084643723605,-132.63751135383603,-1.067687718511618,-595.6547719299521,-533.3113831463276
144,0.933691046004695,-132.22423629220097,-2.216105103683125,-595.3909423210623,-532.5617338608932
145,0.9350790067720091,-131.7382461088069,-0.33702191290440564,-593.5757303226573,-530.7224444531274
146,0.9258593305163475,-131.01729904730706,-0.6265149691185167,-593.8094304538344,-530.1210660604385
147,0.9398742825908718,-130.71401067419262,-2.1254841009547873,-595.5575709526722,-529.9376419321669
148,0.9335476956055734,-130.63973977364336,-0.6448088593871264,-592.556400073363,-528.2544564826194
149,0.9164829855973913,-129.5706574741893,-0.5543857917647301,-593.8810839143421,-529.8726727445859
150,0.9383739935831467,-129.52659450471577,-0.057428426127430224,-594.2755434535777,-530.5363372510627
151,0.9301550411302406,-129.3261250283861,-1.2172358894521962,-597.9961672569161,-533.4267662281638
152,0.9112346049864825,-128.93440912091515,-0.5888991560219095,-603.2624189190021,-536.7630145842195
153,0.9329568004884751,-128.7512217674891,0.0,-602.299196891724,-536.1154986762799
154,0.9374719655512694,-128.7477668668264,-0.6884479498037861,-602.7723688676724,-536.6558695904655
155,0.9286925966315279,-128.6385269672064,-0.27678953401816997,-603.2768864958274,-538.1630422672386
156,0.9318427695636495,-127.60941083261737,-0.22357383226747543,-602.7356814145744,-537.6470005464905
157,0.9306894889103182,-127.17756949920063,-0.08224077969358332,-602.809085023378,-537.2931870458733
158,0.9266467976400462,-127.29640743562602,-1.3283523915878115,-607.0796549573762,-540.1457720076446
159,0.9317297165794916,-127.83205479046309,-0.9220382067835156,-609.115442040195,-542.207106705552
160,0.934951396955432,-128.0072490650467,-0.4159615058171453,-610.6870140536626,-542.9725617103244
161,0.9344103294638256,-127.80881143861217,-1.0667186007169336,-610.6945803348625,-542.5511332464205
162,0.9375453665618195,-127.38299717448528,-0.6852289464840067,-608.6642017503889,-539.6043878959196
163,0.9242139128323419,-127.11263541248418,-0.012044228472837037,-610.0511063299733,-540.6735342969957
164,0.926575195690348,-127.22463413678696,-1.4153602695435579,-614.03718544879,-541.9990703338843
165,0.9248318134250262,-128.11245607868102,-0.5938826508205611,-618.331137239921,-544.2833592695886
166,0.9328435241969761,-127.60294041462566,-1.1529158837017497,-618.6969183159445,-543.2464445624073
167,0.9323357971275765,-127.54606418849009,-0.8748253561725734,-617.5369807240919,-541.5831584569818
168,0.9255660491584937,-127.38074023896212,-0.052561958659000846,-618.1194550057903,-544.0360121992773
169,0.9242968282465589,-127.17414236209054,-1.5510473904946018,-621.5374257526527,-546.8548088587936
170,0.9366013673012661,-127.38585630117389,-4.066035234063783,-621.9759137170989,-547.4013993803271
171,0.9321428571428572,-127.65926603430988,0.0,-622.3168826668193,-548.5230877024243
172,0.9300517350921248,-127.6780079433718,-0.746659304786002,-623.4832661684723,-550.3256342149533
173,0.9380226864945412,-127.47869113645777,-1.8374840573052267,-621.2652285205448,-548.7644314054761
174,0.9410207029369283,-127.00737481413951,-1.8863429610403326,-619.2701631435178,-547.3245693630322
175,0.9315064390536089,-127.7460863686384,-2.8517573115399037,-620.8494738935682,-548.8414085818584
176,0.9357209274423348,-128.2088202818033,-0.7412515841267694,-621.4328582749959,-549.2976574129264
177,0.9359001417071185,-127.44381433336034,-0.37995725233633315,-619.146612723677,-547.8164433474457
178,0.9256012859785873,-127.30265846959273,-1.0125787848721466,-621.6876796562146,-550.0875506282109
179,0.9325108632896776,-126.91184816968324,-1.3119242616135005,-621.8044165899602,-549.7283841671718
180,0.9362848014605203,-126.17080413854859,-1.4092161170966908,-620.8653694356301,-549.696563452478
181,0.9297072641850379,-126.06252010699554,-2.417804696223562,-620.3010856839476,-549.8346228574748
182,0.9299167238754739,-126.22626026521425,-0.3763914717507129,-622.9168208399547,-552.1429410438301
183,0.9367153704207883,-126.11895963487902,-0.13016934992191614,-621.3183720927176,-551.4648589400063
184,0.9416494164941649,-126.41802688018052,-1.4422087079583676,-619.7903692440751,-549.9950488605344
185,0.9322473820818044,-126.45697795488577,-0.45544975488403666,-621.4186267300292,-551.403777371443
186,0.9316756954166413,-126.17902334828808,0.0,-620.8828135861033,-550.7795225865141
187,0.9326225113701394,-126.24318979303426,-0.1915966869995836,-621.6281696711269,-550.4801422291966
188,0.9363541821423266,-126.38799073962325,0.0,-621.7702604503969,-550.1637871213812
189,0.9364622669783612,-126.04476377160728,0.0,-620.7357455360789,-549.6128287754656
190,0.9366265942515408,-125.97818238156076,-0.8048628317082445,-621.1400433984829,-549.8531004021057
191,0.9312572017708776,-125.90035107185051,-1.4647986087125924,-622.9748794408807,-550.7150009196214
192,0.9348826022908336,-125.6851450572871,0.0,-622.2200466252414,-550.4530259362841
193,0.9299374548953572,-126.12787764502869,-1.230870135603715,-625.000674761226,-552.4710456666537
194,0.9346990267932236,-126.30557257811878,-2.1119442783219267,-625.0466198488328,-553.1000297615241
195,0.934125171311101,-126.30624225317332,-0.2935452190439822,-624.0552952209833,-552.5977200200123
196,0.9305626560009623,-126.28434219120504,-0.6129120947555964,-623.7358342776153,-552.1217218214646
197,0.9289479919440824,-126.75200721617226,-0.5413721367323637,-625.895329586631,-553.6027488594905
198,0.9412338156892612,-126.25331925984523,-1.3502903676358802,-623.7386484167866,-552.3887088954623
199,0.9425820042130605,-125.8765979188574,-0.6212954764875779,-620.9675734861783,-550.1533173417697
