episode,service_level,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty
25,0.9216113395103394,-21.989414402732045,0.0,-211.38913324571584,-167.5297973702162
26,0.8766142787524367,-46.63857071322431,-0.899444172182061,-338.32421286180426,-267.7588691780634
27,0.9220073994510085,-44.34932224248183,0.0,-282.04302618967023,-234.33455210036647
28,0.9252738070369154,-39.33009390936034,-0.30685261871654723,-246.82836630924774,-211.3218956148516
29,0.9086708670867086,-42.755985796944856,-0.7628563005712795,-263.62055434012603,-225.1349620844133
30,0.912965876089061,-46.21252386220883,-2.463427795146046,-254.52982032360404,-222.166709099707
31,0.9201389938057108,-40.61279137025659,0.0,-236.56874180194822,-209.44408473430872
32,0.9176165957320158,-40.2319734302657,0.0,-230.35134789949643,-205.72449026419176
33,0.9151172190784155,-38.410933284615005,0.0,-228.30296038281224,-205.9514777581568
34,0.9187407830980829,-37.38422825110913,-1.9547999504553717,-230.96971761065237,-203.9081350743502
35,0.9301010223216987,-35.9721109033254,-0.2614790663561564,-209.36554983678224,-188.14787918902763
36,0.9195875659680912,-37.98965376954223,0.0,-220.31949102699443,-190.99864154412265
37,0.9107482076107605,-41.074712809031205,0.0,-238.41192684065663,-204.85999811689075
38,0.9193577269742732,-44.06283896735629,0.0,-249.85178774440524,-212.3311519466159
39,0.9205126662254046,-45.75794451775155,-0.25901986157048856,-251.3489339891153,-211.01577509957036
40,0.8903593392017364,-54.228659785074775,0.0,-297.7538108371858,-244.90244463304433
41,0.9208044679097873,-55.00141766419992,0.0,-280.6992674690138,-232.77251467335864
42,0.9200024077529645,-55.94519446157582,-0.042019987748058825,-271.57937495207676,-225.2699955304189
43,0.8996454867739296,-61.487772240150804,0.0,-321.39862968379896,-261.37648127053427
44,0.9215561994446456,-58.83798575683392,-1.872130561783159,-304.42457385906033,-249.72774916841888
45,0.9162740449539357,-62.13665440608067,-0.4510690957353816,-299.5795942553272,-248.24861710053733
46,0.901973863739729,-67.38230142276439,0.0,-328.34994668287476,-267.258121795713
47,0.9182158377595364,-65.85275761437306,0.0,-314.68844100353374,-256.72928069252185
48,0.9099567623136697,-67.26411197283726,-1.8157865008948666,-319.9283001717493,-258.85916543924674
49,0.9051527860994608,-70.0895681021715,0.0,-341.63418752099835,-273.77266973636677
50,0.9322420783901486,-68.73957046406174,-0.01654540934067823,-315.82000738656893,-254.29867921847696
51,0.9233041042503958,-70.00149267911503,-0.9970122218201428,-303.9414753846421,-245.61019065263477
52,0.9007182087029996,-82.82721012106666,-0.9020298483683259,-356.3839065769212,-286.10711902963624
53,0.8885872024617613,-90.7685166107299,-36.10839094227658,-409.69118351822823,-324.7420893418284
54,0.9040709146656143,-96.45211075150621,0.0,-419.6649915255557,-330.05046977441503
55,0.9105631659056317,-95.30650162912625,0.0,-410.1505295499245,-326.6709063662388
56,0.9111644293263682,-97.30028667941642,-0.2556867614677933,-402.8568303932878,-321.406468375051
57,0.9170701093778016,-98.24761133640715,0.0,-392.4164653488197,-316.99599441538993
58,0.8988507130392924,-107.23950326845197,-0.246013835777741,-419.2036772296059,-338.03026313744084
59,0.9298371862912657,-105.2231196632889,-0.3752964063056632,-395.886904899883,-319.034429160108
60,0.9100739035619094,-109.40881819482495,0.0,-400.5330706949243,-324.6133466979018
61,0.90444860264381,-113.83434405201302,0.0,-423.6532835196223,-343.49613183392256
62,0.9219399120958517,-112.71211900327923,0.0,-413.1813404352157,-338.6655115467588
63,0.9140827837297443,-113.3108767727333,0.0,-411.82259776502025,-338.66650349686586
64,0.9199551433593987,-114.76946550213408,0.0,-404.48611724947193,-334.3726498395328
65,0.9225632579727504,-115.10709269057944,-0.9369462617489165,-400.2364985459307,-332.6381528131169
66,0.9239919294124732,-114.50831517704276,-1.9609025593769795,-390.63028188306305,-325.84321012704083
67,0.9231814065801388,-113.89248443483439,0.0,-383.9441720347417,-322.6777019831046
68,0.918013891837787,-114.6429012404096,-0.35879386153564485,-392.9496879271772,-332.28040045594014
69,0.9267501576718623,-114.49128868975559,0.0,-391.6234592247494,-334.6590132979205
70,0.9138510999315334,-117.42044666466842,0.0,-411.9309587763412,-349.0140034188427
71,0.9236858676422082,-116.89951556505129,0.0,-410.6645013530448,-348.7480349602042
72,0.9178194393884237,-119.31797296711308,0.0,-419.53862428265757,-356.410500757638
73,0.9169798839342094,-119.1503318515321,-1.090845579867103,-418.97718503770807,-357.85141315906594
74,0.9272135844101584,-120.85113541398464,-1.742349944340089,-417.23491766415106,-359.20771469392196
75,0.9179510289920385,-122.66889927033537,-1.5434453417769634,-429.51360134379036,-369.08208079412526
76,0.937630063033447,-120.77786217591307,-0.4604223590173069,-418.8324581361269,-360.06647763031305
77,0.9212033081886758,-123.47619154441936,0.0,-426.8209128413593,-362.08635403318516
78,0.9117602404882641,-126.27912326937634,-2.9319987956240654,-441.1055109941234,-372.89489261565916
79,0.923817282162684,-126.83867133955471,0.0,-448.04381522303,-375.73910431212033
80,0.9240517706273593,-126.95176559569892,-0.59622323624717,-448.12469218825584,-375.3999796702867
81,0.8816241635015374,-132.64423602742048,0.0,-485.633287598053,-406.60179043252174
82,0.9273816037449085,-131.96374518146217,-0.21288981079916686,-481.5191246396565,-404.3696746866372
83,0.8683176459837338,-142.38108305099655,0.0,-527.9055072540755,-438.7957314193271
84,0.9257863546573469,-140.30347956995791,-4.070726912890855,-519.7725402161325,-434.83471953299147
85,0.9180127263827704,-141.85586999491414,0.0,-526.0106795330958,-440.0841457586799
86,0.8837440202184312,-142.97452037583608,0.0,-538.7516280932049,-451.5649927853014
87,0.882704842406024,-147.80062230869262,0.0,-559.9561388263363,-467.3330269999509
88,0.8887211233579949,-148.05426037713227,-6.664277451875307,-569.0361588881657,-471.36040066583655
89,0.8625104702644489,-148.81910006712846,-35.893070685535875,-590.8892174133507,-486.8803922808998
90,0.8989834815756036,-151.03919814704193,-1.6074317318993725,-601.7889086640407,-494.7249357489297
91,0.9109100294537394,-150.2137958543218,0.0,-597.8826547259629,-496.51866167462146
92,0.8919959107583137,-150.714277519722,-16.934184012423426,-610.3682811352124,-506.0646786457401
93,0.9003195080781288,-150.4188482944491,-13.512554925201723,-605.1774834581156,-502.89221811710803
94,0.9338600314808088,-149.344031465729,-2.7596853619955404,-593.4068512462588,-495.2334746901494
95,0.9213202551450235,-149.34954286399298,-4.062685923728838,-593.750456389294,-496.71519678589874
96,0.914724928887006,-149.80424476809648,-1.896693837337449,-590.6829624337436,-497.0215160518096
97,0.9301444258772977,-148.61889093768357,-0.1879227275156081,-581.2057194681079,-491.872500115829
98,0.9037660719170796,-146.88911928539753,0.0,-575.5814486070345,-486.3999366372325
99,0.9078302450687388,-148.35618936505833,-34.25151601566051,-576.893585847664,-488.6058908068912
100,0.880933734939759,-152.3837045356138,-1.8002467667621787,-588.929300439954,-495.17780964670015
101,0.9033016061867936,-152.01282459203605,-0.14400477572648637,-593.5158930214058,-499.40503662881486
102,0.9029360342436848,-152.11363283230472,-18.632854141552922,-595.8004441138058,-502.1711183965029
103,0.8915941854515905,-151.35370603186843,-0.7921239782719228,-600.901117094491,-506.39776645330386
104,0.9088957426221578,-151.47457115202116,-0.18381676151221615,-607.4778104621186,-512.0578797382134
105,0.9358771326978815,-150.5753114366049,-0.6423373829519893,-601.6889760335387,-509.2134867317021
106,0.8875911525310902,-152.6584750818631,-31.262357791690196,-616.8510625284126,-522.551741333598
107,0.8293092909535452,-159.74290376002713,-23.83963831351993,-649.8675540175218,-547.9837123030261
108,0.9082798324140218,-158.49150575487343,-2.5342510511294467,-643.6840612308152,-546.857284424697
109,0.9355684077354057,-157.620565751237,-0.7858823686024906,-636.458562976059,-543.4406195011528
110,0.9197444478247643,-156.43642594146743,-0.516028514000797,-632.934019994208,-539.4794286799124
111,0.938613384689456,-155.46582290373064,-0.05037485138751887,-627.3379266061875,-533.9655549783996
112,0.8932678485864878,-154.66850317175837,-1.832923171366051,-631.9626739744906,-537.546039593186
113,0.9064223447785091,-154.02929766062252,-0.06560423541155003,-633.3499390964616,-537.3166022718549
114,0.9184503488199496,-152.98509400365285,-29.176991188153654,-627.1240303229165,-532.8951831900907
115,0.9163036620903056,-152.47902006864808,-4.227390611786705,-627.7189808869103,-533.9676742616632
116,0.9175260859014802,-153.37920238327618,0.0,-629.3796890369609,-538.2581235432452
117,0.9133166208583768,-152.05241268347112,0.0,-622.909579662866,-534.096046077384
118,0.9358800277601762,-149.93235979394203,-3.37088591447368,-612.7043009684279,-529.9865731234563
119,0.9195932898865556,-150.31715269376224,-0.024240082305828303,-612.7208600273408,-529.5793485788793
120,0.9176359539613909,-149.5128039618699,-0.46008190987351877,-606.1500373566184,-525.6113935856966
121,0.9304832263533971,-147.86665965639327,-1.592482143037751,-602.0966617474259,-521.3957891255179
122,0.9318017147687477,-147.26240846114814,-0.7147377897101377,-597.2365718876868,-518.917317389859
123,0.9184532579607301,-147.99724679509367,0.0,-599.6535521711987,-521.3278749260046
124,0.9293698265965803,-148.9171096335834,-2.803424545003648,-603.9916757751676,-525.0436071135463
125,0.9242899381775826,-148.6408506658548,-0.33081521564180205,-606.4198655386535,-528.685610095298
126,0.926988739556847,-147.66728847702595,-0.4697299133213534,-605.5196506227537,-527.6029477750898
127,0.9387044559142412,-146.683077537728,-1.089433106111337,-601.0337557139032,-525.2860094294349
128,0.9248124848778128,-146.9956297479564,0.0,-598.8912508491113,-525.0049092605989
129,0.935847705436534,-146.9172979048528,-0.2911310273705523,-598.9726787917341,-525.6142919623309
130,0.9263500986783088,-146.97528567377597,-0.8920398061572755,-601.4882259261544,-527.1558781336943
131,0.9158141773980022,-145.90770603329008,-1.1560361035055924,-602.2364469505757,-527.5085922557794
132,0.9286381862582532,-146.4093057442869,-0.142406965123049,-607.2844968779502,-531.0685368616262
133,0.9254665900359963,-146.28448624556316,0.0,-607.4920677763986,-533.3070064117678
134,0.8845707138390065,-147.59674682092836,-29.64418112108471,-617.4907511313835,-540.5235150194713
135,0.8638456937799043,-147.02509327908558,0.0,-628.980281104374,-550.397088940711
136,0.9222222222222223,-148.69212619028528,-0.959427174016576,-631.7084759840079,-551.6443008590779
137,0.9373096523233724,-148.12034006183345,-0.7227820512869496,-626.5690316950099,-548.5086442765197
138,0.9304754387030177,-147.6672793448694,0.0,-625.3529057645599,-547.1401858119849
139,0.9359277317459842,-147.05831030614036,-0.4885750040225669,-621.6397046810405,-543.7793409653883
140,0.9321111768184507,-146.0356463372947,-1.717233302283014,-622.0501127307729,-544.4887397067681
141,0.9303568762132298,-145.81691984377437,-0.07150839187428394,-621.8939008455467,-545.0154279828665
142,0.9399817295980512,-145.38425631853443,0.0,-619.0726639632036,-545.052673258249
143,0.9330191244448472,-145.27696070292617,-0.30111425550508,-620.5481271716416,-546.8192975705801
144,0.9460945092322643,-145.0797658278767,-0.5023688032311141,-616.0448596126503,-543.198344324199
145,0.9301118809802333,-145.05551615158072,-0.4164777462139362,-617.0875375129457,-543.9114318414133
146,0.9308799030743602,-145.40811130896768,-1.2518877818486007,-622.9300497361381,-546.9561741052339
147,0.9315865645540614,-145.61103027142394,-1.6296586368170396,-622.81784935403,-547.8524107191902
148,0.9261348294380607,-145.66479726840592,-1.518102711091462,-622.0947110692115,-548.6536628927045
149,0.9301859114450798,-145.32790671260904,-0.7191758727698946,-622.5217052042918,-550.3820254053453
150,0.9300604229607251,-146.2873875942979,0.0,-624.7481820127576,-550.4943827734896
151,0.9298641155322649,-145.6672565400037,-0.6660968858135542,-620.0023401695252,-548.6849084060772
152,0.9370669056152927,-144.78555342308513,-0.993763633537953,-618.5486872090955,-547.6132609599155
153,0.9175557710960233,-144.607235865076,-0.03256252845834203,-619.1669062852965,-548.2626152647558
154,0.9347027737139104,-144.25893912631523,-0.4983374192430186,-618.0851682710786,-546.5255386855031
155,0.937851059974633,-143.0226547498795,-1.0676283639942898,-614.9587856150055,-544.1886757017676
156,0.9349903241412676,-142.51553028046192,-0.3390662753191639,-614.076825036216,-545.0729444812075
157,0.9330389547544157,-142.59194164332746,-0.09057660949971336,-615.108940194781,-545.5606766611577
158,0.9399554109423958,-142.18460580741103,-1.5256336048338368,-611.0845665637065,-544.7306846774152
159,0.9356493426710898,-141.59783483716595,-0.11489584636596306,-610.7951892261545,-543.9917827891616
160,0.9339391926572266,-142.47080300096843,-0.24593154374987236,-612.3557139549429,-544.5597766017127
161,0.9289265777994692,-141.87718217630555,0.0,-611.3904125040052,-542.9666903078122
162,0.9311757970228409,-141.1504959206416,-0.3112264351011842,-610.2236405373204,-540.6615882908637
163,0.9359362928626612,-140.94674851741038,-0.263985807251659,-610.3921515626322,-538.8993799564822
164,0.931195158850227,-140.73380353097565,-0.5372062387386601,-611.7371297547414,-540.6890182595185
165,0.9340304984630221,-140.19623881046962,0.0,-610.124337313806,-539.5925631662078
166,0.9361079066465525,-140.09135392835924,-0.0998929922431157,-611.5551397619962,-540.7333516041973
167,0.9300063057382217,-139.78077056322024,-0.26325451439061076,-609.5699910493839,-539.2357644580385
168,0.9334311113771738,-139.68722734862374,-0.7082735293908098,-606.7330803486751,-538.5265982700265
169,0.9334990119168812,-139.52461276670633,-1.5253179621578958,-607.7251614737016,-538.4767240908275
170,0.9332695813286316,-139.19326377560256,-0.19307684372060768,-606.6964525896542,-537.1005627557491
171,0.9404204897611959,-138.74940793609647,-0.27279451518309417,-603.5086713113144,-533.9932414094545
172,0.9418580219120516,-138.2740130717758,-0.7836965726246671,-602.4057754326083,-532.8167381443058
173,0.9383752652318884,-138.09540323653,0.0,-601.80051861493,-531.4292860552079
174,0.9362276257008365,-138.31875312754875,-1.2955241179594683,-603.1148378240358,-531.709331618168
175,0.9286829151158602,-138.6418302616999,-0.47515958767911654,-607.4092838184033,-534.5542739331597
176,0.9376936730948584,-138.75673205992453,-0.9650653347416156,-607.2968462369691,-533.7939696346969
177,0.9388872089507106,-138.80864088153785,-0.2529348922566063,-605.9966315959988,-533.0783080055102
178,0.9358806750653672,-138.73364570778108,-0.7205613691036706,-605.2122591479344,-532.7139021797408
179,0.9340615750770451,-138.31639636141574,-0.6454269956502807,-603.1023601012123,-531.6491914740146
180,0.9285457809694794,-138.36851978052164,0.0,-605.041455588848,-533.5442046647439
181,0.9382439141096955,-137.80986426366164,-0.23778388581909146,-603.8065760883611,-533.1616702594762
182,0.9360670061161158,-137.48421191357463,-2.2271592663917974,-604.1913808091035,-534.238744615391
183,0.9248022701201473,-137.72522177669651,0.0,-606.7204448830638,-535.8676382396441
184,0.9296530630603617,-138.10231203962053,-0.5240405924649876,-609.1707422761386,-538.2896564251796
185,0.9261645493042953,-137.84653444274588,0.0,-610.7277546749989,-539.5935747345715
186,0.9305380222422603,-137.40745324929904,-0.7624261409711747,-612.2030071448424,-540.5570816339224
187,0.9306567127943676,-137.49467476874517,0.0,-613.8799912056987,-540.7221907946771
188,0.9319518595602208,-137.23594254731202,-0.5813098032741397,-614.5519536273605,-540.6041240425799
189,0.9349787285399632,-137.24709749124042,-0.18925200791273802,-615.0427555863045,-539.9608355643406
190,0.9363101946331212,-136.7235278458547,-1.7528932013609713,-615.739765705556,-539.7249740060671
191,0.9318682627598118,-136.45656949474193,-0.9830015094494127,-615.207150245678,-539.70786198595
192,0.9228328242237315,-137.1969820690085,-0.49445232529086725,-618.8399449141447,-541.7791811274367
193,0.9289673764880502,-137.9576740638792,-1.7274648786662725,-619.4899974274695,-542.3959352387661
194,0.9347891839574134,-137.3418255988767,-1.014305422602692,-617.6743264728966,-541.1551416220294
195,0.9362995674661988,-137.04110145866133,-0.6593931299957593,-615.533154581565,-540.3278924061881
196,0.9180105091502084,-137.32987725671637,-2.6042615817079438,-618.8938484872974,-543.3031978143174
197,0.9343888004326013,-137.4258012632452,-0.08797921230570584,-619.3287915633631,-543.5549910258152
198,0.9385474860335196,-136.78747553700433,-0.35034185557699987,-617.8897237652849,-542.7519408717278
199,0.9330688391532148,-136.87738501513394,-2.6104323273984025,-616.7189424969758,-542.6359133721108
