episode,service_level,starvation_count,congestion_count,gross_starvation_risk,gross_congestion_risk
287,0.9393362107456467,-3.8580133985379708,-3.4947785480774387,-5.3969023595427785,-6.936467780838739
288,0.9370935989977928,-3.862166054714295,-3.4969332824637904,-5.398952535279262,-6.938907778521872
289,0.9423100157061737,-3.862330424663757,-3.5021381702160697,-5.4007717584953285,-6.951282200561962
290,0.938221007893139,-3.8610232384880785,-3.498122634304372,-5.403531371374072,-6.959064313862167
291,0.9488193659668114,-3.8559598013194085,-3.500465381191551,-5.4069005916205395,-6.964176968802134
292,0.9458250644234472,-3.8519817297214773,-3.500646818850524,-5.401373120082042,-6.970724482216898
293,0.9381826840084526,-3.8595421772563685,-3.50452452106604,-5.402471353760748,-6.977714859971681
294,0.9435568164849932,-3.8569767110407116,-3.501169006313697,-5.400981467850544,-6.982219349485784
295,0.940779971112181,-3.859294426489333,-3.5022624753163543,-5.40769467454401,-6.989755201907235
296,0.9366876811377692,-3.8708379071643466,-3.5099146333399664,-5.415555132787104,-6.995150958801163
297,0.9402785614587355,-3.8696524318158705,-3.5155585985705375,-5.422435760289216,-7.004778302911064
298,0.9372697043228184,-3.8739394125463598,-3.5151633969368743,-5.426589438874267,-7.011847099704852
299,0.9356862038954413,-3.881608436393465,-3.5187271231418378,-5.430835776469913,-7.020981222635552
300,0.9371773062345181,-3.8847022939657716,-3.5202142690111042,-5.4408125600921835,-7.0246056465813425
301,0.9437369207772796,-3.8847499002987163,-3.525530930925429,-5.436539966482435,-7.030382263575027
302,0.9408250776282715,-3.8856998618510246,-3.5290403634314376,-5.429397575097118,-7.036199121310845
303,0.9370729953254225,-3.8952886048477,-3.5379441107424365,-5.427595469214283,-7.038364456170786
304,0.9383691905384524,-3.9050181659999232,-3.5434147073195033,-5.422811771407543,-7.044262645338225
305,0.9402214686552831,-3.901896663259761,-3.5415733519325965,-5.423361496379272,-7.05684966940726
306,0.9459806881707572,-3.9037063698897034,-3.5436627411513615,-5.424520790984107,-7.0593709684276424
307,0.9460101565052119,-3.8969813921904657,-3.541072414984318,-5.422727550164439,-7.063759652276226
308,0.9383241553802649,-3.8997920533737145,-3.5424869904706506,-5.429566019255096,-7.074316255207006
309,0.9415802454461712,-3.9035041079979425,-3.5451936120453618,-5.427645510818013,-7.075639884821023
310,0.9387328153018529,-3.911042385654256,-3.546885710934054,-5.435928495071057,-7.0872030996472715
311,0.9362799153577921,-3.9248242992345124,-3.55530625670391,-5.443634228753664,-7.097132836087867
312,0.939419795221843,-3.9242918104050877,-3.5551230724023246,-5.454801425393917,-7.114704320336442
313,0.9406402310608339,-3.920838535946566,-3.5527498819451933,-5.454681449806941,-7.1153608423367425
314,0.9435311795642374,-3.9196647829571507,-3.5564829409582988,-5.453840321015294,-7.123098902130771
315,0.9435804594289785,-3.9216296766087795,-3.55480792723742,-5.456931746281755,-7.126321648912484
316,0.9311555811207654,-3.9198433343438497,-3.5563374468873,-5.459939454276911,-7.137114478289928
317,0.9421659865543258,-3.9235226583394556,-3.559157429575395,-5.465348778268593,-7.1465582040419715
318,0.9442499326690008,-3.927414841447566,-3.5663933528508163,-5.466502061912125,-7.152140191919075
319,0.9420660910985412,-3.9273952690365452,-3.5687762539307517,-5.467288451379244,-7.160566821111489
320,0.9394504648546219,-3.9329323254369064,-3.5703301494100996,-5.477473892249186,-7.170335417373598
321,0.9413219153298757,-3.9369708480219883,-3.5714504795534037,-5.4822338321326995,-7.174799407638417
322,0.9419257595460456,-3.9411337566009137,-3.576481824867341,-5.485343289713802,-7.182564938493165
323,0.9401561661798892,-3.936522731068093,-3.577100332246558,-5.488843317214457,-7.186818094439947
324,0.9419758922240605,-3.9339217172757794,-3.5810104900212596,-5.493781575908349,-7.192941532762175
325,0.9409699297761239,-3.932674044838716,-3.5853178598704734,-5.492474115389439,-7.19212794353694
326,0.9354354804836339,-3.93963366625068,-3.592331808600277,-5.497993829027545,-7.200870202472947
327,0.941187018110095,-3.9416403409674645,-3.592689037177158,-5.500540960048917,-7.2061560580689825
328,0.9407809826815139,-3.945743330374267,-3.594763734962263,-5.499657007091764,-7.210610493241633
329,0.9477679651584805,-3.9462563066709566,-3.5948747071988674,-5.502161870613731,-7.210955563792418
330,0.9394030298485075,-3.9479162724815096,-3.594741745727965,-5.5097120540255995,-7.21770979527662
331,0.9442453085936323,-3.9531448059500573,-3.59873324548334,-5.508041074288709,-7.220561013046871
332,0.9411852293031566,-3.9539562568076367,-3.597994095396851,-5.514260479973549,-7.232041770045493
333,0.9429810037029231,-3.949093449817462,-3.5930209983796377,-5.51939005893699,-7.24074013858843
334,0.9426726843410945,-3.9517289678447214,-3.5940849310240877,-5.522200174642913,-7.248233423206184
335,0.9406998379449013,-3.951447782872958,-3.5940898790268894,-5.527624808621877,-7.254485173506405
336,0.9348478099480326,-3.952483920471233,-3.5984207294977337,-5.531732505211426,-7.262833153857517
337,0.9395156419857471,-3.956205371419184,-3.6016692976205724,-5.536804501132449,-7.267153021482631
338,0.9380427970274868,-3.9606087833242327,-3.6051174189182067,-5.5421294384322,-7.270483316926428
339,0.9472032048790696,-3.9549701588753665,-3.606874490895528,-5.542285435272981,-7.2718473996569655
340,0.9434326628836269,-3.9541096018366764,-3.6053858482601435,-5.547489003733248,-7.277519749922254
341,0.9393793745681757,-3.9491230626614207,-3.604468136219978,-5.55305992298552,-7.286892287131371
342,0.9441768035649765,-3.9558158444838654,-3.608994104901647,-5.553126954098774,-7.291154168265538
343,0.9446607174941606,-3.9542492025173446,-3.6089972794085563,-5.559719511443376,-7.29799940447438
344,0.9433615521344861,-3.952422375776932,-3.609160789703471,-5.556419102545664,-7.305989815262623
345,0.941171258970497,-3.953160456922031,-3.6087608099396293,-5.557741499757676,-7.314849483451481
346,0.9410060338132505,-3.954380176149817,-3.609367001914298,-5.5600279552775715,-7.318155129202949
347,0.9443048702969398,-3.9585361715808833,-3.6071681304107597,-5.557993471345978,-7.319686179155209
348,0.9355179385051748,-3.9596453445025803,-3.607684681085045,-5.562862515050583,-7.328666673529373
349,0.9353241296518607,-3.9651338222333377,-3.608762953455258,-5.5690807430483,-7.341345203116524
350,0.9440159093648307,-3.9626407831479664,-3.6087581424391946,-5.572695609976591,-7.348830176422917
351,0.9417893611968654,-3.9665482286484024,-3.614257204115361,-5.582461308219231,-7.354351973776802
352,0.9447108181000899,-3.9663282984498816,-3.611936186754325,-5.589281946632557,-7.35767021418113
353,0.9426562639057818,-3.9697518159150227,-3.610602528096573,-5.590154315012498,-7.367142399647574
354,0.9429153313965677,-3.9720581063713514,-3.6105691573039294,-5.598484129832253,-7.37263365836918
355,0.9402694610778443,-3.9711836600649297,-3.612813954696791,-5.603849596555144,-7.374953886669466
356,0.9411640147619336,-3.9657999402399753,-3.611280946003218,-5.607056885562692,-7.382108032834767
357,0.9441556058474524,-3.9700260511234147,-3.614364927951908,-5.605613922147606,-7.384939857029561
358,0.9400896860986547,-3.970656374516291,-3.6151993486136518,-5.609646170838577,-7.393868137120635
359,0.9401943383171385,-3.9735813170731054,-3.617388121241729,-5.606651991687436,-7.400028563855923
360,0.9385737680512134,-3.9759555136404683,-3.6220195099285273,-5.61083449561134,-7.4027955463311645
361,0.933174727458893,-3.9787041964781027,-3.6265310338645245,-5.616818792344715,-7.4135710270114386
362,0.9400611806039313,-3.981280107208134,-3.627133295379283,-5.620297025910899,-7.423976434527232
363,0.9356618198171189,-3.979926410290179,-3.63173481975781,-5.632972431061881,-7.435616119402914
364,0.9369927829185758,-3.9880439543162143,-3.635134146252431,-5.638485378771661,-7.4409787822168445
365,0.9368997397002065,-3.9899537657792052,-3.6399585036383493,-5.638840931008289,-7.446329082548859
366,0.9451712833468676,-3.9925407294397446,-3.6434453073462487,-5.637805434157886,-7.449676663248958
367,0.942342073897497,-3.994278769434368,-3.645346094922284,-5.640059088803372,-7.456821516022806
368,0.9379219692895979,-3.999653171558204,-3.65135286908476,-5.6383246236513065,-7.463572494687705
369,0.9423117014623105,-4.001531924826251,-3.651855563748582,-5.644923580748554,-7.46866020770101
370,0.9368267136164244,-4.00014741423356,-3.652188474715048,-5.655435315645182,-7.478015139570951
371,0.9413754902841402,-4.004109012346545,-3.6557586331995955,-5.6580073922949,-7.481458550695132
372,0.9412219644238206,-4.001407226816069,-3.6635061261653314,-5.663631375514707,-7.487486274460266
373,0.9490230160632942,-3.9973258199542907,-3.662518507282535,-5.6588722373786196,-7.493521289976572
374,0.9413680781758957,-3.9994987288948525,-3.6670982237422685,-5.663449974610043,-7.496252069699634
375,0.9372690401081568,-4.000845306327182,-3.6682322628770407,-5.665471400030348,-7.499828459891022
376,0.935187133623929,-4.004412512129746,-3.6722357984597123,-5.668911346587699,-7.503675818472035
377,0.9434866183646311,-4.004857931190781,-3.673893974754972,-5.673858070992928,-7.508794180708463
378,0.9417007949891593,-4.014108559010496,-3.678754592605109,-5.6740791013505385,-7.516901701614917
379,0.9443274783445621,-4.015080708368768,-3.6819580971692125,-5.673252548241651,-7.522843149337
380,0.9399659553772266,-4.013097221791574,-3.6825323585158487,-5.681275836512537,-7.529564243407592
381,0.9397575903036122,-4.01346596709542,-3.680059863260284,-5.683388067435346,-7.5372678929673524
382,0.9345935044998946,-4.022953970493015,-3.6872977460803584,-5.687636480086078,-7.54610398627536
383,0.9433375766008467,-4.020181311330439,-3.6874753003032232,-5.690262741903968,-7.547602266812748
384,0.9401493987610834,-4.022020066564902,-3.6902039379953724,-5.692085828890854,-7.5569483850767565
385,0.9387669551157289,-4.028374938032766,-3.694662914644412,-5.694221642589365,-7.565241401874173
386,0.9431770426847572,-4.030370667339475,-3.693753907915401,-5.6898339297312965,-7.569934824152239
387,0.9454692945559428,-4.025384473600317,-3.69329376731585,-5.683841778027198,-7.572932032282213
388,0.942199318928367,-4.027681556218862,-3.6955525162917255,-5.685739590323939,-7.579578210439262
389,0.9428950471698113,-4.029079533730024,-3.698554755641054,-5.688853912896082,-7.5860287971547455
390,0.9391869527277104,-4.031229639335599,-3.6962453437358134,-5.693848472313542,-7.594590383974646
391,0.9422852177039945,-4.030240898485878,-3.6979855755986284,-5.69954498330601,-7.5965563517553365
392,0.9357603631585235,-4.033394498606202,-3.698433137374614,-5.71287619433056,-7.606125996350059
393,0.9448624535315985,-4.029192297327559,-3.6994517041725716,-5.71829961005417,-7.611474534333114
394,0.9428169604117418,-4.0287634479803165,-3.699962551864949,-5.722935811101093,-7.614910035740121
395,0.9396156820750788,-4.026511809976403,-3.702860943871031,-5.730986095822852,-7.62439414440254
396,0.9389155799588195,-4.026835639292522,-3.7064740536051954,-5.736344599402409,-7.630423068828495
397,0.943141799355868,-4.026127082108573,-3.707621468261676,-5.73818682906055,-7.632639415631872
398,0.9368625111840143,-4.03485623412578,-3.71018400826506,-5.7425041055065495,-7.641978383471086
399,0.9431255742272013,-4.037054100567571,-3.710892997168741,-5.74793840507288,-7.643575291008273
400,0.9369877049180328,-4.041946129595892,-3.7163314958864593,-5.75428416554519,-7.649266989946906
401,0.9406683064370988,-4.041520728146473,-3.7133538613314023,-5.761382796254053,-7.660569778892691
402,0.946283314106546,-4.032432880455311,-3.7099540222729788,-5.760887568486515,-7.665360646068828
403,0.9291439468430619,-4.037132352204634,-3.7098751438702813,-5.770799308721195,-7.670461290562969
404,0.9399144235729675,-4.04253657320977,-3.7112643108692436,-5.770431352090488,-7.674759610823203
405,0.9389532246847881,-4.0505350582357975,-3.7109540071721145,-5.771690500995344,-7.679268777268479
406,0.9412207081190025,-4.0508860247996,-3.7126232421906797,-5.779861928471316,-7.684595545741349
407,0.9410656461583751,-4.0475750314882335,-3.7101454256538897,-5.774893015135845,-7.6904283684908945
408,0.9434742510338262,-4.050332557194588,-3.7143979879028497,-5.776648225478452,-7.695109269267726
409,0.9399300678401722,-4.0532534306794155,-3.714559438757024,-5.786545253276237,-7.700676193320967
410,0.9368151500714625,-4.056953035566253,-3.717136323699295,-5.792188673641231,-7.705086713981748
411,0.9374537489269751,-4.062028462607323,-3.7193678664134135,-5.801033136661775,-7.710362365807908
412,0.9368605237403245,-4.066101391462628,-3.7226687045157574,-5.807383470949835,-7.7189395272038634
413,0.9440779519457726,-4.064791957239502,-3.724215195421364,-5.809689070863485,-7.722959477448847
414,0.9336515513126492,-4.07135514115822,-3.7291941447774253,-5.811827491298771,-7.727192666371769
415,0.9377668406072106,-4.07735536203681,-3.7307104995926412,-5.819837090660897,-7.735042728458038
416,0.9366454100548717,-4.078688197832131,-3.7335978367000715,-5.821429919449724,-7.738592510245327
417,0.9414802065404475,-4.078174161452777,-3.7310064215963785,-5.827912909098331,-7.741597284310038
418,0.9369896733909702,-4.080665825102902,-3.7314169455872492,-5.830544220053439,-7.74764986469656
419,0.941973840665874,-4.079849908530292,-3.7337105666825567,-5.834840940048203,-7.75167826868726
420,0.9437706394476133,-4.078376838292166,-3.7280589219359834,-5.843953978318487,-7.75665120359384
421,0.9382066160196207,-4.083426853106292,-3.7315761742485365,-5.854102657152705,-7.765476114436286
422,0.941160785707937,-4.09133684611613,-3.734437873079092,-5.855711479969685,-7.769011187592348
423,0.9468718376093815,-4.09363302770763,-3.7354703432802188,-5.856892499935622,-7.770807642797926
424,0.9390443828430057,-4.090722037534413,-3.735842679781284,-5.859260518083612,-7.778550426267563
425,0.9402567726029045,-4.093331042720196,-3.7387314896879422,-5.857429307571044,-7.784381107078778
426,0.9322447778758458,-4.099348413438304,-3.743904915809322,-5.864434526019137,-7.7942959522548865
427,0.9424505692031157,-4.099515999094996,-3.745134476803645,-5.868334791657502,-7.797123358547525
428,0.9426878064923734,-4.099582410397394,-3.744479301186395,-5.8702168332933535,-7.799167716324425
429,0.9414338808296367,-4.101165176657104,-3.7480943184900237,-5.869439034994609,-7.804114869887927
430,0.9348077093880451,-4.103239952574958,-3.7508113231233033,-5.873430744493519,-7.809454472821745
431,0.9430298698591382,-4.10105576370164,-3.752137962378431,-5.870816132981735,-7.811140965955817
432,0.9438869975512154,-4.100851909828529,-3.7507383729667105,-5.875822116421995,-7.815749909641356
433,0.9410845256703139,-4.101653994538618,-3.752756560169693,-5.881085160401482,-7.820325969119792
434,0.9318936877076411,-4.105094811719898,-3.754344181603898,-5.8878333882786045,-7.829079012816999
435,0.9449496786710319,-4.101994018722227,-3.7507149102609727,-5.896584426767398,-7.833038582678061
436,0.9310889319231342,-4.108613009427924,-3.753345938337173,-5.904211376920748,-7.844770400890916
437,0.9387019946412622,-4.1086094523070855,-3.7553022003380807,-5.902855093409046,-7.851941319008436
438,0.9411411951665617,-4.111479447754445,-3.7539691608250343,-5.9062689794318075,-7.857085852308339
439,0.9354993983152828,-4.115658676950602,-3.7561214969680394,-5.908559073429919,-7.861977481689747
440,0.9471016883077938,-4.114784723029651,-3.7574713319313062,-5.906868661065241,-7.863313965098825
441,0.9332449941107185,-4.11949055533605,-3.7640427144752113,-5.915769061115992,-7.871785339966043
442,0.9467054263565892,-4.1116119017142525,-3.7600504807399595,-5.919414951836539,-7.876906895174804
443,0.9364108379088087,-4.11364344306153,-3.7622652945568227,-5.923322516213447,-7.880841057473957
444,0.9452391054003273,-4.115278661692967,-3.760494416667649,-5.926333136693222,-7.883553881986823
445,0.9427512600059295,-4.115408611554666,-3.7626991026858216,-5.928029505653739,-7.886328702144929
446,0.9271404186506154,-4.123538835310747,-3.7668703251265985,-5.939798106504174,-7.899431548953663
447,0.9420763404128917,-4.121228876506102,-3.766739617339847,-5.940878015237301,-7.904424159273003
448,0.9439995200815862,-4.1207106181105875,-3.7663252054593066,-5.942586851870483,-7.909880285017334
449,0.9401699245439962,-4.124780313014208,-3.771037477170712,-5.945888876642501,-7.911799871108177
450,0.9432920858185703,-4.12290551530323,-3.7714422898137334,-5.946287352662255,-7.916867206123154
451,0.9383984792681478,-4.125624391445319,-3.7737247821327524,-5.945114824945335,-7.92050841000768
452,0.9410924244679267,-4.120415062686739,-3.7719689607754465,-5.952750637255136,-7.926675116945062
453,0.9484536082474226,-4.122035027634635,-3.7780003232790236,-5.949238310709426,-7.927378880252859
454,0.9365552544414333,-4.126006367202521,-3.7811999374149154,-5.953044654472075,-7.934423752228594
455,0.9413148335616031,-4.124666740379813,-3.7819433485349507,-5.959276340960183,-7.937573896175163
456,0.9390098419325976,-4.122376115587158,-3.7830407672875244,-5.964757502889195,-7.942915030630018
457,0.9430925635021785,-4.122371297284476,-3.781042418169555,-5.972113500907102,-7.948561210108204
458,0.9440580495589077,-4.121457903207724,-3.7847792289633215,-5.971835625852354,-7.949931479820463
459,0.9396177886772139,-4.117452380608663,-3.786950339107669,-5.978472562046452,-7.954963765682897
460,0.9416991055775117,-4.118746533686008,-3.791662181416554,-5.97342174580057,-7.958973056194694
461,0.9421591146377114,-4.120588754717681,-3.7901001871028392,-5.973971601387612,-7.960204526872842
462,0.9396128115564502,-4.121020510077429,-3.7921848840888166,-5.978670388330654,-7.968779837360576
463,0.9388245057648419,-4.122051837279138,-3.7930525375481143,-5.981339758521638,-7.9740569966800985
464,0.9407650926479378,-4.123983371631137,-3.7935427006008746,-5.979380027693708,-7.980083890767806
465,0.9447983014861996,-4.125263429793483,-3.7954013736104693,-5.975211847352774,-7.981243688350672
466,0.9396701773018261,-4.127884881172282,-3.796004099383357,-5.97554446854884,-7.986181948326433
467,0.9343539643771966,-4.137756950071723,-3.799890555853149,-5.980696180356344,-7.994988139782761
468,0.9386833629330845,-4.139345559329279,-3.799850062965808,-5.980324013980985,-7.998001647583334
469,0.931082235775951,-4.141575804015989,-3.803182035486182,-5.990712494843335,-8.009023226032618
470,0.9400392689925993,-4.141773417193033,-3.805241853295431,-5.995118425255448,-8.010269661770538
471,0.9406980885670189,-4.144356842365438,-3.803644674749651,-6.006229675536256,-8.018423002356329
472,0.9377878787878788,-4.146736304521881,-3.8049529763692753,-6.009348715805414,-8.025208393908812
473,0.9426940910712163,-4.1447660669927675,-3.805267128755104,-6.010668239395291,-8.028568968030415
474,0.9493264528516996,-4.141272875114429,-3.8060287359851506,-6.0097425486071545,-8.027377456834339
475,0.9450209958008399,-4.14023470675128,-3.80849727998429,-6.010890145873626,-8.028612923512265
476,0.9376577111473949,-4.1403180588665345,-3.8074336282927654,-6.018254386417525,-8.035514923561706
477,0.9451283749209884,-4.136429638104108,-3.8079144432321463,-6.016677505616878,-8.03806726923363
478,0.938758439385792,-4.138735683770289,-3.809216093756237,-6.020093504913948,-8.042613118584622
479,0.9408663012392755,-4.141158510591489,-3.807702937870972,-6.023416472057633,-8.048729099763477
480,0.9459885908484039,-4.141163569981335,-3.8099174157100224,-6.020405711484234,-8.052695063686587
481,0.9358171853005481,-4.14286421360983,-3.809138249878048,-6.024597229750507,-8.057469991725446
482,0.9378440505716532,-4.144824082566068,-3.811026493367169,-6.026713109276634,-8.063517794474983
483,0.945296336862602,-4.149015825805647,-3.8145941497864553,-6.029856289408346,-8.066523687467354
484,0.94140625,-4.150175596726678,-3.8126479383712923,-6.034795960031267,-8.069072342333955
485,0.9421596525385653,-4.157844042229126,-3.814512395242244,-6.033779712530905,-8.071352176050747
486,0.9340967446802231,-4.161934539181219,-3.813840116996342,-6.04170255501229,-8.07896794271154
487,0.936959503787201,-4.164221418905378,-3.8118493998778264,-6.049363048748666,-8.083431024196628
488,0.9355791609476637,-4.165865963713506,-3.812120502907371,-6.056444066937173,-8.090702140455887
489,0.9411605775869832,-4.168218660894767,-3.812775140714236,-6.057042202366597,-8.092563147115364
490,0.9448701511672978,-4.167995875886631,-3.8098821929112603,-6.054189387543554,-8.096760330361043
491,0.9436379928315413,-4.164776162731226,-3.809082816248682,-6.050153837827248,-8.099469655633452
492,0.9431511369772605,-4.168365483780573,-3.810396950513348,-6.053335622904172,-8.105937514919942
493,0.9449995552524684,-4.168207825001115,-3.813798327867446,-6.049740771917196,-8.109577893454675
494,0.9379805686356322,-4.1743765967138815,-3.8130313458389473,-6.0559442531090415,-8.116610697310012
495,0.9419975932611312,-4.170123777121551,-3.813737345680253,-6.057387132943573,-8.123267557877695
496,0.9431064255203127,-4.170087455554201,-3.8173201011753974,-6.055519888572825,-8.12402457171341
497,0.9391420513581713,-4.172235084834829,-3.8158132778799567,-6.056810786802698,-8.12777223754144
498,0.9401020920008262,-4.170885432869101,-3.816423978133774,-6.061644206298024,-8.132160305964819
499,0.9405054665046961,-4.171355449571315,-3.8173093450969064,-6.062578442755216,-8.138978006289955
