seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
43,6,5,5,0,0,0,0,2,0,26,24,18,0,0,0,0,0,0,0.0079,0.0265
43,7,5,5,312,332,2,13,152,72,3014,2862,2864,8,8,16,5,10,15,0.012,0.0199
43,8,5,5,320,330,2,15,120,66,3138,3018,3016,11,11,22,11,0,11,0.0122,0.0149
43,9,5,5,374,377,2,10,183,33,3148,2965,2966,16,11,27,10,23,33,0.02,0.016
43,10,5,5,347,360,2,13,83,39,3470,3387,3389,11,15,26,16,13,29,0.0133,0.0186
43,11,5,5,366,386,2,10,62,27,3178,3116,3116,12,12,24,9,2,11,0.0175,0.0215
43,12,5,5,367,382,2,13,53,10,2370,2317,2319,7,6,13,12,13,25,0.0108,0.0121
43,13,5,5,366,367,2,11,19,17,1692,1673,1664,6,7,13,10,21,31,0.0053,0.0066
43,14,5,5,381,387,2,6,146,61,3030,2884,2884,18,10,28,7,6,13,0.0199,0.012
43,15,5,5,391,404,2,8,105,76,2938,2833,2841,8,9,17,13,7,20,0.0133,0.0133
43,16,5,5,340,354,2,14,152,36,3262,3110,3109,16,14,30,17,14,31,0.012,0.0133
43,17,5,5,362,376,2,8,156,35,3470,3314,3311,9,12,21,7,0,7,0.0148,0.0188
43,18,5,5,348,355,2,13,147,25,3142,2995,2993,15,10,25,17,14,31,0.0121,0.0148
43,19,5,5,371,374,2,7,39,40,2326,2287,2297,15,4,19,10,8,18,0.0188,0.0107
43,20,5,5,315,332,2,8,10,25,1720,1710,1702,1,5,6,13,20,33,0.0026,0.0066
43,21,5,5,371,386,2,9,87,70,3236,3149,3152,7,13,20,3,8,11,0.0079,0.0119
43,22,5,5,374,380,2,9,137,61,3076,2939,2934,18,12,30,10,0,10,0.0187,0.016
43,23,5,5,388,394,2,11,115,61,3268,3153,3154,16,11,27,20,18,38,0.0119,0.0159
43,24,5,5,325,332,2,13,144,62,3372,3228,3233,16,10,26,12,0,12,0.0175,0.0121
43,25,5,5,366,384,2,8,120,25,3304,3184,3178,4,7,11,12,24,36,0.0066,0.0106
43,26,5,5,354,358,2,11,28,18,2308,2280,2287,7,13,20,9,0,9,0.004,0.0134
43,27,5,5,308,321,2,9,16,7,1574,1558,1561,3,11,14,5,8,13,0.0013,0.0161
