episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.913637751985339,-0.46447518284969097,-0.024055767813294885,-0.2129458237065133,-0.12087198716266129,-0.14751796069206527,-0.12178526851339307,-0.03463729815503599,-0.19045467893703197,-0.005753835442802952,-0.029544982598618187
1,0.9049676025917927,-0.8181948787961756,-0.04277904521620479,-0.3109234791814606,-0.22905824173182193,-0.26611725034258027,-0.20758048077865296,-0.0367637683378932,-0.33683615488200813,-0.006129711110086611,-0.05318854581055851
2,0.9141361645259485,-0.9808157381081231,-0.05712064492045629,-0.3497834142281392,-0.2990800351950843,-0.3218532774309308,-0.26128622378319144,-0.04071660677971913,-0.39700107501667053,-0.005745272584622409,-0.06680640037738567
3,0.9037555173187701,-1.1324731409701372,-0.07692789196419705,-0.30188698343893394,-0.4119597395296914,-0.37248584672597423,-0.3162033962897886,-0.05022948512332966,-0.464135343032423,-0.005514139656843508,-0.08406195026160353
4,0.907605864404257,-1.2024338986164873,-0.08604245074337546,-0.27888106717331945,-0.48151640494625064,-0.39678902065216726,-0.3406200396286024,-0.04737420457459697,-0.4686684325605867,-0.004156383566950218,-0.09265025375484161
5,0.9159934171154998,-1.2107814670756156,-0.09221604332917906,-0.22564247096145917,-0.5514253352901527,-0.4022764115523316,-0.35528397052372834,-0.05987479148103245,-0.4630345205153423,-0.0037358631243443476,-0.09733945815698701
6,0.9191118753037042,-1.211541799933569,-0.09793913014860069,-0.17020177893954447,-0.605148543567103,-0.4017177663190264,-0.3718709335489775,-0.05849670847886343,-0.4522518771192656,-0.0020911849483348697,-0.10251717850236179
7,0.9213714285714286,-1.213925637309573,-0.10411446222979395,-0.14333439286132957,-0.6499289540055574,-0.40536086672592614,-0.3841089240471645,-0.06491487569122496,-0.43390886748745644,-0.0027237458008481405,-0.10575488336525377
8,0.9175871174086058,-1.2339525406035314,-0.10954568850350764,-0.14858327915099712,-0.7100269059133073,-0.41182964573701236,-0.40290052487049444,-0.08694134730747326,-0.4334353059851839,-0.004742663834737153,-0.11252312346343461
9,0.9199788223726506,-1.244359205077111,-0.11423027826354071,-0.13299370379488906,-0.7579283873173193,-0.4154680596339649,-0.413284309880036,-0.1003965486726853,-0.4355773682907001,-0.006345674080530654,-0.11731694873702056
