episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9127122498483929,-0.4460185845901899,-0.017153186739497447,-0.2286389373175953,-0.08942327979907033,-0.14979789977336758,-0.10881678983495027,-0.024959177321191742,-0.1798079291200812,-0.0035224175957681713,-0.024741126332369315
1,0.9258039816232772,-0.6447792120527378,-0.02711273325369725,-0.24093028380810763,-0.13591869429193534,-0.21310484359967993,-0.15555128820469924,-0.010322213550294338,-0.27446806127366397,-0.001592521806862892,-0.03932472895973071
2,0.9129437424789411,-0.8288379817220909,-0.036393487449034916,-0.26406622073342284,-0.19243449854784345,-0.2763263484808287,-0.2019931931885972,-0.004154222884355161,-0.35963830833368965,-0.0001632374319181715,-0.05477921990659069
3,0.913848812744214,-0.9416477973546132,-0.04917820863400778,-0.28574030142245654,-0.26071987237224326,-0.3119053536613373,-0.24872596572262484,-0.004489699264106866,-0.3691004712996485,-0.00014846647286396645,-0.06396949446005229
4,0.9230185241421196,-0.966722868169233,-0.055847280453855216,-0.2279001901576774,-0.3098648253692672,-0.32159272222129515,-0.2566549574152275,0.007306037334086523,-0.36614123718742153,0.002224075023825236,-0.06825326920965782
5,0.919260106788711,-0.9566801804989631,-0.06475479181286065,-0.17077441859280376,-0.3723947862707988,-0.31823381774319676,-0.2764747853558656,0.0019878902269767676,-0.3423710982277035,0.001686537143919293,-0.07326703573974919
6,0.9085053987497632,-1.0462019651300514,-0.07625100773320209,-0.2061972360741809,-0.42961374580997697,-0.3460304779346244,-0.30587093798343284,-0.006915104830827005,-0.3444921705741274,0.0007565834558365515,-0.07667490635409133
7,0.9181557716956947,-1.0396282879681886,-0.08411966594671412,-0.19856775031169366,-0.48304572908308774,-0.344631885738816,-0.3154086989186283,-0.010525482433124492,-0.28638230251792696,-4.056584195878523e-05,-0.07689230491918779
8,0.8984430158671175,-1.1770555755574776,-0.09591740783755097,-0.2205464984818832,-0.5759548555591594,-0.39054644580140707,-0.36527424666439723,-0.024095587682353366,-0.3243755359424826,-0.001960329212341804,-0.0889907265922503
9,0.9256497259405645,-1.1019436357369619,-0.10165772201895008,-0.14187137976290523,-0.6150735559979118,-0.3652265993638262,-0.3626548046057769,-0.026453737943918944,-0.28240784435212857,-0.001984663317781159,-0.09025081965054761
10,0.9165948840867383,-1.098785969724743,-0.11030198667261376,-0.15246290569360796,-0.6686127510259031,-0.36559874769631173,-0.3745482090931107,-0.03347260573002045,-0.22445515467934682,-0.003986014458583526,-0.09137579316724216
11,0.9239852120114682,-1.093400325843527,-0.11480181322078889,-0.14673660821270162,-0.7146203822570208,-0.364455160224108,-0.3843332681434297,-0.048627596982181005,-0.20870653135789677,-0.004338539190094506,-0.09446586224433728
12,0.9157448723236716,-1.1219556185938295,-0.12313082956531411,-0.15937803362536185,-0.7675082834242883,-0.3747132454713632,-0.4047148814575977,-0.06398560319553823,-0.19704515669655548,-0.006181059796828485,-0.09830215171720512
13,0.9301261769526932,-1.0785618573849436,-0.12554040868100944,-0.1012035634099088,-0.7997647523181225,-0.3604076287470443,-0.3924117616098018,-0.06585623646261782,-0.17773824629191526,-0.00641341284499933,-0.09854558146570103
14,0.9140732992117159,-1.1045341431329994,-0.13176313389473696,-0.10637833718723447,-0.8365252543448559,-0.3710587763798674,-0.41018638959417475,-0.07439876009803552,-0.17571357979273755,-0.008258025662415461,-0.10289288584161461
15,0.9173014556150539,-1.1672422290106332,-0.1397966887920951,-0.15234997227077085,-0.8810222505869314,-0.39205293647345413,-0.4192348461224185,-0.08817991172535969,-0.16931711561446677,-0.008528530678001151,-0.10506183618267127
