episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9276998169615619,-0.08068395313713338,-0.003210164696182384,-0.044379945094909536,-0.014904720297669281,-0.02639028457272301,-0.020718143182933694,-0.005021558290210393,-0.03363564994780224,-0.0008078378431842516,-0.004725547683690207
1,0.9239763897190676,-0.15222828102468267,-0.005697699956084834,-0.0660100149592826,-0.026793629441543388,-0.05049731466466426,-0.03540079092757121,-0.0012781085343984923,-0.06496439614972647,-0.00018293859715625408,-0.008655828389845835
2,0.919984973703982,-0.21253769717847387,-0.008644833768282643,-0.0817731473815602,-0.037188752384461385,-0.0699258400301978,-0.0495735430245132,0.003914757030575911,-0.08796255571360254,0.0005675592405191497,-0.012658847935980615
3,0.9141873804971319,-0.270679828443205,-0.012172028894663376,-0.09537389589239705,-0.04824740613966509,-0.08818272755798882,-0.0641103055639679,0.010680347114142941,-0.10821488259569824,0.001563832432056468,-0.01628137891273908
4,0.9220308250226654,-0.29902431375546645,-0.0141720203005811,-0.09170158863702614,-0.056463408808945334,-0.0970574584291863,-0.06902076771397257,0.01880556471847985,-0.11480594725330881,0.0030322353979705544,-0.018679029921680045
5,0.9120879120879121,-0.33798653653998817,-0.016796982559239747,-0.10195398746208217,-0.06747252856269237,-0.1092106990361214,-0.07694717438726999,0.02375851877850475,-0.1230746279736538,0.0043143481755709015,-0.020712956043512677
6,0.9086432648188906,-0.37458454446760375,-0.018888832096705457,-0.11094299456134661,-0.07686812979538347,-0.1210669814503112,-0.08369178324673351,0.029592425400457863,-0.12930972370483437,0.005373909376687267,-0.022515026749572533
7,0.9114420659708997,-0.39633718163774906,-0.020901920647835352,-0.11125343905312218,-0.08725626167235781,-0.12849381066793303,-0.08835397492765047,0.031402044313250735,-0.13159788500625635,0.006207062617999195,-0.024030024505648697
8,0.916165652190149,-0.41153969825639103,-0.022649196289684655,-0.107398101508355,-0.09762359922008144,-0.13321867455145506,-0.091594568417622,0.03727008042565109,-0.1287632962693713,0.00743400098664128,-0.02535935128206633
9,0.9281716067470603,-0.40883260277581523,-0.023544414080267112,-0.09404521309814871,-0.10364998803860684,-0.13272159579304801,-0.09090595147576433,0.041954849295808956,-0.12236579248071847,0.008370753863607559,-0.025538235699040953
10,0.9163837170254842,-0.42617663176401416,-0.025687110021036907,-0.09656253503203899,-0.11491022781939615,-0.13816943326375256,-0.0957433252133515,0.04442120056541629,-0.11845268914984033,0.00849298259230109,-0.026262578994499346
11,0.9239047181372549,-0.43045163931529545,-0.026892971290809427,-0.08924451437882953,-0.1223960920751175,-0.139340464548504,-0.09863143382933913,0.04703133121519415,-0.11410875860310525,0.009138818267914855,-0.02729769679945451
12,0.9225407828806088,-0.442476275395217,-0.02905179381402857,-0.08797430959625832,-0.13052384282081125,-0.1436793786166241,-0.10466323615752705,0.0499086576797303,-0.11074001743484521,0.009705898674828167,-0.028519813932406168
13,0.924133971291866,-0.4581390450082313,-0.030515059869176967,-0.08956816953781095,-0.13930280787378166,-0.14894832533957658,-0.10687741446618364,0.0507983089578088,-0.10955355231916761,0.010261822643384,-0.029537398670909907
