episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9127122498483929,-0.4460185845901899,-0.017153186739497447,-0.2286389373175953,-0.08942327979907033,-0.14979789977336758,-0.10881678983495027,-0.024959177321191742,-0.1798079291200812,-0.0035224175957681713,-0.024741126332369315
1,0.9218226150563853,-0.6795870107164128,-0.030767887699276592,-0.26705610630577997,-0.13548498500942543,-0.22443737994313148,-0.16597761115342807,-0.01300844477546495,-0.2883308302707969,-0.0017309772078173181,-0.04281921078935181
2,0.9009334537789823,-0.9405407794176832,-0.04865363782003277,-0.37203971151110876,-0.21164291733350069,-0.31001318952772877,-0.24274806318809458,-0.029108820230853944,-0.4042267956575588,-0.003106761158881251,-0.06366691531439847
3,0.9158087138167711,-0.9923291897362481,-0.05984153074048712,-0.30097410480757464,-0.26007456298577586,-0.3307132648121631,-0.26093845430075474,-0.0019000119694757033,-0.4170285404305943,0.0017046986008535767,-0.07310463095689207
4,0.920554428668019,-0.9730050298893896,-0.06889275074133,-0.2288920697911772,-0.32615940348331124,-0.32713831253008485,-0.274626183718257,-0.0011064197166103947,-0.3874996054651514,0.0021932115660080126,-0.0770618035135795
5,0.9117580254391278,-1.000121945119356,-0.08152259366958362,-0.23283723030021686,-0.3958018517715356,-0.3340364721515907,-0.30375412331853613,-0.009919273294594551,-0.3447576926587587,-3.3819610208474823e-06,-0.08058277477469852
6,0.9148656267618869,-0.992688791732488,-0.08854535143629011,-0.20293182236777352,-0.4512994162047538,-0.3336672469665497,-0.31605593685251226,-0.018554577244678787,-0.30822610020133806,-0.0006107788474485837,-0.08306521384446484
7,0.920686526538636,-1.0083384457302524,-0.09773058743685524,-0.19563097680436242,-0.5066255487757894,-0.33874606575114935,-0.3386872121998589,-0.026268685122618506,-0.281656273399097,-0.002290379544679368,-0.0885276423971808
8,0.9093629596379007,-1.0874498549164173,-0.10970477722283778,-0.2287086844843055,-0.5831623347701889,-0.36395390958993357,-0.37592321076418833,-0.03811279305118883,-0.2674772130182331,-0.00379025061197131,-0.09569850745269703
9,0.92159340046821,-1.0868360365601235,-0.11891543907732852,-0.21378046898713524,-0.6269153639083658,-0.3628732284540316,-0.39861157868212893,-0.04811341465634088,-0.24466906367250135,-0.005665288977147881,-0.09874727511863593
10,0.920249363287338,-1.0984780970589,-0.1269219824064034,-0.15783500907380088,-0.6591846728705116,-0.3686384572267264,-0.4176200131613226,-0.03759386168201169,-0.24861286570521243,-0.0041458626979629125,-0.10583733180564979
