episode,service_level,squared_starvation_penalty,squared_congestion_penalty,projected_starvation_risk,projected_congestion_risk
128,0.9396458583433374,-539.128187563631,-345.6432227852021,-35.834724226115156,-29.65513748012509
129,0.9403397155032711,-539.9198034057775,-346.0612597080168,-35.84421689755314,-29.690443611570007
130,0.9433917221210946,-540.5060565654818,-346.3167106515796,-35.84218841421845,-29.72417400544714
131,0.9402917322358068,-541.0985328227338,-346.58230596477017,-35.85353516620235,-29.759608678605474
132,0.9415066026410565,-541.7075182428296,-346.826559781527,-35.86580834712605,-29.797792295040374
133,0.943223498742005,-542.2580600039561,-347.03708094943454,-35.87197680231623,-29.81926838256912
134,0.9389221556886228,-542.9145278560561,-347.37646644357073,-35.87967298071296,-29.85440500806371
135,0.9431855997579791,-543.6228188439507,-347.7351383070061,-35.88786340570411,-29.889063889725712
136,0.9461202350459545,-544.1916705348503,-348.01659698256105,-35.890231479765184,-29.924927020738277
137,0.9367560418420103,-544.8599227033607,-348.3562722911143,-35.91585406054357,-29.962743080750716
138,0.9432926280416454,-545.4301985816459,-348.61582562731314,-35.931685068398316,-29.999713040680614
139,0.940538575712598,-546.2409893544373,-349.02596391720976,-35.9449168268981,-30.034992949476617
140,0.9346332683365832,-547.1138877993393,-349.5099053371857,-35.9677756775452,-30.079749144888776
141,0.945402211786093,-547.7473215141613,-349.789361544502,-35.969606870008086,-30.11367564419571
142,0.9414037542973622,-548.3587023744498,-350.0898979683127,-35.98342577166563,-30.14754898609909
143,0.9440635806588606,-548.8019320202119,-350.25668578394095,-35.994064531925865,-30.18104387455632
144,0.9393320115906665,-549.1548197507507,-350.36204829704246,-36.00772314396748,-30.20081044191667
145,0.9485397231876105,-549.7363755901888,-350.64181705767027,-36.01736674627555,-30.231205139998437
146,0.9377323700994469,-550.4966813603758,-351.03295947237166,-36.04117660230003,-30.28195509076877
147,0.9464695925522911,-550.7743114987408,-351.08558049559787,-36.041745963170314,-30.305568635631133
148,0.9402854733799084,-551.2864288864031,-351.30125328594266,-36.04261283099184,-30.331040803060446
149,0.9389310668158858,-551.6974765876329,-351.4434813646461,-36.04282606047213,-30.353502577331987
150,0.9443148513667086,-552.18761374695,-351.65384957141845,-36.06279633196085,-30.380334424000594
151,0.9437784082242763,-552.6390027081019,-351.8723034357685,-36.05300373670581,-30.406348350793166
152,0.9411603555339096,-553.2172143152226,-352.16790239895414,-36.06933807135145,-30.439775409498566
153,0.9388862102217936,-553.659600764041,-352.34772081420925,-36.08314106397652,-30.47506627568434
154,0.9393201695068073,-554.0132113452805,-352.476239417627,-36.087870002684625,-30.50098016056128
155,0.9464355571604827,-554.6190013737335,-352.79886438519094,-36.11267978601274,-30.540507248547165
156,0.9408055081647575,-555.0475276967622,-353.0140418337879,-36.12520518877916,-30.571020756052366
157,0.9431590888736304,-555.7316456779369,-353.39681335279687,-36.16054307883374,-30.61307065729049
158,0.9426296509339711,-556.3131779190493,-353.7628079224538,-36.17147756889004,-30.648505206334065
159,0.9425707297925662,-556.815675782384,-353.98855153768193,-36.20107428876928,-30.683707313919328
160,0.9417736637802329,-557.4748641621815,-354.3737082885601,-36.218575542094925,-30.723360925003462
161,0.9432360582442149,-557.9150918591943,-354.54833267854593,-36.23012199576143,-30.75142504476492
162,0.9472606716167079,-558.4347907048402,-354.8294720237438,-36.242726087553436,-30.789882841353506
163,0.9433117406489746,-558.6911759763469,-354.9230731418267,-36.24490304366422,-30.820849297902353
164,0.944893196912583,-559.3396035411439,-355.31257352574164,-36.26665919108055,-30.859309538871994
165,0.9483624552645034,-559.601327850758,-355.38837789680946,-36.27452351785701,-30.883985561766675
166,0.9386405315215104,-560.0530328247812,-355.6032044385039,-36.29193419976145,-30.91302598646946
167,0.9396115749468833,-560.5499299094531,-355.87806366355454,-36.309365354015156,-30.947084896650207
168,0.9485309756023456,-560.8933041169659,-355.9955880331443,-36.319542187723975,-30.96954415158653
169,0.9477003078210454,-561.4036064635073,-356.28659715342184,-36.330131212310015,-30.99637294882819
170,0.9451526740727251,-561.7111914449334,-356.44645507563905,-36.33555497694825,-31.020412268893562
171,0.9480962589450165,-562.0750555351774,-356.62135454997974,-36.358007196760916,-31.048988307580785
172,0.9442412614665148,-562.395926334032,-356.7598186486574,-36.3686080704656,-31.075614585924917
173,0.9379258365993367,-562.8483668019561,-356.955987122762,-36.39097198461405,-31.115780167812552
174,0.9352585142581831,-563.2499374704232,-357.16370729605273,-36.40311834090759,-31.14727343543661
175,0.9423196933226353,-563.6247844407989,-357.364128670445,-36.402484905605775,-31.168440281930938
176,0.9377981816545143,-564.0994805697638,-357.6260662042218,-36.409482596002114,-31.19519067468343
177,0.9341456858704418,-564.493293078522,-357.8436780649407,-36.41193551859889,-31.21837119695751
178,0.9447920500552079,-565.0675205727667,-358.18851295689245,-36.42491503527563,-31.24068053979837
179,0.9402650850329843,-565.4064134311209,-358.38838999211123,-36.4346227470634,-31.261672950180962
180,0.9422765963938128,-565.9174550507508,-358.69235505738766,-36.440157856284706,-31.282337863901006
181,0.9408720912639574,-566.3362088735007,-358.9084202836576,-36.45809153056593,-31.309592746226073
182,0.9435604923446412,-566.6496150817544,-359.0383076320946,-36.48273220012141,-31.329199914400437
183,0.9368515205724508,-566.9586244985787,-359.1831941308656,-36.4956710552731,-31.353187577433882
184,0.945308278801705,-567.2247466795819,-359.2850266343563,-36.49450860273217,-31.37353205543548
185,0.9437868044706165,-567.5600871527747,-359.48524554396874,-36.49577339515142,-31.39240043462499
186,0.9426607578909288,-567.8637629067055,-359.6033778893214,-36.50328614180404,-31.41397320295208
187,0.9432152065719254,-568.2220862271006,-359.79905158048655,-36.517182392206955,-31.43239033532325
188,0.942084004008868,-568.5465530159571,-359.9651393135154,-36.524846347955055,-31.45502265085802
189,0.9387896288275281,-568.9124927857913,-360.1633945645518,-36.533997915735064,-31.478341703774138
190,0.9426578963396065,-569.333268226364,-360.3927594018684,-36.551078245212274,-31.50567794988184
191,0.9433705417914511,-569.7620586189287,-360.6190508997276,-36.562981806399364,-31.526829325315152
192,0.9414010823812388,-570.0926527840246,-360.8106577713874,-36.56625714448152,-31.547880503126418
193,0.941373181092399,-570.4696539028084,-361.03001062445014,-36.57724861181111,-31.571404770562335
194,0.941449620479238,-570.8288420445566,-361.22252721394506,-36.59130592837131,-31.59474036672816
195,0.9473573951038486,-571.1431977077856,-361.3904931278324,-36.600443240222084,-31.618014312432077
196,0.9442346615110413,-571.5186237734757,-361.5824945744075,-36.609342773982625,-31.643991694937107
197,0.9464961268239956,-571.8620028859897,-361.7841627974992,-36.610642626501374,-31.667469858935824
198,0.9366686638705812,-572.1253907242263,-361.92012270895515,-36.607612361875105,-31.684408305641394
199,0.9329095619690305,-572.4808155613846,-362.11087094103135,-36.623453710856204,-31.709089495935945
