episode,service_level,starvation_count,congestion_count,hotspot_imbalance_mass
59,0.9291666666666667,-227.9843043546114,-172.49976541307672,-556.8473479544407
60,0.9252643527092419,-227.58071752949198,-172.50967512122725,-559.6989936660877
61,0.9312620540019286,-227.25308893202396,-172.49588769129815,-562.3363946910397
62,0.9286143853740678,-227.00744277779214,-172.6986137977758,-565.2988081760928
63,0.9325995174909529,-226.70628273072606,-172.79337846811742,-568.1062765945477
64,0.9331653103364509,-226.47670817018764,-172.75427543273042,-570.6181037317886
65,0.9231579581025764,-226.52562805931407,-173.0678329198526,-573.7817246324192
66,0.9234967678985242,-226.40470663700506,-173.25602109284463,-576.5765941755036
67,0.9321192548069734,-226.4506309071988,-173.5106116048382,-579.8584881628844
68,0.9261763196812846,-226.39800495683497,-173.7245193940607,-582.6080958276596
69,0.928753792088427,-226.38047751656973,-174.00437982674612,-585.5293204141727
70,0.9348947399988005,-226.36868516328735,-174.27607048895268,-588.5716619285471
71,0.9251789199739753,-226.53975270236754,-174.64418759416606,-591.9808291507389
72,0.9294860125007586,-226.79365706204683,-174.9508913789524,-595.3093217947674
73,0.9305770573414686,-227.0726951932025,-175.37952577677345,-598.8191540099605
74,0.9324468246964671,-226.9344324067873,-175.4966741763148,-601.4993599002541
75,0.9316815228886539,-226.9217863261484,-175.69119449486158,-604.1052491544511
76,0.9178833204219057,-226.88642787205873,-175.8549378580136,-606.6870730372895
77,0.9309045983245947,-227.13178031268788,-176.24800404415538,-609.8625547276031
78,0.9298709096367457,-227.3821174402083,-176.58199440163682,-613.0903929196581
79,0.929518996480462,-227.44829949527397,-176.8458658659684,-616.0350545991449
80,0.9307179379840326,-227.28431970506134,-176.96927927497572,-618.3509838674868
81,0.9303136945573691,-227.39956471304623,-177.3370139465555,-621.0561897806178
82,0.9213139570087799,-227.3106400862235,-177.43221112036838,-623.3297830491244
83,0.9310303358287484,-227.39129946649072,-177.69998648996443,-626.1072042534115
84,0.9368129358384847,-227.5628173408956,-178.02872952994116,-629.1252786297104
85,0.9290307000332055,-227.5902270789392,-178.25874127346734,-632.05127654312
86,0.9317140375572793,-227.49062582726128,-178.4776874167667,-634.575984270242
87,0.9317728180003629,-227.41097082355066,-178.54614646423775,-637.0282603607371
88,0.9308648764244035,-227.3769926749771,-178.71958591715526,-639.6741624615158
89,0.9283989374547211,-227.6096780953415,-178.94369617563788,-642.4726000651183
90,0.9311594202898551,-227.55421338565134,-179.0428370805224,-644.8526509739141
91,0.933700327888578,-227.507545467334,-179.18056538509433,-647.2355495405557
92,0.9307847811000814,-227.52429024565015,-179.28237163909404,-649.6162708895392
93,0.9224862011039117,-227.5155383857887,-179.3279863357018,-651.8984468590879
94,0.9315966845796521,-227.62032171921058,-179.48185061528244,-654.3338167680114
95,0.9277344911675489,-227.62275788838633,-179.57861387341742,-656.445917177684
96,0.9361740435108777,-227.7014916588844,-179.73905575327146,-658.8178536775049
97,0.9374467567238651,-227.8951395204922,-179.92311622979736,-661.2714166583123
98,0.931304347826087,-227.86178810046715,-180.02779797561124,-663.5251912324345
99,0.9380898339505436,-227.96164332597928,-180.21695413076523,-666.1164525285103
100,0.9333134149985061,-227.94511911642329,-180.3383793988175,-668.2775094485306
101,0.9265748091370867,-227.92608373163142,-180.47435238372944,-670.3619228350295
102,0.9269797231486674,-227.9846620781264,-180.63658903988335,-672.546592480783
103,0.9299518380784003,-228.09098136022163,-180.83474902072848,-674.9457860300914
104,0.9302361191927235,-228.20478669597213,-180.97574856326375,-677.1108217204477
105,0.9207161125319693,-228.35787247440047,-181.17824179620945,-679.4177916662969
106,0.930820439006837,-228.37202342392612,-181.2941609351177,-681.5366012699207
107,0.9250380631101293,-228.5313838103457,-181.52034609045535,-684.0111220902515
108,0.9208209381291506,-228.531241748629,-181.58906218735797,-686.075162670227
109,0.9250874231279392,-228.62335714588363,-181.73116313263802,-688.3543271318991
110,0.9236775208812492,-228.83965897490006,-181.8996186700265,-690.6095828623652
111,0.9303804958873306,-228.870382688211,-181.960390775424,-692.599536931442
112,0.9311063457066054,-228.94168176246893,-182.02947459642294,-694.696524425928
113,0.929541931365695,-229.09856181492583,-182.19980402846707,-696.7557693054983
114,0.928188606527761,-229.25178521356392,-182.40704381579198,-699.0495004679781
115,0.9244978205870699,-229.37705531490937,-182.57248575858623,-701.125646681896
116,0.9233472701932982,-229.4766078317733,-182.71156655744366,-703.0612672078698
117,0.9304469528706605,-229.59389270495294,-182.83040255649274,-705.2059878720087
118,0.9250564334085779,-229.69900836539304,-183.0319574955004,-707.1701479452852
119,0.9358897543439185,-229.81248262049525,-183.1950177465315,-709.153833045114
120,0.9353751821272462,-229.93661844094896,-183.36127859394747,-711.1185412175948
121,0.9232608103610009,-230.05030315159578,-183.52249950688804,-712.9506326081541
122,0.9260458839406208,-230.06425302504854,-183.6653590178405,-714.8136925687977
123,0.9306924668370451,-230.27503138779193,-183.82657698436134,-716.7660644024429
124,0.9363041825095058,-230.38242049688662,-183.97851752622697,-718.5795426090452
125,0.9300242130750606,-230.49152156957226,-184.05818612269059,-720.4325174183211
126,0.929304897314376,-230.61766334911502,-184.19222026917333,-722.3521470271963
127,0.9346281240590184,-230.58914667035776,-184.2256891341922,-723.8629138811156
128,0.929683257918552,-230.59260442260145,-184.29086003535133,-725.4819357439009
129,0.9360420911772757,-230.70035379517194,-184.42093056122752,-727.29952172817
130,0.927786593215772,-230.89361822413588,-184.60582971571853,-729.241490349141
131,0.9284744228157538,-231.11929506552676,-184.80871822677628,-731.0925649833464
132,0.9290889798393209,-231.1658824938903,-184.931980090499,-732.8617699913541
133,0.9289462573134688,-231.2950458457956,-185.06583186948268,-734.5695360893311
134,0.9307840794190643,-231.38801842667795,-185.19381300673578,-736.2910269502222
135,0.9325897187196897,-231.4994270284639,-185.38198666445604,-737.9333358098183
136,0.9360820439435948,-231.4811816844668,-185.48965740607056,-739.4603960060147
137,0.9285671801582109,-231.68286977224204,-185.69335027849314,-741.3978603411872
138,0.9317661062341913,-231.87207320469838,-185.92963605462822,-743.2271886509917
139,0.9261054447054625,-231.9682094802664,-186.06871116458686,-744.779744223332
140,0.9293840009681713,-232.0462072446966,-186.14441108911788,-746.1997853961449
141,0.9220611238118157,-231.94442975217927,-186.09687712631907,-747.3427168267332
142,0.9297908150997836,-232.01169382986555,-186.17844439640493,-748.7850695743475
143,0.9307368358173292,-232.10719406119202,-186.3305417358847,-750.3111508313983
144,0.927674672489083,-232.08122580284333,-186.36690616008406,-751.6500973002392
145,0.9246685775707632,-232.1010896015871,-186.4304842313395,-753.0805216744199
146,0.9286203711979027,-232.19782168249898,-186.5443486480626,-754.4451225183616
147,0.9328437150542509,-232.38697307334144,-186.72932192789423,-756.0818565975156
148,0.9323593731016887,-232.58260832168133,-186.88920428183368,-757.6921452272794
149,0.926268943949964,-232.75753849878728,-187.0690592164989,-759.3265017861
150,0.9337724333796604,-232.91707531712566,-187.23128311130412,-760.806591026615
151,0.9350490943465268,-233.06551617924413,-187.39416274619805,-762.443007786932
152,0.9301179632671346,-233.20283389345602,-187.54297136590992,-763.9444058898116
153,0.9301137400401436,-233.35782548513072,-187.740507072195,-765.5112366044693
154,0.9250673048160335,-233.5146657355693,-187.9083660801647,-767.0175717982119
155,0.9289967657104857,-233.737029405347,-188.12224742435762,-768.5741841477779
156,0.9387860394537177,-233.88011934407362,-188.25616871237904,-769.9208390383486
157,0.9264781335828328,-233.89170981846328,-188.35214307095225,-771.0579930270352
158,0.921049486014822,-234.01558035739404,-188.51930570959456,-772.5387545053052
159,0.9213963358139813,-234.02202864685998,-188.59149285300145,-773.7205306770127
160,0.9266182278633663,-234.09033552485963,-188.70126435328143,-774.96657067371
161,0.9225413665270201,-234.20833484290185,-188.82345801409153,-776.3304098353393
162,0.9279650812763396,-234.3665478994495,-189.02017130116047,-777.8151285257608
163,0.9297061634018156,-234.48357845445958,-189.16185915555607,-779.1378982990448
164,0.9254511772439346,-234.70591208888195,-189.33288303655894,-780.5607999209001
165,0.9269897545293393,-234.89797516765685,-189.50234520807663,-781.926277829105
166,0.9207784247624885,-235.05857128608122,-189.67450040308822,-783.3159263125872
167,0.9362300435413643,-235.1356606919355,-189.76012631379152,-784.5464826689058
168,0.9312089633154629,-235.23774514265307,-189.8775907612444,-785.7734330115072
169,0.9290235772606342,-235.31541273307568,-189.98529523704644,-786.9831810764631
170,0.9292639138240575,-235.4337314576662,-190.10585161694965,-788.1740489324735
171,0.9304218422571142,-235.49660495455691,-190.2209634866167,-789.4077487526417
172,0.9331340940650849,-235.63684635284005,-190.38014978380886,-790.6557941129436
173,0.9308944321522747,-235.6775783523924,-190.43822287168365,-791.7192937533702
174,0.9259192609921421,-235.72181512476502,-190.485749839157,-792.7376586450595
175,0.9328675119718097,-235.8469112797156,-190.64257887042817,-793.9953305577653
176,0.9238342594829669,-235.90976808797086,-190.75432581930949,-795.1033793660232
177,0.9339396840593586,-235.8980661521284,-190.81713083807983,-796.0656104141221
178,0.9362661467219108,-235.93588701003483,-190.93211112779443,-797.1062536926752
179,0.9270287462514767,-236.04117373721175,-191.06381721698577,-798.2320419412712
180,0.9258616043357187,-236.12610906526697,-191.20698691053678,-799.3656262355672
181,0.9313959173695148,-236.17778355419418,-191.310058910717,-800.3790950360736
182,0.9270293088891569,-236.2747497044547,-191.45578955724923,-801.5185724286075
183,0.9309643455372099,-236.44163630483968,-191.60687264102748,-802.7567636792406
184,0.934850176529165,-236.5660848345449,-191.76417883486687,-803.9114580824521
185,0.9316385708705189,-236.6793819840229,-191.8980541195212,-805.0442755377344
186,0.9268233948406128,-236.7396791252938,-191.99561501785726,-806.0819391431908
187,0.9283892073591644,-236.7946040562,-192.1041553162815,-807.1095529236638
188,0.9294233996643491,-236.9239069098629,-192.220306479394,-808.1991077706275
189,0.9308428246013667,-237.10216794199766,-192.3910287062504,-809.3393728541222
190,0.9277254414927453,-237.2153760114566,-192.52265550620663,-810.3311703301689
191,0.9326856765914066,-237.25582033966728,-192.6199445132151,-811.3338154749218
192,0.9290369738685509,-237.38750267388295,-192.7126890511935,-812.3463204998653
193,0.9304879868676317,-237.52329406032345,-192.89345244112428,-813.4087683146787
194,0.9330660727542688,-237.6210923750918,-193.0021319922434,-814.394658387063
195,0.9370234736146965,-237.71368825797322,-193.112488443773,-815.3300760927859
196,0.9336005786967267,-237.79617629093656,-193.22206280256142,-816.2919703116212
197,0.929288979788258,-237.86644364519313,-193.35085075650025,-817.250711592579
198,0.9282458770614692,-237.92247081373105,-193.43740658359968,-818.1099310098166
199,0.9325863058382917,-238.04312022582593,-193.60002094846382,-819.1530684750929
