episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
95,0.9415053379724626,-3.7053476904698273,-2.1713459355579805,-0.8070044089397923,-1.6647621425768648,-1.719537489578307,0.036854,0.1,0.113068,0.2,1344,623,1309,33627,38202,38197,0,0,0,0,3930,3926,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
96,0.9410244221284687,-3.7606967710377335,-2.1901861487508283,-0.8178719726872268,-1.6665570856454448,-1.7253349846099326,0.03661,0.1,0.112391,0.2,1291,694,1253,33658,38561,38554,0,0,0,0,3842,3834,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
97,0.938817131203263,-3.8147415872780175,-2.2139131028112984,-0.8312157778279732,-1.6825897258867528,-1.7428477669929245,0.03637,0.1,0.111718,0.2,1293,777,1036,33833,38565,38560,0,0,0,0,3930,3926,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
98,0.9473652496158598,-3.8151109065983095,-2.2145057576959664,-0.8266868587170763,-1.6840133565676978,-1.740670176346191,0.036133,0.1,0.11105,0.2,1209,538,1297,33191,38133,38128,0,0,0,0,3838,3846,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
99,0.9430904034211549,-3.811353754866258,-2.2144247882753443,-0.8251807160899999,-1.6852626676310825,-1.7408412909368147,0.035899,0.1,0.110385,0.2,1150,753,1094,33439,38304,38300,0,0,0,0,3886,3875,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
100,0.9465298084382646,-3.781128898941248,-2.2077856081386154,-0.8136439543570089,-1.6796559183495752,-1.7351097593916258,0.035668,0.1,0.109724,0.2,1153,639,1176,33514,38602,38597,0,0,0,0,3836,3838,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
101,0.9477853264900465,-3.7589741304456727,-2.2056078839012576,-0.8046880025192222,-1.6679247562349269,-1.7348786577410351,0.03544,0.1,0.109067,0.2,1110,650,1133,33707,38696,38693,0,0,0,0,3907,3908,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
102,0.9434608965188365,-3.779229972334716,-2.2104426053512816,-0.8069488703075604,-1.6747309882312096,-1.7415199601305358,0.035215,0.1,0.108415,0.2,1164,733,1202,33552,38607,38600,0,0,0,0,3943,3952,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
103,0.9402460456942003,-3.79071241571679,-2.216222031247612,-0.8110400419572934,-1.6821331154032373,-1.7437498055799718,0.034993,0.1,0.107766,0.2,1284,722,1446,33571,38453,38444,0,0,0,0,3898,3896,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
104,0.9321088189166366,-3.8614813640087253,-2.2490652246829383,-0.8288247399141051,-1.699991396184509,-1.7635429975918797,0.034774,0.1,0.107121,0.2,1410,841,1494,33156,37885,37875,0,0,0,0,3956,3973,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
105,0.94614128462562,-3.8262343040016766,-2.2418025511828996,-0.8168459755409502,-1.6918765282181936,-1.7578768694095972,0.034557,0.1,0.10648,0.2,1142,639,1159,33068,38057,38053,0,0,0,0,3917,3906,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
106,0.9462875671780707,-3.8180961974307106,-2.2407233055960663,-0.8129792621497354,-1.6969466675541947,-1.7630912125470364,0.034343,0.1,0.105842,0.2,1115,674,1328,33307,38351,38346,0,0,0,0,3934,3940,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
107,0.9369329562860846,-3.875523691040033,-2.2669026563990067,-0.8303877257088701,-1.7190212167516326,-1.7884270008993717,0.034131,0.1,0.105209,0.2,1322,819,1500,33948,38803,38793,0,0,0,0,3912,3911,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
108,0.9399749522900763,-3.9149777620602793,-2.2795769484742956,-0.8414895622747539,-1.7253655893935413,-1.7925714376946087,0.033923,0.1,0.104579,0.2,1346,667,1312,33536,38268,38260,0,0,0,0,3892,3873,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
109,0.9443162496963808,-3.9221523534258065,-2.2901761915656462,-0.8405003626959612,-1.7389497194615582,-1.8005626554107905,0.033716,0.1,0.103953,0.2,1080,754,1217,32936,37864,37861,0,0,0,0,3839,3832,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
110,0.9421377305890029,-3.9706778990784612,-2.3069770277676116,-0.8549315729687326,-1.739115898001481,-1.8102635293677227,0.033512,0.1,0.103331,0.2,1252,699,1224,33718,38731,38726,0,0,0,0,3903,3918,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
111,0.9383328353749627,-4.021204530481118,-2.320954528111062,-0.8639862541249669,-1.7535851593349994,-1.823339084621305,0.033311,0.1,0.102712,0.2,1279,785,1303,33470,38336,38331,0,0,0,0,3847,3827,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
112,0.942943391714986,-4.046550855085715,-2.3270949657455686,-0.8685772590234722,-1.7636011495788602,-1.8340274231405627,0.033112,0.1,0.102098,0.2,1179,730,1159,33458,38372,38366,0,0,0,0,3903,3906,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
113,0.9448490526124929,-4.025776437556784,-2.324066317424851,-0.8650648190470437,-1.7646002762268276,-1.8371971827773097,0.032916,0.1,0.101486,0.2,1156,669,1349,33091,38124,38115,0,0,0,0,3931,3930,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
114,0.9443483447658813,-4.04686054616176,-2.3316146409519756,-0.868891354092278,-1.77486049240048,-1.847898321415988,0.032721,0.1,0.100879,0.2,1114,752,1205,33530,38593,38586,0,0,0,0,3962,3981,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
115,0.9432374358362182,-4.058636712516033,-2.334217396709582,-0.8706188841665581,-1.7688211885399272,-1.843593733846974,0.032529,0.1,0.100275,0.2,1195,707,1261,33508,38462,38456,0,0,0,0,3788,3801,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
116,0.9426841756520692,-4.052018836443813,-2.334643357310089,-0.8718006444905364,-1.7653620178345601,-1.8435507560866031,0.03234,0.1,0.099675,0.2,1260,643,1272,33202,38089,38081,0,0,0,0,3891,3886,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
117,0.9412921097310338,-4.070647586592213,-2.339385695363384,-0.8782204006126793,-1.7602284635068615,-1.85405609700636,0.032152,0.1,0.099078,0.2,1305,666,1443,33573,38375,38365,0,0,0,0,3835,3821,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
118,0.9386705511623759,-4.118310101482686,-2.3562334131632787,-0.8925539591424365,-1.772809831784886,-1.8702698902347776,0.031967,0.1,0.098485,0.2,1393,670,1164,33638,38336,38332,0,0,0,0,3829,3834,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
119,0.9435004875742443,-4.141676652225946,-2.3688080752759113,-0.8984137186092307,-1.7749555407465314,-1.8790978016317657,0.031783,0.1,0.097896,0.2,1144,768,1049,33841,38740,38735,0,0,0,0,3883,3894,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
120,0.9466157107455289,-4.08587526765554,-2.3548168816176176,-0.8810208868021833,-1.778513476976236,-1.880416748397254,0.031602,0.1,0.09731,0.2,1156,632,1170,33493,38585,38579,0,0,0,0,3920,3927,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
121,0.9439702277224798,-4.064998672893768,-2.348918673740203,-0.8767862657883633,-1.7774606650775462,-1.883591347521713,0.031423,0.1,0.096727,0.2,1175,722,1303,33857,38904,38898,0,0,0,0,3789,3800,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
122,0.9412207987942728,-4.05500820591778,-2.352361848127907,-0.8724572756408931,-1.7806541914872767,-1.8858795836126427,0.031246,0.1,0.096148,0.2,1330,620,1142,33175,38064,38057,0,0,0,0,3915,3915,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
123,0.9410599603865314,-4.063400391981173,-2.3571331893311087,-0.8734030090530924,-1.7874389775607542,-1.8912648610862943,0.031071,0.1,0.095573,0.2,1310,654,1301,33322,38164,38162,0,0,0,0,3884,3889,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
124,0.9446070172327156,-4.060088571554419,-2.359791731840305,-0.8760265043578954,-1.789454688122002,-1.8963237900269383,0.030898,0.1,0.095001,0.2,1152,722,1047,33831,38882,38880,0,0,0,0,3861,3858,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
125,0.9435512789863734,-4.080261999193328,-2.367225831783278,-0.8756104361833009,-1.7998090337192867,-1.908179979305526,0.030727,0.1,0.094432,0.2,1214,675,1333,33464,38127,38119,0,0,0,0,3976,3978,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
126,0.9450409463148317,-4.065422006999775,-2.365006489594872,-0.8667255589130544,-1.7975204446593065,-1.9070741676680485,0.030557,0.1,0.093867,0.2,1038,774,1174,32970,38227,38223,0,0,0,0,3802,3799,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
127,0.9420583589162768,-4.064385596676821,-2.367042617203785,-0.867105483030634,-1.7878909528900506,-1.9014507174911341,0.03039,0.1,0.093305,0.2,1322,622,1298,33551,38430,38425,0,0,0,0,3900,3885,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
128,0.9450438998433204,-4.05244227405924,-2.361046065885287,-0.8620730218426306,-1.7873591116120495,-1.9026544324163965,0.030224,0.1,0.092747,0.2,1258,601,1158,33827,38719,38714,0,0,0,0,3897,3901,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
129,0.9457408179058278,-4.051404606796289,-2.360437711156886,-0.8613557305348299,-1.7963594377947198,-1.9098474311181195,0.03006,0.1,0.092192,0.2,1151,672,1294,33598,38782,38773,0,0,0,0,3873,3879,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
130,0.94160275378948,-4.028276769870395,-2.3632372643060444,-0.8516992685142615,-1.8068370690594677,-1.9200048418723359,0.029898,0.1,0.09164,0.2,1290,644,1199,33118,37801,37794,0,0,0,0,3893,3903,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
131,0.945933057136896,-4.013621743223553,-2.3586415911458887,-0.844427583418318,-1.7969590742542927,-1.9110798855395683,0.029738,0.1,0.091091,0.2,1204,610,1221,33551,38509,38499,0,0,0,0,3872,3889,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
132,0.9389110621314112,-4.02221220376138,-2.3592329606970566,-0.8427445280398674,-1.7875926853927122,-1.9126082483769515,0.029579,0.1,0.090546,0.2,1331,720,1376,33574,38546,38541,0,0,0,0,3990,3992,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
133,0.9404495062700673,-4.038123001923601,-2.371760948218616,-0.8444972698071241,-1.7979029831528495,-1.9275732030738022,0.029422,0.1,0.090004,0.2,1240,726,1357,33014,38077,38068,0,0,0,0,3813,3809,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
134,0.933369480089162,-4.082509664895856,-2.3934692354736775,-0.8566569411831279,-1.8046207728203223,-1.9327082496225523,0.029267,0.1,0.089465,0.2,1517,695,1201,33198,37998,37987,0,0,0,0,3947,3935,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
135,0.9412483241471771,-4.121868652777699,-2.4032397624159962,-0.8696995993745023,-1.8119063854572675,-1.9385892054603349,0.029113,0.1,0.08893,0.2,1288,684,1120,33565,38555,38548,0,0,0,0,3938,3947,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
136,0.9384983783456095,-4.152516158570861,-2.4117709987914298,-0.8775093775790804,-1.8355081695171425,-1.9548837218483652,0.028961,0.1,0.088398,0.2,1304,725,1046,32991,37799,37793,0,0,0,0,3874,3885,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
137,0.9390467598857315,-4.184393818532951,-2.418212539339602,-0.8881733074312553,-1.841556177929418,-1.9636448202342964,0.028811,0.1,0.087869,0.2,1246,781,1199,33255,37871,37866,0,0,0,0,3924,3931,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
138,0.94407659269864,-4.186727560294543,-2.423503082967843,-0.8884282061544435,-1.8566110739222352,-1.9812212630072583,0.028662,0.1,0.087343,0.2,1296,579,1210,33528,38418,38407,0,0,0,0,3869,3857,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
139,0.9444956172931214,-4.184184287736011,-2.424122269560419,-0.8864663461253368,-1.8616263568209879,-1.983379624785102,0.028514,0.1,0.08682,0.2,1274,594,1239,33655,38253,38250,0,0,0,0,3952,3942,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
140,0.9426704070669691,-4.190360604498904,-2.434326139884815,-0.8880992012916175,-1.8607043022453518,-1.9839651010446917,0.028368,0.1,0.0863,0.2,1247,674,1248,33508,38361,38356,0,0,0,0,3913,3916,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
141,0.9461834157056562,-4.16151523822853,-2.4282724746898947,-0.8814298179492682,-1.8624267256154703,-1.9933719624726327,0.028224,0.1,0.085784,0.2,1135,629,1276,32778,37823,37820,0,0,0,0,3901,3911,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
142,0.9399415518578159,-4.163472715829531,-2.4356842150265985,-0.8764939701576049,-1.8645858262791335,-2.0048582417734524,0.028081,0.1,0.08527,0.2,1289,725,1238,33534,38354,38347,0,0,0,0,3955,3973,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
143,0.9421313470041843,-4.197808096781075,-2.4488904869136054,-0.8839951764344047,-1.8728632889413266,-2.0155216876696196,0.02794,0.1,0.08476,0.2,1216,734,1302,33697,38419,38409,0,0,0,0,3973,3986,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
144,0.9428495244867123,-4.209093771819545,-2.4554627222507914,-0.8861990602762209,-1.8792387626857434,-2.020910633140463,0.027799,0.1,0.084252,0.2,1318,611,1316,33753,38461,38456,0,0,0,0,3959,3975,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
145,0.9414030511661763,-4.219951456455089,-2.458563361232541,-0.8881488096485658,-1.8916819719781781,-2.0286541170687644,0.027661,0.1,0.083748,0.2,1246,686,1304,32971,37830,37823,0,0,0,0,3911,3922,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
146,0.944924022940933,-4.224464907602705,-2.461443925911305,-0.8843248695572098,-1.9103311996587988,-2.0437466478804556,0.027523,0.1,0.083247,0.2,1177,686,1183,33826,38742,38737,0,0,0,0,3997,4005,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
147,0.94208738010043,-4.2288520616341545,-2.47080587885807,-0.8877111443330004,-1.9116517628995693,-2.0514957242993463,0.027387,0.1,0.082749,0.2,1165,761,1387,33257,38292,38285,0,0,0,0,3855,3864,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
148,0.9419656225669282,-4.225417303653457,-2.471859636640712,-0.8827845407889297,-1.9110246657631382,-2.0555194254209295,0.027253,0.1,0.082253,0.2,1275,663,1283,33394,38357,38348,0,0,0,0,3899,3903,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
149,0.9447655168261995,-4.23403982522305,-2.4748217799864274,-0.8838115970440573,-1.9154015064798424,-2.0649088546492678,0.02712,0.1,0.081761,0.2,1013,822,1164,33222,38305,38298,0,0,0,0,3895,3897,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
150,0.9475282655761367,-4.212934764143099,-2.462791283924611,-0.8773581162023315,-1.9177013370018008,-2.0686760463454155,0.026988,0.1,0.081272,0.2,1125,620,1300,33256,38408,38403,0,0,0,0,3906,3926,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
151,0.939769866954333,-4.259545256085646,-2.481053870031603,-0.8878121087578065,-1.918590429232228,-2.0726168473943183,0.026857,0.1,0.080785,0.2,1335,675,1203,33372,38081,38072,0,0,0,0,3975,3960,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
152,0.9416754399157768,-4.258034643224321,-2.4818559408692478,-0.8864019840484256,-1.9229511738941913,-2.0831602562858333,0.026727,0.1,0.080302,0.2,1228,711,1216,33245,38297,38292,0,0,0,0,3889,3877,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
153,0.9466746915437857,-4.241713833971311,-2.473143802131307,-0.8823598371153226,-1.9191526373040046,-2.0831325469458144,0.026599,0.1,0.079821,0.2,1121,651,1296,33230,38016,38011,0,0,0,0,4007,4003,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
154,0.9457923235707661,-4.210425539942133,-2.4673686395149086,-0.874403497237985,-1.9177449746116597,-2.0852259176119845,0.026472,0.1,0.079343,0.2,1151,661,1158,33427,38334,38325,0,0,0,0,3957,3967,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
155,0.9454196963704402,-4.18973829558152,-2.4656402117320178,-0.8627351868224962,-1.9236852717781208,-2.089075328479964,0.026346,0.1,0.078868,0.2,1083,711,1243,32869,37919,37911,0,0,0,0,3827,3847,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
156,0.9473093490262695,-4.178308717978201,-2.459548744271456,-0.8607295537912398,-1.9229122525534466,-2.085250636053495,0.026222,0.1,0.078396,0.2,1064,673,1171,32966,37879,37872,0,0,0,0,3844,3833,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
157,0.9448925949424454,-4.188760615889425,-2.4616409063281615,-0.860163064051358,-1.9247579783882116,-2.0864606218965744,0.026098,0.1,0.077927,0.2,1174,650,1267,33099,37916,37910,0,0,0,0,3906,3923,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
158,0.9440150970524802,-4.16426164805898,-2.449747378263673,-0.8553556719184896,-1.9259399238578645,-2.0881937522042935,0.025976,0.1,0.077461,0.2,1234,635,1276,33384,38143,38133,0,0,0,0,3894,3893,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
159,0.9425947530587214,-4.1671064485093785,-2.4499030534424056,-0.8541694223077689,-1.9303343573828686,-2.094852669859639,0.025855,0.1,0.076997,0.2,1293,626,1202,33429,38416,38409,0,0,0,0,3840,3843,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
160,0.948451427708113,-4.153050231523942,-2.4418969529645302,-0.85050189644279,-1.9259840914820758,-2.0955735059777267,0.025735,0.1,0.076536,0.2,1061,645,1016,33095,38093,38084,0,0,0,0,3925,3927,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
161,0.944579835725246,-4.172503918431842,-2.4528166636390374,-0.8551553579441719,-1.9304096471778647,-2.0997342884416543,0.025616,0.1,0.076078,0.2,1196,646,1236,33237,38032,38023,0,0,0,0,3929,3921,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
162,0.9446730410585832,-4.1752697225071405,-2.451753603398751,-0.8548918029764511,-1.9321598075166273,-2.1003307660346855,0.025498,0.1,0.075623,0.2,1168,701,1254,33781,38634,38631,0,0,0,0,3903,3898,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
163,0.9439660363723955,-4.18064459418326,-2.45783875272548,-0.8569419177658626,-1.9344647804319284,-2.1050627908349027,0.025381,0.1,0.07517,0.2,1257,604,1171,33212,37936,37935,0,0,0,0,3883,3900,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
164,0.9405037723519277,-4.205114387243166,-2.462200286213548,-0.8656616748591145,-1.9453783832251272,-2.1134269570955104,0.025266,0.1,0.07472,0.2,1334,669,1141,33666,38354,38341,0,0,0,0,4013,4015,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
165,0.9407273820258492,-4.20263568909428,-2.4607259600085487,-0.8653501269756605,-1.9439201906072103,-2.1157526196733922,0.025151,0.1,0.074273,0.2,1356,616,1185,33270,38042,38034,0,0,0,0,3951,3932,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
166,0.9364177328176138,-4.22350580389472,-2.4624690318913465,-0.873675263232302,-1.9467401160041409,-2.124435943570632,0.025038,0.1,0.073828,0.2,1434,703,1315,33610,38311,38304,0,0,0,0,4010,4009,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
167,0.938340874811463,-4.267318110106538,-2.477348622837479,-0.8836359979682901,-1.957460174575539,-2.1353941623259125,0.024925,0.1,0.073386,0.2,1324,720,1197,33150,38012,38005,0,0,0,0,3901,3901,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
168,0.9390700320368873,-4.293169566210424,-2.48025418583319,-0.8896574435816691,-1.96126240766009,-2.14164493126672,0.024814,0.1,0.072947,0.2,1425,610,1155,33399,38196,38191,0,0,0,0,3896,3915,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
169,0.9471624850657109,-4.3056838848530585,-2.485386413980091,-0.893369183672119,-1.956785974303095,-2.1429057893444075,0.024703,0.1,0.07251,0.2,1077,692,1171,33480,38723,38716,0,0,0,0,3933,3922,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
170,0.9461443571922857,-4.267545832496146,-2.478059144438314,-0.8830402746513923,-1.9451071263215884,-2.139937747975223,0.024593,0.1,0.072076,0.2,1197,593,1040,33237,38236,38229,0,0,0,0,3972,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
171,0.9422978157759584,-4.260563888717838,-2.469980330631293,-0.8817681977169749,-1.9387081083142939,-2.133419456401971,0.024485,0.1,0.071645,0.2,1263,647,1385,33101,38093,38089,0,0,0,0,3919,3904,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
172,0.9486119845476597,-4.2585929917164735,-2.467395611536666,-0.8777673149912227,-1.929790953220534,-2.1292392717404236,0.024377,0.1,0.071216,0.2,1051,665,1263,33393,38147,38133,0,0,0,0,3980,4000,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
173,0.9475542258788332,-4.276794170887323,-2.4696689367717504,-0.8832807241477343,-1.9285403926702203,-2.132595193678613,0.02427,0.1,0.07079,0.2,1109,644,1088,33425,38465,38460,0,0,0,0,3981,3961,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
174,0.9462830881255782,-4.278851897695668,-2.472497558341077,-0.8822963042963485,-1.9348041586339215,-2.1357659286933006,0.024165,0.1,0.070366,0.2,1226,574,1207,33509,38346,38339,0,0,0,0,3856,3854,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
175,0.944109441094411,-4.256768077641465,-2.469619087908832,-0.8735595643603421,-1.9411596548773544,-2.1426356687685595,0.02406,0.1,0.069945,0.2,1230,633,995,33333,37927,37916,0,0,0,0,3935,3939,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
176,0.9479854589518327,-4.2559162008133535,-2.4688209732854003,-0.8697578218877579,-1.9543979575606416,-2.1470000480848257,0.023956,0.1,0.069526,0.2,1130,587,1142,33010,37935,37929,0,0,0,0,3977,3965,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
177,0.9407912442809725,-4.288336473744162,-2.4816551592434917,-0.879330017224161,-1.9615419485681973,-2.154279894235093,0.023853,0.1,0.06911,0.2,1326,654,1178,33441,38145,38140,0,0,0,0,4038,4045,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
178,0.9409149620017422,-4.320983336536178,-2.4946317791082744,-0.8879483372591761,-1.9736276748405417,-2.170799835560905,0.023751,0.1,0.068697,0.2,1262,705,1210,33291,38174,38169,0,0,0,0,3949,3954,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
179,0.9419752347909314,-4.34546660571675,-2.500813249797638,-0.8944826132457889,-1.9747453986820278,-2.1769060370970226,0.023649,0.1,0.068285,0.2,1237,703,1228,33434,38313,38307,0,0,0,0,3931,3939,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
180,0.941542657259738,-4.352850538878553,-2.503766277236931,-0.8938100910032727,-1.9831943184878607,-2.179311016489506,0.023549,0.1,0.067877,0.2,1308,664,1274,33734,38688,38682,0,0,0,0,3925,3920,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
181,0.939005149882416,-4.374254585732825,-2.510956604451098,-0.8977147016897192,-1.9887361379270707,-2.1829690137616793,0.023449,0.1,0.06747,0.2,1429,620,1238,33593,38135,38128,0,0,0,0,3945,3952,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
182,0.9461271253580352,-4.371758782680901,-2.5064786792262828,-0.8955795287236199,-1.9820100737726236,-2.1799105808708337,0.02335,0.1,0.067067,0.2,1260,508,1187,32818,37882,37877,0,0,0,0,3941,3949,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
183,0.9444543828264759,-4.3917234434704255,-2.512681040346655,-0.9002359128530888,-1.9832077987942527,-2.1868043095658956,0.023253,0.1,0.066665,0.2,1170,693,1194,33540,38716,38711,0,0,0,0,3934,3921,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
184,0.9477756286266925,-4.38605026078128,-2.505943762481305,-0.8967244258022815,-1.9932379686199528,-2.1909508669334365,0.023155,0.1,0.066266,0.2,1111,644,1363,33605,38695,38687,0,0,0,0,3878,3888,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
185,0.9450046102138544,-4.383328613968644,-2.5041308580116475,-0.8939402908980406,-1.9945598496519847,-2.1913177238124377,0.023059,0.1,0.065869,0.2,1180,669,1175,33621,38626,38616,0,0,0,0,3986,3988,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
186,0.9465763732129421,-4.393387262933973,-2.507012187118102,-0.8935606191022598,-1.9976371737059155,-2.1917249132386925,0.022964,0.1,0.065475,0.2,1118,657,1302,33225,38174,38168,0,0,0,0,3909,3918,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
187,0.9382088033753254,-4.4281095968972615,-2.514828318080359,-0.9031052247213753,-2.0054858553465404,-2.1967058698192927,0.022869,0.1,0.065083,0.2,1371,694,1273,33419,38240,38234,0,0,0,0,3909,3908,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
188,0.9423468166586884,-4.446003260239055,-2.5199765557381153,-0.9073634105955232,-2.016128202605052,-2.2074116824878067,0.022775,0.1,0.064694,0.2,1157,770,1270,33424,38368,38360,0,0,0,0,3823,3834,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
189,0.9478917938642889,-4.447006707445126,-2.519283917415061,-0.9058956718609692,-2.0127817646131523,-2.205069379553578,0.022682,0.1,0.064307,0.2,1050,674,1224,33085,38225,38213,0,0,0,0,4045,4036,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
190,0.9409494403705133,-4.417822260227426,-2.510520153506162,-0.9000883840237514,-2.014457041854763,-2.212041990064541,0.022589,0.1,0.063922,0.2,1141,848,1325,33683,38704,38697,0,0,0,0,3866,3852,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
191,0.9447856436681746,-4.427933535170968,-2.5116568356257134,-0.9028583226253909,-2.005765114468729,-2.212838980703459,0.022498,0.1,0.063539,0.2,1218,625,1226,33379,38181,38174,0,0,0,0,3936,3933,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
