seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
47,6,5,5,0,0,0,0,0,1,34,34,27,0,0,0,0,0,0,0.0134,0.032
47,7,5,5,211,231,2,20,165,131,3062,2897,2897,11,11,22,14,17,31,0.0094,0.0201
47,8,5,5,361,378,2,12,171,115,3018,2847,2848,8,11,19,9,0,9,0.0082,0.0191
47,9,5,5,374,384,2,10,82,41,3170,3088,3086,14,7,21,13,30,43,0.0093,0.0146
47,10,5,5,420,426,2,6,99,62,3432,3333,3338,12,6,18,10,6,16,0.0119,0.0146
47,11,5,5,405,424,2,7,138,55,3062,2924,2923,10,11,21,10,12,22,0.0119,0.0198
47,12,5,5,319,327,2,15,56,24,2188,2132,2132,7,9,16,8,0,8,0.0108,0.0121
47,13,5,5,350,350,7,7,23,7,1730,1707,1708,2,3,5,4,15,19,0.008,0.0066
47,14,5,5,403,413,2,10,151,37,3212,3061,3057,12,13,25,9,10,19,0.012,0.0106
47,15,5,5,384,404,2,8,111,49,2970,2859,2862,11,12,23,10,4,14,0.0134,0.016
47,16,5,5,392,397,2,11,187,76,3240,3053,3053,8,9,17,10,18,28,0.0093,0.0132
47,17,5,5,370,382,2,15,152,19,3364,3212,3212,16,16,32,10,0,10,0.0176,0.0149
47,18,5,5,354,370,2,12,95,21,3024,2929,2933,14,14,28,17,11,28,0.0122,0.0176
47,19,5,5,311,320,3,14,39,22,2198,2159,2158,9,8,17,11,27,38,0.0093,0.0093
47,20,5,5,320,327,2,8,21,18,1678,1657,1647,4,5,9,4,0,4,0.0094,0.0054
47,21,5,5,371,379,2,8,130,84,3050,2920,2926,11,11,22,7,14,21,0.0147,0.0093
47,22,5,5,400,409,2,9,89,40,3112,3023,3014,8,8,16,10,12,22,0.012,0.008
47,23,5,5,402,409,2,7,151,46,3292,3141,3150,14,9,23,11,7,18,0.0146,0.0106
47,24,5,5,389,404,3,10,132,63,3418,3286,3284,14,11,25,16,6,22,0.012,0.012
47,25,5,5,386,393,2,9,115,43,3076,2961,2967,12,10,22,9,8,17,0.016,0.0134
47,26,5,5,340,361,3,12,46,8,2476,2430,2428,7,11,18,14,18,32,0.0066,0.0119
47,27,5,5,314,312,2,9,12,1,1596,1584,1586,7,6,13,9,0,9,0.004,0.0081
