seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
49,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133,0.0226
49,7,5,5,352,344,2,0,127,92,3154,3027,3025,10,12,22,1,0,1,0.0253,0.0386
49,8,5,5,323,348,2,6,133,92,3152,3019,3019,10,13,23,10,15,25,0.025,0.0473
49,9,5,5,359,363,2,4,203,36,3244,3041,3037,7,17,24,2,0,2,0.0317,0.0647
49,10,5,5,315,341,2,6,116,62,3392,3276,3278,15,12,27,15,10,25,0.0315,0.071
49,11,5,5,300,309,2,7,114,68,3074,2960,2961,13,18,31,9,0,9,0.0371,0.0862
49,12,5,5,310,321,2,8,55,40,2278,2223,2226,7,9,16,8,6,14,0.0359,0.0878
49,13,5,5,265,266,2,3,48,32,1652,1604,1600,4,6,10,16,11,27,0.0197,0.0908
49,14,5,5,330,340,2,5,217,65,3080,2863,2862,9,7,16,4,4,8,0.0264,0.0935
49,15,5,5,320,328,2,4,111,75,3026,2915,2919,7,6,13,8,5,13,0.025,0.0961
49,16,5,5,304,328,2,8,202,52,3116,2914,2913,9,10,19,10,7,17,0.0237,0.0988
49,17,5,5,330,341,2,10,194,69,3386,3192,3193,11,14,25,4,0,4,0.0334,0.1055
49,18,5,5,327,341,2,8,202,44,3094,2892,2891,7,11,18,10,8,18,0.0294,0.1095
49,19,5,5,296,321,2,9,77,53,2326,2249,2249,8,4,12,11,18,29,0.0251,0.1016
49,20,5,5,280,300,2,6,56,78,1640,1584,1583,10,7,17,7,9,16,0.0289,0.1025
49,21,5,5,325,335,2,5,112,138,3014,2902,2900,13,7,20,6,6,12,0.0381,0.105
49,22,5,5,300,317,2,7,204,50,3120,2916,2917,7,11,18,10,0,10,0.0344,0.1113
49,23,5,5,270,267,2,6,222,44,3168,2946,2944,19,8,27,9,5,14,0.0477,0.1141
49,24,5,5,292,304,2,6,195,60,3292,3097,3098,11,7,18,9,12,21,0.05,0.1145
49,25,5,5,319,347,2,8,227,131,3060,2833,2838,13,11,24,11,7,18,0.0527,0.1186
49,26,5,5,302,314,2,7,96,37,2228,2132,2133,10,10,20,14,0,14,0.0479,0.1237
49,27,5,5,274,271,2,3,39,26,1652,1613,1611,5,5,10,22,12,34,0.025,0.1248
