seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
50,7,6,7,D0,True,15,0,15,0,0,0,0,0,5,"['B732', 'B283', 'B164', 'B127', 'B655']",5.5,S27,1.1,20,0,20,0.0,-9.120175,,,-9.120175,True,True,,,,,,,0.632457,0.230169,0.12159,,,1.0,0.808333,,,0.078462,0.077918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,6,28,S27,False,20,0,20,18,0,0,0,0,0,"['B205', 'B232', 'B202', 'B539', 'B333', 'B188', 'B526', 'B26', 'B689', 'B22', 'B643', 'B431', 'B646', 'B136', 'B6', 'B732', 'B283', 'B164']",12.0,S33,3.37,2,0,2,0.0,-9.284873,,,-9.284873,False,False,,,,,,,0.652983,0.240422,0.122996,,,1.0,0.8525,,,0.072173,0.063568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,6,44,S33,False,2,0,2,0,16,0,0,0,0,"['B532', 'B169', 'B613', 'B682', 'B648', 'B572', 'B415', 'B41', 'B725', 'B651', 'B505', 'B729', 'B1', 'B167', 'B291', 'B743']",11.0,S22,7.66,18,0,18,0.0,-9.051074,,,-9.051074,False,False,,,,,,,0.568313,0.184173,0.131734,,,0.96,0.855556,,,0.174963,0.072398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,7,2,S22,False,18,0,18,14,0,0,0,0,0,"['B127', 'B655', 'B532', 'B169', 'B613', 'B682', 'B648', 'B572', 'B415', 'B41', 'B725', 'B651', 'B505', 'B729']",10.0,S52,7.49,4,0,4,0.0,-8.931988,,,-8.931988,True,False,,,,,,,0.577293,0.203419,0.125237,,,0.921154,0.7875,,,0.197759,0.070799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,7,20,S52,False,4,0,4,0,13,0,0,0,0,"['B639', 'B287', 'B263', 'B589', 'B664', 'B253', 'B537', 'B132', 'B211', 'B536', 'B52', 'B314', 'B360']",9.5,S7,9.68,17,0,17,0.0,-9.050283,,,-9.050283,True,False,,,,,,,0.573445,0.186,0.140176,,,0.921154,0.85,,,0.169368,0.085013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,7,39,S7,False,17,0,17,17,0,0,0,0,0,"['B1', 'B167', 'B291', 'B743', 'B639', 'B287', 'B263', 'B589', 'B664', 'B253', 'B537', 'B132', 'B211', 'B536', 'B52', 'B314', 'B360']",11.5,S63,10.87,0,0,0,0.0,-9.020654,,,-9.020654,False,False,,,,,,,0.574727,0.206981,0.137261,,,0.983333,0.823333,,,0.147035,0.092287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,8,1,S63,False,0,0,0,0,15,0,0,0,0,"['B657', 'B352', 'B326', 'B289', 'B477', 'B107', 'B667', 'B563', 'B119', 'B701', 'B196', 'B524', 'B306', 'B90', 'B200']",10.5,S59,3.22,15,0,15,0.0,-9.095834,,,-9.095834,True,False,,,,,,,0.574727,0.217013,0.134836,,,1.0,0.85,,,0.139234,0.089469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,8,15,S59,False,15,0,15,0,5,0,0,0,0,"['B568', 'B463', 'B737', 'B98', 'B464']",5.5,S15,5.67,20,0,20,0.0,-8.961316,,,-8.961316,False,False,,,,,,,0.55805,0.208936,0.13194,,,1.0,0.815971,,,0.142818,0.086087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,8,26,S15,False,20,0,20,17,0,0,0,0,0,"['B657', 'B352', 'B326', 'B289', 'B477', 'B107', 'B667', 'B563', 'B119', 'B701', 'B196', 'B524', 'B306', 'B90', 'B200', 'B568', 'B463']",11.5,S59,5.67,3,0,3,0.0,-8.897126,,,-8.897126,False,False,,,,,,,0.54907,0.214219,0.122766,,,1.0,0.795714,,,0.154158,0.08753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,8,44,S59,False,3,0,3,0,17,0,0,0,0,"['B603', 'B12', 'B15', 'B310', 'B567', 'B712', 'B80', 'B299', 'B421', 'B577', 'B665', 'B63', 'B384', 'B149', 'B610', 'B227', 'B432']",11.5,S34,6.35,20,0,20,0.0,-8.827661,,,-8.827661,False,False,,,,,,,0.502886,0.209803,0.118377,,,1.0,0.823333,,,0.120992,0.090502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,9,1,S34,False,20,0,20,14,0,0,0,0,0,"['B737', 'B98', 'B464', 'B603', 'B12', 'B15', 'B310', 'B567', 'B712', 'B80', 'B299', 'B421', 'B577', 'B665']",10.0,S37,5.37,6,0,6,0.0,-8.694504,,,-8.694504,False,False,,,,,,,0.481078,0.201367,0.10626,,,0.98,0.8,,,0.120245,0.087708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,9,17,S37,False,6,0,6,0,14,0,0,0,0,"['B335', 'B69', 'B10', 'B66', 'B592', 'B108', 'B470', 'B515', 'B150', 'B48', 'B23', 'B661', 'B668', 'B340']",10.0,S41,3.7,20,0,20,0.0,-8.687922,,,-8.687922,False,False,,,,,,,0.479795,0.198198,0.107625,,,0.98,0.8,,,0.119865,0.088016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,9,30,S41,False,20,0,20,16,0,0,0,0,0,"['B63', 'B384', 'B149', 'B610', 'B227', 'B432', 'B335', 'B69', 'B10', 'B66', 'B592', 'B108', 'B470', 'B515', 'B150', 'B48']",11.0,S32,7.65,4,0,4,0.0,-8.615045,,,-8.615045,False,False,,,,,,,0.478512,0.207551,0.100244,,,1.0,0.763462,,,0.134011,0.088009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,9,49,S32,False,4,0,4,0,15,0,0,0,0,"['B414', 'B364', 'B129', 'B430', 'B576', 'B47', 'B208', 'B72', 'B281', 'B722', 'B522', 'B485', 'B313', 'B114', 'B49']",10.5,S66,6.41,19,0,19,0.0,-8.797932,,,-8.797932,False,False,,,,,,,0.488775,0.199457,0.119876,,,0.923077,0.832308,,,0.144032,0.102045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,10,6,S66,False,19,0,19,8,0,0,0,0,0,"['B23', 'B661', 'B668', 'B340', 'B414', 'B364', 'B129', 'B430']",7.0,S10,5.63,11,0,11,0.0,-8.589996,,,-8.589996,True,False,,,,,,,0.495189,0.206368,0.106834,,,1.0,0.727619,,,0.165846,0.104322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,10,19,S10,False,11,0,11,0,9,0,0,0,0,"['B478', 'B444', 'B250', 'B644', 'B758', 'B255', 'B426', 'B684', 'B130']",7.5,S65,8.22,20,0,20,0.0,-8.478843,,,-8.478843,False,False,,,,,,,0.478512,0.170778,0.110182,,,0.876068,0.727619,,,0.160142,0.115887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
