seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
50,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226,0.0372
50,7,5,5,315,333,2,6,203,73,3028,2825,2821,9,15,24,3,13,16,0.0303,0.0487
50,8,5,5,330,339,2,1,163,40,3014,2851,2854,10,10,20,7,0,7,0.0343,0.0607
50,9,5,5,307,314,2,6,189,73,3226,3037,3036,15,11,26,6,7,13,0.0461,0.0672
50,10,5,5,328,316,2,7,207,27,3570,3363,3358,21,16,37,7,0,7,0.0652,0.0785
50,11,5,5,307,313,2,7,142,84,2944,2802,2809,5,13,18,4,13,17,0.066,0.0871
50,12,5,5,286,297,2,10,58,16,2244,2186,2189,6,8,14,19,0,19,0.0495,0.0856
50,13,5,5,262,276,2,6,55,19,1596,1541,1537,7,9,16,12,17,29,0.0422,0.0883
50,14,5,5,341,341,2,8,178,54,3184,3006,3007,11,13,24,2,0,2,0.0533,0.0959
50,15,5,5,275,276,2,5,181,44,3008,2827,2826,14,11,25,9,6,15,0.0585,0.1037
50,16,5,5,306,312,2,6,271,34,3248,2977,2982,13,6,19,3,9,12,0.0715,0.1033
50,17,5,5,289,299,2,8,273,66,3420,3147,3142,13,15,28,18,10,28,0.0647,0.1123
50,18,5,5,314,320,2,6,239,58,3024,2785,2790,10,12,22,9,0,9,0.0666,0.1212
50,19,5,5,302,312,2,10,95,26,2352,2257,2254,11,10,21,13,8,21,0.0641,0.1215
50,20,5,5,258,262,2,5,53,54,1626,1573,1571,4,7,11,13,12,25,0.0516,0.123
50,21,5,5,313,332,2,14,277,91,3154,2877,2877,15,11,26,6,4,10,0.0643,0.1206
50,22,5,5,254,264,2,17,260,47,3060,2800,2799,11,10,21,21,19,40,0.0508,0.111
50,23,5,5,260,262,2,8,231,55,3166,2935,2940,8,5,13,11,8,19,0.0468,0.107
50,24,5,5,291,311,2,9,248,50,3446,3198,3197,12,15,27,18,9,27,0.0388,0.115
50,25,5,5,284,292,2,11,120,87,3094,2974,2972,10,11,21,7,17,24,0.0424,0.1141
50,26,5,5,314,319,2,7,110,36,2292,2182,2183,10,14,24,6,0,6,0.0482,0.1245
50,27,5,5,229,243,2,14,69,41,1716,1647,1639,7,9,16,15,18,33,0.0373,0.1172
