seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
49,6,5,5,0,0,0,0,0,0,16,16,18,0,0,0,0,0,0,0.0132,0.0212
49,7,5,5,319,326,4,4,179,107,3154,2975,2971,13,10,23,7,7,14,0.0211,0.029
49,8,5,5,340,350,2,10,96,88,3152,3056,3056,10,13,23,10,4,14,0.0212,0.0332
49,9,5,5,307,324,2,9,186,80,3244,3058,3052,7,9,16,10,3,13,0.0174,0.0335
49,10,5,5,321,324,2,13,178,104,3392,3214,3218,17,16,33,6,19,25,0.0319,0.0359
49,11,5,5,305,315,2,14,143,22,3074,2931,2934,15,10,25,16,0,16,0.0311,0.0311
49,12,5,5,326,339,2,12,35,13,2278,2243,2245,5,7,12,16,27,43,0.0159,0.0239
49,13,5,5,344,364,2,7,17,14,1652,1635,1632,4,6,10,1,12,13,0.0198,0.0211
49,14,5,5,370,382,2,6,137,69,3080,2943,2943,7,9,16,5,0,5,0.0226,0.0252
49,15,5,5,325,332,2,4,115,83,3026,2911,2915,8,6,14,9,7,16,0.0212,0.0278
49,16,5,5,281,287,2,14,191,98,3116,2925,2920,8,13,21,12,10,22,0.016,0.0266
49,17,5,5,321,325,2,9,189,108,3386,3197,3200,17,12,29,11,14,25,0.0238,0.0304
49,18,5,5,338,352,3,9,154,53,3094,2940,2937,12,8,20,14,0,14,0.0214,0.0294
49,19,5,5,365,364,2,7,43,26,2326,2283,2285,12,7,19,10,18,28,0.0237,0.029
49,20,5,5,315,334,3,7,15,6,1640,1625,1622,10,5,15,7,0,7,0.0266,0.0266
49,21,5,5,322,329,2,8,130,81,3014,2884,2885,16,7,23,8,8,16,0.0386,0.0253
49,22,5,5,357,364,2,8,214,80,3120,2906,2905,5,12,17,15,14,29,0.0251,0.0303
49,23,5,5,348,356,2,7,179,54,3168,2989,2988,9,14,23,7,8,15,0.0277,0.0395
49,24,5,5,318,326,2,8,148,66,3292,3144,3145,9,13,22,6,0,6,0.032,0.0466
49,25,5,5,327,325,2,11,198,111,3060,2862,2865,13,9,22,17,15,32,0.0265,0.0437
49,26,5,5,354,368,2,8,46,18,2228,2182,2184,10,11,21,13,0,13,0.0228,0.0482
49,27,5,5,287,301,2,13,9,12,1624,1615,1616,5,5,10,8,11,19,0.0188,0.0376
