episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9158598169875081,-0.31501892449440877,-0.015004238643190317,-0.13663664819319338,-0.05765509388282757,-0.10352347773499929,-0.06840007320463991,0.0010183434195780593,-0.13396348208417408,0.0016414951738394409,-0.019100905795483264
1,0.9159500799025949,-0.3425814274189333,-0.021234903445805614,-0.08726768197365663,-0.10017590245949962,-0.11138289740599976,-0.07252705058413354,0.026856723625221735,-0.10227855010689611,0.007450017442849611,-0.021565772117342813
2,0.9211057153530071,-0.40560661459826836,-0.02903066384269908,-0.07859073196616188,-0.14942247840545325,-0.134154980113988,-0.08566716234732853,0.03762294904002126,-0.09560209107183064,0.011379344807496878,-0.02541964030264321
3,0.9163126909605783,-0.4612092042939485,-0.0359002067825939,-0.06535244779554682,-0.20378461260592198,-0.15315988911180747,-0.09591978073555535,0.04159268908994485,-0.08156188203089904,0.012383639794808941,-0.028891641429939996
4,0.9123158558759138,-0.5071173793115646,-0.044455883342519174,-0.06465222533154397,-0.24832184658713977,-0.1679854061213326,-0.10935117823710569,0.04505634618535326,-0.07085027740180139,0.013315783358209446,-0.034366513483605754
5,0.9175809472839176,-0.573156045424291,-0.048900156346271484,-0.07245564655249856,-0.28100550645002215,-0.18868970480628855,-0.12362913241975264,0.04100073371365811,-0.09316230516948906,0.012191076306585549,-0.0394629819127453
6,0.9057960161749289,-0.6172548529611421,-0.057220532655603416,-0.07023290693516981,-0.3217755684894728,-0.2032625034111399,-0.13636396914058396,0.045820662867379534,-0.09178858945342787,0.012668251222281286,-0.0448667962970345
7,0.9123485242732883,-0.6416532351442916,-0.061751195791428244,-0.06416154719056745,-0.367258020494657,-0.21129610960886502,-0.1401539456244394,0.03830146547015177,-0.08442549417833066,0.013560593390646686,-0.04677940674910596
8,0.9171173244352395,-0.6332989750130861,-0.0622899289238038,-0.0524072220849162,-0.37866785263017727,-0.20991336528501847,-0.1312138915323558,0.04337524743394659,-0.06976061410965098,0.016107545178819092,-0.04696641787949969
9,0.91758431492921,-0.5997596883428044,-0.06409174207215469,-0.027522274145286508,-0.39798377362092885,-0.1985793062169282,-0.1253744712195384,0.03883485260149867,-0.03932464244834299,0.0143932454369204,-0.04548975422427777
10,0.9081105539006825,-0.6415546498361769,-0.07083914481928508,-0.020380496773577124,-0.44923263812217346,-0.21163401810882973,-0.14660333097707726,0.027684552737163373,-0.04629229885162285,0.01295912663004619,-0.05303340623056324
11,0.9292859606760953,-0.5840633288332291,-0.07336068814756169,0.008702961861933436,-0.46907613839342666,-0.19342611660840126,-0.13564302891938224,0.0203486866642862,-0.002165503603665313,0.011966043374311053,-0.04938845020255689
12,0.910682548685952,-0.6444496674913961,-0.0770195191785951,-0.03125277356434719,-0.49476000769793593,-0.21255960989389994,-0.14804348929836397,0.007453101287193402,-0.034858002552643604,0.011507055808504946,-0.055728249688568265
13,0.926209036554908,-0.6381654820456877,-0.07867938242115731,-0.01676064535744491,-0.5094113553782543,-0.21050981419228337,-0.1449922184697289,0.007675546437090763,-0.027125762540143882,0.01157769421031494,-0.05485107972184298
14,0.9234131508931965,-0.636747168563857,-0.0805365741902406,-0.010954432434616673,-0.5254990403815478,-0.21067481389600404,-0.14350489418406467,-0.0003547110850512888,-0.022981525111503198,0.010623285846902532,-0.05446874240744975
15,0.9174563778580024,-0.6646040701298599,-0.08461982730892528,-0.028608790002099496,-0.5567484598467154,-0.22079627573815358,-0.15505034111699365,-0.010195764182240198,-0.02170547186829443,0.00883370923513213,-0.05702077903713642
16,0.9128365874844216,-0.6684584999461092,-0.08836787518436558,-0.009616696364192278,-0.5841269327620016,-0.22314484179008187,-0.15733848234943168,-0.019573815639590812,-0.031119800121815994,0.009390584297422839,-0.061892073710132445
17,0.9124572802043039,-0.7009406155852875,-0.09112933755354787,-0.02925256159266077,-0.6028592903394419,-0.23307974123695605,-0.1613123309951453,-0.022808549570243555,-0.032863545515660716,0.009074492681790268,-0.06426263018131995
18,0.9180142910868747,-0.6646418573099306,-0.09197123463449054,0.00344375867561795,-0.626123870356621,-0.22340766643062768,-0.1477660725523225,-0.025634293067368495,-0.008898807349064149,0.008390882180280423,-0.06181310715415256
19,0.9295208771402823,-0.6240471644174657,-0.09141299314324655,0.015602289727032932,-0.6349816971791531,-0.21115271979988445,-0.13634953906267058,-0.03217918321313171,0.012672499165953833,0.007685872823893006,-0.06003324577955544
20,0.9164556019070322,-0.6476731669578725,-0.09444703939021146,-0.0013512144940041083,-0.6474183048595027,-0.2197316205888243,-0.1424310407791194,-0.0422158471293486,-0.0038648325081465365,0.005495536685355162,-0.06280092833020676
21,0.9180475707361064,-0.6512137222779066,-0.09586049541223629,0.012618369577325934,-0.6614170594176656,-0.22223966297889275,-0.14013286387065793,-0.04075014125430001,-0.004221703219652519,0.006072264792976215,-0.06433904273220553
22,0.9194885063936701,-0.6562978094557306,-0.09820586524349066,0.010367859104847464,-0.6821870754441007,-0.22453774601097115,-0.13800494994905366,-0.0471615408222733,0.0029122839088859954,0.004993422068966819,-0.06366746432333438
23,0.924011362786873,-0.6637061195791414,-0.09965936997441444,0.0006005164761698107,-0.6949723661537768,-0.22685490953746285,-0.14055367894833906,-0.05406973333936313,0.003660564648159236,0.003815685282751736,-0.06470176288761713
24,0.9140362151740823,-0.6716392044683877,-0.10057196994174544,0.006220050606822991,-0.7079379373401813,-0.23032918711044328,-0.14312751208751404,-0.05531342983651695,0.0020713892294310643,0.003592737107416753,-0.06587195646056725
25,0.9101406196410198,-0.6553872919941145,-0.10221136056268224,0.02498285109929594,-0.7220122347409941,-0.22523367527010024,-0.14062238675043803,-0.0550998185149707,0.01314246635818046,0.0033828270780922273,-0.06583804184230528
26,0.9153228802853534,-0.6660118078579451,-0.10341998675027356,0.0004941426954789655,-0.7416620199984489,-0.2290731922785899,-0.14199426663440942,-0.07461170366216299,0.002761906447796449,0.00019165353059944434,-0.06586009706322432
27,0.9061988660146886,-0.7117018638962865,-0.10849967884931311,-0.012689749502093608,-0.7604096916277427,-0.24455663827988805,-0.15614448994033572,-0.07510126385700086,-0.011971451228180217,-0.000347715395072071,-0.06973508582584337
28,0.8981274825042558,-0.74723960464826,-0.11217475004827497,-0.026629032438693873,-0.7759795130342112,-0.2556065606532093,-0.16255876125347826,-0.07467956353017986,-0.024831940165747378,-0.00027007270232443244,-0.07174037424198115
29,0.924123201438849,-0.678912558705516,-0.11146442855536418,0.027604925257190275,-0.7797707593619427,-0.23312093398731443,-0.1445596296637813,-0.0675649306111569,0.006785968672347451,0.0008206241635307836,-0.06830613459156587
30,0.910812854442344,-0.6657749928150578,-0.11322119946650275,0.02194152983671679,-0.7913554587263935,-0.22867030215393022,-0.1448372234071029,-0.07193907037216614,0.025012904458485086,-0.00010045958402321771,-0.06751548293798885
31,0.9213151927437642,-0.6674428139346912,-0.11417297355787238,0.014585257048187387,-0.7975869124589006,-0.23051402751559613,-0.1446508854463998,-0.08184261018267204,0.01994715264428802,-0.001806576221335405,-0.06837667610085474
32,0.9140767131594906,-0.6750473966871373,-0.11430283311342586,0.012711505615353464,-0.8044482200421921,-0.23334175483051608,-0.14279496966893548,-0.08400007599455378,0.01474028321366381,-0.002094562758974028,-0.06887851343563495
33,0.9067414039575653,-0.6985690629641417,-0.11595789658021984,-0.0015900024161891102,-0.8116765386768217,-0.2408313487236628,-0.14463508365482533,-0.08534715377031121,0.000617281246532034,-0.0018775700271847413,-0.07061690082011704
34,0.9231520432692307,-0.6912833952192113,-0.11600876384635783,0.00474650064485563,-0.8185010186186508,-0.23889063913643485,-0.1370603414433239,-0.08591772125975707,0.003378168178591874,-0.000978367577853913,-0.06960257833374918
