episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9209856855374569,-0.08492267673722505,-0.004092748256237383,-0.041846689059320014,-0.01516330589850837,-0.027149691766925027,-0.02287188059359653,-0.002410316377105623,-0.03488941913781154,-0.0007563658669890734,-0.005790443244294796
1,0.9137891607592042,-0.1653488320884678,-0.00826612405809826,-0.07467085172999137,-0.029935416679578924,-0.05449693751162946,-0.04172700162756666,-0.0031477555248610113,-0.07028038789675671,-0.0007660261387394815,-0.011532657957488696
2,0.9158730158730158,-0.21946025727765034,-0.010843879515714841,-0.08440557693930373,-0.041595587615165984,-0.07185030062197756,-0.05228884149208212,0.001748774654589614,-0.09413573418069815,0.00041890532789474636,-0.015602535019379355
3,0.9213709677419355,-0.25531214983248907,-0.01292253432204259,-0.08304708551380885,-0.04990291198494711,-0.08335092558862983,-0.058001436762218445,0.010282535062592819,-0.104375821257921,0.0021793698697286853,-0.0180558703734594
4,0.9159965265979537,-0.29941094618510855,-0.015210168250299961,-0.10163984681528777,-0.059766893590178304,-0.09731742341453291,-0.06793280149410275,0.013559352492048933,-0.11567352177558858,0.00309327000017462,-0.02061537257561367
5,0.9126221030453936,-0.33958268418286874,-0.017233580199384563,-0.10891964987032582,-0.06702758714615616,-0.10996991403600948,-0.07525117993429527,0.021261793737443004,-0.12655441564008904,0.004489500056395932,-0.02317614238191298
6,0.900902623728295,-0.369661447678118,-0.019555825415212967,-0.1063346784270515,-0.07532086723311777,-0.1199393975743895,-0.08468878473075285,0.029863937678933763,-0.13288052369884376,0.005844501396725648,-0.02596322785980068
7,0.9192799940124242,-0.3767935431122993,-0.02085717815569135,-0.09473963190023464,-0.08209124464201957,-0.12236893333498244,-0.08671272151850597,0.03571465395175421,-0.130081871525406,0.0070116064456048986,-0.027179840499490893
8,0.9121073865992987,-0.3906942285508655,-0.022451976655553894,-0.09277218096547443,-0.09249185588359178,-0.12715408291274252,-0.0893368968298624,0.039793192043308966,-0.12381267827538893,0.007867766111498043,-0.027443518842698418
9,0.9195065300993793,-0.398851605162245,-0.02361017863346526,-0.08972871047037978,-0.09986261176641192,-0.13016797827067814,-0.09170252300202494,0.042699944107769186,-0.11886527755072354,0.008419302737538763,-0.028010644388687535
10,0.9274828018699404,-0.38890268475177564,-0.02414920059058259,-0.07658157339554013,-0.10451588891014087,-0.12648703139121042,-0.09084793683796624,0.047498290005545694,-0.10572773374901791,0.009213534653941643,-0.027619631742329412
11,0.9109967314122553,-0.4167237456443178,-0.02595031650363461,-0.08824143897687177,-0.11486677323406753,-0.13536002580758355,-0.09803330239811749,0.04802959886650042,-0.11009438183035418,0.009587403670389122,-0.029120148516587837
12,0.9202560897071637,-0.42577412703622586,-0.027325114605625603,-0.08465971415850053,-0.12198292767863171,-0.13892860452888678,-0.10021999642780431,0.04930304969367301,-0.11079423874679512,0.009771395784380871,-0.029975340138825284
13,0.91062655883909,-0.44317346241824385,-0.02878889285824163,-0.08739936041878218,-0.12991377687100963,-0.14442178454822002,-0.10468920197646471,0.05225509892546759,-0.11069170450614745,0.010200319790623955,-0.031356505685395455
14,0.9147791406426368,-0.4547305913874429,-0.030035286234492288,-0.08428535306807486,-0.13677246179287864,-0.14790957147670425,-0.10762899854336606,0.05609801388774768,-0.10873993383247914,0.010895214274384921,-0.03208539745864398
15,0.9280283068583904,-0.459657062176077,-0.03129948283280437,-0.07943617508743264,-0.14409039840064294,-0.14984923220648602,-0.10926781528802275,0.05792162401220605,-0.10509719314316882,0.011199193564610334,-0.032426985667730605
16,0.9176540948678653,-0.4721509416430868,-0.032551148920737696,-0.08378004286993637,-0.15157296458688166,-0.15407596231087292,-0.11213141616146285,0.05708333524931326,-0.1052978287510186,0.01126975571860782,-0.032845190360591206
17,0.9202495745887691,-0.4787600842297271,-0.033465846995925454,-0.07912067532480853,-0.15816913946825195,-0.15634015774003637,-0.11512341893661543,0.0595145928469685,-0.10371138605599357,0.011744787020681005,-0.03351849445043191
18,0.9165914560770156,-0.4854735194192219,-0.03522111037198199,-0.07471656276872383,-0.16963668641811502,-0.15924080496045095,-0.11862428087501445,0.05871404711613863,-0.10118224670891296,0.0117788935551038,-0.034557952398302796
19,0.9127675553886594,-0.49297162641174547,-0.036591918216846445,-0.07753287894984826,-0.17700893888215835,-0.16226480538346974,-0.12127300363226612,0.05913361501954811,-0.09646214194742492,0.011990350325390342,-0.03513125864819278
20,0.925686289176453,-0.5011108602952075,-0.0374512968669541,-0.08098119098551199,-0.181412139736876,-0.16479307131828672,-0.12320162126583051,0.05962033536817718,-0.0957674346096695,0.012163361836737734,-0.03560245167652188
21,0.9183627060830017,-0.5089633961835142,-0.03814561619702019,-0.07484536211297078,-0.1875579446993994,-0.16763536306691387,-0.12346818054407548,0.06218286623948391,-0.09656447383069065,0.012747270407829466,-0.036221033941885264
22,0.9153890051360092,-0.516505884059645,-0.039076558287307675,-0.08096792418910692,-0.1919587215668029,-0.17023597181489714,-0.1254237615532573,0.06208385347805238,-0.09446494590950115,0.012802352102330872,-0.036615877975222824
23,0.9182549927860886,-0.5192721148998343,-0.039760130705213496,-0.07570658025775062,-0.19681964318293335,-0.17140058330901128,-0.1253454695270047,0.06373608157414816,-0.09341425434317616,0.013107116982890316,-0.03679338413116552
24,0.9223198461480449,-0.5201878305118219,-0.04048153895260083,-0.0772645159708926,-0.2018720908549489,-0.17174662550628206,-0.12650787723563206,0.06093968931668612,-0.0910918095353752,0.01288602749584686,-0.03693143400679521
25,0.9149738938221731,-0.5288078775511273,-0.041791516260628325,-0.0719212679761471,-0.2094949366653427,-0.1745257234950274,-0.12917385902189366,0.06166082312755849,-0.09317697056806673,0.013178858373048198,-0.038102419846619336
26,0.91441475348137,-0.5393729999869107,-0.04290995087294449,-0.07614107159629709,-0.21475961125996934,-0.17778406043956496,-0.13191254062939078,0.06219369768082064,-0.0928853658382965,0.013356133459248722,-0.038660337578170285
27,0.9270673598384261,-0.5370514353303945,-0.043555882375734545,-0.07407263979304497,-0.21947257793106073,-0.1770588160136688,-0.1314716477611486,0.06120120918391455,-0.08878749867060198,0.013301563377154548,-0.03851725341967179
28,0.9192120824074422,-0.5462341614578012,-0.04465122291903903,-0.07302254498408538,-0.22480126747805107,-0.17999075968543393,-0.13372710615717326,0.06244438881951366,-0.0904276542376232,0.013599671470190158,-0.03926894611072048
29,0.915325899872783,-0.5479639580896173,-0.04558595556272079,-0.0740992657319352,-0.22967600610251385,-0.18088970655456238,-0.1344856413846379,0.0615368594264529,-0.08866597656843384,0.013500786114802378,-0.0398148000158234
30,0.9117825460611115,-0.550043892454797,-0.04646773049519963,-0.07342264192121756,-0.23517215916635234,-0.18152059806245222,-0.13570535830013408,0.06091366080712341,-0.0865202615459489,0.013514243169691431,-0.040157541354619186
31,0.9206561639645151,-0.5533077419675116,-0.04700514081964854,-0.07226415852201878,-0.24099128245155194,-0.18279149990970467,-0.13630063295639586,0.059952947557756354,-0.08550028468585937,0.013596219679419628,-0.04058072285434082
32,0.9218868785160408,-0.5566795369519875,-0.04774923306762422,-0.07182897768813994,-0.24365870269873968,-0.18394244496525405,-0.13790440539781068,0.05985949510543784,-0.08577246236350511,0.013489962398436757,-0.04071688984657413
33,0.9246666666666666,-0.5598299534584646,-0.04840172966658568,-0.06776860350063653,-0.24712356124731027,-0.1850618905023975,-0.13783390368085682,0.06045310257905286,-0.08790087192665119,0.013664115062358049,-0.041115658793333204
