episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9209856855374569,-0.046201670706834286,-0.0022145381276191295,-0.027437146697753025,-0.008784555613902189,-0.014772439578304644,-0.01268621114295634,-0.0030260289081791843,-0.01766784480044258,-0.0006671942570335439,-0.0029223621283732794
1,0.9155854068081208,-0.09035968047380528,-0.0042450083587705426,-0.04752855232753722,-0.018001497790494606,-0.029907631075361974,-0.02361473508960964,-0.005221750813802819,-0.03717448404484631,-0.0009012584015659904,-0.005826634657452722
2,0.9212651413189771,-0.12402130986953808,-0.00557254114694941,-0.059712120040563525,-0.024750260740583407,-0.040658537464055795,-0.031523016649387094,-0.006938012555199077,-0.053690400714376946,-0.0007161330852983014,-0.008346637553129374
3,0.9185261080752884,-0.15569824247797473,-0.007069747705602986,-0.06725534685381218,-0.02929059316172748,-0.05087831762556323,-0.03919651201450144,-0.004399952996759341,-0.06821676070107187,-0.0003348850123275259,-0.01074705891896808
4,0.9119548563100265,-0.18969610238198442,-0.008648747991438329,-0.07812458266551535,-0.03382204639514164,-0.06190094596728152,-0.04557450530413252,-0.00039426893314439175,-0.08011377261209024,0.0001763523826586597,-0.012794256110525528
5,0.9109721432632177,-0.21637683274182556,-0.010151985905629931,-0.08325114680207199,-0.039852273258023485,-0.07069409600565409,-0.05294232845899818,0.0020399945019430486,-0.09127971774913417,0.0005049301726448335,-0.014756800938402133
6,0.912410948631421,-0.24024730434770897,-0.011191305268587498,-0.08732879863199264,-0.044143386416278914,-0.0785457873403094,-0.05736225196958751,0.005123538499278955,-0.10090058522404724,0.0011090709430625404,-0.01640426445350869
7,0.9099099099099099,-0.2639450396327459,-0.01249839328209285,-0.09193865613628999,-0.050374978895578404,-0.08675419617997931,-0.06300161792604747,0.006727189070944736,-0.10972375682670635,0.0014578385698419912,-0.017908676667324
8,0.9164869262496689,-0.27861176246457453,-0.013339773496094314,-0.08971895602054651,-0.05409096337062569,-0.09146021745132274,-0.06631917820668294,0.01082346290583715,-0.11390267488502465,0.0020747216094508625,-0.019010035886969416
9,0.9152252423493632,-0.29258054780336246,-0.014291742013972032,-0.0894423092603699,-0.057404506011713534,-0.09590345154704108,-0.06928912845107728,0.014414381977537038,-0.1174419051961617,0.0026628794496917907,-0.02006509672211704
10,0.9172778377573434,-0.30532574670945917,-0.01556441276512221,-0.09426144536907477,-0.06311330904874238,-0.10008405090300926,-0.07351817456132761,0.015034091330857039,-0.11738705470210667,0.0027403647830804,-0.020995390744649293
11,0.9168020553897306,-0.31704514300926334,-0.016360325388871742,-0.0886276513299091,-0.06586907812129353,-0.10395944989286197,-0.07566939934527897,0.019933981782227675,-0.12013805128342392,0.0033439966729448645,-0.021869459718936012
12,0.9152471641564551,-0.3237405666365012,-0.016976832655977634,-0.08986890489126056,-0.06959778626263616,-0.1062708514990662,-0.07774159916242097,0.021248515408787284,-0.11808051322485667,0.003603572571719603,-0.022240779861448488
