episode,service_level,rebalancing_imbalance,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity
0,0.9184296952570076,1.336189607556352,-0.006174069280159398,0.6247266573453033,0.3986578483957347,-0.07313638717337011,0.744938467014256,0.13314271669907346,0.6255996267162759,-0.3978320628317731,0.0027109264843038715
1,0.9123763679440412,3.319734145559097,0.09995701718685636,1.3161472711582374,0.7402946886277986,0.5451389676163788,1.2317675194714506,-0.06555976094858537,1.310114249351883,-0.4271425611694022,0.12331365573518237
2,0.9203948114812994,7.707698090686152,0.3071963471528124,2.800262389177094,1.9282702036659691,1.9588681694520365,2.4447940718673964,-0.12160774710170051,2.8759787377031114,-0.43697917366554684,0.3464202398115434
3,0.9106221033196428,13.205793947543476,0.6197513858862114,4.580843519262155,3.4719309453404748,3.7325365211688943,3.840810893909478,-0.39047827639327737,4.566722706676007,-0.5519173721084542,0.6435289280731922
4,0.9057389460932768,18.090281780444904,0.9712993893050215,5.91314176815435,5.057218202050474,5.325021176048498,5.03433007084259,-0.8131076445261548,6.140590335212623,-0.7073567549801226,0.9051095918970748
5,0.8987959891154433,21.435582143050677,1.2190521467665862,6.5160148917199034,6.64117681754846,6.466364772402487,5.475414859570946,-1.0724954922910925,6.520296124606244,-0.8510636010564923,0.8697422012763684
6,0.8955694999049248,23.106869180556746,1.2546481394900075,6.961399903360633,6.987793766005437,7.009198858756361,5.268740208059541,-1.5651878756778657,7.008482705785001,-0.9784246467037421,0.835326034265077
7,0.8924311926605505,24.82797392661645,1.4585978846052183,6.773738453884648,8.372196390602214,7.570416813873083,5.397810223086432,-2.1759244740390864,6.757237048000177,-1.114895377865073,0.7486402012923972
8,0.8885833741383856,25.798919160040064,1.5565768343202346,6.427869965546028,9.073299037241656,7.863879448923475,4.947483654071612,-2.7042266255248224,6.439445251783361,-1.2812651498843415,0.5310708668837912
9,0.9090115064747655,26.69973675554747,1.7496637925477023,6.3029231991672265,9.867213959803056,8.112931003521915,4.920202792614676,-3.1060793114551455,6.224324707583075,-1.3220725049556863,0.45179727694176103
10,0.8815238680440877,25.519466329602686,1.756333407763855,5.03954621507201,10.090961386481824,7.707194390471378,4.246546486429136,-3.534873048784756,5.576689797430146,-1.447462296712822,0.2940606158084279
11,0.9075389031575767,25.97359545194262,1.8687351889358916,5.050879241514169,10.848000880672735,7.848804040710192,4.189940905246825,-3.6368667553983873,5.0780119798594505,-1.458602697268888,0.20870401064049415
12,0.9075122399020807,26.377656038759262,1.966750325371287,4.622867223395582,11.639697323685269,7.961200677156508,4.192045043912928,-3.7706655925505697,4.5999974497425455,-1.48072781256047,0.1734790934380918
13,0.9049007726102105,26.120068546558592,1.9930426769932117,4.350854611386778,12.027587937468295,7.844516394754791,3.9558728749861922,-3.9197331602978025,4.104367967773012,-1.5386457481504718,0.05066443307077037
14,0.9010477299185099,25.80793245956351,2.0275156897403135,3.850657835005964,12.604923359527298,7.700808839241919,3.780406105609166,-3.6485049648323113,4.1023303764131915,-1.5182876577911326,-0.03371601765752612
15,0.8979840243438569,25.164780079547995,2.0253875653150506,3.305241701430168,13.047519317870387,7.445192227017003,3.6335711605887546,-3.598660063074718,3.7582762419820104,-1.521686783425935,-0.10125743439464414
16,0.9056925349392114,24.498403160578206,2.074272265633332,3.2478650738010058,13.424292558577719,7.1741445337223295,3.6023855446678152,-3.29371039379528,3.4386529296043578,-1.4512999241446545,-0.19786330903590474
17,0.9106980961015413,24.155723003932046,2.084805090119429,3.161961191528244,13.88960997703005,7.0522641977255365,3.699951548583614,-2.9354922540803097,3.259489381036617,-1.4071322618406692,-0.20892408214427913
18,0.88797990944028,23.350789362772545,2.076438611863062,2.657451312573117,14.004828161335562,6.778198818389605,3.434753959994759,-2.9306842663066504,2.8665573010373544,-1.3991551372646873,-0.2781444385685725
19,0.9050132928218761,24.20659596363596,2.138791632897937,2.9370537754164445,14.40143571017232,7.043754952357401,3.752937098856469,-2.923264724717831,3.1197932438983145,-1.364377976315581,-0.2022588214131303
20,0.9121903544713003,24.827654101651998,2.1469933422454677,3.2608775379688675,14.79760203972304,7.221879274060739,3.956729960050298,-2.6730728873703673,3.5268914028131597,-1.3168362270855316,-0.16757783263201106
21,0.9043478260869565,24.5337659586881,2.131965393565003,2.915174116831018,14.942168718295974,7.119779612427946,3.766266123858694,-2.933728381669063,3.0705432637542134,-1.3712931947471536,-0.24252392353807764
22,0.9108580845724559,24.367425523416056,2.1047089865138013,2.748146969454487,15.18893550150492,7.06580830608703,3.578489455037699,-2.8248955200688215,2.9256581484121513,-1.3802294336655927,-0.30583217383721334
23,0.903201363894677,23.851746880175167,2.0838449167741366,2.7323994729236176,15.302306138667326,6.894294135175152,3.443992575012345,-2.6785448970214993,2.6783975108580114,-1.3563934567206508,-0.3805458464501898
24,0.9196260980554096,23.93525950833701,2.082044480091891,2.688998744603851,15.547099909238389,6.899583748252329,3.4290428953171803,-2.5112259418385667,2.93696357733651,-1.3489019853543869,-0.38966384990041303
25,0.9144483133026321,23.70047734920541,2.053739726500677,2.628875639388846,15.718364471548254,6.840545773537439,3.3018027386292434,-2.374166762632388,2.7943653996496254,-1.3497013529658468,-0.3871601542073147
26,0.9017040494895442,23.585466196636727,2.0067668718174327,2.3471334360824874,15.671474254466006,6.821232907726761,3.11196693737473,-2.5988136778729607,2.5438481055540105,-1.3738515742617141,-0.4529028140166981
27,0.9110781771026306,22.632313000230845,1.9474445397055287,1.9817110998573586,15.670165144039812,6.483858951940871,2.821604338373087,-2.6134807275753427,1.9392092066620146,-1.3846764891125378,-0.5185960351641736
28,0.9013012337345783,21.638173799434906,1.873359273377546,1.5551778322306051,15.622694765055787,6.145942521031528,2.618223680169187,-2.3970581769760515,1.7991279239200664,-1.3483616972076764,-0.5504501981885054
29,0.9091642031711905,21.581303472426388,1.85639355577901,1.688957349004296,15.673612335255717,6.141013765945998,2.6113720798947453,-2.31283930432508,1.7861681231871729,-1.320401701736344,-0.5562943873013546
30,0.9021808014911463,20.931159338668003,1.8201727058708808,1.484839579618812,15.715668355728672,5.91919950359867,2.549701841345383,-2.1445065374941477,1.6331503911030116,-1.286218307203229,-0.5583898679027547
31,0.9158166167380835,20.507029609522665,1.7500548076880675,1.4892980723018776,15.684168750324922,5.776012815354755,2.429812328744339,-1.974927955350582,1.6304929191355833,-1.2799508322528839,-0.6161343874212097
32,0.9211405658275785,19.923132962973472,1.6910134514232955,1.3887164985445706,15.732024721706134,5.584077212138311,2.2488895342630766,-1.8404318457207622,1.4510095506657978,-1.2748723109751257,-0.627726877300001
33,0.9158306917769905,19.502659112895074,1.6489291184614168,1.3158422103497165,15.797964274225599,5.445611635335864,2.1564262653952118,-1.6389093797493592,1.483836014622493,-1.2448521746147783,-0.6351368944145649
34,0.9080265040283111,18.801485739958064,1.5889045499062973,1.2476885094769914,15.767331183610695,5.20726555526548,1.9572489828844557,-1.4696623852018373,1.2711171506101782,-1.2111771035457182,-0.6701944977966905
35,0.898980781526195,17.989911650838632,1.5246014013354785,1.0331768166148168,15.711822717144626,4.938770704220519,1.7492804115549723,-1.3330973078544948,1.0605715684851358,-1.1958908312488246,-0.6967085726584669
36,0.9063474764177534,17.236820000373434,1.458081653389263,0.8240935291137277,15.606835332614926,4.684438949223891,1.5837461987693509,-1.2268535756338341,0.8639923922013205,-1.167725667784492,-0.7324953794071759
37,0.9074766708224715,16.554540250995036,1.4255541235385254,0.55791497075297,15.600345320369868,4.469241951984904,1.4861320825830537,-1.133472844125527,0.6865897390472603,-1.1514934619900437,-0.7500743329230034
38,0.9145932924304588,15.815798824625064,1.3732315785602025,0.5233548580612838,15.522871243697193,4.215920687114051,1.3678583769826647,-0.9141597121383175,0.49550103845687765,-1.105521919462645,-0.7735001635645926
39,0.9045850701023115,15.06361303220353,1.3146284689301968,0.32129116164419175,15.48156172118504,3.9693475749532965,1.2287628736594935,-0.7618961091464704,0.29995459234596616,-1.0740114432314853,-0.8025492540144528
40,0.9145220938655686,14.42085848799576,1.2650713348285278,0.1651656056208862,15.418035665996184,3.7617421295221423,1.1240182300606512,-0.6209609811775683,0.21659163889971036,-1.040969696135543,-0.8197149960145669
41,0.9219741570456457,13.847517979256791,1.2244577964522343,0.10637157484596776,15.398984732971403,3.5774069519006777,1.0494251396518908,-0.42872193096522626,0.15336790074385112,-1.0003704888695366,-0.8288887377574907
42,0.9036374023995429,13.235520932995568,1.1768444865577943,0.011306361112946452,15.34989071822006,3.381165334963578,0.9084996802062381,-0.2774579048809393,0.007478357935023435,-0.9765766597350539,-0.8510192539139649
43,0.9220967382420685,12.692218700493534,1.1191827979772997,-0.09103141465366468,15.249656521387255,3.2070950881113163,0.7904863145826576,-0.14163763158809786,-0.00794793177751817,-0.9465982600407036,-0.8553555781933554
44,0.91679879199698,12.121873435370459,1.0720969668181537,-0.13482173314562723,15.187020639141549,3.021651802146411,0.6801965105531851,0.010004161196991329,-0.1185520015434856,-0.9100606950802698,-0.8747958270567486
45,0.9108348680171885,11.536835303995561,1.025624195524893,-0.2648682994015573,15.118656092350562,2.8320026539242837,0.5785324056286653,0.15054128277290266,-0.23272517769661977,-0.8857824489614587,-0.8844292203761098
46,0.9210916416435441,11.060948961224216,0.97580102875056,-0.34736371936379273,15.006329006694342,2.6814688309161174,0.4873957064805752,0.2260391006425208,-0.2921055810564783,-0.8673119546965182,-0.9028294615319328
47,0.9193936658391635,10.589831374555478,0.939437950477239,-0.35965511172255654,14.965739982919237,2.5310942732047654,0.41194041801345865,0.40190948236157215,-0.34200354506703123,-0.8392477518669115,-0.9132912675174061
48,0.9231229211047576,10.094649095525732,0.8915933991024624,-0.41334044631680006,14.885920184101971,2.3770090587166033,0.319543857088155,0.5210248633163146,-0.4069704087535203,-0.8061626571789636,-0.9223169071557054
49,0.9047457882069796,9.52789549010495,0.8358388418131161,-0.5831346075175675,14.77353756667052,2.1991949070655825,0.19713266929559972,0.5999334016385985,-0.5145173463323166,-0.7995693805318735,-0.936425976206991
50,0.9183153477218226,9.153315116139577,0.8015606367528662,-0.5761244630439586,14.737133225992745,2.076896837761504,0.13170543798190693,0.7251108396285039,-0.5578738265662475,-0.775653960875418,-0.9455308477371939
51,0.9175027448604853,8.819832203920162,0.7705076413712534,-0.5643308881153413,14.695323884312481,1.9768751378651024,0.07784283004862537,0.8660490042365967,-0.55090786194561,-0.7523306970116785,-0.9502757019874147
52,0.9192497457722872,8.455474776720774,0.731147034876779,-0.6150564652742292,14.63267238888257,1.8611785690422815,0.024073606965775655,0.9454334315701662,-0.5872235467659629,-0.7348585642641248,-0.9615376976459724
53,0.9055033143209495,8.10602349593689,0.6906669322470732,-0.63266310172558,14.54491804821292,1.7462803703173977,-0.05771140841169784,1.0234302864765399,-0.6377816159308318,-0.720020939840483,-0.9725553998867407
54,0.9280545714931786,7.851660091087849,0.6583840613811517,-0.6021836546962368,14.479647342090676,1.6661830910977853,-0.10956633135600641,1.108547503467049,-0.6272786021585958,-0.7034997649069726,-0.9736201814146684
55,0.9099126356794373,7.566493679012413,0.6286341538491605,-0.6260397292865298,14.425667975187842,1.5736288002886947,-0.15487309724259088,1.1834599049561156,-0.6428977139161653,-0.6890409280420942,-0.9802630716968941
