seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
51,7,6,12,D0,True,17,3,20,3,0,0,0,3,3,"['B422', 'B581', 'B668', 'B376', 'B31', 'B305']",7.5,S66,1.4,17,0,17,0.0,,-0.762623,-9.209732,-9.972355,True,True,5,S65,True,2,0.3663,load_queue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,6,36,S66,False,20,0,20,20,0,0,0,0,0,"['B439', 'B460', 'B315', 'B723', 'B592', 'B48', 'B388', 'B403', 'B310', 'B406', 'B763', 'B258', 'B697', 'B270', 'B119', 'B218', 'B389', 'B422', 'B581', 'B668']",13.0,S37,3.07,0,0,0,0.0,,-0.615416,-9.119005,-9.734421,False,False,18,S65,True,12,1.2696,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,6,52,S37,False,0,0,0,0,20,0,0,0,0,"['B543', 'B30', 'B555', 'B433', 'B148', 'B649', 'B287', 'B364', 'B182', 'B98', 'B341', 'B621', 'B274', 'B507', 'B505', 'B576', 'B180', 'B669', 'B660', 'B704']",13.0,S41,3.7,20,0,20,0.0,,-0.414933,-9.067758,-9.482691,False,False,12,S41,False,6,0.9091,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,7,9,S41,False,20,0,20,15,0,0,0,0,0,"['B543', 'B30', 'B555', 'B433', 'B148', 'B649', 'B287', 'B364', 'B182', 'B98', 'B341', 'B621', 'B274', 'B507', 'B505']",10.5,S38,3.56,5,0,5,0.0,,-0.28968,-9.172456,-9.462136,False,False,18,S27,True,13,1.6154,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,7,23,S38,False,5,0,5,0,15,0,0,0,0,"['B53', 'B674', 'B108', 'B511', 'B18', 'B468', 'B100', 'B140', 'B402', 'B707', 'B750', 'B197', 'B106', 'B542', 'B384']",10.5,S27,5.35,20,0,20,0.0,,-0.189618,-8.680331,-8.869948,False,False,12,S65,True,6,0.9584,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,7,39,S27,False,20,0,20,19,0,0,0,0,0,"['B576', 'B180', 'B669', 'B660', 'B704', 'B53', 'B674', 'B108', 'B511', 'B18', 'B468', 'B100', 'B140', 'B402', 'B707', 'B750', 'B197', 'B106', 'B542']",12.5,S63,4.87,1,0,1,0.0,,-0.22503,-8.7876,-9.01263,True,False,30,S26,True,7,2.6584,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,7,56,S63,False,1,0,1,0,13,0,0,0,0,"['B32', 'B533', 'B490', 'B757', 'B209', 'B563', 'B722', 'B738', 'B1', 'B22', 'B62', 'B648', 'B139']",9.5,S26,7.98,14,0,14,0.0,,-0.218992,-8.588006,-8.806998,False,False,18,S59,True,15,2.001,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,8,14,S26,False,14,0,14,14,0,0,0,0,0,"['B384', 'B32', 'B533', 'B490', 'B757', 'B209', 'B563', 'B722', 'B738', 'B1', 'B22', 'B62', 'B648', 'B139']",10.0,S59,8.38,0,0,0,0.0,,-0.219053,-8.556812,-8.775864,False,False,18,S11,True,12,1.5527,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,8,32,S59,False,0,0,0,0,20,1,0,0,0,"['B619', 'B324', 'B281', 'B585', 'B656', 'B534', 'B38', 'B522', 'B556', 'B215', 'B47', 'B747', 'B495', 'B356', 'B664', 'B758', 'B584', 'B135', 'B641', 'B504']",16.0,S50,8.72,20,0,20,0.0,,-0.229777,-8.357082,-8.586859,True,True,24,S50,True,18,2.1705,pickup+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,8,57,S50,False,20,0,20,19,0,0,0,0,0,"['B619', 'B324', 'B281', 'B585', 'B656', 'B534', 'B38', 'B522', 'B556', 'B215', 'B47', 'B747', 'B495', 'B356', 'B664', 'B758', 'B584', 'B135', 'B641']",12.5,S11,3.14,1,0,1,0.0,,-0.212758,-8.400275,-8.613033,False,False,18,S11,False,6,2.1391,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,9,13,S11,False,1,0,1,0,10,0,0,0,0,"['B527', 'B679', 'B661', 'B513', 'B69', 'B77', 'B177', 'B720', 'B339', 'B213']",8.0,S65,12.6,11,0,11,0.0,,-0.236156,-8.23057,-8.466726,False,False,18,S44,True,14,2.0311,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,9,33,S65,False,11,0,11,11,0,0,0,0,0,"['B504', 'B527', 'B679', 'B661', 'B513', 'B69', 'B77', 'B177', 'B720', 'B339', 'B213']",8.5,S44,6.93,0,0,0,0.0,,-0.130354,-8.29653,-8.426884,False,False,12,S44,False,6,1.0975,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,9,49,S44,False,0,0,0,0,11,0,0,0,0,"['B767', 'B378', 'B729', 'B61', 'B710', 'B499', 'B451', 'B612', 'B202', 'B394', 'B515']",8.5,S51,3.83,11,0,11,0.0,,-0.13034,-8.242508,-8.372848,True,False,36,S37,True,26,3.6876,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,10,1,S51,False,11,0,11,11,0,0,1,0,0,"['B355', 'B767', 'B378', 'B729', 'B61', 'B710', 'B499', 'B451', 'B612', 'B202', 'B394', 'B515']",9.0,S54,6.18,0,1,1,0.0,,-0.07054,-8.14712,-8.21766,True,True,24,S66,True,22,2.3813,delivery+depot_removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,10,16,S54,False,0,1,1,0,0,0,1,0,0,['B762'],3.5,S32,2.05,0,2,2,0.0,,-0.082825,-8.114635,-8.197459,True,True,36,S66,True,10,3.1929,do_nothing+depot_removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,10,22,S32,False,0,2,2,0,12,0,0,0,0,"['B526', 'B121', 'B569', 'B242', 'B191', 'B623', 'B531', 'B291', 'B503', 'B257', 'B66', 'B494']",9.0,S29,3.29,12,2,14,0.0,,-0.105787,-8.193712,-8.299499,False,False,18,S63,True,6,1.7407,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,10,34,S29,False,12,2,14,12,0,0,0,0,0,"['B526', 'B121', 'B569', 'B242', 'B191', 'B623', 'B531', 'B291', 'B503', 'B257', 'B66', 'B494']",9.0,S18,6.89,0,2,2,0.0,,-0.123659,-8.068484,-8.192144,False,False,12,S18,False,8,1.134,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,10,50,S18,False,0,2,2,0,13,0,0,0,0,"['B10', 'B332', 'B624', 'B568', 'B333', 'B545', 'B676', 'B27', 'B755', 'B112', 'B701', 'B70', 'B361']",9.5,S46,4.15,13,2,15,0.0,,-0.082539,-7.987653,-8.070192,True,False,36,S66,True,14,3.6932,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,11,3,S46,False,13,2,15,13,0,0,0,0,0,"['B10', 'B332', 'B624', 'B568', 'B333', 'B545', 'B676', 'B27', 'B755', 'B112', 'B701', 'B70', 'B361']",9.5,S64,4.62,0,2,2,0.0,,-0.141439,-7.79871,-7.940149,False,False,18,S64,True,16,1.5666,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,11,18,S64,False,0,2,2,0,8,0,0,0,0,"['B596', 'B637', 'B337', 'B13', 'B476', 'B377', 'B223', 'B183']",7.0,S29,7.1,8,2,10,0.0,,-0.218377,-7.861187,-8.079564,False,False,18,S39,True,6,1.045,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,11,32,S29,False,8,2,10,8,0,0,0,0,0,"['B596', 'B637', 'B337', 'B13', 'B476', 'B377', 'B223', 'B183']",7.0,S39,9.53,0,2,2,0.0,,-0.207004,-8.06561,-8.272614,False,False,12,S33,True,8,0.8413,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,11,48,S39,False,0,2,2,0,16,0,0,0,0,"['B586', 'B444', 'B442', 'B250', 'B212', 'B599', 'B553', 'B201', 'B709', 'B408', 'B263', 'B51', 'B443', 'B156', 'B56', 'B348']",11.0,S36,7.97,16,2,18,0.0,,-0.229356,-8.293702,-8.523058,True,False,30,S66,True,16,2.7202,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,12,7,S36,False,16,2,18,9,0,0,0,0,0,"['B586', 'B444', 'B442', 'B250', 'B212', 'B599', 'B553', 'B201', 'B709']",7.5,S29,5.98,7,2,9,0.0,,-0.461799,-8.352843,-8.814642,False,False,18,S29,False,6,1.1896,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,12,21,S29,False,7,2,9,7,0,0,0,0,0,"['B408', 'B263', 'B51', 'B443', 'B156', 'B56', 'B348']",6.5,S16,5.41,0,2,2,0.0,,-0.425922,-8.370768,-8.79669,False,False,12,S66,True,9,1.1134,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,12,33,S16,False,0,2,2,0,9,1,0,0,0,"['B4', 'B243', 'B366', 'B592', 'B190', 'B340', 'B267', 'B496', 'B80']",10.5,S54,4.04,9,2,11,0.0,,-0.284484,-8.259516,-8.544,True,True,36,S66,True,30,2.5774,pickup+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7,12,47,S54,False,9,2,11,9,0,0,0,0,0,"['B4', 'B243', 'B366', 'B592', 'B190', 'B340', 'B267', 'B496', 'B80']",7.5,S66,5.58,0,2,2,0.0,,-0.194814,-8.359627,-8.554441,False,False,12,S53,True,9,1.0206,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
