seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_onsite_shortage_pressure,phi_depot_shortage_pressure,phi_current_station_onsite_shortage_pressure,phi_current_station_depot_shortage_pressure,phi_broken_cargo_distance_pressure,phi_late_broken_cargo_pressure,phi_repaired_idle_away_pressure,phi_depot_pipeline_pressure,phi_depot_queue_pickup_opportunity,phi_degradation_demand_exposure,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
45,7,6,11,D0,True,10,0,10,0,0,0,0,0,3,"['B1', 'B142', 'B679']",4.5,S65,3.15,13,0,13,0.0,-7.788591,,,-7.788591,True,True,,,,,,,0.619628,0.218518,0.140165,,,,,0.069169,0.083941,,,,,,0.001821,0.001354,,,,,,0.61578,,,,,0.0,0.069805,0.095631,,,,0.0,0.013245,,,,,,,,,,,,,,,,,,,,,,,
45,7,6,34,S65,False,13,0,13,13,0,1,1,0,0,"['B50', 'B307', 'B571', 'B760', 'B57', 'B363', 'B402', 'B463', 'B230', 'B245', 'B64', 'B1', 'B142', 'B679']",13.0,S47,1.6,0,1,1,0.0,-7.79918,,,-7.79918,True,True,,,,,,,0.627325,0.230494,0.129309,,,,,0.061906,0.072045,,,,,,0.001605,0.001236,,,,,,0.615209,,,,,0.008206,0.069347,0.099725,,,,0.00292,0.0,,,,,,,,,,,,,,,,,,,,,,,
45,7,6,49,S47,False,0,1,1,0,17,0,0,0,0,"['B442', 'B223', 'B163', 'B538', 'B453', 'B469', 'B539', 'B179', 'B459', 'B137', 'B284', 'B618', 'B235', 'B358', 'B364', 'B98', 'B261']",11.5,S51,9.57,17,1,18,0.0,-7.725093,,,-7.725093,False,False,,,,,,,0.565747,0.194178,0.144266,,,,,0.212913,0.08035,,,,,,0.001582,0.001213,,,,,,0.616032,,,,,0.0,0.042305,0.037343,,,,0.004174,0.0,,,,,,,,,,,,,,,,,,,,,,,
45,7,7,10,S51,False,17,1,18,10,0,0,0,0,0,"['B442', 'B223', 'B163', 'B538', 'B453', 'B469', 'B539', 'B179', 'B459', 'B137']",8.0,S54,6.18,7,1,8,0.0,-7.782592,,,-7.782592,True,False,,,,,,,0.586273,0.207387,0.14894,,,,,0.243161,0.081435,,,,,,0.001688,0.001216,,,,,,0.616251,,,,,0.0,0.041218,0.038535,,,,0.005017,0.0,,,,,,,,,,,,,,,,,,,,,,,
45,7,7,24,S54,False,7,1,8,0,12,0,0,0,0,"['B249', 'B404', 'B709', 'B602', 'B699', 'B493', 'B207', 'B728', 'B74', 'B390', 'B628', 'B233']",9.0,S26,5.73,19,1,20,0.0,-7.766641,,,-7.766641,False,False,,,,,,,0.581142,0.19932,0.157422,,,,,0.227449,0.090214,,,,,,0.001717,0.00122,,,,,,0.616365,,,,,0.0,0.040254,0.038399,,,,0.005894,0.0,,,,,,,,,,,,,,,,,,,,,,,
45,7,7,39,S26,False,19,1,20,19,0,0,0,0,0,"['B284', 'B618', 'B235', 'B358', 'B364', 'B98', 'B261', 'B249', 'B404', 'B709', 'B602', 'B699', 'B493', 'B207', 'B728', 'B74', 'B390', 'B628', 'B233']",12.5,S33,6.45,0,1,1,0.0,-7.718313,,,-7.718313,False,False,,,,,,,0.556767,0.189773,0.144098,,,,,0.227626,0.086608,,,,,,0.001752,0.001224,,,,,,0.616463,,,,,0.0,0.0422,0.036128,,,,0.007022,0.0,,,,,,,,,,,,,,,,,,,,,,,
45,7,7,57,S33,False,0,1,1,0,14,0,0,0,0,"['B741', 'B319', 'B731', 'B232', 'B651', 'B33', 'B465', 'B670', 'B13', 'B481', 'B391', 'B569', 'B504', 'B423']",10.0,S27,3.37,14,1,15,0.0,-7.680004,,,-7.680004,False,False,,,,,,,0.546504,0.181549,0.134542,,,,,0.143984,0.086978,,,,,,0.001795,0.001253,,,,,,0.616574,,,,,0.0,0.034541,0.086916,,,,0.007818,0.0,,,,,,,,,,,,,,,,,,,,,,,
45,7,8,11,S27,False,14,1,15,14,0,1,0,0,0,"['B741', 'B319', 'B731', 'B232', 'B651', 'B33', 'B465', 'B670', 'B13', 'B481', 'B391', 'B569', 'B504', 'B423']",13.0,S63,4.87,0,1,1,0.0,-7.671428,,,-7.671428,True,True,,,,,,,0.534958,0.187529,0.135272,,,,,0.155721,0.088142,,,,,,0.001855,0.001256,,,,,,0.615881,,,,,0.007806,0.034425,0.085694,,,,0.008881,0.0,,,,,,,,,,,,,,,,,,,,,,,
45,7,8,29,S63,False,0,1,1,0,13,0,0,0,0,"['B558', 'B449', 'B521', 'B507', 'B150', 'B53', 'B546', 'B483', 'B214', 'B334', 'B620', 'B255', 'B39']",9.5,S48,4.03,13,1,14,0.0,-7.663735,,,-7.663735,True,False,,,,,,,0.536241,0.188212,0.133348,,,,,0.150761,0.092782,,,,,,0.001899,0.001288,,,,,,0.616751,,,,,0.0,0.038075,0.06587,,,,0.009687,0.0,,,,,,,,,,,,,,,,,,,,,,,
45,7,8,42,S48,False,13,1,14,13,0,0,1,0,0,"['B415', 'B558', 'B449', 'B521', 'B507', 'B150', 'B53', 'B546', 'B483', 'B214', 'B334', 'B620', 'B255', 'B39']",10.0,S10,7.55,0,2,2,0.0,-7.649562,,,-7.649562,True,True,,,,,,,0.516998,0.215536,0.125693,,,,,0.127662,0.122368,,,,,,0.001923,0.001333,,,,,,0.616844,,,,,0.0,0.048142,0.05943,,,,0.021463,0.0,,,,,,,,,,,,,,,,,,,,,,,
