seed,day,hour,functional_pickups,functional_deliveries,onsite_repairs,depot_pickups,depot_visits,depot_deliveries,unique_stations_visited,breakdowns_onsite,breakdowns_depot,damaged_fraction_onsite,damaged_fraction_depot,restored_onsite,restored_depot,total_breakdowns,total_restored,starvations,congestions,bike_departures,bike_arrivals,total_trips,new_failures_body_accessories,new_failures_drivetrain,new_failures_steering_chassis,new_failures_wheels_tires,new_failures_braking_system,new_failures_electronics,new_failures_locking_system
43,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7,0,197,163,204,0,0,0,0,0,0,0
43,0,6,28,16,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,12,7,192,194,204,0,0,0,0,0,0,0
43,0,7,25,27,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,3,110,116,112,0,0,0,0,0,0,0
43,0,8,10,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,0,130,134,132,0,0,0,0,0,0,0
43,0,9,33,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,6,0,176,166,182,0,0,0,0,0,0,0
43,0,10,18,31,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,0,0,164,166,164,0,0,0,0,0,0,0
43,0,11,33,13,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,0,158,160,160,0,0,0,0,0,0,0
43,0,12,16,36,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,3,0,249,236,252,0,0,0,0,0,0,0
43,0,13,34,25,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,12,2,216,227,228,0,0,0,0,0,0,0
43,0,14,20,29,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,45,4,369,334,414,0,0,0,0,0,0,0
43,0,15,20,20,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,16,15,242,262,258,0,0,0,0,0,0,0
43,0,16,31,29,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,7,0,167,174,174,0,0,0,0,0,0,0
43,0,17,21,13,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,2,5,172,182,174,0,0,0,0,0,0,0
43,0,18,13,22,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,8,2,170,167,178,0,0,0,0,0,0,0
43,0,19,31,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,0,2,104,111,104,0,0,0,0,0,0,0
43,0,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,1,64,76,66,0,0,0,0,0,0,0
43,0,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,64,65,64,0,0,0,0,0,0,0
43,0,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
43,0,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,16,13,16,0,0,0,0,0,0,0
43,1,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,22,0,212,177,234,0,0,0,0,0,0,0
43,1,6,18,20,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,34,3,180,179,214,0,0,0,0,0,0,0
43,1,7,24,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,5,116,132,118,0,0,0,0,0,0,0
43,1,8,20,24,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,6,144,140,148,0,0,0,0,0,0,0
43,1,9,25,23,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,7,3,149,152,156,0,0,0,0,0,0,0
43,1,10,30,28,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,3,148,141,150,0,0,0,0,0,0,0
43,1,11,18,14,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,6,2,164,158,170,0,0,0,0,0,0,0
43,1,12,14,25,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,0,222,216,226,0,0,0,0,0,0,0
43,1,13,32,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,10,11,274,273,284,0,0,0,0,0,0,0
43,1,14,20,19,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,21,1,359,340,380,0,0,0,0,0,0,0
43,1,15,10,20,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,10,6,242,261,252,0,0,0,0,0,0,0
43,1,16,30,33,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,12,174,187,174,0,0,0,0,0,0,0
43,1,17,21,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,2,152,155,156,0,0,0,0,0,0,0
43,1,18,29,17,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,8,2,126,135,134,0,0,0,0,0,0,0
43,1,19,18,33,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,7,4,103,100,110,0,0,0,0,0,0,0
43,1,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,72,81,72,0,0,0,0,0,0,0
43,1,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,49,50,52,0,0,0,0,0,0,0
43,1,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
43,1,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,2,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,26,32,0,0,0,0,0,0,0
43,2,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,9,0,223,196,232,0,0,0,0,0,0,0
43,2,6,32,37,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,23,2,209,204,232,0,0,0,0,0,0,0
43,2,7,28,17,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,13,3,133,144,146,0,0,0,0,0,0,0
43,2,8,9,15,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,3,1,111,117,114,0,0,0,0,0,0,0
43,2,9,19,19,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,5,3,149,136,154,0,0,0,0,0,0,0
43,2,10,26,30,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,3,2,211,193,214,0,0,0,0,0,0,0
43,2,11,34,18,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,5,5,175,192,180,0,0,0,0,0,0,0
43,2,12,14,21,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,12,0,202,204,214,0,0,0,0,0,0,0
43,2,13,24,25,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,18,1,312,275,330,0,0,0,0,0,0,0
43,2,14,31,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,24,1,348,358,372,0,0,0,0,0,0,0
43,2,15,30,30,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,5,2,233,249,238,0,0,0,0,0,0,0
43,2,16,13,30,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,0,216,223,218,0,0,0,0,0,0,0
43,2,17,36,19,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,0,159,169,160,0,0,0,0,0,0,0
43,2,18,0,19,0,0,0,0,2,0,0,0.0,0.0,0,0,0,0,2,0,122,121,124,0,0,0,0,0,0,0
43,2,19,27,15,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,3,0,73,88,76,0,0,0,0,0,0,0
43,2,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,9,0,87,83,96,0,0,0,0,0,0,0
43,2,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,1,76,74,78,0,0,0,0,0,0,0
43,2,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
43,2,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,22,13,22,0,0,0,0,0,0,0
43,3,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,14,0,182,164,196,0,0,0,0,0,0,0
43,3,6,25,18,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,12,17,236,223,248,0,0,0,0,0,0,0
43,3,7,13,33,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,1,144,158,148,0,0,0,0,0,0,0
43,3,8,34,14,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,0,158,154,160,0,0,0,0,0,0,0
43,3,9,11,31,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,4,5,190,186,194,0,0,0,0,0,0,0
43,3,10,20,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,3,142,151,142,0,0,0,0,0,0,0
43,3,11,30,14,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,5,1,187,163,192,0,0,0,0,0,0,0
43,3,12,12,22,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,1,218,228,222,0,0,0,0,0,0,0
43,3,13,26,18,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,6,7,294,275,300,0,0,0,0,0,0,0
43,3,14,12,23,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,14,10,348,344,362,0,0,0,0,0,0,0
43,3,15,33,18,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,16,8,318,327,334,0,0,0,0,0,0,0
43,3,16,14,32,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,9,2,225,235,234,0,0,0,0,0,0,0
43,3,17,27,22,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,0,8,166,182,166,0,0,0,0,0,0,0
43,3,18,12,17,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,12,168,153,168,0,0,0,0,0,0,0
43,3,19,25,12,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,1,4,159,165,160,0,0,0,0,0,0,0
43,3,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,3,99,117,102,0,0,0,0,0,0,0
43,3,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,1,77,77,80,0,0,0,0,0,0,0
43,3,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
43,3,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,24,20,24,0,0,0,0,0,0,0
43,4,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,8,160,137,164,0,0,0,0,0,0,0
43,4,6,37,31,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,23,4,173,171,196,0,0,0,0,0,0,0
43,4,7,17,36,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,13,1,103,113,116,0,0,0,0,0,0,0
43,4,8,34,14,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,6,0,116,116,122,0,0,0,0,0,0,0
43,4,9,20,34,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,8,2,166,151,174,0,0,0,0,0,0,0
43,4,10,14,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,3,192,193,194,0,0,0,0,0,0,0
43,4,11,34,14,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,6,4,210,188,216,0,0,0,0,0,0,0
43,4,12,20,40,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,18,3,186,204,204,0,0,0,0,0,0,0
43,4,13,29,14,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,5,0,273,259,278,0,0,0,0,0,0,0
43,4,14,19,30,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,10,2,322,314,332,0,0,0,0,0,0,0
43,4,15,25,9,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,10,222,240,226,0,0,0,0,0,0,0
43,4,16,16,28,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,3,8,215,218,218,0,0,0,0,0,0,0
43,4,17,29,23,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,0,2,122,137,122,0,0,0,0,0,0,0
43,4,18,20,14,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,0,112,111,114,0,0,0,0,0,0,0
43,4,19,18,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,1,86,88,88,0,0,0,0,0,0,0
43,4,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,4,86,89,88,0,0,0,0,0,0,0
43,4,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,8,85,86,90,0,0,0,0,0,0,0
43,4,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
43,4,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,16,13,16,0,0,0,0,0,0,0
43,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,12,11,12,0,0,0,0,0,0,0
43,5,6,16,30,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,0,44,40,44,0,0,0,0,0,0,0
43,5,7,16,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,0,57,46,58,0,0,0,0,0,0,0
43,5,8,27,22,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,4,0,78,82,82,0,0,0,0,0,0,0
43,5,9,23,19,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,0,137,127,138,0,0,0,0,0,0,0
43,5,10,23,14,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,3,0,197,177,200,0,0,0,0,0,0,0
43,5,11,19,18,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,0,210,213,210,0,0,0,0,0,0,0
43,5,12,16,30,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,1,196,194,196,0,0,0,0,0,0,0
43,5,13,25,15,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,0,192,208,192,0,0,0,0,0,0,0
43,5,14,25,35,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,0,202,200,204,0,0,0,0,0,0,0
43,5,15,29,14,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,3,2,213,208,216,0,0,0,0,0,0,0
43,5,16,20,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,0,206,204,206,0,0,0,0,0,0,0
43,5,17,25,26,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,2,140,161,140,0,0,0,0,0,0,0
43,5,18,14,19,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,0,1,124,117,124,0,0,0,0,0,0,0
43,5,19,29,23,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,0,0,74,82,74,0,0,0,0,0,0,0
43,5,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,60,64,60,0,0,0,0,0,0,0
43,5,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,91,83,92,0,0,0,0,0,0,0
