seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
46,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185,0.0278
46,7,5,5,336,357,2,4,213,44,3178,2965,2966,7,11,18,4,12,16,0.0223,0.0367
46,8,5,5,302,299,1,0,225,99,3160,2935,2936,12,12,24,8,2,10,0.0275,0.0523
46,9,5,5,292,318,2,9,166,57,3200,3034,3027,17,11,28,5,2,7,0.0422,0.0554
46,10,5,5,316,309,2,4,165,90,3372,3207,3210,15,9,24,14,6,20,0.0434,0.0618
46,11,5,5,329,353,2,4,199,83,3040,2841,2844,8,7,15,9,7,16,0.0433,0.0655
46,12,5,5,279,284,2,9,86,39,2232,2146,2144,5,9,14,13,0,13,0.0332,0.0663
46,13,5,5,252,273,2,10,70,18,1712,1642,1643,5,4,9,12,13,25,0.0238,0.0581
46,14,5,5,334,349,2,5,237,75,3096,2859,2859,15,15,30,2,10,12,0.0407,0.0709
46,15,5,5,299,321,2,9,148,46,2942,2794,2796,15,7,22,7,0,7,0.0518,0.0691
46,16,5,5,297,294,2,4,208,67,3300,3092,3092,9,8,17,13,5,18,0.0464,0.0743
46,17,5,5,269,286,2,3,191,80,3274,3083,3083,17,13,30,12,13,25,0.0524,0.0864
46,18,5,5,308,320,2,1,251,70,3112,2861,2861,9,4,13,15,3,18,0.0444,0.0901
46,19,5,5,287,296,2,7,90,40,2224,2134,2136,9,4,13,13,0,13,0.0395,0.087
46,20,5,5,237,235,2,8,28,16,1658,1630,1624,7,12,19,19,8,27,0.0224,0.0922
46,21,5,5,307,326,2,10,137,94,3126,2989,2992,16,8,24,5,0,5,0.0374,0.0908
46,22,5,5,296,317,2,5,137,27,2916,2779,2782,16,15,31,10,8,18,0.0465,0.1037
46,23,5,5,316,325,2,4,187,65,3180,2993,2987,10,11,21,14,15,29,0.0406,0.1114
46,24,5,5,286,306,2,8,173,48,3428,3255,3256,12,14,26,15,4,19,0.0369,0.1199
46,25,5,5,271,284,2,9,162,79,3048,2886,2886,9,10,19,11,8,19,0.0343,0.1214
46,26,5,5,266,285,2,11,71,13,2322,2251,2253,9,11,20,12,0,12,0.0308,0.1232
46,27,5,5,203,226,2,14,46,35,1652,1606,1603,4,7,11,7,20,27,0.0266,0.1129
