episode,service_level,bias,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,global_depot_backlog,alpha,alpha_initial,epsilon
146,0.9271423305070545,-2.2876305110517174,-1.1993521798126603,-0.5000341838651843,-0.24387869465718037,-0.33784114993914216,-0.21310792264426467,-0.2838438573812431,0.018537,0.1,0.046317
147,0.9286173307177163,-2.2942810249206635,-1.2027771910538922,-0.5014424160786278,-0.2445680444450803,-0.3387913478924087,-0.21373947921113404,-0.28467231905419366,0.018434,0.1,0.045856
148,0.9267604676454595,-2.301089970366066,-1.2063499122818435,-0.5028880915467225,-0.24534197557761395,-0.33977395213043426,-0.2144360792855042,-0.28535506459936644,0.018332,0.1,0.045399
149,0.9211265237494746,-2.3084262306688363,-1.2100991001309636,-0.5044917695647438,-0.2460451114710982,-0.34092043600484456,-0.21512989131532917,-0.2862533049066112,0.018232,0.1,0.044946
150,0.9343797986691691,-2.3144119024568632,-1.2131997879988157,-0.5057600949538367,-0.24668018369186873,-0.3418167192929131,-0.21571857045381715,-0.2868595021663737,0.018132,0.1,0.044498
151,0.9220030095301789,-2.3218732179303228,-1.2170477536943627,-0.5073979254896216,-0.24740525158957422,-0.3428813961488744,-0.21640008161886412,-0.287926296122408,0.018034,0.1,0.044054
152,0.9200347384594829,-2.3295438715669667,-1.221045600979524,-0.5091160242298381,-0.24816089933102425,-0.344024515694824,-0.21712319605838346,-0.2890220050260541,0.017936,0.1,0.043615
153,0.927384062432401,-2.336273112872671,-1.224529825160807,-0.5105659944484608,-0.24885977460700237,-0.3450287428270519,-0.2177547022350772,-0.28996987726504847,0.01784,0.1,0.04318
154,0.9248331285491316,-2.3434983573361494,-1.2282438965676976,-0.5121182044470786,-0.24959127423890753,-0.34609666763186236,-0.21844216961947938,-0.29064743823435757,0.017745,0.1,0.04275
155,0.9204431689247814,-2.3509328935340643,-1.2321109935408046,-0.5137416604731334,-0.2503688361565506,-0.3471857473568377,-0.21911196224392301,-0.29153233358271835,0.017651,0.1,0.042324
156,0.9236944439808401,-2.357984803004172,-1.2357284870703062,-0.5152742127779049,-0.25107434957245595,-0.34827216754998563,-0.2197604111850035,-0.2924399834376344,0.017557,0.1,0.041902
157,0.9229771827902669,-2.3649693846191417,-1.2393781766081582,-0.5168059497731388,-0.25177941500015133,-0.3493085205446538,-0.2204145714033634,-0.2934650285270657,0.017465,0.1,0.041484
158,0.9250134625740442,-2.3717877282545383,-1.2429181841794703,-0.5182940681330145,-0.25247778132562,-0.3502907064627486,-0.22103194066152865,-0.29441101733390335,0.017374,0.1,0.04107
159,0.9258945226386298,-2.378365306832106,-1.2462913594008798,-0.5197174895837491,-0.25313806296921004,-0.351323354861026,-0.22165180261677914,-0.29518411582641985,0.017283,0.1,0.040661
160,0.9264277340478981,-2.3849100691857283,-1.2496758881567558,-0.5211362992504439,-0.2537688304540133,-0.3522900380822517,-0.22223640570608288,-0.29602706607949175,0.017194,0.1,0.040256
161,0.9185719813590404,-2.3922396250533526,-1.2535489932467507,-0.5227878412381269,-0.2545244859129888,-0.35340475289658757,-0.22291467771799306,-0.29705700433777266,0.017105,0.1,0.039854
162,0.924596020017861,-2.3989280487634286,-1.2569850268775762,-0.5242437349205817,-0.2551768581695832,-0.354372025008422,-0.2234672315760713,-0.29803320929496663,0.017018,0.1,0.039457
163,0.9240001346619984,-2.4057809342479892,-1.2605414551521195,-0.5257759885637621,-0.25584991254587086,-0.35544918617374305,-0.22410015069929445,-0.29896620407146923,0.016931,0.1,0.039064
164,0.9186877327161115,-2.4128158705927607,-1.2642355326028711,-0.5273312460310391,-0.25658137110525425,-0.3564941668927331,-0.22471699672813505,-0.30003272727067726,0.016845,0.1,0.038674
165,0.9201270438771909,-2.4197546622382538,-1.2678183044019302,-0.5288507267416226,-0.2572616323934088,-0.35756182771049216,-0.22533741438265445,-0.30118295622096125,0.01676,0.1,0.038289
166,0.9232254785702185,-2.426312102561919,-1.271185977109934,-0.5302700035924822,-0.25791306038481454,-0.35850862424655133,-0.22591448971813113,-0.30198034038212135,0.016676,0.1,0.037907
167,0.9165137460226603,-2.4335614715718457,-1.274998161535696,-0.5318910778100253,-0.25867361271893424,-0.3596791112915527,-0.22663600246809185,-0.30291739186577243,0.016593,0.1,0.037529
168,0.9287327647237299,-2.439579784619741,-1.2781120230969398,-0.5331970241850282,-0.25928453519069417,-0.36056047112900463,-0.22720074374104895,-0.3036126226019953,0.01651,0.1,0.037155
169,0.9131343882774079,-2.4469174556241757,-1.2820414391936104,-0.5349059285424366,-0.26004408192154926,-0.3616979683389921,-0.22787204115615367,-0.3048911992792702,0.016429,0.1,0.036785
170,0.9306457295284111,-2.4527293032112683,-1.28505885990688,-0.5361117367824884,-0.2606719739527166,-0.3625235335435182,-0.22840069119593104,-0.30545120394482933,0.016348,0.1,0.036418
171,0.9259290756016668,-2.458915468499539,-1.2881925663436538,-0.5374564301859132,-0.2612516669245748,-0.36343168918461266,-0.22897432287200312,-0.3062082862489036,0.016268,0.1,0.036055
172,0.9248574247821651,-2.4653810367452134,-1.291499896540762,-0.5388390953243667,-0.2619017062400347,-0.3644115680154818,-0.22955311537056144,-0.3070242954065378,0.016188,0.1,0.035695
173,0.9278025425127951,-2.471672566843538,-1.2947622879083793,-0.5402011536875808,-0.2625388767944728,-0.36527986837762316,-0.2301216912928271,-0.3079075348867799,0.01611,0.1,0.035339
174,0.9296964201759689,-2.477616475788386,-1.2977930675743796,-0.541436242950664,-0.2631792701368873,-0.3660845631562734,-0.2306784127936961,-0.3085655508318678,0.016032,0.1,0.034987
175,0.9222347420998638,-2.484031233610267,-1.3011229904915185,-0.5428360547121822,-0.2638294044257495,-0.367032784971782,-0.23124889711117158,-0.3095095464587735,0.015955,0.1,0.034638
176,0.9278891430108973,-2.49006115991524,-1.3042271843032083,-0.5441327680355942,-0.26442788368702635,-0.3679217807998515,-0.2317667819357336,-0.310441402756195,0.015879,0.1,0.034293
177,0.9199093439098772,-2.496743017703315,-1.3077121516144534,-0.5456242246080811,-0.26509538970807456,-0.3688954783919567,-0.23237043252203415,-0.31142812358499755,0.015803,0.1,0.033951
178,0.9268143621084798,-2.502654019558677,-1.3107087849874781,-0.5468705187543499,-0.26567390506719135,-0.36973173719023966,-0.23289911711381336,-0.31211613845334296,0.015729,0.1,0.033613
179,0.930872154824776,-2.5083121792683087,-1.3135726889787291,-0.5480263144480023,-0.2662510133382253,-0.37055336444528114,-0.23342318197267922,-0.312800549943173,0.015654,0.1,0.033278
180,0.9204713816181604,-2.5147752408603785,-1.3169210310292172,-0.5494731013678171,-0.26687508767896223,-0.3715646626651633,-0.23401007573821425,-0.31367308518162434,0.015581,0.1,0.032946
181,0.9214725970348159,-2.5211117368356377,-1.3202033225653504,-0.5508459477403626,-0.26752060272492056,-0.37250218807062924,-0.2345835452206981,-0.31459142913517907,0.015508,0.1,0.032617
182,0.9318383547420074,-2.526545259943321,-1.3229916970644577,-0.551980658710144,-0.26807857195171464,-0.37324859155400647,-0.23508608568987827,-0.31523505688436065,0.015436,0.1,0.032292
183,0.9229391891891892,-2.532672546816668,-1.3261706994564082,-0.5533456622131703,-0.2686657257748482,-0.37415553978500204,-0.2356322137123215,-0.31606478694069234,0.015365,0.1,0.03197
184,0.9193721013200142,-2.539112464147839,-1.3294806546409237,-0.5547791784407602,-0.2692534210902649,-0.37513652191800606,-0.23618367899736567,-0.3171348818345977,0.015294,0.1,0.031652
185,0.9209485500782604,-2.545331326381888,-1.332705032962631,-0.5561635096072344,-0.2698637974693379,-0.37606799723277745,-0.23673588529479198,-0.3179559017001751,0.015224,0.1,0.031336
186,0.9235014589412255,-2.551475995417173,-1.3359429404566288,-0.5575070146594292,-0.2705301098714288,-0.3769896246538949,-0.23732245116346834,-0.3187792148394988,0.015155,0.1,0.031024
187,0.9280009455785759,-2.5570816340411624,-1.3388111866482655,-0.5586802697974358,-0.27110626718585223,-0.37776266508406126,-0.23783882507433557,-0.3193968949751272,0.015086,0.1,0.030714
188,0.9247803282006307,-2.5629934791025035,-1.3418208156166336,-0.5599424298648924,-0.27168447283688535,-0.3785930478022742,-0.23835374241102397,-0.320236459443265,0.015018,0.1,0.030408
189,0.9249199939681316,-2.56895465500312,-1.344924408700263,-0.5612328739147591,-0.27232071997496893,-0.37944043984134634,-0.23889265630838777,-0.3209092111374467,0.01495,0.1,0.030105
190,0.9245238773219879,-2.574781405354293,-1.347976511056798,-0.5625303652347912,-0.27289416673481365,-0.38030846097603643,-0.23939480602841381,-0.3218771646601009,0.014883,0.1,0.029805
191,0.9216911887924389,-2.5809089843371367,-1.3511257220733335,-0.563870034858559,-0.27347409527436184,-0.38122237071871495,-0.23993716313858177,-0.32282962002186083,0.014817,0.1,0.029508
192,0.9311843289029214,-2.5861002069395727,-1.3538205478111984,-0.5649609528542403,-0.27401072508533486,-0.381938648593993,-0.2404583247101944,-0.3234501721241238,0.014751,0.1,0.029214
193,0.9283043543870827,-2.5917345064932475,-1.3567487207432836,-0.5661929568536391,-0.27461321557441953,-0.38279054898153686,-0.24097601993052603,-0.32413496307091205,0.014686,0.1,0.028922
194,0.9241087127618601,-2.5975349047594576,-1.3597077666180468,-0.5674443654021353,-0.2751690167453669,-0.3836364285793609,-0.24146987682644916,-0.3248054531693483,0.014621,0.1,0.028634
195,0.918586867862969,-2.6035094663528477,-1.3628148912389881,-0.5687829749220739,-0.2757505690771705,-0.38450868090814666,-0.2419886520274493,-0.3256217564783589,0.014557,0.1,0.028349
196,0.9226286988244832,-2.6093445813942737,-1.3659079216980567,-0.5701055832961878,-0.2763465812705992,-0.38536261540038297,-0.2424816653650705,-0.32656307948332003,0.014493,0.1,0.028066
197,0.9218855105610118,-2.615234115965446,-1.3689533239147997,-0.5714287176056785,-0.27689676800348856,-0.386292524582913,-0.24302084417515937,-0.3273492149349629,0.014431,0.1,0.027786
198,0.9282886646564358,-2.6205783463577936,-1.3717249136896015,-0.5725604055970105,-0.27746847138891845,-0.38704656442278,-0.2435244542156845,-0.32793380927451254,0.014368,0.1,0.027509
199,0.9213222533707115,-2.62652455348674,-1.3748182543881746,-0.5738773523150288,-0.2780380890484593,-0.3879658585218265,-0.2440439975688294,-0.3288313648216974,0.014306,0.1,0.027235
200,0.9248816733676014,-2.6320219311980164,-1.3776686014524995,-0.5750376378930819,-0.278639564668244,-0.3887534543948704,-0.24461545799048978,-0.3293787449965821,0.014245,0.1,0.026963
201,0.9277451294054254,-2.637319703838202,-1.3803741309313955,-0.5761785117425171,-0.2791602003240032,-0.3895250361476613,-0.2450695170218309,-0.33017638014502265,0.014184,0.1,0.026695
202,0.9262855695347463,-2.642684225721754,-1.3831506832490508,-0.5773411734866849,-0.27971317398022716,-0.3903066867680225,-0.24554188258589052,-0.33088575611038124,0.014124,0.1,0.026429
203,0.9266558207403184,-2.6479849582116586,-1.3858931330908542,-0.5784797392045314,-0.2802532941113098,-0.391055602290879,-0.24604620824950602,-0.33156428459414544,0.014064,0.1,0.026165
204,0.9170436391154461,-2.6541333109387057,-1.389091269787558,-0.5798480070792857,-0.2808624461162381,-0.39198526385048194,-0.2466161556054786,-0.332506942197005,0.014005,0.1,0.025904
205,0.9265005987216028,-2.659433389622166,-1.3918045599678261,-0.5810257831548824,-0.2813648398776685,-0.39281791922501885,-0.2471081360760356,-0.3332361995267864,0.013946,0.1,0.025646
206,0.9266861677089637,-2.664720983698711,-1.3945477320229402,-0.5821654092907227,-0.28190158822585415,-0.3935856346013388,-0.24759979845026125,-0.33391363061232354,0.013888,0.1,0.02539
207,0.9284284873454973,-2.6699134378881815,-1.397194907724618,-0.5832528895394501,-0.2824304267683422,-0.3943024214373321,-0.24807264448077487,-0.3344559962029848,0.01383,0.1,0.025137
208,0.9224407990029306,-2.6754647983839535,-1.4000448503095209,-0.5844288833414332,-0.28301018872076283,-0.39508234941032533,-0.24857161449511683,-0.33511792353301423,0.013772,0.1,0.024887
209,0.9280379948646517,-2.680694814820027,-1.4027577416496884,-0.5855923863874434,-0.28352328012082845,-0.39587529433523555,-0.24904377990449258,-0.33580948710226904,0.013716,0.1,0.024639
210,0.9260757631482163,-2.6859998742288624,-1.4055050939026088,-0.5867145318218697,-0.28407426878152353,-0.3966290366224083,-0.24953428558421137,-0.3364231422466265,0.013659,0.1,0.024393
211,0.9280284678483719,-2.69110667134683,-1.408152260156646,-0.5878362873865749,-0.2845868405717737,-0.39737836490984624,-0.2500094387244439,-0.3370481297988798,0.013603,0.1,0.02415
212,0.9247869894509061,-2.696291320568413,-1.410835894435985,-0.5889439929315147,-0.2851102018317421,-0.39812310105633414,-0.2504911772249206,-0.33777939566605564,0.013548,0.1,0.023909
213,0.9291068029846221,-2.7013261898237393,-1.4134068461582348,-0.5900334319772373,-0.2855938037365619,-0.39886579214378315,-0.25092927893742045,-0.3383794850670425,0.013493,0.1,0.023671
214,0.9265358462550829,-2.7065476060486917,-1.4160466620131187,-0.5911252623731065,-0.2861007800845281,-0.39958561831459494,-0.251393871151685,-0.3391021164469206,0.013438,0.1,0.023435
215,0.9262568702161378,-2.711643336522381,-1.4186795866377397,-0.5922462713212715,-0.2865994680892067,-0.4003702301955598,-0.2518622539928846,-0.3398266283839968,0.013384,0.1,0.023201
216,0.9228528360686279,-2.717144598602924,-1.4215653415503167,-0.5934602655367944,-0.2871720646796915,-0.4011414328550884,-0.2523699872036391,-0.34043253456292416,0.01333,0.1,0.02297
217,0.9168893240619347,-2.7229945743378536,-1.4246506719773189,-0.5947674967887744,-0.2877790763599155,-0.40201220773333474,-0.2529208777891954,-0.3412892324558383,0.013277,0.1,0.022741
218,0.9227089627391742,-2.728399640531527,-1.4274068539461515,-0.5959509677280491,-0.28828647348846687,-0.402816968440242,-0.25341124544777105,-0.34189264570892375,0.013224,0.1,0.022514
219,0.9237402317434653,-2.7335043160083248,-1.4301111268355984,-0.5970845557699587,-0.28879859769376137,-0.40357347386220455,-0.25385287353173386,-0.3426016731885028,0.013172,0.1,0.02229
220,0.9294718392935387,-2.7383707667541426,-1.4325857757173008,-0.5981116973371752,-0.2892655516035481,-0.40430318260653153,-0.2542989888608577,-0.34328311958576707,0.01312,0.1,0.022067
221,0.9277436259195808,-2.7433102885115774,-1.4351298295061183,-0.5991863379736523,-0.28975931676285266,-0.40502187444200444,-0.2547628571765968,-0.3438129525804447,0.013068,0.1,0.021847
222,0.9212220828955842,-2.748704703892077,-1.4378890225954748,-0.6003309177066491,-0.2903092619741629,-0.4057895562761457,-0.25528252804436496,-0.34436431013865315,0.013017,0.1,0.02163
223,0.9202113202418971,-2.7539971299496133,-1.4406380628349893,-0.6015025890532063,-0.2908225439515066,-0.4065768667024052,-0.25577506453322446,-0.3452122278489344,0.012966,0.1,0.021414
224,0.9287618083670716,-2.758788678750778,-1.4430918747870323,-0.6025424499805166,-0.29129021839918134,-0.4072828965234736,-0.25624640729286124,-0.34563403447992047,0.012916,0.1,0.0212
225,0.9252720595667262,-2.7636893997774705,-1.4456178398459996,-0.6036172584832418,-0.2917450335002026,-0.40802520150929156,-0.25666803463630106,-0.346421840792347,0.012866,0.1,0.020989
226,0.9259246878708361,-2.768582354183872,-1.4481663325743055,-0.6046964969095119,-0.29222732843419424,-0.40875662336616514,-0.25709881022025427,-0.34721082969976746,0.012816,0.1,0.02078
227,0.9233051350297523,-2.7736478283635124,-1.4507379905865991,-0.6057871887877181,-0.2927195348545469,-0.409489947386854,-0.2575957397273558,-0.34783450188313453,0.012767,0.1,0.020573
228,0.9262060679899149,-2.7785385592145255,-1.4532421491890355,-0.6068204639284621,-0.29321697285536186,-0.4101957449531898,-0.2580193216754336,-0.34845474350548,0.012718,0.1,0.020368
229,0.928345626975764,-2.783174384188182,-1.4556133500163262,-0.6077871524856493,-0.29368856779244434,-0.4108619537509356,-0.25847596231229775,-0.3488323124250463,0.012669,0.1,0.020165
230,0.9217468895735474,-2.788385909540496,-1.458317240481795,-0.6089416193629722,-0.2942078244489501,-0.411672368269765,-0.2589405128267015,-0.34957686021935025,0.012621,0.1,0.019964
231,0.9232182590519857,-2.7934286655372107,-1.4609148130348388,-0.6100609986822241,-0.29467418602950896,-0.41242357358189485,-0.2593833421045672,-0.35034931836272254,0.012574,0.1,0.019765
232,0.9228970010859577,-2.798549025573138,-1.4635604709070387,-0.6112008725904045,-0.2951607107503641,-0.41320567377267436,-0.25983389433487114,-0.35117973210240433,0.012526,0.1,0.019567
233,0.9230318650421743,-2.803687020918489,-1.466249709375715,-0.6123292016881347,-0.2957122920782182,-0.41395275370013673,-0.26031486424717604,-0.35183876815532783,0.012479,0.1,0.019372
234,0.9256533189276791,-2.808375312120846,-1.468669213711301,-0.6133543734086295,-0.29618481574179256,-0.41467397972912734,-0.26078921175793646,-0.35244539176651946,0.012432,0.1,0.019179
235,0.9285932617850835,-2.8129618794909885,-1.4710386125644102,-0.6143384831825447,-0.2966523035631086,-0.4153446173393017,-0.26120586927327605,-0.3529781179497848,0.012386,0.1,0.018988
236,0.920863309352518,-2.817990828986588,-1.4736774046593082,-0.6154524935228797,-0.2971626712413376,-0.4161239053260911,-0.26167686344973495,-0.353728240629124,0.01234,0.1,0.018799
237,0.9275662111295737,-2.8225584968997457,-1.4760128172408982,-0.6164203300860702,-0.29761756074060974,-0.41676990598377156,-0.26211132255917147,-0.35422021877673704,0.012294,0.1,0.018611
238,0.9269163411019803,-2.827171894863925,-1.4784028065859136,-0.6174149547852744,-0.29809049055457215,-0.4174054222770472,-0.26252619874101835,-0.3547077145390841,0.012249,0.1,0.018426
239,0.9238981292460091,-2.8319921795833887,-1.4809519294176723,-0.6184861720530672,-0.2985995135514429,-0.41812292454573785,-0.2629581172153228,-0.35542912796705034,0.012204,0.1,0.018242
240,0.9266078184110971,-2.836632218973541,-1.4833564403162227,-0.6194994739232864,-0.2990734146130868,-0.41879461585436245,-0.26337255103079577,-0.35614393690475904,0.012159,0.1,0.01806
241,0.9294769807908091,-2.8410688146698653,-1.485644536859723,-0.6204484557086777,-0.2995072584240763,-0.419392399753129,-0.26376782538639837,-0.35671071552507255,0.012115,0.1,0.01788
242,0.9270374543343918,-2.845626978916527,-1.4879811563816963,-0.6214054505241062,-0.29997060148039967,-0.4200397088946048,-0.26417937907005695,-0.35725407103595824,0.012071,0.1,0.017702
243,0.9232121724429416,-2.8503366122321805,-1.4904175884684479,-0.6224450393353156,-0.3004470660584133,-0.4207436620834063,-0.2646162771490957,-0.3578399569643284,0.012027,0.1,0.017526
244,0.9237729363595006,-2.855144654695388,-1.492933091231893,-0.6234908167197519,-0.30094658789281264,-0.4214220340919888,-0.2650432394883664,-0.3584727932497619,0.011984,0.1,0.017351
245,0.9257122615252265,-2.859807863130565,-1.4953165878140195,-0.6245083226414762,-0.3014063928674613,-0.42210732894086156,-0.2654506940750648,-0.3591052822621225,0.011941,0.1,0.017178
246,0.9303995799244542,-2.8640701094394956,-1.4974281644011627,-0.6254025582953315,-0.3017856917877219,-0.4227145878188705,-0.26581720110896456,-0.3597079146010792,0.011898,0.1,0.017007
247,0.9253181795255468,-2.868691917835734,-1.4997747438900648,-0.6263665881571431,-0.30226177578811897,-0.423370781943375,-0.2662668549679664,-0.3602902306667213,0.011856,0.1,0.016837
248,0.9215076481027634,-2.8733936808745724,-1.5022149863826053,-0.627409009176727,-0.30271852579772346,-0.42407676749215206,-0.2666870092438962,-0.36099103633345964,0.011814,0.1,0.016669
249,0.9174480603052032,-2.8784864186997425,-1.5048143208764453,-0.6285201586844246,-0.3032080235738061,-0.42486141497683577,-0.2671386732702101,-0.3617668015050094,0.011772,0.1,0.016503
250,0.9258666846261344,-2.883103084178615,-1.5071821476355725,-0.6295310668717279,-0.3036450481208418,-0.4255497147626769,-0.26752598027352714,-0.3626317530418005,0.01173,0.1,0.016339
251,0.9280523621716875,-2.8875195429373433,-1.5094162417146444,-0.6304273142865335,-0.3040894833678291,-0.42613527476532165,-0.2679161160291022,-0.36310828805801193,0.011689,0.1,0.016176
252,0.9252553621880067,-2.892067648210283,-1.5117616008510828,-0.6314115143261293,-0.30453195688972506,-0.42678569886502077,-0.2683287039262011,-0.36360791335873055,0.011648,0.1,0.016014
253,0.9233234421364985,-2.8966605051431813,-1.5141579823670952,-0.6324088498807084,-0.3050114323376018,-0.42746525713196976,-0.268757970869409,-0.36414471660311487,0.011607,0.1,0.015855
254,0.9221002402562734,-2.901395985970544,-1.5165758987517588,-0.6334490170630659,-0.30547891024294993,-0.42818855312460075,-0.26918989889292755,-0.36490858614786215,0.011567,0.1,0.015697
255,0.9226561590769282,-2.906124951415011,-1.5190405954728656,-0.6345062616995508,-0.30594800349152523,-0.42888130385441464,-0.26962015185557997,-0.3655150722696883,0.011527,0.1,0.01554
256,0.9286711381975418,-2.910215926395384,-1.5211196303268597,-0.6353730169176973,-0.306341472110897,-0.4294892293741783,-0.26998389633905606,-0.366119782061827,0.011487,0.1,0.015385
257,0.9309066397034041,-2.9142393434192853,-1.523214687931024,-0.6362588676558438,-0.30674699894234453,-0.4300747333737962,-0.27033995540155825,-0.366683992392348,0.011447,0.1,0.015232
258,0.919303056651729,-2.9190393284503178,-1.5257202470616609,-0.6373008649476855,-0.30724742579458353,-0.4308067273191696,-0.27077884724669915,-0.36728246473887954,0.011408,0.1,0.01508
259,0.9173438549361987,-2.923888168413006,-1.5282392015398527,-0.6383939585802468,-0.3077171263292369,-0.43156787848975997,-0.271182126809245,-0.36812013512191016,0.011369,0.1,0.01493
260,0.9233804229708267,-2.928459871553487,-1.53063156390698,-0.6394019851017945,-0.3081959820854998,-0.4322757205028669,-0.2716267074997864,-0.36878090186364837,0.01133,0.1,0.014781
261,0.9235677256413665,-2.9330546342679678,-1.53303876502196,-0.6404396869514052,-0.30864504198952075,-0.4329903326045632,-0.27205516199086843,-0.36947837781596077,0.011292,0.1,0.014634
262,0.9223637495583114,-2.9375399590356146,-1.5353755649135636,-0.6414572035789033,-0.3090482553348936,-0.43368260532693087,-0.2724265429183904,-0.37015482161506336,0.011253,0.1,0.014488
263,0.9241714971355179,-2.9420370129145312,-1.537721420830486,-0.6424766866945082,-0.3094895211145768,-0.434344782316127,-0.27282515433244275,-0.3707767849299855,0.011215,0.1,0.014343
264,0.9240376014716555,-2.9464243958146743,-1.5399400558465113,-0.6434151190116015,-0.30990322601367815,-0.43498689563288806,-0.27321458723377157,-0.37129884911931116,0.011178,0.1,0.0142
265,0.927193056374821,-2.9506312774093346,-1.5420531665683777,-0.6443192852230752,-0.3102860957134694,-0.4356141229605911,-0.2735700108120599,-0.3718452248098965,0.01114,0.1,0.014059
266,0.9291975381902646,-2.954551456517713,-1.5440829847899553,-0.6451596070700434,-0.31068404417842405,-0.43618548716708067,-0.2739420708620255,-0.37234737656014305,0.011103,0.1,0.013918
267,0.9222571481400548,-2.959063131976187,-1.5464149227663462,-0.646129759072343,-0.3111301863617673,-0.43685399474514386,-0.27434108048825406,-0.37292863605745313,0.011066,0.1,0.01378
268,0.9203778903916502,-2.9637069159737526,-1.5488162539130228,-0.64716287765905,-0.31158409507798285,-0.4375392582305515,-0.2747766806688764,-0.3736550423430791,0.011029,0.1,0.013642
269,0.9220285100698379,-2.9682176086478127,-1.5511314506831722,-0.6481278225788523,-0.3120442600490352,-0.4382169436012581,-0.27519859934697416,-0.3742016486931757,0.010993,0.1,0.013506
270,0.9250717558789465,-2.972494404079711,-1.55332134837873,-0.649081347602658,-0.3124321871751172,-0.4388806987641529,-0.2755723903134897,-0.3748715720823584,0.010956,0.1,0.013372
271,0.9196903806437531,-2.9770338835921093,-1.5556983841104632,-0.6500769582776659,-0.3128933481014543,-0.4395171289460601,-0.27602773726268764,-0.37540559846673377,0.01092,0.1,0.013238
272,0.9229692349210633,-2.981379171292873,-1.557941887720422,-0.6510582119893564,-0.31330595396407024,-0.4401949886848029,-0.27643193507344244,-0.3760489979434194,0.010885,0.1,0.013106
273,0.9282767482753956,-2.985380513943341,-1.5599799026218781,-0.6519040263390078,-0.3137173074582276,-0.44078434487514523,-0.27679417051560845,-0.3765051287046278,0.010849,0.1,0.012976
274,0.9228426911170132,-2.9896484698046475,-1.5621912877700523,-0.6528220010591236,-0.3141498872278826,-0.44139935299514027,-0.27720323831367044,-0.37706282438404326,0.010814,0.1,0.012846
275,0.9201887394421775,-2.9940453001977874,-1.5644991294127595,-0.6538123101997275,-0.3146047419090909,-0.4420869668749802,-0.2776156216404976,-0.377724469091434,0.010779,0.1,0.012718
276,0.9237041644950319,-2.9982694312392697,-1.5666590392403033,-0.6547016535155302,-0.31503667891179093,-0.44269685598946595,-0.27798762171875224,-0.37822374237122697,0.010744,0.1,0.012592
277,0.9238021351592937,-3.002487602354263,-1.5687935147435694,-0.6555816559433252,-0.31544746155154796,-0.44331084510728624,-0.27839406731917177,-0.3786955759881157,0.010709,0.1,0.012466
278,0.9240299912581534,-3.0066622788356785,-1.5709704603380474,-0.6565174224839181,-0.31586419674318295,-0.4439557687637889,-0.2787708962617713,-0.37931458298578863,0.010675,0.1,0.012342
279,0.9313206274245235,-3.0104600714277043,-1.5729233800323181,-0.6573153642085571,-0.31625859886758917,-0.4444865482281805,-0.27912565954874674,-0.37979544291344164,0.010641,0.1,0.012219
280,0.9263970009873981,-3.014561788031427,-1.5750169923655528,-0.6581867040384491,-0.3166565810625594,-0.4450800219600431,-0.2794791890831573,-0.38032654283708667,0.010607,0.1,0.012097
281,0.9310309956009506,-3.018347465443029,-1.5769288309110154,-0.6589595573663447,-0.3170373001921355,-0.44559683560323526,-0.27984219016233397,-0.3807285285113433,0.010573,0.1,0.011976
282,0.9237330995650561,-3.0225018207570953,-1.579084350993614,-0.659862247680894,-0.317461535639604,-0.44621621710988035,-0.2802282518668058,-0.3811678723339467,0.010539,0.1,0.011857
283,0.922791299756434,-3.026655404476374,-1.581213658672025,-0.6607884800532301,-0.31785627340938216,-0.4468638403138921,-0.28060782008284324,-0.3817828262017428,0.010506,0.1,0.011739
284,0.927646818367625,-3.0305313262661873,-1.5832434260827588,-0.6616326820433598,-0.31826825881562687,-0.4474369373709644,-0.28096535979035947,-0.3823036099171812,0.010473,0.1,0.011622
285,0.9226225436727022,-3.0346935674599433,-1.5853987642486775,-0.6625557406072595,-0.3186744532402438,-0.44805629296358185,-0.281359728539092,-0.38290304284622445,0.01044,0.1,0.011506
286,0.9281489301094187,-3.0385227805131927,-1.5873850849796005,-0.6633870150607148,-0.31905051822466474,-0.4486277993961606,-0.2816972295346091,-0.38353160686451265,0.010407,0.1,0.011391
287,0.9213008020941705,-3.042708926772919,-1.5895724367197455,-0.6642949863259067,-0.319486330173794,-0.44921744783891987,-0.28208307505587393,-0.3841153486591277,0.010375,0.1,0.011278
288,0.928549561194639,-3.046497339482147,-1.5914983413300123,-0.6651024206069596,-0.3198515196332552,-0.4497791805461602,-0.2824399975632308,-0.3845900745003319,0.010342,0.1,0.011165
289,0.9269050016784156,-3.0504369555666075,-1.5935490300363213,-0.6659679710101682,-0.32025187747585404,-0.4503493920758781,-0.282801786390158,-0.3851201880812697,0.01031,0.1,0.011054
290,0.9235078719562613,-3.0545473864618855,-1.5956343472216077,-0.6668574582310635,-0.32063752726649386,-0.45093108319814407,-0.28314972437648217,-0.38576550255946024,0.010278,0.1,0.010944
291,0.9245907172995781,-3.0585217837680045,-1.5976745356817894,-0.6677234458202927,-0.3210136288521236,-0.451519219551653,-0.2834827059022133,-0.3863420297560823,0.010247,0.1,0.010835
292,0.927611098958421,-3.062293585725178,-1.5995910245692355,-0.6685230512645756,-0.32138343781759304,-0.45206053618110087,-0.28384131446038613,-0.3867719990658118,0.010215,0.1,0.010727
293,0.9198153302555042,-3.0665201716230928,-1.6017756777228302,-0.6694252608035556,-0.32180789183621233,-0.45267920746309487,-0.2842362983330391,-0.3872750890218887,0.010184,0.1,0.01062
