seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
51,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224,0.0342
51,7,5,5,321,340,2,4,212,53,3198,2986,2987,13,8,21,6,8,14,0.0314,0.0393
51,8,5,5,307,313,2,7,187,51,3114,2927,2931,9,9,18,6,4,10,0.0355,0.042
51,9,5,5,310,329,2,4,153,125,3464,3311,3301,13,11,24,9,0,9,0.041,0.0515
51,10,5,5,310,329,2,12,174,95,3342,3168,3173,10,16,26,11,11,22,0.0397,0.0569
51,11,5,5,292,308,2,12,163,51,3008,2845,2850,10,11,21,8,0,8,0.043,0.0565
51,12,5,5,291,299,2,8,54,32,2346,2292,2291,7,6,13,14,20,34,0.0331,0.0529
51,13,5,5,262,276,2,4,25,19,1690,1665,1662,6,9,15,8,4,12,0.0304,0.0595
51,14,5,5,298,329,2,11,169,92,3106,2937,2938,6,12,18,8,12,20,0.0277,0.0608
51,15,5,5,302,303,2,7,147,66,3038,2891,2892,8,12,20,7,0,7,0.0293,0.068
51,16,5,5,299,323,2,4,175,51,3212,3037,3036,18,11,29,8,11,19,0.0423,0.0766
51,17,5,5,302,323,2,11,164,54,3468,3304,3299,17,8,25,9,11,20,0.0528,0.0727
51,18,5,5,318,325,2,6,122,83,2942,2820,2825,16,9,25,19,11,30,0.0486,0.0761
51,19,5,5,322,342,2,6,66,35,2260,2194,2195,6,3,9,11,0,11,0.0423,0.0728
51,20,5,5,259,276,2,11,36,64,1708,1672,1669,7,13,20,12,12,24,0.0357,0.0753
51,21,5,5,337,337,2,7,161,74,2980,2819,2817,17,14,31,9,7,16,0.0462,0.0845
51,22,5,5,302,327,2,5,164,78,3042,2878,2881,12,9,21,7,4,11,0.0529,0.0899
51,23,5,5,290,289,2,4,150,53,3154,3004,3005,12,9,21,16,11,27,0.0472,0.0957
51,24,5,5,278,302,2,6,130,86,3444,3314,3312,15,8,23,16,5,21,0.0459,0.0984
51,25,5,5,298,313,2,9,148,61,3078,2930,2933,14,10,24,16,0,16,0.0438,0.1009
51,26,5,5,312,311,2,6,93,28,2256,2163,2164,13,9,22,16,12,28,0.0395,0.1041
51,27,5,5,242,268,2,13,51,24,1724,1673,1670,6,7,13,11,9,20,0.0331,0.0967
