seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_demand_weighted_depot_backlog,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance
42,0,6,0,S0,False,0,0,0,0,0,0,0,0,0,[],3.0,S54,6.35,0,0,0,0.0,-4.001363,,,-4.001363,False,False,,,,,,,,0.123703,0.078213,,,0.719841,,,,0.109305,,,,,,,,,,,
42,0,6,9,S54,False,0,0,0,0,13,0,0,0,0,"['B610', 'B611', 'B612', 'B613', 'B614', 'B615', 'B616', 'B617', 'B618', 'B404', 'B575', 'B403', 'B758']",9.5,S51,6.18,13,0,13,0.0,-4.219492,,,-4.219492,False,False,,,,,,,,0.127786,0.089363,,,0.777778,,,,0.101638,,,,,,,,,,,
42,0,6,25,S51,False,13,0,13,6,0,0,0,0,0,"['B610', 'B611', 'B612', 'B613', 'B614', 'B615']",6.0,S12,2.02,7,0,7,0.0,-4.47571,,,-4.47571,False,False,,,,,,,,0.151348,0.111522,,,0.867677,,,,0.059021,,,,,,,,,,,
42,0,6,33,S12,False,7,0,7,7,0,0,0,0,0,"['B616', 'B617', 'B618', 'B404', 'B575', 'B403', 'B758']",6.5,S16,5.59,0,0,0,0.0,-4.668902,,,-4.668902,False,False,,,,,,,,0.164565,0.109151,,,0.911111,,,,0.05913,,,,,,,,,,,
42,0,6,45,S16,False,0,0,0,0,8,0,0,0,0,"['B159', 'B160', 'B161', 'B162', 'B163', 'B164', 'B165', 'B112']",7.0,S65,7.14,8,0,8,0.0,-4.546537,,,-4.546537,False,False,,,,,,,,0.164718,0.117247,,,0.869281,,,,0.054733,,,,,,,,,,,
42,0,6,59,S65,False,8,0,8,8,0,0,0,0,0,"['B159', 'B160', 'B161', 'B162', 'B163', 'B164', 'B165', 'B112']",7.0,S39,5.08,0,0,0,0.0,-5.124572,,,-5.124572,False,False,,,,,,,,0.183177,0.126073,,,1.0,,,,0.057793,,,,,,,,,,,
42,0,7,11,S39,False,0,0,0,0,20,0,0,0,0,"['B430', 'B431', 'B432', 'B433', 'B434', 'B435', 'B436', 'B437', 'B438', 'B439', 'B440', 'B441', 'B442', 'B443', 'B444', 'B445', 'B446', 'B447', 'B210', 'B653']",13.0,S61,3.98,20,0,20,0.0,-4.679212,,,-4.679212,False,False,,,,,,,,0.123568,0.119665,,,0.817308,,,,0.133966,,,,,,,,,,,
42,0,7,28,S61,False,20,0,20,10,0,0,0,0,0,"['B430', 'B431', 'B432', 'B433', 'B434', 'B435', 'B436', 'B437', 'B438', 'B439']",8.0,S51,6.56,10,0,10,0.0,-4.529879,,,-4.529879,False,False,,,,,,,,0.121336,0.137266,,,0.765909,,,,0.124297,,,,,,,,,,,
42,0,7,42,S51,False,10,0,10,5,0,0,0,0,0,"['B440', 'B441', 'B442', 'B443', 'B444']",5.5,S42,9.5,5,0,5,0.0,-4.823866,,,-4.823866,False,False,,,,,,,,0.126492,0.137063,,,0.837762,,,,0.130101,,,,,,,,,,,
42,0,7,57,S42,False,5,0,5,5,0,0,0,0,0,"['B445', 'B446', 'B447', 'B210', 'B653']",5.5,S46,7.22,0,0,0,0.0,-4.978163,,,-4.978163,False,False,,,,,,,,0.131656,0.137518,,,0.866346,,,,0.135677,,,,,,,,,,,
