Seed,time,vehicle_id,station_id,action_next_station,action_pickups,action_deliveries,expected_value_V,td_error,squared_starvation_penalty,squared_congestion_penalty,starvation_gravity,congestion_gravity,imbalance_weighted_distance,starvation_severity_max,time_of_day_fraction,multi_horizon_starvation_risk
9000,5043.986371122084,V0,S1,S56,0,0,-233.45191302297468,0.0,0.25089940833491636,0.16708524534256358,0.0,0.02816102154695433,0.14297099981374173,1.0,0.5,0.3078896728672226
9000,5049.45939697795,V0,S56,S32,0,0,-232.15882339409734,0.0,0.25345844901586534,0.15324457119376536,0.0,0.03925326654278572,0.0626768823116869,1.0,0.5,0.31173829377806284
9000,5054.0405973538955,V0,S32,S55,0,0,-231.15711530001477,0.0,0.24604600517847589,0.1599305819972373,0.007337412919548548,0.025584513734147985,0.051976437087768,1.0,0.5,0.3072482360487492
9000,5058.212988980213,V0,S55,S51,1,0,-232.46335194367734,0.0,0.25375748484370025,0.15092848744104187,0.018768089828779193,0.02074885098218648,0.10642074938819905,1.0,0.5,0.30468248877485565
9000,5067.1965067253805,V0,S51,S37,11,0,-231.0485134394326,0.0,0.25012727266542434,0.1369231731445736,0.01691037423592582,0.07290515326933371,0.11301029769472219,1.0,0.5,0.3072482360487492
9000,5080.369538932829,V0,S37,S61,8,0,-225.13552899660178,0.0,0.2336742001791225,0.11923275822889723,0.0,0.06067800276291317,0.055012714738892556,1.0,0.5,0.30468248877485565
9000,5089.407539882725,V0,S61,S15,0,8,-222.71130916372022,0.0,0.21503252915313456,0.12123477159181847,0.059114153324352485,0.008319464788129772,0.048982706404520224,1.0,0.5,0.28800513149454776
9000,5099.734766113992,V0,S15,S66,0,12,-222.22253570725366,0.0,0.2146290533001799,0.12606737104406213,0.028913830988581937,0.022758535823784704,0.15461655394402818,1.0,0.5,0.281590763309814
9000,5111.9335094650505,V0,S66,S61,0,0,-229.36200822871265,0.0,0.23480491639963427,0.13385375059277352,0.005184126631243496,0.06612183178239288,0.05588425389857794,1.0,0.5416666666666666,0.3008338678640154
9000,5116.061122044617,V0,S61,S32,2,0,-233.51279494592876,0.0,0.248567528757421,0.14227810332695562,0.0,0.041162275647856274,0.06723369871908452,1.0,0.5416666666666666,0.3110968569595895
9000,5125.476173204252,V0,S32,S54,0,2,-235.52863415100597,0.0,0.2550720122982833,0.13917187341720194,0.0,0.066836090462326,0.10573952383216159,1.0,0.5416666666666666,0.3168697883258499
9000,5131.524859583153,V0,S54,S32,0,0,-239.29372299933726,0.0,0.27187111787035667,0.14415765014436677,0.0,0.04947009158956532,0.06810436461202865,1.0,0.5416666666666666,0.3258499037844772
9000,5136.573545962054,V0,S32,S55,0,0,-240.13797402150016,0.0,0.27743271448395507,0.14526703898496673,0.0,0.04158364162203708,0.052034426024549316,1.0,0.5416666666666666,0.3264913406029506
9000,5140.745937588371,V0,S55,S1,0,0,-242.0004688011609,0.0,0.2788335185757507,0.14916973326128616,0.0,0.03033119596747617,0.10776773985322066,1.0,0.5416666666666666,0.33098139833226425
9000,5146.968481781051,V0,S1,S55,0,0,-245.02354807837276,0.0,0.2865086215769043,0.15756003364066581,0.013323155841608997,0.03842535181166849,0.055090998260853334,1.0,0.5416666666666666,0.3399615137908916
9000,5153.1910259737315,V0,S55,S52,3,0,-245.59753315034294,0.0,0.2898375098788986,0.15086197730556722,0.0,0.0887332356104828,0.12965540207684012,1.0,0.5416666666666666,0.34188582424631175
9000,5161.591110545773,V0,S52,S4,0,2,-251.43516312464246,0.0,0.3005761124065768,0.15066197178317367,0.0027137054463959942,0.061172030171026834,0.13917219473635606,1.0,0.5833333333333334,0.34830019243104554
9000,5167.022201465918,V0,S4,S61,0,1,-250.35281597142182,0.0,0.2992419166763395,0.15831029951234407,0.0,0.08880344657427017,0.06302045327952965,1.0,0.5833333333333334,0.3450930083386786
9000,5171.895420532531,V0,S61,S18,0,0,-248.08518946571468,0.0,0.2867263190963226,0.16131789420752035,0.0,0.08938144761991848,0.08557782925868772,1.0,0.5833333333333334,0.33867864015394483
9000,5176.334787057138,V0,S18,S41,0,0,-254.1026317003013,0.0,0.30986018500807927,0.14482954500684686,0.03975461396813453,0.012677311869117374,0.07134269217999871,1.0,0.5833333333333334,0.3553559974342527
9000,5181.659868956081,V0,S41,S58,15,0,-251.81891744330002,0.0,0.30488889184811824,0.1565657414142566,0.0,0.073132234446091,0.08005677169298886,1.0,0.5833333333333334,0.34894162924951894
9000,5196.074768272735,V0,S58,S29,4,0,-251.1381018467854,0.0,0.2991688958134982,0.166390143566148,0.0,0.0399023244251176,0.14477199081467265,1.0,0.5833333333333334,0.33803720333547144
9000,5207.9700853719905,V0,S29,S26,0,15,-249.48898638440184,0.0,0.28428958762966383,0.17405180019213493,0.054208831758158764,0.003864823377565084,0.2058495204889991,1.0,0.5833333333333334,0.31430404105195636
9000,5223.486375859292,V0,S26,S27,0,4,-249.88062187343348,0.0,0.28049984585374904,0.1826572270806744,0.0,0.06187501530328973,0.09310637800793242,1.0,0.625,0.32200128287363694
9000,5232.278051321805,V0,S27,S15,0,0,-248.75416088878677,0.0,0.2806283503016089,0.17425582355431066,0.0,0.07113816475070682,0.052699529228204284,1.0,0.625,0.32264271969211034
9000,5236.601862888683,V0,S15,S61,0,0,-250.5531420552082,0.0,0.2871308423861305,0.1718756003403242,0.0,0.09749825016524105,0.05621047883652923,1.0,0.625,0.3296985246953175
9000,5242.92908911995,V0,S61,S16,2,0,-252.6158300646637,0.0,0.29468745388129386,0.1619566722011924,0.009301724686875196,0.049165755513298985,0.12511509805252494,1.0,0.625,0.33290570878768444
9000,5249.937738616636,V0,S16,S53,6,0,-251.17963808753328,0.0,0.289025193897482,0.15468823434981357,0.0,0.04902801112635578,0.11599241441358082,1.0,0.625,0.3373957665169981
9000,5257.666447727034,V0,S53,S44,1,0,-246.2034749827426,0.0,0.26714746801741895,0.15462142401042744,0.0,0.06186890535534498,0.12851062274693933,1.0,0.625,0.32456703014753047
9000,5262.892224243983,V0,S44,S50,0,9,-242.34388521469256,0.0,0.2521764268707811,0.15319445670565485,0.01805436618300727,0.038532652540523564,0.1768506668686969,1.0,0.625,0.3033996151379089
9000,5276.972924512661,V0,S50,S32,0,0,-249.81454626807883,0.0,0.2784667051423872,0.17303764959323442,0.0,0.06959210298999371,0.07010576124072329,1.0,0.625,0.33226427196921104
9000,5284.435473397568,V0,S32,S55,0,0,-253.5327341828345,0.0,0.2759139509248838,0.17897029663676867,0.0,0.06016216172802181,0.058683961158922736,1.0,0.6666666666666666,0.3373957665169981
9000,5288.607865023885,V0,S55,S1,0,0,-254.1485375126022,0.0,0.2778323731984823,0.17722744609912447,0.0,0.03668791239192995,0.12142452277070705,1.0,0.6666666666666666,0.33483001924310457
9000,5294.830409216565,V0,S1,S56,0,0,-253.8051478588694,0.0,0.27459028788189666,0.18253634588494683,0.0,0.06151628962695963,0.15226213607207395,1.0,0.6666666666666666,0.3296985246953175
9000,5300.303435072431,V0,S56,S55,0,0,-252.06596634199073,0.0,0.2743723780228219,0.1756833121526191,0.0,0.07260420593914303,0.05804824959513519,1.0,0.6666666666666666,0.3303399615137909
9000,5304.33642584607,V0,S55,S32,0,0,-256.79336849124917,0.0,0.2920634819549882,0.17638348957424502,0.0,0.08161269868715836,0.07305389931528702,1.0,0.6666666666666666,0.3431686978832585
9000,5308.508817472387,V0,S32,S55,0,0,-256.196740340858,0.0,0.28972237648100513,0.18375266273495258,0.0,0.06995149869920984,0.05949542613776499,1.0,0.6666666666666666,0.33803720333547144
9000,5312.681209098704,V0,S55,S54,0,0,-256.84038827705257,0.0,0.2893502890875809,0.1832433331562174,0.0,0.11091015479901527,0.1309034245940892,1.0,0.6666666666666666,0.3367543296985247
9000,5316.6289284712375,V0,S54,S61,0,0,-256.2935238490815,0.0,0.29133165449649273,0.17073819509563115,0.01684533109295885,0.08711161123831827,0.062107481587626086,1.0,0.6666666666666666,0.3393200769724182
9000,5324.462072014064,V0,S61,S60,6,0,-256.9713151565769,0.0,0.28989102824558294,0.15850244069423078,0.020141386099260788,0.03134841571488244,0.14901937548764319,1.0,0.6666666666666666,0.3444515715202053
9000,5332.077241221228,V0,S60,S61,14,0,-261.9552621167072,0.0,0.31070923149264085,0.1784722389725953,0.0,0.15563070077031302,0.061188744470778475,1.0,0.6666666666666666,0.3598460551635664
9000,5343.692410428393,V0,S61,S27,0,0,-259.09718498637125,0.0,0.28724214796704656,0.17227757982681915,0.01144438382885835,0.061513599032969664,0.10574317696228695,1.0,0.7083333333333334,0.33867864015394483
9000,5348.970011050713,V0,S27,S15,0,13,-256.37854424688607,0.0,0.27621255139101486,0.17741887063744113,0.035887123831068894,0.0,0.06285245815025456,1.0,0.7083333333333334,0.32392559332905707
9000,5359.793822617591,V0,S15,S54,0,7,-248.1334138007226,0.0,0.24431569306209008,0.1799794132931791,0.002059527161281085,0.05327840045991591,0.12204973572790233,1.0,0.7083333333333334,0.3033996151379089
9000,5370.189547170715,V0,S54,S61,0,0,-254.32763545539436,0.0,0.269426065496893,0.17987047652641017,0.0,0.07932769657219502,0.06028057165781616,1.0,0.7083333333333334,0.327132777421424
9000,5378.022690713541,V0,S61,S41,1,0,-254.68199365665598,0.0,0.26684976525866305,0.17441006055140534,0.01588204811169425,0.015304442732405336,0.06077254074024872,1.0,0.7083333333333334,0.33098139833226425
9000,5383.7622299444665,V0,S41,S61,13,0,-253.619232953124,0.0,0.2683248360894043,0.16962531121206992,0.0,0.1046271156597472,0.05975319163131896,1.0,0.7083333333333334,0.3296985246953175
9000,5395.501769175392,V0,S61,S50,1,0,-249.39125491716237,0.0,0.24497545733109446,0.1713651290795791,0.0,0.019318499616043604,0.18981323717796994,1.0,0.7083333333333334,0.31173829377806284
9000,5405.801069464518,V0,S50,S26,0,15,-245.97404448364958,0.0,0.22075234365801086,0.16878648847401098,0.02500644301876883,0.005155748650662735,0.20233566019614002,1.0,0.75,0.2835150737652341
9000,5421.123086095409,V0,S26,S27,0,0,-249.3274663482799,0.0,0.23823662255543532,0.176418941680017,0.0,0.027552145479445823,0.09999859011040199,1.0,0.75,0.3014753046824888
9000,5427.914761557922,V0,S27,S61,0,0,-246.7853758549254,0.0,0.23108729134798303,0.1781920757996503,0.0,0.0574339256891058,0.05710904333869191,1.0,0.75,0.2937780628608082
9000,5433.1923621802425,V0,S61,S58,0,0,-248.87108884467116,0.0,0.2366244938113673,0.17741154817334717,0.0,0.029301483715607618,0.07751880150177207,1.0,0.75,0.3014753046824888
9000,5438.778216618632,V0,S58,S61,0,0,-249.55305657020025,0.0,0.23889024608952722,0.18128369799836078,0.0,0.06478543541919309,0.05743498688198189,1.0,0.75,0.3033996151379089
9000,5444.364071057021,V0,S61,S52,0,0,-250.50335117694266,0.0,0.24128182548150154,0.17831935465912097,0.006239169186141451,0.028209910542260026,0.10706903715429597,1.0,0.75,0.3027581783194355
9000,5449.3648025499115,V0,S52,S63,4,0,-251.00574279736156,0.0,0.24622562800219125,0.16874909741314276,0.008598980730230597,0.0429044748839232,0.10787737954732406,1.0,0.75,0.30596536241180244
9000,5455.6228233906795,V0,S63,S45,8,0,-245.53356509258748,0.0,0.23120839952491598,0.14200203007669523,0.005270955762151313,0.056935947156011385,0.1396383368315387,1.0,0.75,0.29762668377164847
9000,5463.786933828987,V0,S45,S32,7,0,-246.82135176454557,0.0,0.22706315764153537,0.1495897611068627,0.0,0.056233520978657886,0.06512998447489576,1.0,0.7916666666666666,0.2931366260423348
9000,5472.553657770434,V0,S32,S24,0,11,-241.84671477776405,0.0,0.20253753565024543,0.14769334361920852,0.03484401403367529,0.004013393657180692,0.18137787572250982,1.0,0.7916666666666666,0.26298909557408595
9000,5491.441562772364,V0,S24,S6,0,8,-239.7185032784404,0.0,0.18995059619495594,0.15037845880244263,0.010444481661740978,0.022897236892776097,0.23561396958237552,1.0,0.7916666666666666,0.26298909557408595
9000,5501.811792945412,V0,S6,S65,0,0,-240.66752686014144,0.0,0.20155558881561197,0.14661531059159674,0.0,0.1098377272891224,0.1225414076596604,1.0,0.7916666666666666,0.27325208466966006
9000,5511.0847798815985,V0,S65,S44,0,0,-244.33881064906183,0.0,0.21838748547391745,0.15232130758872314,0.0,0.07265126593213918,0.11231813559000066,1.0,0.7916666666666666,0.2783835792174471
9000,6181.019276924688,V0,S44,S63,0,0,-225.74891226816055,0.0,0.27699253004644325,0.17678623438648977,0.005965621357326148,0.1441969698455339,0.12622486811008965,1.0,0.2916666666666667,0.32841565105837073
9000,6184.486711323362,V0,S63,S55,2,0,-224.67382615791453,0.0,0.272810711308706,0.1823617120278687,0.0,0.1580521163236556,0.06382644953898689,1.0,0.2916666666666667,0.3296985246953175
9000,6192.129929045324,V0,S55,S39,0,2,-226.19778130344736,0.0,0.2729534644620958,0.17005072566692248,0.04983468284910557,0.0,0.08365151878756366,1.0,0.2916666666666667,0.3303399615137909
9000,6204.694270709631,V0,S39,S5,17,0,-224.84980154199863,0.0,0.2753808502639662,0.16672620372929423,0.0,0.045605208155304076,0.10984379254020685,1.0,0.2916666666666667,0.3335471456061578
9000,6225.853260694342,V0,S5,S62,3,0,-224.72648382866188,0.0,0.2708884345700178,0.18611624987704958,0.002482657561302032,0.23080921919576805,0.1510505871339576,1.0,0.2916666666666667,0.3207184092366902
9000,6242.099563278063,V0,S62,S15,0,11,-225.3581044359353,0.0,0.26172740507980086,0.18848318400651565,0.05400210731733605,0.005254128703677058,0.0579915095078199,1.0,0.3333333333333333,0.3033996151379089
9000,6253.388805732697,V0,S15,S34,0,9,-222.28002041990098,0.0,0.24998808785252308,0.18216693722598526,0.03221053298255217,0.061744790077635704,0.14492151348716056,1.0,0.3333333333333333,0.29698524695317513
9000,6262.39178128902,V0,S34,S55,0,0,-225.67559438742094,0.0,0.26109100731941154,0.1924147141372347,0.0,0.1367295199181437,0.058204490832889255,1.0,0.3333333333333333,0.32200128287363694
9000,6269.018811889921,V0,S55,S51,0,0,-228.08284532720018,0.0,0.2663203237249898,0.19097351671076315,0.0,0.058485592523848474,0.12512278323278897,1.0,0.3333333333333333,0.32841565105837073
9000,6277.502329635089,V0,S51,S38,0,0,-227.19637560293245,0.0,0.261005299763464,0.1875986157589599,0.024480909218196158,0.03494606910818818,0.05202003399466852,1.0,0.3333333333333333,0.3290570878768441
9000,6285.976724632933,V0,S38,S18,9,0,-226.3816399353243,0.0,0.2607234973627974,0.18648337180148555,0.0,0.10870034417236517,0.09054302003052614,1.0,0.3333333333333333,0.32841565105837073
9000,6295.147683159544,V0,S18,S58,8,0,-227.2263993460752,0.0,0.26024606868713807,0.18671515343891396,0.015491502640345456,0.06142071098860166,0.08059162973477488,1.0,0.3333333333333333,0.33098139833226425
9000,6303.741539494018,V0,S58,S65,3,0,-226.4190253354495,0.0,0.2527073329440846,0.17755198689847057,0.0053909159968484,0.04896034778126658,0.13812880772546346,1.0,0.375,0.31430404105195636
9000,6314.384119113701,V0,S65,S22,0,11,-225.54067380570416,0.0,0.2391458987460085,0.18413448820455341,0.043569185578907495,0.0023745752051461816,0.1993563133850835,1.0,0.375,0.3008338678640154
9000,6324.244827180043,V0,S22,S26,0,9,-221.0362466416008,0.0,0.23003203263157726,0.17793023128657087,0.015844452795429873,0.040765058529443024,0.18935908568345344,1.0,0.375,0.2918537524053881
9000,6339.1318115991135,V0,S26,S61,0,0,-224.51712614430903,0.0,0.23956301180467332,0.19505827123902433,0.0,0.11669742306666461,0.06626629914138799,1.0,0.375,0.3130211674150096
9000,6348.168549029457,V0,S61,S58,0,0,-226.61671621723835,0.0,0.2456008057916419,0.19944863607656424,0.0,0.11140528088482296,0.0872907981859802,1.0,0.375,0.3168697883258499
9000,6353.754403467846,V0,S58,S18,0,0,-223.87830706658562,0.0,0.23730579355759815,0.19271297938137702,0.004107126329079424,0.07844412997181953,0.09190555384110162,1.0,0.375,0.30853110968569597
9000,6358.34825980232,V0,S18,S39,2,0,-224.81972879482444,0.0,0.24105641998220634,0.1928380065530958,0.0018160106840554068,0.05370356074239826,0.0867122711531972,1.0,0.375,0.31237973059653623
9000,6364.998955755835,V0,S39,S47,3,0,-226.89607051156895,0.0,0.24049076759658497,0.1911505476244685,0.0,0.06243828302599696,0.052895568727504345,1.0,0.4166666666666667,0.3104554201411161
9000,6373.021965574906,V0,S47,S26,1,0,-227.48316028852392,0.0,0.23689012893332273,0.19476952307007253,0.0,0.04930993713533609,0.19846295725997082,1.0,0.4166666666666667,0.3027581783194355
9000,6384.01025609642,V0,S26,S27,0,6,-223.25273551048957,0.0,0.23147535873980207,0.18507168306315203,0.007215229663832332,0.04146937168836717,0.0936960270056874,1.0,0.4166666666666667,0.2912123155869147
9000,6393.801931558933,V0,S27,S15,0,0,-225.61816194313522,0.0,0.24346634134791775,0.18453384181252744,0.0,0.05972933580159812,0.06048933487421315,1.0,0.4166666666666667,0.3008338678640154
9000,6398.125743125811,V0,S15,S34,0,0,-226.89135064925765,0.0,0.24522668203090586,0.1823837370082939,0.0,0.060263928354434775,0.13922253418180253,1.0,0.4166666666666667,0.3021167415009622
9000,6402.628718682135,V0,S34,S61,0,0,-224.26215005688684,0.0,0.24129915989460943,0.17510526094261672,0.0,0.09631240033455672,0.05696533638655189,1.0,0.4166666666666667,0.29955099422706866
9000,6409.779354419503,V0,S61,S31,0,0,-225.2747179134914,0.0,0.237223575555895,0.17967720829955,0.004540575345873981,0.059041406712818406,0.11976545262828639,1.0,0.4166666666666667,0.3014753046824888
9000,6413.787397050462,V0,S31,S64,2,0,-224.02915435107215,0.0,0.23552062974305013,0.16053685800660294,0.007111351119379653,0.04762633645519101,0.14803895098499617,1.0,0.4166666666666667,0.3027581783194355
9000,6419.155398212072,V0,S64,S4,6,0,-224.7783524319928,0.0,0.2417706569786631,0.1519832301220372,0.009283384057236253,0.05779944176072325,0.13275945093497418,1.0,0.4166666666666667,0.3072482360487492
9000,6426.425371560703,V0,S4,S18,9,0,-229.39214107827945,0.0,0.2498739498498654,0.15495676310941472,0.0,0.07187552482407591,0.07949457057950833,1.0,0.4583333333333333,0.31558691468890315
9000,6434.725091561595,V0,S18,S55,0,0,-225.12147546751387,0.0,0.23436372078155437,0.16151005723736914,0.006162527716817446,0.03609207686085152,0.05068538673995189,1.0,0.4583333333333333,0.29826812059012187
9000,6443.7782432012355,V0,S55,S57,0,15,-226.88286654109115,0.0,0.22868994822653804,0.15346581230354353,0.057315023761314775,0.0008967549621375486,0.16047580704141187,1.0,0.4583333333333333,0.29570237331622834
9000,6456.851743713126,V0,S57,S1,0,2,-221.84261294135317,0.0,0.20959861342044356,0.15677939683929068,0.0,0.025281530128302965,0.1101066608377104,1.0,0.4583333333333333,0.3021167415009622
9000,6461.51035112436,V0,S1,S55,0,0,-226.57199781246857,0.0,0.2313916009664386,0.15816767468670867,0.015612978942204564,0.025663348885870664,0.049933516867436786,1.0,0.4583333333333333,0.31173829377806284
9000,6467.73289531704,V0,S55,S45,4,0,-226.93849105391854,0.0,0.23268475899711968,0.16256147468999638,0.0,0.058304063190865174,0.14075567936337444,1.0,0.4583333333333333,0.30660679923027584
9000,6475.297249377594,V0,S45,S29,3,0,-227.18234721825172,0.0,0.2347168928573052,0.15753188846730953,0.0,0.02890639813856312,0.13502851834185145,1.0,0.4583333333333333,0.3098139833226427
9000,6483.886074396186,V0,S29,S50,0,7,-223.1825797179792,0.0,0.2030290964286007,0.15373965413866364,0.011073694594253867,0.024521532324837208,0.17629367586249234,1.0,0.5,0.28864656831302116
9000,6491.676809561812,V0,S50,S54,0,0,-224.7912917352704,0.0,0.20746742643174576,0.1615911339688651,0.0,0.03580220920736239,0.12740246873310626,1.0,0.5,0.29890955740859526
9000,6497.391077733026,V0,S54,S29,0,0,-224.64018088782038,0.0,0.2091278530189272,0.16110466821623237,0.0,0.03201433884391833,0.13181628737443757,1.0,0.5,0.29570237331622834
9000,6501.819472932083,V0,S29,S54,0,0,-225.16747730586306,0.0,0.21122802612024655,0.15993708813534077,0.0,0.054976578045353504,0.12842774220153946,1.0,0.5,0.29826812059012187
9000,6506.24786813114,V0,S54,S41,0,0,-225.485184010265,0.0,0.21363059880800506,0.16433978619675116,0.0,0.06192343721746115,0.06810417300538865,1.0,0.5,0.3008338678640154
9000,6516.211130202477,V0,S41,S13,0,0,-227.0854526853599,0.0,0.22057766460182207,0.1567672222919127,0.011114063064216247,0.022292116831181152,0.0799378361448806,1.0,0.5,0.30468248877485565
9000,6526.580461282069,V0,S13,S5,8,0,-224.3138785554843,0.0,0.21169698133414416,0.15069056557302002,0.004948793442691883,0.02023176440949284,0.10694214344068567,1.0,0.5,0.29762668377164847
9000,6535.126631775488,V0,S5,S13,12,0,-224.68689069202074,0.0,0.21821197470712603,0.1459011087606632,0.0,0.03781233598070113,0.07870809031906215,1.0,0.5,0.300192431045542
9000,6545.672802268907,V0,S13,S26,0,0,-224.25150804045023,0.0,0.2087705705213969,0.13256688746687492,0.01976719214726463,0.022773971618018085,0.15947356757092537,1.0,0.5416666666666666,0.27902501603592045
9000,6559.776759384545,V0,S26,S29,0,15,-221.92484727011376,0.0,0.19388813166399702,0.12542711225076647,0.10018488015245457,0.0,0.10875855757260386,1.0,0.5416666666666666,0.2617062219371392
9000,6575.293049871846,V0,S29,S10,0,5,-219.13330921052085,0.0,0.19195011731782147,0.13046951832739734,0.00629460419116759,0.042720812955595024,0.09266748358355334,1.0,0.5416666666666666,0.27261064785118666
9000,6581.453871908681,V0,S10,S61,0,0,-223.08539883591874,0.0,0.20847854995644985,0.12910076955470087,0.0,0.06637430703059578,0.043664905152821294,1.0,0.5416666666666666,0.2905708787684413
9000,6589.548771560984,V0,S61,S54,0,0,-223.8081647228496,0.0,0.20664850529558845,0.12948362565281996,0.0,0.07060642677440322,0.11318474767871242,1.0,0.5416666666666666,0.2912123155869147
9000,6597.381915103811,V0,S54,S32,0,0,-222.647829826695,0.0,0.2053840834043528,0.12820730521286716,0.019176183093635397,0.040332540276713985,0.060140356140206,1.0,0.5416666666666666,0.2835150737652341
9000,6602.430601482712,V0,S32,S55,7,0,-228.8701770681513,0.0,0.22404595300949706,0.12561597950222766,0.0,0.04982806301619031,0.04783512199801,1.0,0.5833333333333334,0.2944194996792816
9000,6610.102993109029,V0,S55,S57,1,0,-222.89610742755008,0.0,0.19720157457024448,0.12500432162064265,0.0,0.05729022919895936,0.13323360865827308,1.0,0.5833333333333334,0.27325208466966006
9000,6616.176493620919,V0,S57,S50,0,8,-220.48953686502762,0.0,0.19831802641801036,0.10592845532393759,0.009655718710751925,0.04459255754392595,0.13798705672283,1.0,0.5833333333333334,0.26234765875561256
9000,6625.315567776458,V0,S50,S1,0,0,-225.228197252995,0.0,0.2194520635699529,0.107938292610112,0.0,0.035892732463430214,0.0833191705351395,1.0,0.5833333333333334,0.28030788967286724
9000,6630.442906660182,V0,S1,S55,0,0,-226.36059178187404,0.0,0.22807501296356178,0.10544624305814966,0.010388790637262413,0.041365294965821246,0.04695499295839863,1.0,0.5833333333333334,0.28030788967286724
9000,6636.665450852863,V0,S55,S4,3,0,-226.9296801346183,0.0,0.220708178232418,0.11191854745738739,0.0,0.09155030533507069,0.12109995998486496,1.0,0.5833333333333334,0.2854393842206543
9000,6646.465718996485,V0,S4,S18,1,0,-229.22535031887963,0.0,0.22423423101465279,0.13141295761562885,0.0,0.11586820104959264,0.07473002201092113,1.0,0.5833333333333334,0.2905708787684413
9000,6650.765438997377,V0,S18,S44,0,4,-226.70468372125774,0.0,0.20771949521432057,0.1385329755382853,0.0,0.04646012652620928,0.1124416023210732,1.0,0.5833333333333334,0.28287363694676076
9000,6658.479333206275,V0,S44,S63,0,0,-235.88287515078724,0.0,0.24270629620850798,0.14023492247536884,0.0,0.07541109841032045,0.11706299217354872,1.0,0.5833333333333334,0.30917254650416937
9000,6661.94676760495,V0,S63,S41,0,0,-237.06588363497528,0.0,0.23856526659705085,0.14293372943840024,0.0,0.09261223474852394,0.061807159350238366,1.0,0.625,0.3033996151379089
9000,6670.2358355757115,V0,S41,S13,0,0,-237.7320556760648,0.0,0.2299664321559668,0.16367502060014863,0.0027424742244602,0.06002600766281624,0.07852419161127625,1.0,0.625,0.3027581783194355
9000,6680.605166655304,V0,S13,S47,1,0,-241.85957380055618,0.0,0.24370958816335572,0.16012059121284117,0.01240440837866159,0.06769962002167394,0.04985961640131595,1.0,0.625,0.3194355355997434
9000,6690.0907831232225,V0,S47,S23,5,0,-244.4347539660373,0.0,0.24697412648044834,0.1721972535189908,0.0,0.047553322524466424,0.11382169523357488,1.0,0.625,0.32520846696600386
9000,6697.961165178747,V0,S23,S47,3,0,-243.82356240014047,0.0,0.25224855837421073,0.17335439261596505,0.008959691706048113,0.09430722613940787,0.04958760628155242,1.0,0.625,0.3168697883258499
9000,6704.831547234272,V0,S47,S30,1,0,-247.87494231795472,0.0,0.2587585058105401,0.17226906742393996,0.014197246427606083,0.08350391580724535,0.22192563806058543,1.0,0.625,0.32200128287363694
9000,6709.5157147306545,V0,S30,S29,0,6,-239.4438237816053,0.0,0.2382911319100072,0.1746246180153684,0.005964763953927758,0.048242591524655466,0.11979475574957676,1.0,0.625,0.2937780628608082
9000,6723.5170630669645,V0,S29,S10,0,4,-239.94497521619067,0.0,0.2303697898475597,0.1643976501079243,0.0,0.07057330883731741,0.10390863248507874,1.0,0.6666666666666666,0.2937780628608082
9000,6729.1778851038,V0,S10,S55,0,0,-242.66143165348774,0.0,0.24474201370137738,0.15687418318220056,0.0,0.06036227028684074,0.05044976039926399,1.0,0.6666666666666666,0.3072482360487492
9000,6734.279306960474,V0,S55,S32,0,0,-245.4108735968572,0.0,0.24993207410983195,0.15631172208506447,0.016358751306310818,0.05200403988402131,0.062244309865533635,1.0,0.6666666666666666,0.31558691468890315
9000,6738.451698586791,V0,S32,S63,5,0,-244.96173368244985,0.0,0.24763119213988916,0.15482455179264332,0.006137080932961876,0.07058073338704568,0.11377884888662244,1.0,0.6666666666666666,0.31430404105195636
9000,6747.052573034072,V0,S63,S61,9,0,-244.38426377552776,0.0,0.25011712447074064,0.15194957571109355,0.0,0.13959081800001166,0.045393977269205334,1.0,0.6666666666666666,0.3175112251443233
9000,6757.795219904139,V0,S61,S50,3,0,-239.67458656479326,0.0,0.2277518927275215,0.1501614538897943,0.0,0.03792218383540815,0.18249337381245745,1.0,0.6666666666666666,0.29634381013470174
9000,6769.094520193265,V0,S50,S27,0,15,-237.7843535631509,0.0,0.2234623894976889,0.14993326736202375,0.04945341492598588,0.0040934333286727674,0.07771702856302415,1.0,0.6666666666666666,0.2809493264913406
9000,6785.255759915,V0,S27,S54,0,2,-244.81070565377755,0.0,0.23346290417168908,0.16487285343915925,0.0,0.10646384758768661,0.12923966752931346,1.0,0.7083333333333334,0.3008338678640154
9000,6793.843286880652,V0,S54,S55,0,0,-242.4704838634276,0.0,0.22428119336595903,0.17090310517827245,0.0,0.06273885002158107,0.05215869508656117,1.0,0.7083333333333334,0.29762668377164847
9000,6797.7910062531855,V0,S55,S58,0,0,-243.46942055131112,0.0,0.22798826532245095,0.1553502145274256,0.030320545865039576,0.01580488346722176,0.06976725450185114,1.0,0.7083333333333334,0.29890955740859526
9000,6806.3963514250745,V0,S58,S63,14,0,-245.75455441851398,0.0,0.23785768366717455,0.14909768053363903,0.0,0.05576500959911042,0.11403712528057766,1.0,0.7083333333333334,0.31430404105195636
9000,6818.515709745298,V0,S63,S39,6,0,-247.93188992529713,0.0,0.24356788444353863,0.16486440687388032,0.0,0.07418065299512837,0.07641368255877314,1.0,0.7083333333333334,0.3175112251443233
9000,6829.75434674412,V0,S39,S18,0,17,-244.82182512612604,0.0,0.2313172181136621,0.17813228690761146,0.02061861333968396,0.0,0.09033247700817038,1.0,0.7083333333333334,0.2918537524053881
