Seed,time,vehicle_id,station_id,action_next_station,action_pickups,action_deliveries,expected_value_V,td_error,squared_starvation_penalty,squared_congestion_penalty,starvation_gravity,congestion_gravity,imbalance_weighted_distance,starvation_severity_max,congestion_severity_max,station_starvation_count,time_of_day_fraction,multi_horizon_starvation_risk
9000,678.1971674190754,V0,S30,S41,0,0,-207.4016836033959,0.0,0.16196990785346888,0.14191202375166656,0.0,0.04779485916228454,0.05822668999860819,1.0,1.0,0.4925373134328358,0.4583333333333333,0.25465041693393203
9000,682.1182943325863,V0,S41,S31,0,0,-207.74939681375042,0.0,0.163414945785521,0.13822340943532985,0.0,0.04187940937442685,0.10049816715545079,1.0,1.0,0.4925373134328358,0.4583333333333333,0.25465041693393203
9000,686.3871376153671,V0,S31,S61,0,0,-207.27331881873164,0.0,0.16381887325190048,0.1368696193173303,0.0,0.0351755992722026,0.049002491624010575,1.0,1.0,0.4925373134328358,0.4583333333333333,0.25465041693393203
9000,690.3951802463262,V0,S61,S52,0,0,-207.63192481793476,0.0,0.16329335863877054,0.13576425100963058,0.0,0.05345062184537733,0.08413668693335366,1.0,1.0,0.5223880597014925,0.4583333333333333,0.2552918537524054
9000,695.395911739217,V0,S52,S58,0,0,-207.3724458066267,0.0,0.16111281508741196,0.1378878548558391,0.0,0.03638499570134082,0.06016611364013438,1.0,1.0,0.5373134328358209,0.4583333333333333,0.25593329057087877
9000,700.2407169832024,V0,S58,S41,0,0,-207.56253112640033,0.0,0.15954687975780407,0.14234571920740394,0.0,0.02849068897580287,0.05843735092731623,1.0,1.0,0.5373134328358209,0.4583333333333333,0.2572161642078255
9000,707.1556162998568,V0,S41,S13,0,0,-208.21642292544846,0.0,0.16731909819240046,0.13218758817370865,0.0,0.014723360383331519,0.07918930851529812,1.0,1.0,0.4925373134328358,0.4583333333333333,0.2584990378447723
9000,717.5249473794493,V0,S13,S47,0,0,-207.47379730926312,0.0,0.16828013068672415,0.12381595991050255,0.0,0.03296542437695319,0.039279940106515476,1.0,1.0,0.4925373134328358,0.4583333333333333,0.2584990378447723
9000,726.5105638473675,V0,S47,S41,0,0,-211.39949341168978,0.0,0.17142127998542944,0.1231528268183541,0.0,0.049646395294566395,0.05871926244035462,1.0,1.0,0.5074626865671642,0.5,0.2604233483001924
9000,730.9612821728496,V0,S41,S32,0,0,-212.69087515966174,0.0,0.1734353432671475,0.12476237016918185,0.020359469542124586,0.009074132976772674,0.0526124323455332,1.0,1.0,0.5223880597014925,0.5,0.25978191148171903
9000,741.6158289699462,V0,S32,S39,9,0,-212.68715158257012,0.0,0.18069973545759632,0.11950073698079829,0.0067384472704718635,0.018986645684205695,0.054125679003276236,1.0,1.0,0.4925373134328358,0.5,0.25978191148171903
9000,757.4016339427951,V0,S39,S47,11,0,-209.76315857160355,0.0,0.16889781124592185,0.11378725098307474,0.0,0.039683726555461665,0.03736814463797624,1.0,1.0,0.5223880597014925,0.5,0.25593329057087877
9000,769.4246437618664,V0,S47,S29,0,1,-209.52873498346196,0.0,0.1612823706923096,0.12526475907889428,0.023965513015784624,0.01716460937971311,0.08654496712678375,1.0,1.0,0.5373134328358209,0.5,0.24374599101988453
9000,782.0044413667723,V0,S29,S65,0,15,-207.37983107602946,0.0,0.13747545684875642,0.12287705282550855,0.038696618698733844,0.0,0.08994008948226016,1.0,1.0,0.5223880597014925,0.5416666666666666,0.22578576010262988
9000,801.3714669277002,V0,S65,S50,0,4,-209.4532886449239,0.0,0.1542752747937505,0.11792539076266946,0.0,0.03651712739830259,0.12699958571294348,1.0,1.0,0.5223880597014925,0.5416666666666666,0.23733162283515075
9000,815.9382264431283,V0,S50,S29,0,0,-216.61918762222234,0.0,0.17957987736331535,0.1325849210360965,0.0,0.04773654186415067,0.09967150998446925,1.0,1.0,0.5074626865671642,0.5416666666666666,0.2604233483001924
9000,820.2289616087539,V0,S29,S10,0,0,-219.02808691588478,0.0,0.18414940844154262,0.1385221041037566,0.0,0.054492231649369345,0.09240914486542472,1.0,1.0,0.5522388059701493,0.5416666666666666,0.27068633739576653
9000,823.8897836455891,V0,S10,S29,0,0,-219.27407630666357,0.0,0.18258701830328183,0.1459004694159326,0.0,0.04631926009430952,0.10735359732447626,1.0,1.0,0.5223880597014925,0.5416666666666666,0.27068633739576653
9000,827.5506056824242,V0,S29,S61,0,0,-218.48254205754984,0.0,0.18355155598975173,0.14911110747242354,0.0,0.08634711929727623,0.053634008220382036,1.0,1.0,0.5074626865671642,0.5416666666666666,0.2655548428479795
9000,836.2875481362332,V0,S61,S37,0,0,-226.1661963050148,0.0,0.2132544484749506,0.1430670933748754,0.0,0.14057104953212982,0.10315692193337647,1.0,1.0,0.5074626865671642,0.5416666666666666,0.2924951892238615
9000,841.3255490861301,V0,S37,S58,0,0,-229.0804495093455,0.0,0.21320571797970286,0.14379986931244654,0.0,0.0524542089025287,0.06691539779195435,1.0,1.0,0.5074626865671642,0.5833333333333334,0.2937780628608082
9000,845.0348555482439,V0,S58,S55,0,0,-231.51416371327,0.0,0.22196787535693724,0.14765086717891146,0.0,0.04724627978998716,0.04511879279090791,1.0,1.0,0.5074626865671642,0.5833333333333334,0.3027581783194355
9000,853.6402007201327,V0,S55,S54,0,0,-230.56590914028624,0.0,0.20846725112323886,0.16143282496449618,0.0,0.10298885542284689,0.11687952338594887,1.0,1.0,0.4925373134328358,0.5833333333333334,0.29955099422706866
9000,857.5879200926665,V0,S54,S55,0,0,-232.50758316690013,0.0,0.21642440198031854,0.16754995312183946,0.0,0.05442017527842259,0.044537760185170035,1.0,1.0,0.4925373134328358,0.5833333333333334,0.3078896728672226
9000,861.5356394652003,V0,S55,S44,0,0,-235.21716332588218,0.0,0.22714786629172062,0.16398994299857042,0.0,0.053144782566998075,0.11031984490705514,1.0,1.0,0.4925373134328358,0.5833333333333334,0.31430404105195636
9000,868.3773660141611,V0,S44,S61,0,0,-236.90889574730895,0.0,0.2319770495335149,0.17129208575620528,0.0,0.11013089827752987,0.05727688429529711,1.0,1.0,0.5223880597014925,0.5833333333333334,0.32135984605516354
9000,874.1653587784757,V0,S61,S58,0,0,-243.4546389890486,0.0,0.26141643112617025,0.17261306268637952,0.0,0.06393455703842572,0.07690829775269001,1.0,1.0,0.5373134328358209,0.5833333333333334,0.3367543296985247
9000,879.7512132168645,V0,S58,S64,0,0,-246.16863860487564,0.0,0.2673725738873765,0.1881202189002124,0.0,0.07745644214487142,0.13686064835671222,1.0,1.0,0.5373134328358209,0.5833333333333334,0.3393200769724182
9000,884.8516672653424,V0,S64,S61,0,0,-245.59450694008967,0.0,0.2661847781198354,0.19383847106415272,0.0,0.11817132888285091,0.05961899048768512,1.0,1.0,0.5522388059701493,0.5833333333333334,0.33803720333547144
9000,889.2812745050522,V0,S61,S52,0,0,-245.28743478697393,0.0,0.2616893667014824,0.2011294946679198,0.0,0.07606882120580696,0.10572998266258764,1.0,1.0,0.5223880597014925,0.5833333333333334,0.33483001924310457
9000,894.2820059979431,V0,S52,S63,0,0,-250.6197240306364,0.0,0.2822773195503594,0.2043333965479407,0.0,0.08574350797434661,0.12389836897602442,1.0,1.0,0.5373134328358209,0.5833333333333334,0.35022450288646567
9000,898.5400268387109,V0,S63,S58,0,0,-250.4669678111348,0.0,0.2818490952427238,0.20894208375799067,0.0,0.06487237596182333,0.07979619689301679,1.0,1.0,0.5373134328358209,0.5833333333333334,0.35022450288646567
9000,903.6593851589346,V0,S58,S38,0,0,-255.27278662131928,0.0,0.28917492373387804,0.2070702735399744,0.006993113842034372,0.060355207593569736,0.059257697546511494,1.0,1.0,0.582089552238806,0.625,0.354073123797306
9000,908.0372084175075,V0,S38,S18,3,0,-253.23779605018188,0.0,0.2769944624414986,0.20831000332788865,0.009372549672338689,0.12081249822459471,0.0984283468637969,1.0,1.0,0.5671641791044776,0.625,0.34830019243104554
9000,914.2081669441179,V0,S18,S41,7,0,-247.8134629683126,0.0,0.25434022564782294,0.2054857746617851,0.010701905816153911,0.08310514445530583,0.06890248948331322,1.0,1.0,0.5522388059701493,0.625,0.33483001924310457
9000,923.0332488430605,V0,S41,S61,8,0,-245.79376271763323,0.0,0.24909432346839874,0.20396048209797776,0.0,0.11591253854872445,0.058707066606069634,1.0,1.0,0.5671641791044776,0.625,0.3296985246953175
9000,932.272788073986,V0,S61,S39,0,3,-243.77747468760734,0.0,0.24663971379441785,0.20420396640667024,0.006279349835377678,0.09142284174042468,0.07580865922181697,1.0,1.0,0.5373134328358209,0.625,0.3130211674150096
9000,940.7501503986839,V0,S39,S26,0,15,-243.64465528846495,0.0,0.23299374641818715,0.19680876026837132,0.07473473587888571,0.016022159376740886,0.19067572479438957,1.0,1.0,0.5373134328358209,0.625,0.29762668377164847
9000,960.9869124213247,V0,S26,S15,0,0,-245.25564284817125,0.0,0.24552366409041665,0.18590850655674504,0.0,0.0933964321924383,0.05518377668765963,1.0,1.0,0.5074626865671642,0.6666666666666666,0.31622835150737655
9000,966.7898803647931,V0,S15,S29,0,0,-250.74371198694365,0.0,0.2682955035842801,0.1838425605853312,0.0,0.058511417850120116,0.1260291091608574,1.0,1.0,0.5074626865671642,0.6666666666666666,0.3296985246953175
9000,973.6944526667729,V0,S29,S55,0,0,-250.10213583515946,0.0,0.2653763698425607,0.19978947276013892,0.0,0.07246515601210066,0.06218363852638043,1.0,1.0,0.4925373134328358,0.6666666666666666,0.32456703014753047
9000,978.8163883000171,V0,S55,S63,0,0,-248.80033023765196,0.0,0.2547910387323071,0.198806296692046,0.0,0.08791386719070812,0.1219905205211263,1.0,1.0,0.5223880597014925,0.6666666666666666,0.32200128287363694
9000,985.459606021979,V0,S63,S52,0,0,-248.59474493235513,0.0,0.24817314147920672,0.21050511552306103,0.0,0.07647814591582569,0.12554206096423592,1.0,1.0,0.5223880597014925,0.6666666666666666,0.32200128287363694
9000,989.7176268627468,V0,S52,S37,0,0,-248.35745587221032,0.0,0.24721210695606655,0.20485438924921048,0.0,0.20024469069890316,0.12456454614354137,1.0,1.0,0.5522388059701493,0.6666666666666666,0.32328415651058373
9000,993.8981117384751,V0,S37,S58,0,0,-249.56048877201525,0.0,0.2538265828377446,0.2109901832942303,0.0,0.06048341920325796,0.09219060478773021,1.0,1.0,0.5223880597014925,0.6666666666666666,0.32520846696600386
9000,997.6074182005889,V0,S58,S18,0,0,-250.72046656492347,0.0,0.25819769187570707,0.21791794651066917,0.0,0.12318092298834775,0.09775027450054036,1.0,1.0,0.5074626865671642,0.6666666666666666,0.3258499037844772
9000,1002.2012745350632,V0,S18,S61,0,0,-253.66468738181158,0.0,0.27407638587065875,0.21723930160963187,0.0,0.11353157961948096,0.06037701121330138,1.0,1.0,0.47761194029850745,0.6666666666666666,0.33483001924310457
9000,1006.6406410596707,V0,S61,S52,1,0,-256.2374213985621,0.0,0.28168578495758045,0.21710042399688798,0.0,0.07735145514924896,0.13297555820807916,1.0,1.0,0.5074626865671642,0.6666666666666666,0.34060295060936496
9000,1012.1413725525615,V0,S52,S37,0,1,-255.6691376279062,0.0,0.27892629212787096,0.2230703821672297,0.0,0.16026354799339554,0.1291810327523065,1.0,1.0,0.47761194029850745,0.6666666666666666,0.3373957665169981
9000,1016.8218574282898,V0,S37,S61,0,0,-254.16173341739454,0.0,0.2727521391467992,0.22393414955659044,0.0026695798720827012,0.09429516732699084,0.06045389816613547,1.0,1.0,0.4925373134328358,0.6666666666666666,0.3354714560615779
9000,1021.8598583781867,V0,S61,S52,2,0,-258.57316969311194,0.0,0.2749651041564749,0.22485345849143487,0.0,0.09160279645123845,0.13506162869116664,1.0,1.0,0.4925373134328358,0.7083333333333334,0.3393200769724182
9000,1027.8605898710775,V0,S52,S4,1,0,-257.82506388835407,0.0,0.2705295979161533,0.22109177546645864,0.0,0.08215269919852237,0.163233941127138,1.0,1.0,0.5074626865671642,0.7083333333333334,0.33803720333547144
9000,1032.791680791223,V0,S4,S37,0,3,-254.27278579939087,0.0,0.25869641382200786,0.2194215690414837,0.0,0.1282981982280426,0.1283223518989175,1.0,1.0,0.5074626865671642,0.7083333333333334,0.3264913406029506
9000,1038.0386038170861,V0,S37,S52,0,0,-256.8354440128802,0.0,0.2664087097457095,0.21584109681251645,0.0,0.09005867531257582,0.13591193635823856,1.0,1.0,0.5373134328358209,0.7083333333333334,0.33867864015394483
9000,1042.2190886928145,V0,S52,S39,0,0,-257.1054965920866,0.0,0.2673136093914839,0.21990846991031932,0.0,0.07514337070571682,0.08646151232293081,1.0,1.0,0.5373134328358209,0.7083333333333334,0.34124438742783836
9000,1049.88344408923,V0,S39,S61,0,0,-254.89991532652056,0.0,0.2601929660231573,0.19723621269371644,0.014727698003537713,0.0668813844174555,0.06084980799851239,1.0,1.0,0.5373134328358209,0.7083333333333334,0.3399615137908916
9000,1056.8608064139278,V0,S61,S41,5,0,-255.5429577217385,0.0,0.2641972728399642,0.18785850951348643,0.013519807107551112,0.04981377692067215,0.07159754651379271,1.0,1.0,0.5373134328358209,0.7083333333333334,0.3450930083386786
9000,1064.6003456448534,V0,S41,S66,11,0,-251.96357598357957,0.0,0.24797863982110874,0.18036379664209046,0.009425886901078812,0.045839976445304326,0.1837880398231978,1.0,1.0,0.5522388059701493,0.7083333333333334,0.33226427196921104
9000,1074.5059213618306,V0,S66,S50,4,0,-247.5768874216024,0.0,0.23634152493170657,0.18373920203379643,0.0,0.04729046234836606,0.18422097120146158,1.0,1.0,0.5373134328358209,0.7083333333333334,0.31237973059653623
9000,1086.7356148788526,V0,S50,S26,0,14,-247.9061926028374,0.0,0.22303514737631222,0.18528302118978018,0.02901830475674003,0.003895870598866473,0.20530970145141997,1.0,1.0,0.5373134328358209,0.75,0.2924951892238615
9000,1101.5576315097435,V0,S26,S29,0,6,-245.4682940054733,0.0,0.21761727135053052,0.19322676335663572,0.0,0.04942916872523191,0.13666343733963868,1.0,1.0,0.5671641791044776,0.75,0.28992944194996795
9000,1112.5739219970453,V0,S29,S61,0,0,-247.24463865344742,0.0,0.2267517159903672,0.18636392614876301,0.0,0.08786712162403186,0.052413194045683786,1.0,1.0,0.582089552238806,0.75,0.3027581783194355
9000,1121.3108644508543,V0,S61,S52,0,0,-249.58139562755343,0.0,0.2297900770614462,0.1939669320815931,0.0,0.06597822152568406,0.1232147682738017,1.0,1.0,0.5671641791044776,0.75,0.3098139833226427
9000,1126.3115959437453,V0,S52,S44,0,0,-249.05784049884574,0.0,0.2263301135340766,0.1940680516709287,0.0,0.05753590157494011,0.12884672800237343,1.0,1.0,0.5522388059701493,0.75,0.3098139833226427
9000,1130.1442705967665,V0,S44,S52,0,0,-249.8394685873432,0.0,0.2290054368419514,0.19121993977650076,0.0,0.07419644233258112,0.12365889719549313,1.0,1.0,0.5522388059701493,0.75,0.31494547787042976
9000,1133.9769452497878,V0,S52,S58,0,0,-249.34473271347838,0.0,0.22724734461553292,0.19458891205381454,0.003494235194093768,0.04477149905761364,0.07971238492594114,1.0,1.0,0.5522388059701493,0.75,0.3130211674150096
9000,1138.8217504937732,V0,S58,S16,0,0,-249.66739314174367,0.0,0.224820805517326,0.20270967412118968,0.0,0.05289134949503917,0.1275022291670885,1.0,1.0,0.5671641791044776,0.75,0.31173829377806284
9000,1143.647390697826,V0,S16,S51,0,0,-251.27973038821546,0.0,0.2166953890433843,0.1925181587865015,0.025997482535101923,0.024078084204038362,0.11565892861779306,1.0,1.0,0.5522388059701493,0.7916666666666666,0.30660679923027584
9000,1150.2413029362551,V0,S51,S36,11,0,-250.4318658097646,0.0,0.21414510440453616,0.18787121240875118,0.0,0.07349897602973719,0.16357430702736875,1.0,1.0,0.6119402985074627,0.7916666666666666,0.3098139833226427
9000,1160.6265937035594,V0,S36,S55,9,0,-250.58901251480503,0.0,0.21700934361013188,0.19225902452105453,0.0,0.04805416078102452,0.05499057762076324,1.0,1.0,0.5970149253731343,0.7916666666666666,0.313662604233483
9000,1171.9800613999228,V0,S55,S29,0,6,-247.12903244956766,0.0,0.19591461750033692,0.19639387540027745,0.03215897055112199,0.01934433507650081,0.13663338190977134,1.0,1.0,0.5671641791044776,0.7916666666666666,0.2912123155869147
9000,1180.101997033167,V0,S29,S53,0,14,-244.63001950017048,0.0,0.18763224721934055,0.18913662187441024,0.04807398628388022,0.022436182246473854,0.11731118366400624,1.0,1.0,0.5671641791044776,0.7916666666666666,0.27966645285439384
9000,1193.986899740984,V0,S53,S55,0,0,-249.82626197277165,0.0,0.20928005841709993,0.20775343738061974,0.004637163193219943,0.04797505648534538,0.055469374133153844,1.0,1.0,0.582089552238806,0.7916666666666666,0.3072482360487492
9000,1199.1442347859956,V0,S55,S46,1,0,-251.38581217761575,0.0,0.21354248364523126,0.20574010597581754,0.0,0.06153984518191005,0.1294515527549949,1.0,1.0,0.5671641791044776,0.7916666666666666,0.3130211674150096
9000,1862.5275835623427,V0,S46,S32,13,0,-231.77417191990438,0.0,0.3029667055928735,0.1933686482752398,0.0,0.06575624668133345,0.08123517185059914,1.0,1.0,0.5074626865671642,0.2916666666666667,0.35471456061577933
9000,1874.1839664325391,V0,S32,S41,6,0,-227.34669130451908,0.0,0.2847514805660452,0.20502048908972548,0.0,0.055160626853178414,0.06924860125709993,1.0,1.0,0.4925373134328358,0.2916666666666667,0.3354714560615779
9000,1887.8385132296357,V0,S41,S26,0,15,-225.17302917516056,0.0,0.2736197376582831,0.20243100536522546,0.04719718065266241,0.0,0.20864426874593425,1.0,1.0,0.44776119402985076,0.2916666666666667,0.30532392559332905
9000,1904.9886870288117,V0,S26,S15,0,5,-219.7362115819172,0.0,0.2582003480047876,0.20202991449332525,0.0,0.046772291006049835,0.051007384345856804,1.0,1.0,0.5074626865671642,0.2916666666666667,0.3072482360487492
9000,1913.29165497228,V0,S15,S27,0,0,-223.12145249261098,0.0,0.271818631203948,0.19272545175267722,0.0,0.04869871301463778,0.09236864842230254,1.0,1.0,0.5223880597014925,0.2916666666666667,0.3200769724182168
9000,1917.6154665391578,V0,S27,S61,0,0,-222.47661668022684,0.0,0.2725623107592815,0.1926966689329412,0.0,0.09475791218395203,0.05685435049727708,1.0,1.0,0.5074626865671642,0.2916666666666667,0.3168697883258499
9000,1922.8930671614783,V0,S61,S47,0,0,-226.1435126854128,0.0,0.27081300591436896,0.17952473387552007,0.03817754723848337,0.013237886267153885,0.050751802253035716,1.0,1.0,0.5074626865671642,0.3333333333333333,0.3168697883258499
9000,1929.5801199765424,V0,S47,S55,12,0,-226.01493915219467,0.0,0.276566965660378,0.17374674437851734,0.008170260483235802,0.09417254862935724,0.056982154807761656,1.0,1.0,0.5373134328358209,0.3333333333333333,0.32200128287363694
9000,1947.4916202592688,V0,S55,S15,8,0,-225.29523293738333,0.0,0.26384396368103563,0.20048274305889313,0.0,0.04003218301105395,0.0551772885829306,1.0,1.0,0.5223880597014925,0.3333333333333333,0.32135984605516354
9000,1959.2626098829555,V0,S15,S34,0,14,-221.2039832846645,0.0,0.24045914127511883,0.20160014868579942,0.04324440029767579,0.0,0.14660267883647898,1.0,1.0,0.5074626865671642,0.3333333333333333,0.2924951892238615
