Seed,time,vehicle_id,station_id,action_next_station,action_pickups,action_deliveries,expected_value_V,td_error,rebalancing_imbalance,anticipated_demand_shortfall,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,starvation_gravity,congestion_gravity,imbalance_weighted_distance,starvation_severity_max,congestion_severity_max,station_starvation_count,work_ratio,imbalance_concentration,time_of_day_fraction,multi_horizon_starvation_risk
9000,542.0343493163091,V0,S51,S12,0,6,-217.81277588765295,0.0,0.39448364336112896,0.002427196697671877,0.1438865601547567,0.11150149097712399,0.8923076630234481,0.0,0.08657752348517947,0.1182137296410647,1.0,1.0,0.4925373134328358,1.0,0.03902439024390244,0.375,0.2123155869146889
9000,550.0505629120232,V0,S12,S63,0,0,-219.1169861512995,0.0,0.39320076972418216,0.0014966857823291752,0.16212361404558537,0.08683329284231503,0.8576573169563185,0.023398028108570928,0.051404306357800446,0.07389412737137868,1.0,1.0,0.4925373134328358,1.0,0.04241435562805873,0.375,0.23155869146889033
9000,558.4880337403939,V0,S63,S37,14,0,-217.10583665042847,0.0,0.38037203335471453,0.001518922405720063,0.1644311473242806,0.08091915698221798,0.860634742088568,0.0,0.07574389584484015,0.0768724426518353,1.0,1.0,0.5074626865671642,1.0,0.047217537942664416,0.375,0.23476587556125722
9000,570.2656978134048,V0,S37,S61,6,0,-213.2912127820896,0.0,0.37780628608082106,0.0010006412471847094,0.1533806386777572,0.07445243634796017,0.8545641953500109,0.0,0.11172547376521656,0.038797502478482244,1.0,0.8888888888888888,0.5074626865671642,1.0,0.04753820033955857,0.375,0.23284156510583706
9000,578.3036987633017,V0,S61,S26,0,8,-213.32325658252654,0.0,0.372674791533034,0.0008586700945958792,0.15039109717162982,0.0785044286896624,0.8773890306055316,0.01402922501938834,0.012060915077010374,0.1365452634151349,1.0,0.8888888888888888,0.4925373134328358,1.0,0.04130808950086059,0.375,0.22001282873636946
9000,591.3404361936449,V0,S26,S18,0,12,-210.88214858304514,0.0,0.36497754971135343,0.0008364336241354462,0.14695345111040278,0.0869014833596127,0.8656239867564903,0.015883217651291928,0.020497008135608258,0.045722884610744086,1.0,1.0,0.44776119402985076,1.0,0.0421792618629174,0.375,0.21039127645926875
9000,607.8014340616928,V0,S18,S10,0,0,-219.3597293415643,0.0,0.3790891597177678,0.0007671584220480047,0.1521602576159233,0.08542400355398164,0.7533803527564524,0.06175687490385645,0.030233961216850836,0.08344905550365124,1.0,0.9166666666666666,0.4925373134328358,1.0,0.04060913705583756,0.4166666666666667,0.22386144964720975
9000,617.0747339051952,V0,S10,S35,9,0,-215.80190380470336,0.0,0.3624118024374599,0.00069018600077259,0.147632377912649,0.07162426779202677,0.8037754335942275,0.0020258081851440264,0.05411965296708579,0.1021642757359637,1.0,1.0,0.4925373134328358,1.0,0.04247787610619469,0.4166666666666667,0.22450288646568314
9000,627.1816568888964,V0,S35,S1,10,0,-219.39447766516997,0.0,0.372674791533034,0.0006132135794971752,0.15831574714049954,0.07527438901374062,0.8259946189600758,0.00870480893519207,0.022648652187938694,0.07857205442321105,1.0,1.0,0.5522388059701493,1.0,0.04130808950086059,0.4166666666666667,0.2379730596536241
9000,635.7101463120715,V0,S1,S66,1,0,-219.67655995430604,0.0,0.3816549069916613,0.0005516357112955482,0.1441766731694394,0.08721284379266778,0.7919986306530148,0.011095872011911341,0.03336724535378906,0.11030020142995514,1.0,1.0,0.5373134328358209,1.0,0.040336134453781515,0.4166666666666667,0.22706863373957664
9000,647.8679842588223,V0,S66,S12,0,11,-217.9277183124016,0.0,0.3867864015394484,0.002097925671864351,0.13060082363239783,0.09933646754819521,0.8240905791454667,0.028086414406847008,0.0017385848454035146,0.11567374230974632,0.92,1.0,0.5522388059701493,1.0,0.04145936981757877,0.4166666666666667,0.22129570237331622
9000,665.9779485820438,V0,S12,S65,0,9,-222.97575087682577,0.0,0.39063502245028864,0.0024032501015164593,0.12763534808063579,0.09508234009512616,0.8081172839194201,0.00970560221222847,0.04541898581445836,0.0956196182471789,1.0,1.0,0.5522388059701493,1.0,0.041050903119868636,0.4583333333333333,0.22001282873636946
9000,685.9064059908649,V0,S65,S59,0,0,-229.84511286745874,0.0,0.4060295060936498,0.00834723089351495,0.15618412966664313,0.0854437096719238,0.7925127221887557,0.02098892740597575,0.011585177902013716,0.08277563175170084,1.0,1.0,0.5223880597014925,1.0,0.044233807266982623,0.4583333333333333,0.2456703014753047
9000,694.0884273925177,V0,S59,S52,16,0,-224.68345470070025,0.0,0.39448364336112896,0.008470387394570478,0.1594989715260356,0.07185286675412356,0.7335562376050109,0.0,0.06574593717400729,0.07031265325128312,1.0,0.7142857142857143,0.5671641791044776,1.0,0.04552845528455285,0.4583333333333333,0.24695317511225146
9000,707.6809425584064,V0,S52,S29,4,0,-226.0563373932038,0.0,0.3957665169980757,0.0003232841617102192,0.1446860274273598,0.08977826994914953,0.6476571364853236,0.0,0.025291166839647047,0.08872027904960272,1.0,1.0,0.5522388059701493,1.0,0.04051863857374392,0.4583333333333333,0.23476587556125722
9000,717.7347392269301,V0,S29,S40,0,15,-214.12864630124508,0.0,0.35856318152661965,0.0,0.12746138965978984,0.07514557117374025,0.7205737799765501,0.03149987178631145,0.0,0.0957769919100977,0.92,0.8461538461538461,0.5522388059701493,1.0,0.04114490161001789,0.4583333333333333,0.2193713919178961
9000,731.3120194916662,V0,S40,S34,0,5,-216.23466759774124,0.0,0.3431686978832585,0.00041479571956025245,0.1314450623753579,0.0697008679732462,0.5987843121225627,0.0,0.028859757169186272,0.0801004619954499,1.0,0.8461538461538461,0.4626865671641791,1.0,0.04299065420560748,0.5,0.21039127645926875
9000,738.997470408878,V0,S34,S44,0,0,-218.49389887693238,0.0,0.3534316869788326,0.0024323283746656966,0.131101745295214,0.07471372490803159,0.6294522955949237,0.02377393320038851,0.014064350116638704,0.06958411529838913,1.0,0.8461538461538461,0.47761194029850745,1.0,0.045372050816696916,0.5,0.21359846055163567
9000,746.9395540661417,V0,S44,S61,10,0,-216.43309742646403,0.0,0.34830019243104554,0.0018285224650286956,0.13262938831383664,0.06399063206123252,0.6267771301563638,0.0,0.028002568836888342,0.028397407046860463,1.0,0.8095238095238095,0.5074626865671642,1.0,0.053406998158379376,0.5,0.22193713919178962
9000,757.7275468304563,V0,S61,S58,8,0,-215.51550442531442,0.0,0.3393200769724182,0.004703014611127362,0.1422734076385814,0.051284401798847655,0.7083153364794882,0.0,0.04000500946896184,0.048355205966784505,1.0,0.8064516129032258,0.47761194029850745,1.0,0.054820415879017016,0.5,0.21808851828094933
9000,767.313401268845,V0,S58,S65,0,10,-211.16982181056179,0.0,0.32392559332905707,0.008012829108296335,0.12142357695422132,0.056792093096566555,0.6068212419762566,0.02735400975950324,0.016559047648499404,0.07034283780522532,1.0,0.8709677419354839,0.5074626865671642,1.0,0.05742574257425743,0.5,0.19756254008980115
9000,781.4559808885273,V0,S65,S43,0,8,-213.9269628995784,0.0,0.32392559332905707,0.009971348883021406,0.11099434476692363,0.060835934977182204,0.658680688382697,0.003880732350243784,0.037075016821015015,0.10058548066962786,1.0,0.8709677419354839,0.5074626865671642,1.0,0.053465346534653464,0.5416666666666666,0.18858242463117383
9000,795.9586358723526,V0,S43,S66,0,0,-222.51177115539647,0.0,0.3444515715202053,0.010865939588711918,0.1356777301850406,0.06489775052126975,0.6285861222452903,0.03520037086479847,0.009811653501522171,0.10140931872165623,1.0,0.8823529411764706,0.5522388059701493,1.0,0.05027932960893855,0.5416666666666666,0.21359846055163567
9000,803.5151923448486,V0,S66,S55,12,0,-221.27312269411428,0.0,0.3470173187940988,0.010246739470094652,0.14151434384835146,0.05708609061737303,0.6272742732812968,0.0,0.029895423870875598,0.0345632300989604,1.0,0.7647058823529411,0.5373134328358209,1.0,0.051756007393715345,0.5416666666666666,0.22771007055805004
9000,818.6413544326285,V0,S55,S34,8,0,-231.5682798816018,0.0,0.37524053880692754,0.012096642989084612,0.1512605822362621,0.07361079206411945,0.6463538479876156,0.0,0.03312933337627016,0.095292760607039,1.0,1.0,0.5522388059701493,1.0,0.05128205128205128,0.5416666666666666,0.23669018601667735
9000,829.26838503353,V0,S34,S43,0,12,-230.5652792175855,0.0,0.3701090442591405,0.014067992481992671,0.14854222604388112,0.08304430892761044,0.7054930240869706,0.03596524130563239,0.008961126337866445,0.10660542920066393,1.0,1.0,0.5223880597014925,1.0,0.05545927209705372,0.5416666666666666,0.22001282873636946
9000,843.9682105177906,V0,S43,S29,0,8,-238.69322550375782,0.0,0.38293778062860806,0.01630019239311879,0.1634767424566929,0.10074480213749253,0.6976904099600385,0.004749386858918759,0.04170839015252515,0.08823208284623521,1.0,1.0,0.5074626865671642,1.0,0.05360134003350084,0.5833333333333334,0.22257857601026299
9000,856.8547586844493,V0,S29,S51,0,0,-247.93498214513934,0.0,0.4085952533675433,0.013430832210758544,0.20658500798688317,0.08542396102431168,0.7690662928104924,0.021028935510687425,0.03231356122707219,0.08255472288602873,1.0,0.8461538461538461,0.4925373134328358,1.0,0.05023547880690738,0.5833333333333334,0.2604233483001924
9000,867.4219495491704,V0,S51,S66,7,0,-252.56593175511466,0.0,0.4227068633739577,0.012620911107298806,0.2146639886284704,0.0829613097939289,0.7140734777752165,0.013636218958536145,0.041255160632078736,0.12298893112531567,1.0,0.8461538461538461,0.4925373134328358,1.0,0.048558421851289835,0.5833333333333334,0.2751763951250802
9000,881.5921131370405,V0,S66,S31,10,0,-258.22814201847285,0.0,0.4278383579217447,0.013992730205528547,0.2235790932856774,0.09667206683111834,0.7641124159028604,0.02421482212329962,0.017308172157002335,0.10629465049472209,1.0,1.0,0.5373134328358209,1.0,0.047976011994003,0.5833333333333334,0.29762668377164847
9000,889.9763005521468,V0,S31,S29,3,0,-255.6855171265645,0.0,0.4342527261064785,0.010777849438788418,0.201843784234463,0.12086830512997021,0.825791025507919,0.0,0.049505129064711446,0.10137233613966048,1.0,1.0,0.5223880597014925,1.0,0.047267355982274745,0.5833333333333334,0.27196921103271327
9000,900.9604148968155,V0,S29,S46,0,15,-262.3137145003152,0.0,0.4483643361128929,0.010776138921209143,0.19056594097269788,0.14023994676170798,0.837386230500605,0.05811154118093988,0.0,0.1025956790634664,1.0,1.0,0.5373134328358209,1.0,0.05007153075822604,0.625,0.2668377164849262
9000,916.1925780633119,V0,S46,S60,0,5,-256.30618127452016,0.0,0.44323284156510584,0.013184520661486808,0.16399375532088534,0.14232971809465056,0.8670650015150118,0.0,0.06357159992613991,0.1003357333971363,1.0,1.0,0.5522388059701493,1.0,0.06222865412445731,0.625,0.24631173829377806
9000,927.0814854475814,V0,S60,S31,0,0,-255.03123020958455,0.0,0.4304041051956382,0.006668377106123968,0.16378758450017236,0.12468699206290139,0.8408553343606205,0.06826406267259308,0.0,0.1006812671946496,1.0,1.0,0.5522388059701493,1.0,0.04769001490312966,0.625,0.25657472738935216
9000,930.9753272859016,V0,S31,S62,20,0,-251.79642751498383,0.0,0.41885824246311737,0.006080820955780548,0.16118917583532666,0.11677894509891845,0.8088704443674941,0.0,0.1337905577359257,0.10220154649067567,1.0,1.0,0.5522388059701493,1.0,0.04900459418070444,0.625,0.2578576010262989
9000,946.951897462725,V0,S62,S26,0,0,-255.27956816903702,0.0,0.431686978832585,0.0028035064168737975,0.1608901683741345,0.13269028213458878,0.8975329579637903,0.020388984247926456,0.03229825216560619,0.16071958255411534,1.0,1.0,0.5074626865671642,1.0,0.04011887072808321,0.625,0.2514432328415651
9000,955.4753004605328,V0,S26,S18,0,16,-245.9155383925005,0.0,0.4111610006414368,0.0010476802082074002,0.1426564182341665,0.1254088013759153,0.8452184847506679,0.06871927730707418,0.0,0.06779916267776727,0.92,1.0,0.5522388059701493,1.0,0.0405616224648986,0.625,0.23669018601667735
9000,973.9362983285807,V0,S18,S60,0,4,-257.72087232734697,0.0,0.42655548428479795,0.0027444942629130855,0.1662938746917685,0.14519454755104014,0.890972808991499,0.0,0.05810116606109829,0.09834328128226354,1.0,1.0,0.582089552238806,1.0,0.042105263157894736,0.6666666666666666,0.2418216805644644
9000,980.3965014937577,V0,S60,S12,0,0,-262.80587648792124,0.0,0.4304041051956382,0.002771007165914931,0.19319455565217797,0.12873868259585483,0.9116752284465652,0.0321981616665929,0.019858728203305143,0.13128019502321903,1.0,1.0,0.5671641791044776,1.0,0.046199701937406856,0.6666666666666666,0.2604233483001924
9000,992.7362693301658,V0,S12,S51,12,0,-261.2176677152718,0.0,0.4291212315586915,0.0007765661874897133,0.19341693594126505,0.1226375051258748,0.9127236034263216,0.0,0.040497428104789554,0.08599769115174244,1.0,1.0,0.5373134328358209,1.0,0.04484304932735426,0.6666666666666666,0.2649134060295061
9000,1003.7524829258799,V0,S51,S38,8,0,-260.7268322786445,0.0,0.4342527261064785,0.00133076759390987,0.19363093914462998,0.12501901527922318,0.9203505291564879,0.0,0.049431024764599325,0.02977076194002705,1.0,1.0,0.5223880597014925,1.0,0.04579025110782865,0.6666666666666666,0.2604233483001924
9000,1016.226877923724,V0,S38,S15,0,8,-258.3247671056671,0.0,0.42655548428479795,0.0020902287776535943,0.18339443658663002,0.12955977762119603,0.8914049625136254,0.04611472474221479,0.021775207214843575,0.03632411066399968,1.0,1.0,0.5223880597014925,1.0,0.04661654135338346,0.6666666666666666,0.24438742783835793
9000,1029.6315370263187,V0,S15,S60,0,12,-256.3897379206871,0.0,0.40731237973059653,0.002924951954701147,0.16319298355632322,0.131104223187381,0.8801723864955786,0.023418490665439527,0.04706060752081363,0.09809695827844107,1.0,1.0,0.5223880597014925,1.0,0.04409448818897638,0.7083333333333334,0.22001282873636946
9000,1043.054318321394,V0,S60,S31,0,0,-258.7532715446942,0.0,0.404746632456703,0.0005319650004772592,0.1790830586958066,0.11672396888575998,0.9086530518358099,0.046573774736103385,0.008476921336651625,0.08186130251546073,1.0,1.0,0.5671641791044776,1.0,0.04754358161648178,0.7083333333333334,0.24374599101988453
9000,1046.9481601597142,V0,S31,S66,14,0,-255.13685794618135,0.0,0.3880692751763951,0.0009732735011729007,0.17968348287773103,0.098087852051704,0.8843166968157244,0.0,0.10015628161261568,0.10861455018310764,1.0,1.0,0.5074626865671642,1.0,0.049586776859504134,0.7083333333333334,0.24374599101988453
9000,1057.3323475748205,V0,S66,S52,6,0,-255.83772504040348,0.0,0.3983322642719692,0.0007338037163573554,0.18340570497417935,0.09309262501693573,0.8898340704018841,0.0,0.07011006525707897,0.07621784536311971,1.0,1.0,0.47761194029850745,1.0,0.04669887278582931,0.7083333333333334,0.241180243745991
9000,1066.4580944675936,V0,S52,S60,0,10,-253.59976722701995,0.0,0.3880692751763951,0.0006876203175956733,0.17742998259130485,0.09927870980435981,0.8923685693669082,0.037059352278017564,0.020355284075368515,0.095367106693238,1.0,1.0,0.47761194029850745,1.0,0.04628099173553719,0.7083333333333334,0.22450288646568314
9000,1077.8062092912219,V0,S60,S39,0,10,-250.7718532779734,0.0,0.39063502245028864,0.0003899935874287481,0.16196601041613862,0.11340178948593328,0.924445488788852,0.007535301497777194,0.03922579829414118,0.05750337447957137,1.0,1.0,0.44776119402985076,1.0,0.04597701149425287,0.7083333333333334,0.20974983964079538
9000,1088.696802988316,V0,S39,S51,0,0,-261.57792410925185,0.0,0.4111610006414368,0.0005336754535389986,0.171057978601032,0.11443635814840057,0.9290707903959691,0.019617643129194368,0.028124528140959823,0.08777916577819021,1.0,1.0,0.47761194029850745,1.0,0.0436817472698908,0.75,0.23284156510583706
9000,1098.8555810457792,V0,S51,S48,9,0,-257.3080133170176,0.0,0.3970493906350224,7.697243083356817e-05,0.16814579498157534,0.10410800083372775,0.9307899646288819,0.0,0.06060777939515358,0.12410700977977224,1.0,0.8461538461538461,0.47761194029850745,1.0,0.045234248788368334,0.75,0.22963438101347017
9000,1107.193696093601,V0,S48,S39,9,0,-257.7314031395482,0.0,0.40089801154586274,0.0,0.1733714580854466,0.09797010185634376,0.9243620733947141,0.0,0.0640937345277805,0.06266414640614101,1.0,0.8461538461538461,0.47761194029850745,1.0,0.0448,0.75,0.23989737010904427
9000,1122.6877500334012,V0,S39,S63,0,14,-258.70258793806397,0.0,0.40346375881975627,0.000697883258193177,0.16559600654962858,0.11916971860450941,0.8965554317398369,0.033812662652726824,0.006106298525804081,0.08241204948461699,1.0,0.9230769230769231,0.44776119402985076,1.0,0.04451510333863275,0.75,0.22257857601026299
9000,1137.926387032223,V0,S63,S54,0,4,-260.83631733020997,0.0,0.4150096215522771,0.0008697882915934819,0.1559671681668166,0.1304293959193826,0.8889220920379346,0.0,0.053678493992275346,0.09268025373479633,1.0,1.0,0.4925373134328358,1.0,0.04327666151468315,0.75,0.22706863373957664
9000,1146.786913394357,V0,S54,S62,0,0,-264.91645550373863,0.0,0.4085952533675433,0.0010673508879616904,0.1623120784427439,0.12372596983334574,0.8646172957968529,0.018861982892009556,0.036092306094856925,0.08631135685475369,1.0,1.0,0.5074626865671642,1.0,0.04395604395604396,0.7916666666666666,0.23284156510583706
9000,1152.5661707526767,V0,S62,S61,8,0,-263.45539576073537,0.0,0.404746632456703,0.0016831302008160878,0.16497743618445035,0.12633899535380652,0.8834765843075222,0.0,0.07104409246758439,0.030638686634130673,1.0,1.0,0.5223880597014925,1.0,0.044374009508716325,0.7916666666666666,0.2322001282873637
9000,1161.6264851628605,V0,S61,S18,4,0,-265.94670240232597,0.0,0.4124438742783836,0.0016318152564851957,0.16506647888637324,0.13658969127969264,0.8791182318835381,0.0,0.062372047379104706,0.06962619474910617,1.0,1.0,0.5373134328358209,1.0,0.04354587869362364,0.7916666666666666,0.2322001282873637
9000,1168.065851687468,V0,S18,S54,0,12,-261.40517435273705,0.0,0.3970493906350224,0.0017994441345305378,0.1486240043123723,0.14213316634994233,0.8823020945019526,0.041208238365852135,0.030366467516622156,0.09362891030223097,1.0,1.0,0.47761194029850745,1.0,0.045234248788368334,0.7916666666666666,0.20846696600384862
9000,1182.877139956953,V0,S54,S65,0,0,-265.47367230447054,0.0,0.40346375881975627,0.002134701680341847,0.16542974528931062,0.12923680855479086,0.8918318370136307,0.034084722392783394,0.04184048185599144,0.10095525392076604,1.0,1.0,0.5522388059701493,1.0,0.04451510333863275,0.7916666666666666,0.23348300192431046
9000,1194.3009201198754,V0,S65,S59,11,0,-264.9087913056399,0.0,0.40089801154586274,0.002422065479469422,0.16616195525796243,0.1391764728032335,0.898957791216803,0.0,0.058693907474016815,0.08817591725534882,1.0,1.0,0.5671641791044776,1.0,0.0448,0.7916666666666666,0.2322001282873637
9000,1861.9829415215281,V0,S59,S39,9,0,-250.9094848644529,0.0,0.522771007055805,0.013093008568081491,0.23935294751738032,0.1614109322727916,0.8624017380066559,0.09151732909068717,0.0,0.07757257108328737,1.0,1.0,0.5522388059701493,1.0,0.03558282208588957,0.2916666666666667,0.313662604233483
9000,1871.558491617169,V0,S39,S27,0,0,-250.20032969777665,0.0,0.5330339961513791,0.012102629657239773,0.22397391997434438,0.18746554727177317,0.8408599831768728,0.03680147597332602,0.056516484207888275,0.09153138950959445,1.0,1.0,0.5223880597014925,1.0,0.04332129963898917,0.2916666666666667,0.2944194996792816
9000,1880.5412726163136,V0,S27,S31,0,13,-250.06826681083783,0.0,0.5291853752405388,0.011409023051425538,0.22569961564087893,0.19188193063688933,0.8497966543728112,0.05566148722900769,0.028493054942159715,0.11568055606377615,1.0,1.0,0.5074626865671642,1.0,0.04363636363636364,0.2916666666666667,0.2854393842206543
9000,1892.3072099284968,V0,S31,S43,0,7,-251.89596553838567,0.0,0.5355997434252726,0.01049561678139807,0.22987560846524813,0.19072597069814012,0.8306785039401046,0.0015121268946366587,0.173469916719652,0.15249913380566368,1.0,1.0,0.5074626865671642,1.0,0.04311377245508982,0.2916666666666667,0.2912123155869147
9000,1903.1533172406598,V0,S43,S39,0,0,-253.88417668224577,0.0,0.5381654906991661,0.007515928822117329,0.2419344256428996,0.17875967894102857,0.8993624566642391,0.07339703509680312,0.006522889771032061,0.07817045297012827,1.0,1.0,0.5223880597014925,1.0,0.041716328963051254,0.2916666666666667,0.3110968569595895
9000,1911.042696016056,V0,S39,S55,18,0,-248.77121484799784,0.0,0.5202052597819115,0.007063502566488681,0.24109780457398577,0.1688790829978671,0.8515406492197466,0.0,0.2029861534946947,0.04691725611724415,1.0,1.0,0.5223880597014925,1.0,0.04808877928483354,0.2916666666666667,0.3072482360487492
9000,1931.6070376803627,V0,S55,S31,2,0,-251.45270718930257,0.0,0.517639512508018,0.00972418180255266,0.22793429269046778,0.18814062370075443,0.8938900374492592,0.0,0.09464592115278288,0.11422152361160084,1.0,1.0,0.4925373134328358,1.0,0.03345724907063197,0.3333333333333333,0.2835150737652341
9000,1941.8014955038027,V0,S31,S13,0,20,-246.1271014209074,0.0,0.4996792815907633,0.009811417214605883,0.21809941018980622,0.19023096938500794,0.9460444146483634,0.05622781999597683,0.0,0.07181547155997368,1.0,1.0,0.47761194029850745,1.0,0.037227214377406934,0.3333333333333333,0.26234765875561256
9000,1963.3737504629664,V0,S13,S54,0,0,-246.42218214723198,0.0,0.4971135343168698,0.00432927089291096,0.21674151322050192,0.17409818658422713,0.8825498167298462,0.04354386166377765,0.029594765504592405,0.11869463415325553,1.0,1.0,0.47761194029850745,1.0,0.04,0.3333333333333333,0.2771007055805003
9000,1980.3479967358128,V0,S54,S55,11,0,-249.02156367251175,0.0,0.4971135343168698,0.004002565676925884,0.21548653149994998,0.17656439697272405,0.8675433424213146,0.0017593889201831599,0.05136944140856416,0.046413593890717426,1.0,1.0,0.5074626865671642,1.0,0.04,0.375,0.2835150737652341
9000,1989.7957161083466,V0,S55,S52,9,0,-249.3427221829213,0.0,0.4894162924951892,0.003327774267459696,0.21778212796166885,0.16233540301209634,0.8553973237050184,0.03495122074567171,0.041311753590562994,0.1000402474079545,1.0,1.0,0.5373134328358209,1.0,0.04062909567496723,0.375,0.28992944194996795
9000,2001.195800680388,V0,S52,S43,0,0,-246.63186241969984,0.0,0.48556767158434894,0.0049262346557656335,0.19745556726329633,0.17856911113996554,0.8634728371733257,0.013201961485940973,0.08018256193769323,0.1411508340807968,1.0,1.0,0.5223880597014925,1.0,0.03302509907529723,0.375,0.27196921103271327
9000,2005.789017456259,V0,S43,S13,0,16,-240.2219975256928,0.0,0.4676074406670943,0.004301902802805628,0.188821622154988,0.1729416613266491,0.9427230857556099,0.0415300514105169,0.0,0.06753187081654141,1.0,1.0,0.4925373134328358,1.0,0.03429355281207133,0.375,0.25465041693393203
9000,2029.3915505546538,V0,S13,S41,0,4,-242.82060235718237,0.0,0.4830019243104554,0.0038503313041635626,0.1922095422996274,0.17466598814446685,0.8932784079412927,0.0,0.059839981184097786,0.048555737462345636,1.0,1.0,0.4925373134328358,1.0,0.033200531208499334,0.375,0.2649134060295061
9000,2041.7608816342463,V0,S41,S61,0,0,-253.09151823042924,0.0,0.5022450288646568,0.0038092795035409347,0.20840423883923362,0.17964187772029597,0.8298282847422902,0.007633438847670581,0.07178011654114591,0.042779836287329384,1.0,1.0,0.4925373134328358,1.0,0.038314176245210725,0.4166666666666667,0.28030788967286724
9000,2047.000420865172,V0,S61,S46,5,0,-245.4576752677354,0.0,0.4676074406670943,0.0015437246143167947,0.19526846068072892,0.15456314854642522,0.8409529905303577,0.020009772342679085,0.037717804998101845,0.10809326106656637,1.0,1.0,0.4925373134328358,1.0,0.038408779149519894,0.4166666666666667,0.2687620269403464
9000,2056.5370163302114,V0,S46,S44,9,0,-243.45464630298943,0.0,0.4650416933932008,0.002278383532114867,0.1860916988237397,0.14148964554229423,0.7964251849614469,0.0178584171090759,0.05806772819121102,0.09948461318765536,1.0,1.0,0.5074626865671642,1.0,0.038620689655172416,0.4166666666666667,0.27261064785118666
9000,2065.4764730720417,V0,S44,S15,6,0,-240.0378446135149,0.0,0.4650416933932008,0.0006286080943383491,0.17318765738519246,0.1467415900444318,0.7977602879263423,0.0,0.04039402341943874,0.04316063807844882,1.0,1.0,0.47761194029850745,1.0,0.03586206896551724,0.4166666666666667,0.2617062219371392
9000,2076.4355469976163,V0,S15,S41,0,13,-234.57881505033703,0.0,0.44579858883899937,0.0011802441114948069,0.15988226370131534,0.1445307867214127,0.8571742994342725,0.02284160418493266,0.0,0.04985485197059634,1.0,1.0,0.44776119402985076,1.0,0.03597122302158273,0.4166666666666667,0.24310455420141117
