episode,service_level,bias,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,starvation_count,congestion_count,gross_starvation_risk,gross_congestion_risk,fleet_broken_fraction,alpha,alpha_initial,epsilon,gamma,transition_update_interval,transition_batch_updates,remainder_batch_updates,batch_updates_this_episode
13,0.9455951580363148,-3.0279228122527084,-0.370951134132979,-0.24547026566390173,-0.07469900558944102,-0.16268332146900838,-0.04757272465143134,-0.21558677200406928,-0.1672680675830149,-0.15155434438681425,0.071875,0.1,0.0,0.8,100,14,1,15
14,0.9412971332321598,-3.0361511244185917,-0.3812500061086766,-0.2568080309972101,-0.07638381572510992,-0.17111624638178258,-0.049938749882587584,-0.22659878578627127,-0.17533381594556058,-0.15548392047081258,0.070353,0.1,0.0,0.8,100,14,1,15
15,0.9454630935590033,-3.0250315536209116,-0.38277348089877977,-0.26422764686131406,-0.07622485513187859,-0.17780103829513935,-0.051660437766868045,-0.2352446402153444,-0.1811243939920827,-0.15505646218320052,0.068894,0.1,0.0,0.8,100,14,1,15
16,0.939591562316161,-3.0513668339304414,-0.4024701977663221,-0.27723376273739603,-0.08006634306946026,-0.18676664003650145,-0.05411510615791901,-0.24720625138083252,-0.19065315556269605,-0.16274169276358266,0.067494,0.1,0.0,0.8,100,13,1,14
17,0.9416575145729492,-3.0644280658556964,-0.41484863331813043,-0.28740401719063696,-0.08281988281414633,-0.19447749533556768,-0.05639038958198441,-0.25597300253601757,-0.1970026691063127,-0.16560988778675156,0.06615,0.1,0.0,0.8,100,13,1,14
18,0.9425080428730976,-3.074009162449515,-0.42374135574836685,-0.2956330707034094,-0.08393339135106292,-0.20044876085790123,-0.05772539493906799,-0.2641822421883979,-0.20344063844811686,-0.16743266598365636,0.064859,0.1,0.0,0.8,100,13,1,14
19,0.9417060162380677,-3.0802302736475067,-0.43211276654729947,-0.3036499494040934,-0.08552058770159958,-0.20660524567160052,-0.05945720635515261,-0.27202458232587473,-0.2089424743497509,-0.16811699284430254,0.063617,0.1,0.0,0.8,100,13,1,14
20,0.9428242132691922,-3.081327037879848,-0.43800044079618256,-0.31184882070358005,-0.08631108326869878,-0.21334360761608043,-0.06113011152358964,-0.28012580970071216,-0.21572259010520062,-0.1695950923501079,0.062422,0.1,0.0,0.8,100,14,1,15
21,0.943219806886253,-3.08508399670202,-0.4448876763626973,-0.32074097418246067,-0.08720353433227228,-0.2202378572590823,-0.062378626606589334,-0.2887913206816193,-0.22217061243093136,-0.17128114238327252,0.06127,0.1,0.0,0.8,100,14,1,15
22,0.9390166454976937,-3.094682698718075,-0.45520439660108686,-0.33046222287698135,-0.08924872680950001,-0.2276267720478988,-0.06446466032584705,-0.2982294378998573,-0.22918125245229812,-0.17303821378552425,0.060161,0.1,0.0,0.8,100,14,1,15
23,0.9397039983817679,-3.1045101515678666,-0.4673809150000436,-0.3405302959974812,-0.09163796141445965,-0.23514586115536895,-0.06677720663858829,-0.30713621739047575,-0.23600053428842305,-0.17781804995990655,0.059091,0.1,0.0,0.8,100,14,1,15
24,0.9391754637184055,-3.112697656204975,-0.47935129534220394,-0.35107790829866714,-0.09446087023709972,-0.24319663139895456,-0.06936408219274562,-0.315794798127736,-0.24346213328246916,-0.18116637839189736,0.058058,0.1,0.0,0.8,100,14,1,15
25,0.9385585008678654,-3.120611828840889,-0.48762507838324237,-0.3602760454614097,-0.09564081385853904,-0.2505331965834432,-0.07106903751635109,-0.32523039546084437,-0.2503421928375281,-0.1830292953108557,0.057061,0.1,0.0,0.8,100,14,1,15
26,0.9387462947992455,-3.115972983095743,-0.4900171875143924,-0.3677618243858216,-0.0964239226113689,-0.2572329864748011,-0.07298037355846225,-0.3341730201887496,-0.25685749905693567,-0.18158403588108293,0.056098,0.1,0.0,0.8,100,14,1,15
27,0.9461799773529608,-3.109720746265309,-0.491664774253873,-0.37282347332378996,-0.09659336955602325,-0.2616655848731594,-0.07407266636943476,-0.3395782091790505,-0.26102295863436237,-0.18033444824561276,0.055166,0.1,0.0,0.8,100,14,1,15
28,0.9404210916067792,-3.113804104723046,-0.49806083304863535,-0.37976267734691066,-0.09800769364025125,-0.26692175010549063,-0.07595577426283248,-0.34722896867719755,-0.26705419115810036,-0.18069947689322036,0.054265,0.1,0.0,0.8,100,14,1,15
29,0.9425693201024113,-3.116532962115174,-0.5036582330284829,-0.3864177390150716,-0.09896076719136201,-0.27198661123983237,-0.07748438948544627,-0.35417437368394383,-0.2726653609346204,-0.1818967497484199,0.053393,0.1,0.0,0.8,100,14,1,15
30,0.9392822568318075,-3.120507610687772,-0.5108912180943691,-0.39415173781352714,-0.10042911988144433,-0.27839784420214836,-0.07912782478678268,-0.36102852582772843,-0.27827031713727707,-0.18337204279237776,0.052548,0.1,0.0,0.8,100,14,1,15
31,0.9443919238301033,-3.1095111386389735,-0.5112154210449317,-0.39964586238002825,-0.100616843701487,-0.28334409959574114,-0.08071098401746177,-0.3668385335561273,-0.2828713931785649,-0.18157654460142117,0.05173,0.1,0.0,0.8,100,14,1,15
32,0.9410412191192267,-3.114764696052792,-0.5170517865562986,-0.4066160457142593,-0.1015509593393121,-0.28872453772842976,-0.08219387941287264,-0.3735907786946389,-0.2886779427419348,-0.1824799172382218,0.050937,0.1,0.0,0.8,100,14,1,15
33,0.9400311526479751,-3.113119353953397,-0.521529112563209,-0.41327630151248596,-0.10221144298792119,-0.2940488195167952,-0.08381946579921687,-0.3798833542740854,-0.29385742932386794,-0.182523243262199,0.050168,0.1,0.0,0.8,100,14,1,15
34,0.9426816444392515,-3.109021911784838,-0.5244237189175757,-0.4194611212251548,-0.10249918937343941,-0.2996280541071906,-0.08520312317913985,-0.3861446603770865,-0.2981181682337051,-0.1820358175556039,0.049421,0.1,0.0,0.8,100,14,1,15
35,0.9404038523383151,-3.1090821062242355,-0.529671966450135,-0.4262822252722422,-0.10348414775620304,-0.3052129317102097,-0.08706314963063896,-0.3924447323815356,-0.30268509197220983,-0.18269040771709413,0.048697,0.1,0.0,0.8,100,14,1,15
36,0.9390420899854862,-3.115674766324047,-0.537927001835739,-0.4339133201606241,-0.10485507405846677,-0.31091191308024946,-0.08863232664848052,-0.3997449997103262,-0.3088211602773057,-0.18626155533828118,0.047994,0.1,0.0,0.8,100,14,1,15
37,0.9436274926474338,-3.1070230068790896,-0.5385009019590173,-0.438739884259786,-0.10485795830447733,-0.31549368558527435,-0.09015840203107287,-0.405195457776035,-0.31319989524559505,-0.18413482725601624,0.04731,0.1,0.0,0.8,100,14,1,15
38,0.941207075962539,-3.111801632700338,-0.5437695194125549,-0.44466664249377685,-0.10572801133814792,-0.3198831414491264,-0.09154337850555977,-0.41271498498506515,-0.31817843562135195,-0.18531549308554746,0.046646,0.1,0.0,0.8,100,14,1,15
39,0.9422738177120904,-3.110372869863579,-0.5480432278176918,-0.4507535177786648,-0.10657351276336784,-0.3251958017587317,-0.0930445854825346,-0.4188230497749649,-0.32334790698332083,-0.18665594649053768,0.046,0.1,0.0,0.8,100,14,1,15
40,0.9382730455075846,-3.1168469598039725,-0.5552904160903174,-0.45759739994431387,-0.10794992189613538,-0.3304592896315342,-0.09470618568538129,-0.4251798252711069,-0.32853576783305,-0.18894132754312912,0.045372,0.1,0.0,0.8,100,14,1,15
41,0.9414443940234289,-3.115609456521102,-0.5591499884943227,-0.4637365096048519,-0.10887733493838773,-0.3359098608311754,-0.09644241108945284,-0.4317391023710799,-0.33409419504059323,-0.18934556820558848,0.04476,0.1,0.0,0.8,100,14,1,15
42,0.9414704501241028,-3.11470691899947,-0.5632388876908566,-0.46953079794039093,-0.10958667575772743,-0.34089436202550394,-0.09790763023373814,-0.43757201827150083,-0.3383756726643842,-0.18968909626812644,0.044165,0.1,0.0,0.8,100,14,1,15
43,0.9406403326403326,-3.118632619300938,-0.5695503740088291,-0.47603085426215763,-0.11097713557475233,-0.34567572413892406,-0.09965850809841824,-0.44314685791243613,-0.34333255763685705,-0.19000959222861794,0.043586,0.1,0.0,0.8,100,14,1,15
44,0.9428001274462127,-3.114759098415519,-0.5718159809572559,-0.48106408485758423,-0.11139854490046501,-0.3499921849187485,-0.1010963262917594,-0.4483936183216142,-0.34729247826292353,-0.18944664662350746,0.043022,0.1,0.0,0.8,100,14,1,15
45,0.9437300117825282,-3.1071068504623898,-0.5722476300826853,-0.4850195630369006,-0.11142873846431192,-0.35360093938337833,-0.10227320578880891,-0.4523400292764732,-0.35041921737615733,-0.18849533846107486,0.042472,0.1,0.0,0.8,100,14,1,15
46,0.9403125367171895,-3.1088398594232234,-0.5757637245397271,-0.49021757796271376,-0.11172229532398305,-0.3579837965234629,-0.10328712282079774,-0.4586380778170483,-0.35513136625976266,-0.18958822910605694,0.041935,0.1,0.0,0.8,100,14,1,15
47,0.9402181208053692,-3.1126212288554784,-0.5820836027535097,-0.4962545961646127,-0.11331789555156091,-0.36256098333894243,-0.10517718168689975,-0.4642642803480892,-0.3599899650225831,-0.19061164293699703,0.041413,0.1,0.0,0.8,100,14,1,15
48,0.9397702525227337,-3.113947705510285,-0.5865600753352187,-0.5017168743651851,-0.11420306631932373,-0.3669047224221151,-0.10678184263297212,-0.4701384406868763,-0.3646425418763806,-0.19211910106441252,0.040903,0.1,0.0,0.8,100,14,1,15
49,0.9431136715854727,-3.1014900751486687,-0.584841948599976,-0.5061375225297038,-0.1138940899119918,-0.37141970930163376,-0.10830695801853062,-0.47517053691024635,-0.3678794342609984,-0.18934427121309674,0.040405,0.1,0.0,0.8,100,14,1,15
50,0.9399308701634284,-3.084044769724382,-0.5815238261834992,-0.5105004383705025,-0.11279538566375631,-0.3757391902632033,-0.10922944674071183,-0.4788180434642296,-0.3721382765935836,-0.183949820159969,0.03992,0.1,0.0,0.8,100,14,1,15
51,0.9411051621375897,-3.0880896324715317,-0.5868843555394904,-0.5161732484737026,-0.11373120239076051,-0.38022991102400555,-0.11024331078743922,-0.4846061188722492,-0.37663901326699273,-0.1851655466275295,0.039446,0.1,0.0,0.8,100,14,1,15
52,0.941217845659164,-3.0883034230910598,-0.5909662162599943,-0.5216259977088277,-0.11467489650518876,-0.38432343102702965,-0.11163293467981902,-0.4896917224663147,-0.38124765453536347,-0.1858175314409678,0.038983,0.1,0.0,0.8,100,14,1,15
53,0.938035762121618,-3.0896987033147805,-0.5937621832841715,-0.5264649758093606,-0.11491003656923039,-0.3881307473061597,-0.11251712798308759,-0.4953711911952956,-0.3850663815963073,-0.18645362434972307,0.038531,0.1,0.0,0.8,100,14,1,15
54,0.9406563538136304,-3.0928427476151654,-0.5994385760514004,-0.532086390138503,-0.11606816645203465,-0.39263512308548015,-0.11387749743304333,-0.5007387526417918,-0.38999051958215825,-0.18727124991559743,0.038089,0.1,0.0,0.8,100,14,1,15
55,0.9435523032870611,-3.0880173239085558,-0.5995666940273506,-0.535510460336174,-0.11596369227617886,-0.3960184779122237,-0.11469920692233332,-0.5047261800318396,-0.3930646141998693,-0.1855547931957895,0.037657,0.1,0.0,0.8,100,14,1,15
56,0.9425575602531304,-3.083197103466835,-0.6008340915796997,-0.5398398555218481,-0.11600133369869037,-0.40013305393005427,-0.11551415528637266,-0.5095782490223493,-0.3966085492995506,-0.18470918466636685,0.037235,0.1,0.0,0.8,100,14,1,15
57,0.9382612488675637,-3.088296012994063,-0.6060781375044447,-0.5457077251882146,-0.11651644080786486,-0.4044656864743112,-0.11624188147109572,-0.5155135065784008,-0.40077698761166475,-0.18719738493123886,0.036823,0.1,0.0,0.8,100,14,1,15
58,0.9416976278936839,-3.0878955159158976,-0.6091014075829825,-0.5502451625189302,-0.11693483468501205,-0.4082052790795016,-0.11715084416213488,-0.5197389049033772,-0.40423469754268,-0.18717629391922275,0.036419,0.1,0.0,0.8,100,14,1,15
59,0.9401026714850215,-3.0884214363738787,-0.6129626944540324,-0.554643050913973,-0.11776828964968183,-0.41154222487718667,-0.11827852413941127,-0.5241053821720141,-0.4078949610337711,-0.18713494821174975,0.036024,0.1,0.0,0.8,100,14,1,15
60,0.9440610304814101,-3.081752972407405,-0.6127690552627307,-0.5578340273190038,-0.11732191362715255,-0.41471427526983956,-0.11892553086680793,-0.5277655794694266,-0.4104020348555483,-0.18473918839581926,0.035638,0.1,0.0,0.8,100,14,1,15
61,0.9401667894701587,-3.0819625394107697,-0.6165092979578565,-0.5623943650339216,-0.11809032631595029,-0.41872198114074666,-0.12017738293395328,-0.5323897462387718,-0.41428980430539225,-0.18542337524435665,0.035259,0.1,0.0,0.8,100,14,1,15
62,0.943652238403452,-3.077186658223371,-0.616025918818444,-0.5651715204805093,-0.1174561520949103,-0.4213651199588074,-0.12060904859448254,-0.5357630186257011,-0.41664841991686996,-0.18446884454244314,0.034889,0.1,0.0,0.8,100,14,1,15
63,0.9388103690803135,-3.08402079931049,-0.623223452154176,-0.5712452651608544,-0.1190386050002829,-0.42581625217956554,-0.12222518678104484,-0.541233349478161,-0.42099718200921055,-0.1860445670495294,0.034527,0.1,0.0,0.8,100,14,1,15
64,0.9455348627076954,-3.077186477488164,-0.6230507531182464,-0.5739368795518482,-0.11898261972813928,-0.42841637462747234,-0.12323227388791803,-0.5442136815585977,-0.4235467037525034,-0.18414923885996237,0.034171,0.1,0.0,0.8,100,14,1,15
65,0.9393158940174393,-3.0787785349986287,-0.626803155654014,-0.5784308792198122,-0.11980766761460405,-0.432090538192567,-0.12439709359314446,-0.5487864589967323,-0.42711048750526437,-0.1854774095457759,0.033824,0.1,0.0,0.8,100,14,1,15
66,0.938044628015917,-3.0765220418719554,-0.628395890157582,-0.583145852562189,-0.11976013449514906,-0.4361364660526586,-0.1251690456100962,-0.553629916533934,-0.43087912429374453,-0.1863217284311693,0.033483,0.1,0.0,0.8,100,15,1,16
67,0.9461712395801695,-3.0634364339593705,-0.624270864017253,-0.5850129321494709,-0.11888860031343246,-0.4386572589627771,-0.1261518492559798,-0.5566170558063146,-0.43330978160432526,-0.18290717587041638,0.033149,0.1,0.0,0.8,100,14,1,15
68,0.9417139414629249,-3.0620920796374578,-0.6266706464778202,-0.5889933062286585,-0.11928591190971913,-0.44209431515011405,-0.1271876773289791,-0.561109836846634,-0.4366396752709997,-0.18276323453321727,0.032821,0.1,0.0,0.8,100,14,1,15
69,0.9384403777446031,-3.0700684714672706,-0.6332964878698585,-0.5943603781674146,-0.12049775036792552,-0.4459468500692736,-0.12826934908974688,-0.5664315657774261,-0.4409070306215822,-0.1845294170618319,0.0325,0.1,0.0,0.8,100,14,1,15
70,0.945838948787062,-3.018118359490424,-0.6060427839833894,-0.5917040342782859,-0.11366642458181472,-0.4464720388207122,-0.12813988790979564,-0.5694248911311275,-0.44294890638281376,-0.17085578704111404,0.032185,0.1,0.0,0.8,100,15,1,16
71,0.9360442757536743,-3.029463201841953,-0.6148163419237753,-0.5978180208009904,-0.11542213609895265,-0.4510239724707599,-0.12962924349944374,-0.5749035833026434,-0.44739728534406603,-0.1738326976432408,0.031876,0.1,0.0,0.8,100,14,1,15
72,0.9405835988596344,-3.0307117375772226,-0.6189860890743484,-0.6021609367862968,-0.11635843745071396,-0.4547637566239681,-0.13077537726198177,-0.5790777558310783,-0.45043594892257216,-0.17401770197562202,0.031573,0.1,0.0,0.8,100,14,1,15
73,0.9419402833665844,-3.0305005842517128,-0.6221853048893194,-0.6062476777412287,-0.1168917689901277,-0.45807266857787415,-0.13167008569038705,-0.5824424072196961,-0.45295958583565804,-0.17446379000007015,0.031276,0.1,0.0,0.8,100,14,1,15
74,0.9432590697987481,-3.0295274614795096,-0.6246111076146827,-0.6098993469862711,-0.11718620095716023,-0.46135957793664145,-0.13244836444800331,-0.5858260522748613,-0.4558163995837117,-0.17414719251299154,0.030984,0.1,0.0,0.8,100,14,1,15
75,0.9414595434283398,-3.0284734469788086,-0.6272068852459304,-0.6135630590501404,-0.11772621792696465,-0.4644938619288053,-0.13337705334091715,-0.5890149768896079,-0.458643417602041,-0.17393965156363406,0.030698,0.1,0.0,0.8,100,14,1,15
76,0.941173502850512,-3.0263551853482404,-0.6285765433418502,-0.6166912822542452,-0.11794183474523294,-0.4671732316301403,-0.13409499398988034,-0.5925570601359214,-0.46121758489918685,-0.1732355991602989,0.030417,0.1,0.0,0.8,100,14,1,15
77,0.9341415355842768,-3.0389489277347,-0.6379950675818998,-0.6228912505024796,-0.12002395756587708,-0.47142570645973014,-0.13556990355531845,-0.5982281525201963,-0.4657593409728741,-0.1761927694652012,0.030141,0.1,0.0,0.8,100,14,1,15
78,0.9413819745372703,-3.0408058567963736,-0.6412230466283915,-0.6264275035161889,-0.12069896366170865,-0.47424232990216014,-0.13642299869304736,-0.601519137487023,-0.4684849518450661,-0.17611692647344776,0.02987,0.1,0.0,0.8,100,14,1,15
79,0.9422834993709837,-3.036863398946843,-0.6420022466359644,-0.629731792648399,-0.12068163849290679,-0.477067362081628,-0.13719403412584674,-0.6052865660242599,-0.47129364263896945,-0.1751282213862478,0.029604,0.1,0.0,0.8,100,14,1,15
80,0.944779403120434,-3.0282969423356416,-0.6405808312618197,-0.6318905149934907,-0.1200263578682826,-0.4794671133725725,-0.13763213648944075,-0.6080041402461411,-0.47300080351563323,-0.17352546744914013,0.029342,0.1,0.0,0.8,100,14,1,15
81,0.9393253908409993,-3.032730023387503,-0.6458274498977392,-0.6366503599501294,-0.12120973362985722,-0.48334874739009676,-0.13864160835022024,-0.612045633228644,-0.4765825883891652,-0.1741995144345581,0.029086,0.1,0.0,0.8,100,14,1,15
82,0.9411556484509321,-3.0330546270053085,-0.6490527022025026,-0.6409998920117596,-0.121775606746315,-0.4869428853321946,-0.1395503623122923,-0.6164995811761147,-0.479868952920569,-0.1741628959239489,0.028833,0.1,0.0,0.8,100,14,1,15
83,0.9394835798445725,-3.036309981617138,-0.6532279657080095,-0.6450175954962538,-0.12255505875999347,-0.4900432528224322,-0.14047155464518205,-0.6204598539114986,-0.482989798530138,-0.17547394886232623,0.028585,0.1,0.0,0.8,100,14,1,15
84,0.9444648522290866,-3.0321492007292443,-0.653063421914264,-0.6472892378646257,-0.12243100354454897,-0.49229504447737826,-0.1410692167694007,-0.6230429909808424,-0.48509557758972965,-0.17422477259326888,0.028341,0.1,0.0,0.8,100,14,1,15
85,0.9386948482638123,-3.0349593702270425,-0.6568672299177624,-0.651406488655868,-0.1229712502697005,-0.4956877133310815,-0.14175156063794458,-0.6275680088937434,-0.48865726106624424,-0.1754515555478268,0.028102,0.1,0.0,0.8,100,14,1,15
86,0.9354882497666921,-3.0446118161926963,-0.6642399355558589,-0.6565107248010463,-0.12448525810826681,-0.4988952090006497,-0.14283004529237925,-0.6316682338876602,-0.49233376880368473,-0.17807536538843421,0.027866,0.1,0.0,0.8,100,14,1,15
87,0.9355869492095527,-3.0523526976603206,-0.6709291992250023,-0.6618421723864284,-0.12574234193240463,-0.5031038562448565,-0.1438785195401555,-0.6366274550865049,-0.49587752454364925,-0.1810119978741524,0.027634,0.1,0.0,0.8,100,14,1,15
88,0.941998929622692,-3.0513418928616134,-0.672810863273465,-0.6648250411317828,-0.12587393489610724,-0.505497225403604,-0.14446776554572446,-0.6401721155755145,-0.4986514025106381,-0.18091051798068475,0.027406,0.1,0.0,0.8,100,14,1,15
89,0.9376720774285087,-3.054030988494698,-0.6758979021555488,-0.6681297616237296,-0.1263115726685876,-0.508178970851589,-0.14516599240972705,-0.6439572925864181,-0.5015320832721106,-0.1814250042140175,0.027182,0.1,0.0,0.8,100,14,1,15
90,0.9401147521787859,-3.05521559745095,-0.6782167115556137,-0.6714678129569939,-0.12644069717274753,-0.5107412314137248,-0.1456452311451551,-0.6478320973500722,-0.5041113658649629,-0.18276120145171296,0.026961,0.1,0.0,0.8,100,14,1,15
91,0.9418671832517672,-3.0534304863003263,-0.6794728445316975,-0.6742041713970337,-0.12660482831658448,-0.5130114088691676,-0.14625414339634502,-0.6502659582373185,-0.506274990522492,-0.18270858204735307,0.026744,0.1,0.0,0.8,100,14,1,15
92,0.9413967199783139,-3.0509976967184937,-0.6809217602171508,-0.6770325054295802,-0.12678255290939017,-0.5155273537910708,-0.14704844414512436,-0.6535434727919299,-0.5090428901312305,-0.1826109860359985,0.026531,0.1,0.0,0.8,100,14,1,15
93,0.9383990098347494,-3.0557169254985057,-0.6860712125741929,-0.6814189384338334,-0.12782005731340496,-0.518919999414719,-0.14809341647740853,-0.6583138992228775,-0.5120922612492255,-0.18415817957040304,0.02632,0.1,0.0,0.8,100,14,1,15
94,0.9401954951126221,-3.0546797009760613,-0.6876722237268551,-0.6842684340680505,-0.12792036117329283,-0.5211924954746019,-0.14863987918968932,-0.6611266345750905,-0.5143629702372745,-0.18442200868649677,0.026114,0.1,0.0,0.8,100,14,1,15
95,0.9393148724854811,-3.0459573664023765,-0.6846392224123717,-0.6861402910931031,-0.12695453098204554,-0.5233085225251755,-0.14922204540552278,-0.6646370867485191,-0.516836941202498,-0.18259800943072782,0.02591,0.1,0.0,0.8,100,15,1,16
96,0.9354636909290727,-3.0501756310412538,-0.6894109873772203,-0.6902191447441878,-0.12796856966491207,-0.5265499654028244,-0.1504036555698452,-0.6684308046569728,-0.5199072744229558,-0.18385343002427645,0.025709,0.1,0.0,0.8,100,14,1,15
97,0.936613802835831,-3.0532621914938116,-0.6937430952021342,-0.6942774203746903,-0.12876603217056626,-0.5295408650159681,-0.15140622844159982,-0.6723183212259922,-0.5230868829848894,-0.18511110581820792,0.025512,0.1,0.0,0.8,100,14,1,15
98,0.9444762835856118,-3.0478137948679005,-0.6932508016606354,-0.6963984070109737,-0.12848309735090124,-0.5315664907243288,-0.15182375676291832,-0.674585273668654,-0.5247879514314726,-0.18424461320291113,0.025318,0.1,0.0,0.8,100,14,1,15
99,0.9413251797823822,-3.0444499234980946,-0.6940274560683899,-0.6988669192210225,-0.12848764369846535,-0.5337089510375568,-0.15232852257264112,-0.6771284904610988,-0.5269133620104438,-0.18308676850095074,0.025126,0.1,0.0,0.8,100,14,1,15
100,0.9387649455614188,-3.043844362141486,-0.6959983771855588,-0.7023234691057448,-0.12896808701515894,-0.5366274385887365,-0.1534189212846084,-0.6809769286883639,-0.5298131776299866,-0.183047289740068,0.024937,0.1,0.0,0.8,100,15,1,16
101,0.938062815725895,-3.045246646548556,-0.699480008391739,-0.7058453721232546,-0.12971076039882934,-0.5394985463933482,-0.1541065344136752,-0.6841765210706299,-0.5325194317953067,-0.18447988281532002,0.024752,0.1,0.0,0.8,100,14,1,15
102,0.9435937002063032,-3.0430070857241778,-0.7005665014832875,-0.7083933191951081,-0.12985255691571213,-0.5418741805561428,-0.1546398515056325,-0.6870336455199721,-0.5349770302182573,-0.18378706068165626,0.024569,0.1,0.0,0.8,100,15,0,15
103,0.9473702035425204,-3.026763575991712,-0.6937848435868362,-0.7085633001374639,-0.12811736307573507,-0.5431646139408777,-0.1549491171433056,-0.6887219041979119,-0.5362573376782541,-0.18037697057489382,0.024388,0.1,0.0,0.8,100,15,1,16
104,0.9406021974335318,-3.027203003645928,-0.6963172154068888,-0.711880672014509,-0.12844307491348664,-0.5458852538704473,-0.15555999938223683,-0.6916961778381295,-0.5389277920791062,-0.18098391022085963,0.024211,0.1,0.0,0.8,100,14,1,15
105,0.9380850250220294,-3.0302937988105345,-0.7003293575921418,-0.7155124719975023,-0.12925479880497415,-0.5486465676761221,-0.15646767090861,-0.6947000267670689,-0.5413267883939628,-0.1821550786746135,0.024035,0.1,0.0,0.8,100,14,1,15
106,0.9375545558315987,-2.9529571689656096,-0.6665598912137601,-0.7134465966880146,-0.12060849876099314,-0.5513807811153576,-0.15604841721141965,-0.6982257284918203,-0.5435214754045646,-0.1743217154599205,0.023863,0.1,0.0,0.8,100,15,1,16
107,0.9403739262253663,-2.9544644144845007,-0.6696661822689058,-0.7168362357581612,-0.12097790485272537,-0.5541501370661038,-0.15664627907254594,-0.7018904206429836,-0.546189678960286,-0.1751145227101425,0.023693,0.1,0.0,0.8,100,14,1,15
108,0.9388431679605505,-2.959008305966438,-0.6737884067201124,-0.7204769094411326,-0.12167985358377537,-0.556799781181059,-0.15742500134879195,-0.7054207089864549,-0.5491012224886355,-0.17694862730047742,0.023525,0.1,0.0,0.8,100,14,1,15
