episode,service_level,starvation_severity_max,congestion_severity_max,gross_starvation_risk,gross_congestion_risk
33,0.9341820802306029,-2.2551911190096687,-1.1297876797366717,-1.7535793291717479,-1.497163520030177
34,0.9329938838841855,-2.3677604895983597,-1.2236683143079827,-1.7851546365553468,-1.525785875619136
35,0.9301754596083598,-2.4439388729801514,-1.2575349139944283,-1.8300012998355775,-1.5665511367077296
36,0.9324603925277843,-2.3821628210011605,-1.2133371454507358,-1.8410085432556562,-1.5757831944373775
37,0.9380735320578181,-2.1684638347082776,-0.9892035470772195,-1.8589571057391923,-1.5946055041602105
38,0.9408389571008116,-2.128442821939638,-0.9908962511010931,-1.8654451092361481,-1.598027046375007
39,0.9400520234710544,-2.014766327046578,-0.8710383307050211,-1.8635043479634406,-1.6073971076992137
40,0.9391095066185319,-2.0642226333978715,-0.9277971045396872,-1.886621990703845,-1.642582987829472
41,0.9340616465079985,-2.231553305297354,-1.0694026695014884,-1.9439245244584575,-1.6832498979740302
42,0.9276511397423192,-2.2822317620582693,-1.1568230703796056,-1.9731460804965482,-1.7174904989794473
43,0.9371963180926512,-2.2891121437418605,-1.154512354689072,-1.9912023611025171,-1.7419558541318954
44,0.9280534235813138,-2.389066047387296,-1.2710379888614374,-2.0212458069222987,-1.7771003269736951
45,0.9364056420233463,-2.321204900437837,-1.2603343015680946,-2.04061236740384,-1.8017218168627989
46,0.9452166064981949,-2.094613219887389,-0.9890766226719274,-2.032937744706759,-1.7933480503144832
47,0.9363336660315156,-2.167248933981191,-1.0670984434804858,-2.0620889180759385,-1.820955955229309
48,0.9396523053665911,-2.0636704650191318,-1.0055118096177176,-2.0666700697184788,-1.8157112844964043
49,0.9307404637247569,-2.2403039202813493,-1.1692251091329031,-2.110184371304031,-1.8479542263005118
50,0.9354973947415703,-2.2875315288266984,-1.2367522010129866,-2.1334732754236843,-1.8759823799984108
51,0.9325829488347489,-2.376600739904243,-1.3379895999360158,-2.1496137308735035,-1.896689385967358
52,0.9370274066768284,-2.42575780726981,-1.3851779100688484,-2.1583927740719906,-1.909788532553493
53,0.933414547183266,-2.4205360500216204,-1.3868001271807961,-2.166078194651654,-1.927210539793797
54,0.9344688904660515,-2.4596364917870517,-1.4249492925664196,-2.180536566589349,-1.951965092472496
55,0.9433380252163757,-2.3237838171719227,-1.2900272629526524,-2.1698640952123203,-1.9399177344960847
56,0.9340504584407023,-2.319452413922195,-1.2832449747447054,-2.19131341538771,-1.963061287498372
57,0.9380371006934155,-2.3221627954154784,-1.2789055536787537,-2.200312280112249,-1.9756192957848182
58,0.9387453206134525,-2.2967361885583206,-1.2467268620054657,-2.2164368660822173,-1.990124649756199
59,0.9421231537466535,-2.2234742095607185,-1.2180302033273616,-2.2241041712100076,-2.008709491755379
60,0.9385127972133879,-2.2083222503916353,-1.2334120618008735,-2.2367315434790918,-2.0336382402084845
61,0.9293592983499331,-2.3024382925228286,-1.3309021457228352,-2.2572657395241085,-2.0554016483891417
62,0.9391209310568913,-2.3774445483640068,-1.4131890999257177,-2.2749664376565764,-2.081915661902359
63,0.9362406104685823,-2.364938420721953,-1.4211671838492463,-2.295802400407874,-2.1003938132733655
64,0.9356530600011989,-2.3519940001723056,-1.3982126266947048,-2.313419127792952,-2.109810391280939
65,0.9380831718586973,-2.2843538610294867,-1.3092896887633227,-2.3132161290356263,-2.118917180364989
66,0.9283129259907111,-2.3900604166724424,-1.4189362604963038,-2.349978997938099,-2.1539498608122702
67,0.9320590687150173,-2.4450803600567457,-1.469025262476942,-2.371843734967807,-2.1733196751380657
68,0.931324753974262,-2.4451720710084848,-1.4689074299660922,-2.398381937844684,-2.195800301425125
69,0.9398775951038042,-2.327677749095715,-1.3508909125181947,-2.3963927387350705,-2.191384196714213
70,0.9264547413793104,-2.444523294686867,-1.474731805606444,-2.414334623141065,-2.2082200585325973
71,0.9350884608417366,-2.4763467228795886,-1.4789936108404285,-2.44113901845799,-2.2336662656286124
72,0.9394148330235625,-2.424284175610312,-1.4119124845364428,-2.440090079600649,-2.2407056064835453
73,0.9352723554004873,-2.3521586101661183,-1.3462116168809988,-2.4397007962920263,-2.239584877497599
74,0.9352183249821046,-2.4335938380910136,-1.4128546284006511,-2.4486355566618667,-2.2499342055984157
75,0.9425543284645529,-2.409419150492602,-1.391699392539234,-2.4570952212177315,-2.2592072491931487
76,0.9307783719548426,-2.524639102073732,-1.4744817486105715,-2.4899274855290012,-2.290346026795379
77,0.9391611109450207,-2.515675301159612,-1.4489405008657275,-2.4921410523112795,-2.3010203512965743
78,0.9386781053649106,-2.3918613786308205,-1.3528803805722056,-2.4916026677373346,-2.298107367443075
79,0.9375410913872453,-2.3500875259576177,-1.317069124730353,-2.489015052512737,-2.300453159604165
80,0.943360133903219,-2.3224413241198603,-1.2832437221593893,-2.502109982226195,-2.3083226431783377
81,0.9375320948497206,-2.3825030813512194,-1.35063138573409,-2.5161013765886473,-2.321324116758404
82,0.933209369282908,-2.4371784787928,-1.392005008813628,-2.53303615552696,-2.339631998594072
83,0.9357380388867251,-2.46623357261106,-1.4449495445274314,-2.5402627970675145,-2.3523550688051253
84,0.9350818122747947,-2.4389951671770005,-1.4565553730407346,-2.557388393963421,-2.370789202771963
85,0.93288709868499,-2.489707744877693,-1.507677302670743,-2.566111845704864,-2.3846533895839346
86,0.9440804236603536,-2.4075170135759354,-1.4540791919665186,-2.5610841244162046,-2.3794446931003796
87,0.9374329638898821,-2.3691965250578453,-1.4408332542665296,-2.558762028674057,-2.3842989756646196
88,0.9350355721692994,-2.4109208261018136,-1.479877449369147,-2.552462512895886,-2.383972615327384
89,0.9402112967007024,-2.3755980118422975,-1.4537766930605895,-2.557920407390611,-2.396481341289775
90,0.9340799031476997,-2.363527551154871,-1.4498253927331557,-2.5671396234452093,-2.408329745735292
91,0.9328935532233883,-2.4667957492789814,-1.572565424829083,-2.5882068457090117,-2.430040237681777
92,0.9367960333006856,-2.480341995375759,-1.558962058470569,-2.604093921839148,-2.445613277223577
93,0.935924496441925,-2.500484107345967,-1.5857987744640027,-2.612792740122131,-2.463178926076147
94,0.9349226416230209,-2.5167621627300107,-1.5848000911081035,-2.6234269210557457,-2.4757087370392155
95,0.9446509829580941,-2.3903923248522703,-1.4742404511418647,-2.5991939418429353,-2.4678154671308703
96,0.9437325740048644,-2.320311743976931,-1.4139068062245492,-2.589019707184664,-2.4658658702428036
97,0.933481415667111,-2.4420417328083057,-1.4918180444427296,-2.616554932719686,-2.4855643223486776
98,0.9403379250322619,-2.398670249625888,-1.433772013374343,-2.6148228747765727,-2.4891478501849007
99,0.9414623901107144,-2.380269053781668,-1.4199965376272596,-2.6220341556786835,-2.500930619224708
100,0.9347903870236747,-2.4390879486025123,-1.4640195015801405,-2.6406879743363363,-2.520489811913788
101,0.9361171135526676,-2.452568198131623,-1.4546822391133045,-2.6490831568845272,-2.526741906136219
102,0.9363214561893998,-2.450287955261577,-1.449001737481314,-2.6569108194383464,-2.537463698776391
103,0.9380488246476961,-2.51009091538835,-1.4996120706061942,-2.672558827938602,-2.5571935405567285
104,0.9412316254310085,-2.4475842887012575,-1.468976842619656,-2.668093683613092,-2.55282522935718
105,0.9359394553363923,-2.443250705932816,-1.4579355722623224,-2.676462045133669,-2.5609171043976495
106,0.9408275159541001,-2.4220713882404805,-1.4517046768634345,-2.6765857888630498,-2.5653969847259073
107,0.9355332039291806,-2.4697955864767387,-1.4865112350492415,-2.685689335049822,-2.5752558081005703
108,0.9408163265306122,-2.448214778116925,-1.4757486642106448,-2.686870365073756,-2.582442460163127
109,0.9354233492707136,-2.4300743405961978,-1.4723592689249092,-2.7035960366854113,-2.596032914122358
110,0.9353277866289018,-2.4335933543574875,-1.4696339284553015,-2.710616055228442,-2.599322038819764
111,0.938148348024225,-2.470105007151698,-1.505411302655508,-2.7212893786931547,-2.6060802094184052
112,0.9373675606950415,-2.4803185963014616,-1.5173476446888103,-2.7363132081482973,-2.6249816810327316
113,0.9390570869106794,-2.5071812460154073,-1.5471212234718008,-2.7454057107057124,-2.6354741679398295
114,0.9406479144127899,-2.4629078056493974,-1.5015402978787158,-2.742803589986921,-2.6325052031682192
115,0.94058809351651,-2.386222310110094,-1.4554226816639801,-2.7438779056379023,-2.633814153904486
116,0.9388323353293413,-2.4116611416879303,-1.4840699612933135,-2.7531722216612704,-2.6478136054588943
117,0.9393197278911565,-2.440314945970657,-1.5231772319740744,-2.7635069207343417,-2.654676387901352
118,0.9374361746861296,-2.4818735578530227,-1.5647803138126704,-2.777533452874023,-2.6708647238258174
119,0.9384474993376704,-2.5250819294070177,-1.6064985186235081,-2.779675207089972,-2.6747039604296052
120,0.9402856035536475,-2.536495527915876,-1.6058853095449126,-2.77753810935211,-2.6826783014790374
121,0.9360533542565712,-2.543682884550514,-1.5943878450825766,-2.784568315611156,-2.688577483200228
122,0.9318914359731301,-2.5961116246172384,-1.6458680345333763,-2.801670957263645,-2.7014921942457577
123,0.9330512543512184,-2.641564902761897,-1.6767952844428715,-2.8200054778465415,-2.721026065313529
124,0.9338566695519804,-2.684212201780686,-1.7240115195763,-2.836732461748003,-2.7429822038364136
125,0.9353086274740119,-2.6806908298843557,-1.726634433082684,-2.833782846696456,-2.7523493723203734
126,0.9354752422279022,-2.7076860236393747,-1.7582865524232367,-2.847219251280439,-2.7709976405206223
127,0.9369111759925353,-2.72148679595665,-1.7581575969222418,-2.8449194017226462,-2.777394244437213
128,0.9373824802268318,-2.707034859998449,-1.7413889217094811,-2.8459644340051056,-2.7838658073177482
129,0.9421311573768525,-2.6428279526261274,-1.6979251560453401,-2.844760506015954,-2.781654480269921
130,0.9316125919671934,-2.6964494598887447,-1.750555290799907,-2.8498673039599383,-2.789135611947825
131,0.935791652914879,-2.670517739128085,-1.7311357234234672,-2.849210020297961,-2.798201995160122
132,0.9397590361445783,-2.6532122733728585,-1.7299991048911985,-2.85219564879744,-2.8060498708544896
133,0.937533640332516,-2.6423616229096143,-1.737685391097514,-2.8515092382710567,-2.8143713313962433
134,0.9381477665313049,-2.6211446775283043,-1.7173576086593485,-2.848969504076962,-2.81942984080887
135,0.9354014488832777,-2.647977195312508,-1.7360346443766117,-2.854159657698251,-2.8215207555724624
136,0.937189634935444,-2.6359810387834424,-1.7188957348870106,-2.8630122143996353,-2.8279958946299852
137,0.9389918035247846,-2.6442462966695626,-1.70295544729241,-2.859917528448829,-2.8341694983664376
138,0.933156049800556,-2.686959704710232,-1.7250283535140738,-2.8738527840798196,-2.8481022445972455
139,0.9444993856573466,-2.5917990009261405,-1.6321592166203922,-2.862206667296332,-2.844543275962141
140,0.9487271853986552,-2.5563664416033225,-1.6019975980096848,-2.8499223925930894,-2.840243572513547
141,0.9416100114313218,-2.543062546579461,-1.58228866322721,-2.8538325419180475,-2.840962839590029
142,0.934745966771009,-2.603837830713648,-1.634231579594769,-2.8655280848040774,-2.858451867267752
143,0.9454799768905646,-2.5547717929576432,-1.5956182986993177,-2.8655109896943376,-2.858123742158424
144,0.9410418709696592,-2.5741950647360805,-1.6159723381036553,-2.8817955924827228,-2.8708467483791127
145,0.940755658420752,-2.5784099920368457,-1.620479366309834,-2.888434311773652,-2.8783290376124104
146,0.9388117144747129,-2.623824167047304,-1.666161785561419,-2.8914245028109637,-2.8856655807141216
147,0.9363961849745766,-2.6016798375712953,-1.669953126392803,-2.8936143189510886,-2.8905604020285223
148,0.9362022269034005,-2.64058350052311,-1.6807500697461901,-2.894380205873424,-2.9022497720257734
149,0.932884500299222,-2.6839342399173374,-1.7329992988353413,-2.9055206916835696,-2.9110468976926565
150,0.9404054945714114,-2.6550441795245523,-1.7102761162513107,-2.9119386676017704,-2.9218635629342806
151,0.9356638376164758,-2.6735383687178467,-1.7200688421206471,-2.920085452983835,-2.93014484703678
152,0.9385811869769642,-2.639121809169838,-1.677995086911212,-2.9254333806713926,-2.936541626274129
153,0.9342793578257471,-2.7258466045850764,-1.7624374754609071,-2.941498510226654,-2.9544496634929147
154,0.9320146128486144,-2.7783798891643223,-1.7987159639266774,-2.9557120071013308,-2.9662746912182487
155,0.9371073000455304,-2.762976475256995,-1.7809927378762234,-2.957322041787927,-2.9728181220178693
156,0.9379653344451724,-2.7674498794634195,-1.7748933513275662,-2.9612387349129845,-2.9789505750634104
157,0.9399367755532139,-2.763796286987988,-1.7844941995404253,-2.9731543675757157,-2.9918951813638794
158,0.9341901701773176,-2.7921252803670567,-1.8192031497617265,-2.9779516204801113,-2.995593743551572
159,0.9315964822763154,-2.819457537981064,-1.8379460405657977,-2.9813778828029958,-3.0083946160416124
160,0.9414472307738291,-2.8084513159267996,-1.8285019455955802,-2.9856792551854157,-3.015096886063902
161,0.9386443259710586,-2.7876754709197593,-1.817787123766577,-2.9824774846847713,-3.0203996724167745
162,0.9363866925257347,-2.8234162874178934,-1.8350471603896028,-2.991601850233407,-3.0315577861845022
163,0.9338932213557288,-2.8424277733185983,-1.8506106138328682,-2.9980438282997093,-3.04277563557186
164,0.9421065216091816,-2.8166312671103517,-1.8299129787959398,-2.9972248390093603,-3.041967153860477
165,0.9324124029169384,-2.8653118622029274,-1.8734517454599022,-3.00935776749227,-3.0583567249161923
166,0.9339156626506024,-2.848886105246964,-1.8403087437510128,-3.0086620378651285,-3.065353387876305
167,0.9406267013489807,-2.7958933844943954,-1.7771574426633214,-3.0023305471100734,-3.0631724714160615
168,0.9378353265593622,-2.8173709005898,-1.8163036578689389,-3.008551583726995,-3.0758119044005494
169,0.9300507311250373,-2.890169647938506,-1.8772427911443412,-3.023098821878695,-3.088438377959422
170,0.9398011614119364,-2.8274810341445726,-1.8166183535998106,-3.019940295137872,-3.0861081627615192
171,0.9386083355837609,-2.819781077839945,-1.8132913616248252,-3.020842161027022,-3.0946288613333524
172,0.9370423262738902,-2.796561718715053,-1.7889998843774781,-3.026598609145466,-3.099062361119545
173,0.9406859326197047,-2.8081241645029267,-1.780333405605334,-3.0348381579054258,-3.110510111831729
174,0.9451009723261032,-2.7522642471452987,-1.7258355732385795,-3.029014594484698,-3.109465666533397
175,0.9383143018991682,-2.77510777347882,-1.730212555768679,-3.038541878676117,-3.1193595724726397
176,0.9487102579484104,-2.730530458327359,-1.6968832868842565,-3.037600959391676,-3.1220430901566605
177,0.9414010079623057,-2.747303637603962,-1.7130222601723153,-3.04122371230533,-3.1293456795310783
178,0.9423288118488617,-2.7418658613089812,-1.71234019568475,-3.047800881092574,-3.1347705396281818
179,0.9394851319945177,-2.759940416405591,-1.7307698739196709,-3.0584902562139176,-3.1410251440866555
180,0.9398830479145533,-2.7466745708968543,-1.720292005302637,-3.0601228690983406,-3.1488360641457374
181,0.9418830489736159,-2.7324161037640753,-1.7139563513767462,-3.0665945102477568,-3.159402695296279
182,0.94058229352347,-2.7229450555395625,-1.7295706042608578,-3.0706001459655927,-3.172680719246063
183,0.9358889623265036,-2.764717983827467,-1.7876096892281006,-3.0724049302168823,-3.1791600761586887
184,0.9308569547128019,-2.815051989306307,-1.8275519913671348,-3.0879018258751243,-3.1951909008507102
185,0.9404309252217997,-2.806044919661907,-1.8270188748261953,-3.096441510560711,-3.2058790725397857
186,0.9433130380012598,-2.7506895209031135,-1.7811996280923799,-3.0968302472867193,-3.2066074259899837
187,0.93965904664889,-2.7417022087248846,-1.757944867541037,-3.1064921023733967,-3.2118263656235686
188,0.9344483814785899,-2.7545899737616946,-1.7814176919568927,-3.1148757019716458,-3.223819273045185
189,0.9400839360657202,-2.7562219617174897,-1.7964715245300544,-3.1162457986671104,-3.2313017918408344
190,0.936543319958389,-2.7783968042369938,-1.8159708737385647,-3.116188024780199,-3.232385768645928
191,0.9419573848998273,-2.763222068735004,-1.8149565365933542,-3.1189596672416617,-3.2386428537037317
192,0.9386806596701649,-2.7774101552301804,-1.8210730426600612,-3.123197218040098,-3.240397498749576
193,0.9386868747379141,-2.7772151010818518,-1.8245210558505895,-3.1264245087159517,-3.2493328033949083
194,0.934366784516363,-2.7911412139892637,-1.8433254684016949,-3.13316632518139,-3.2583064650907
195,0.940556377805298,-2.7535437852158915,-1.8142076281984454,-3.135375612492089,-3.2611056967207896
196,0.9395122246429436,-2.770251968282862,-1.8409595287247158,-3.1442360917699808,-3.2698849671628984
197,0.937099504292105,-2.7748062331371344,-1.8457730118382258,-3.151911154334456,-3.279285123063258
198,0.9437541468122324,-2.760521047830832,-1.8278854511274283,-3.1522552459348847,-3.2788708662543473
199,0.9317289236675033,-2.8002988845887775,-1.8764565288840351,-3.164161402070002,-3.2907319569204816
200,0.9308360839414953,-2.8514070313692548,-1.9176719135603786,-3.1859096904203112,-3.306532767406271
201,0.9404707806961737,-2.8372958214095605,-1.8983046445198897,-3.1898450305862776,-3.310392283891722
202,0.9449028400597907,-2.8118254837817784,-1.8707645292215718,-3.1969678471655096,-3.3190641572468715
203,0.934944011684518,-2.8303193618612514,-1.890275590272794,-3.2015958906737594,-3.3266677735530705
204,0.9405454921544871,-2.819860579945567,-1.8802547714087212,-3.2040461027909,-3.331987041340314
205,0.9360230894113403,-2.839912713881792,-1.8985679265169622,-3.211334182552388,-3.3382059989803494
206,0.9423965900222129,-2.8328597189251097,-1.8870426809837517,-3.2124887608517567,-3.3399400111945012
207,0.9405751750856802,-2.793381241093207,-1.849927434138738,-3.2197951814456913,-3.348042051659172
208,0.9397902639575761,-2.7892639630666496,-1.8444193686614294,-3.2266735344093145,-3.3530657079314503
209,0.9381553542254567,-2.7798147076806803,-1.8543541684071965,-3.226273713127522,-3.3575154815765553
210,0.9377652050919377,-2.8087810836511973,-1.8847935572862426,-3.22770064413011,-3.364037661912028
211,0.9342593701353131,-2.8190795740496526,-1.8851795155814428,-3.237786523876545,-3.3764612399669276
212,0.9405240412221584,-2.8223614414195852,-1.8822962519663964,-3.240155318082553,-3.385265979680922
213,0.9374681647940075,-2.8049029262139187,-1.8840547659426952,-3.2467817640923107,-3.3962028965317077
214,0.9393152302243212,-2.814731773542877,-1.8959742085006075,-3.2509427175143277,-3.4029515597907656
215,0.9417774458551158,-2.794256745816121,-1.8777347929866484,-3.2532133207996483,-3.4084659966219046
216,0.939179716629381,-2.798657687631179,-1.8819841019787427,-3.2577682158769314,-3.41734054110444
217,0.9397017957988466,-2.7878536710925115,-1.8655079206929865,-3.263112790822203,-3.423926435265432
218,0.9443792678157807,-2.775875846561295,-1.8555437530365833,-3.269172049988584,-3.4315395976883605
219,0.9381068325968678,-2.7739615656029644,-1.865183759489243,-3.2715643429154277,-3.434823935602773
220,0.9346520452983536,-2.794923072213741,-1.8736271483419935,-3.2739129455168636,-3.4439150548154425
221,0.9452521442910152,-2.792355094102912,-1.867032758285239,-3.2764915962373253,-3.449499576836581
222,0.9370277827354394,-2.792668551897798,-1.8874072650804403,-3.276805618097161,-3.454706814644457
223,0.9348925223973271,-2.839894500008629,-1.9421957166701491,-3.282855684820048,-3.4660784754521807
224,0.9315559572224733,-2.853513931608131,-1.9530344375351318,-3.283216545676131,-3.4723239859820434
225,0.9307519808641053,-2.906419319338307,-2.008834147088423,-3.2917035997830935,-3.478770425342786
226,0.9415292805690346,-2.8972795050342484,-1.9883267232801936,-3.297792086727524,-3.482779748745424
227,0.9411782377504732,-2.874451249203637,-1.9724902818195356,-3.3025144251551017,-3.485320700382481
228,0.9348610609888127,-2.904530730909102,-1.9894921629211928,-3.3185787194418985,-3.497419068417123
229,0.93613074204947,-2.9470967383156452,-2.019455916009292,-3.3354042295427346,-3.5136747082128936
230,0.9398090493980905,-2.9567597285458596,-2.0447369768299897,-3.340838843181278,-3.5212264102507618
231,0.9413460672132624,-2.9568181213625135,-2.043790866985767,-3.3481407976934627,-3.5271835054089653
232,0.9352466581321266,-2.9602829808051445,-2.044770749446982,-3.349316299459805,-3.5312679602583708
233,0.9375169218735898,-2.9692503545888416,-2.041629734489086,-3.3572903199535027,-3.537106389299373
234,0.9407120557156581,-2.9731248164884616,-2.0328090347779573,-3.361499709763529,-3.5447233740415856
235,0.9426427952296978,-2.9597943926278854,-2.016912064893868,-3.364989084012338,-3.5495599643146494
236,0.9410455393130001,-2.923753173568036,-1.9894332147362819,-3.3626303683742815,-3.5528426810052984
237,0.944867893833037,-2.9003174242754755,-1.9648162268707003,-3.367005793602064,-3.5582585268435873
238,0.9414688516688757,-2.9048729076778486,-1.968265009975911,-3.377685181253269,-3.566985675781773
239,0.9399558365346804,-2.902723432282701,-1.9605988051936976,-3.3803185986075848,-3.5689906041081843
240,0.9416475631903302,-2.9040016270955555,-1.9558863980408434,-3.384938370816306,-3.5762851445701176
241,0.9346532895320963,-2.9361009682868264,-1.9839732664174694,-3.3900190707142723,-3.5816440093566806
242,0.934831059998217,-2.9482780287693897,-2.000990812195254,-3.399034315618102,-3.5927607333158114
243,0.9386259272341929,-2.957996958888808,-2.0051780726390103,-3.403273496538056,-3.597390756422862
244,0.9359554576311558,-2.952028496106472,-2.0039819723910104,-3.4084085687808647,-3.6015683323693053
245,0.9392260201776841,-2.9640548681485757,-2.0178676295112936,-3.4130687283990033,-3.608665024438798
246,0.9402958368125969,-2.9604571328746556,-2.0194571926752536,-3.4125372638922453,-3.613568348815171
247,0.9411677313920666,-2.9667627942590076,-2.0104919547618696,-3.419184499326226,-3.6190041146023963
248,0.9342989084802686,-2.987255712594802,-2.03682241492915,-3.4210873105952153,-3.6230336528157157
249,0.9405541110015243,-3.0052326407311925,-2.04451554544401,-3.4231448809871843,-3.6301042534275223
250,0.9406071535918245,-3.0094297781291877,-2.05772406206991,-3.422642367579997,-3.633913553899349
251,0.9398435873799399,-3.0168306408545673,-2.0608699181994705,-3.4198354797678374,-3.6349750344149645
252,0.9350548664122137,-3.034586845871659,-2.0730449077502575,-3.4224893732676613,-3.6358204207216707
253,0.9359539964097727,-3.0391941326408043,-2.068130477279861,-3.4326000445357354,-3.6447960493134386
254,0.9393431835855716,-3.008133606622273,-2.0565201301038147,-3.4303388280838845,-3.6465683858005544
255,0.9385104612458393,-3.0093701693442663,-2.080503572461111,-3.4325378115840683,-3.6511038267550124
256,0.9419894471759204,-2.9753342792430737,-2.060487131092337,-3.4357442156612183,-3.6540256096019865
257,0.9326648854732671,-2.9959775912438884,-2.0733701584635935,-3.441180062584538,-3.6600893779381054
258,0.9448416140707726,-2.9863685786815264,-2.0823143465611795,-3.4402288360834574,-3.663010233176424
259,0.9358901825328291,-2.993911817923953,-2.105564105466539,-3.4389741029461813,-3.667789047208785
260,0.941090930674264,-2.9934574921634223,-2.1064951742140137,-3.438485992675892,-3.669176319898632
261,0.9420666189111748,-2.992756486544371,-2.097558824643809,-3.4408433816003794,-3.6753853496509907
262,0.9418538739222531,-2.990198252650227,-2.0926254062346628,-3.4404517421959038,-3.6810108185383132
263,0.9377357921105847,-2.9888471736233457,-2.0859528315331954,-3.4445069228058656,-3.684317320480339
264,0.9414344449520329,-2.970842007635273,-2.083503853231731,-3.446836241961256,-3.6863151733416313
265,0.9401648790000886,-2.968410831964399,-2.0840843723646096,-3.4512109750549596,-3.6931838947578957
266,0.9326042419860208,-3.0058623129020337,-2.1236698783995713,-3.4580970554553607,-3.7012546612842376
267,0.9378637299668726,-3.0011134479987724,-2.1242611153182227,-3.453105079475528,-3.702071664173688
268,0.9377983293556086,-2.997580512909291,-2.1111176814932704,-3.4575495443029456,-3.7104026116816673
269,0.9359592711682744,-3.013334301251735,-2.1159556442996394,-3.463564757979332,-3.715771026280223
270,0.9328103786393122,-3.02289106667965,-2.146574394345913,-3.4681739946150225,-3.7244167375918904
271,0.9397572306309007,-3.02622025197799,-2.15143611120637,-3.4696155080036872,-3.730920755735292
272,0.940373820613878,-3.0001901729104574,-2.129260157977286,-3.4739779395542483,-3.7337740734674036
273,0.9363026819923371,-3.0190541759447966,-2.1515000635839,-3.4806693480004713,-3.7395120660608816
274,0.93960029607698,-2.988263313103769,-2.1359725006171737,-3.4763708905281714,-3.741223531119105
275,0.9412866401094001,-2.9885968086815033,-2.1196366164607974,-3.4792825428207315,-3.746764507312572
276,0.9412598377710099,-2.9444657846967326,-2.08645980599026,-3.473350907618589,-3.7457709858467454
277,0.9383639180171592,-2.9652992592921197,-2.09291383328317,-3.4816920951206503,-3.7536721947916774
278,0.9397529394255097,-2.948681351911298,-2.0776195952849306,-3.4865873741729003,-3.757260619246807
279,0.9408930775947728,-2.943711821952009,-2.063417265378278,-3.4865615245953028,-3.761254391242874
280,0.9443326012689117,-2.9360954112029978,-2.0566006683441445,-3.4895071730945264,-3.76597463268318
