seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
43,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239,0.0305
43,7,5,5,316,316,2,0,215,95,3014,2799,2800,7,10,17,3,4,7,0.0291,0.0436
43,8,5,5,320,322,2,2,230,100,3138,2908,2907,7,11,18,3,2,5,0.0343,0.0542
43,9,5,5,302,320,2,2,168,70,3148,2980,2979,13,11,24,5,7,12,0.0446,0.0656
43,10,5,5,300,311,2,10,199,58,3470,3271,3277,17,7,24,6,2,8,0.0597,0.0623
43,11,5,5,303,303,2,5,135,55,3178,3043,3042,8,9,17,3,12,15,0.0657,0.067
43,12,5,5,324,333,2,6,93,47,2370,2277,2277,7,5,12,13,5,18,0.0579,0.0658
43,13,5,5,292,287,2,7,25,49,1692,1667,1658,8,2,10,6,0,6,0.0611,0.0598
43,14,5,5,306,314,2,5,224,84,3030,2806,2807,13,6,19,5,6,11,0.0716,0.061
43,15,5,5,277,295,1,0,189,65,2938,2749,2757,13,12,25,13,7,20,0.071,0.0762
43,16,5,5,295,284,2,11,209,56,3262,3053,3052,9,13,22,8,5,13,0.0728,0.0795
43,17,5,5,297,312,2,6,208,19,3470,3262,3256,10,9,19,12,11,23,0.0697,0.0829
43,18,5,5,270,282,2,14,271,34,3142,2871,2874,10,12,22,10,0,10,0.071,0.0818
43,19,5,5,310,316,2,10,107,22,2326,2219,2225,16,9,25,12,6,18,0.0768,0.0809
43,20,5,5,311,313,2,8,40,37,1720,1680,1675,4,3,7,8,14,22,0.0709,0.0735
43,21,5,5,276,298,3,10,254,93,3236,2982,2983,8,12,20,6,18,24,0.0714,0.0754
43,22,5,5,307,313,2,4,192,50,3076,2884,2883,12,5,17,11,10,21,0.0722,0.0761
43,23,5,5,320,331,2,4,197,84,3268,3071,3068,15,11,26,13,0,13,0.0752,0.0858
43,24,5,5,340,329,2,4,255,87,3372,3117,3123,18,12,30,14,8,22,0.0801,0.0958
43,25,5,5,292,312,2,13,184,78,3304,3120,3116,9,8,17,14,4,18,0.0744,0.0903
43,26,5,5,290,282,2,8,82,22,2308,2226,2231,6,11,17,10,0,10,0.0698,0.0953
43,27,5,5,260,277,2,6,73,53,1610,1537,1533,4,3,7,4,13,17,0.0691,0.0904
