Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality,Bikes Critical (>0.83),Bikes High (0.60-0.83),Bikes Medium (0.30-0.60),Bikes Low (<=0.30)
1,1,3,1620,0,0,0,0,0,0,0,0,0.0,0.4535,41,161,353,213
1,1,4,1680,0,0,0,0,0,0,0,0,0.0,0.4535,41,161,353,213
1,1,5,1740,0,0,0,1,0,0,0,0,0.0,0.4538,41,161,353,213
1,1,6,1800,14,13,4,0,1,1,0,0,0.0,0.4564,42,162,358,206
1,1,7,1860,14,10,3,9,0,4,0,0,0.0,0.4597,44,165,355,204
1,1,8,1920,2,2,8,11,0,0,19,32,0.0,0.4624,46,166,354,202
1,1,9,1980,4,1,1,7,1,3,20,20,28.97,0.4605,45,164,352,207
1,1,10,2040,8,4,3,2,2,4,9,9,23.86,0.4599,47,162,347,212
1,1,11,2100,9,6,3,3,0,3,13,10,29.0,0.4587,50,155,348,215
1,1,12,2160,7,6,0,1,0,1,16,8,32.28,0.4566,50,151,344,223
1,1,13,2220,16,11,4,1,0,5,12,9,46.5,0.4557,48,155,342,223
1,1,14,2280,18,11,3,11,0,7,8,22,8.11,0.4586,49,156,344,219
1,1,15,2340,41,38,4,18,4,3,31,21,6.61,0.4624,51,155,346,216
1,1,16,2400,21,12,6,16,3,9,12,21,17.66,0.4635,51,155,350,212
1,1,17,2460,7,5,9,7,0,2,23,12,29.0,0.4614,51,149,353,215
1,1,18,2520,12,7,2,15,1,5,14,12,18.73,0.4606,48,150,358,212
1,1,19,2580,6,5,5,1,2,1,4,18,26.94,0.4588,48,145,363,212
1,1,20,2640,3,2,3,4,0,1,26,6,23.36,0.4574,50,141,361,216
1,1,21,2700,10,10,1,1,0,0,11,26,17.49,0.4553,48,138,365,217
1,1,22,2760,2,2,1,1,0,0,9,6,40.0,0.4521,49,136,357,226
1,1,23,2820,0,0,0,3,1,0,12,8,44.0,0.444,45,132,354,237
1,2,24,2880,0,0,0,0,0,0,0,0,0.0,0.444,45,132,354,237
1,2,1,2940,0,0,0,0,0,0,0,0,0.0,0.444,45,132,354,237
1,2,2,3000,0,0,0,0,0,0,0,0,0.0,0.444,45,132,354,237
1,2,3,3060,0,0,0,0,0,0,0,0,0.0,0.444,45,132,354,237
1,2,4,3120,0,0,0,0,1,0,0,0,0.0,0.4447,46,132,353,237
1,2,5,3180,1,1,0,0,0,0,0,0,0.0,0.445,46,132,355,235
1,2,6,3240,22,13,0,2,0,9,0,0,0.0,0.4475,47,132,356,233
1,2,7,3300,16,7,3,5,2,9,0,0,0.0,0.4511,47,135,360,226
1,2,8,3360,11,4,7,12,0,7,10,22,20.5,0.4491,44,135,363,226
1,2,9,3420,8,2,14,2,0,6,19,10,36.5,0.4457,44,132,359,233
1,2,10,3480,28,22,9,6,4,6,4,13,15.18,0.446,44,130,364,230
1,2,11,3540,13,8,2,5,1,5,17,10,21.5,0.4462,43,132,358,235
1,2,12,3600,9,5,9,15,0,4,18,14,20.26,0.4446,42,130,363,233
1,2,13,3660,26,12,4,2,2,14,18,26,1.1,0.448,44,134,362,228
1,2,14,3720,15,14,18,11,2,1,25,27,3.02,0.4532,44,136,373,215
1,2,15,3780,50,35,33,2,3,15,21,22,9.0,0.4587,47,140,373,208
1,2,16,3840,26,14,21,0,1,12,23,15,8.97,0.4623,47,139,386,196
1,2,17,3900,18,13,12,0,2,5,20,16,26.14,0.4628,48,140,381,199
1,2,18,3960,20,11,11,1,0,9,6,16,16.31,0.4645,50,143,377,198
1,2,19,4020,10,8,9,0,1,2,19,14,12.58,0.466,51,144,377,196
1,2,20,4080,7,5,13,5,1,2,6,12,29.14,0.463,52,140,379,197
1,2,21,4140,6,5,8,3,0,1,18,2,34.08,0.4579,50,136,378,204
1,2,22,4200,2,0,6,6,0,2,17,34,8.11,0.4569,49,136,379,204
1,2,23,4260,0,0,7,0,2,0,16,7,24.54,0.4538,49,131,380,208
1,3,24,4320,0,0,0,0,0,0,0,0,0.0,0.454,49,132,380,207
1,3,1,4380,0,0,0,0,0,0,0,0,0.0,0.454,49,132,380,207
1,3,2,4440,0,0,0,0,0,0,0,0,0.0,0.454,49,132,380,207
1,3,3,4500,0,0,0,0,0,0,0,0,0.0,0.454,49,132,380,207
1,3,4,4560,0,0,0,0,1,0,0,0,0.0,0.4543,50,131,380,207
1,3,5,4620,3,1,1,0,0,2,0,0,0.0,0.4546,50,131,380,207
1,3,6,4680,12,7,0,0,0,5,0,0,0.0,0.4569,50,134,382,202
1,3,7,4740,23,22,7,9,0,1,0,0,0.0,0.46,52,135,386,195
1,3,8,4800,35,18,4,16,1,17,18,15,21.5,0.4596,52,131,391,194
1,3,9,4860,7,2,8,11,1,5,16,26,20.02,0.458,54,129,392,193
1,3,10,4920,9,6,2,5,1,3,19,13,2.0,0.4605,56,128,398,186
1,3,11,4980,16,5,2,14,0,11,10,18,16.13,0.4597,54,128,400,186
1,3,12,5040,8,2,4,7,1,6,17,17,18.5,0.4589,52,129,402,185
1,3,13,5100,12,8,5,9,0,4,26,26,5.73,0.4622,55,128,411,174
1,3,14,5160,45,34,9,3,2,11,17,10,20.0,0.4646,59,128,407,174
1,3,15,5220,33,13,14,15,5,20,21,15,10.19,0.4701,61,136,406,165
1,3,16,5280,25,9,13,22,2,16,20,25,0.0,0.4764,61,142,407,158
1,3,17,5340,18,8,1,12,2,10,24,17,7.97,0.4793,62,142,415,149
1,3,18,5400,22,12,0,1,1,10,8,23,34.87,0.4781,59,143,416,150
1,3,19,5460,17,8,11,1,1,9,13,7,28.5,0.4759,59,139,416,154
1,3,20,5520,8,6,1,3,1,2,10,16,27.5,0.4739,62,134,411,161
1,3,21,5580,1,0,16,5,1,1,20,0,42.51,0.4682,61,125,412,170
1,3,22,5640,2,0,7,2,0,2,14,18,32.62,0.4646,62,120,407,179
1,3,23,5700,0,0,1,0,0,0,7,5,20.0,0.4625,62,119,399,188
1,4,24,5760,0,0,0,0,0,0,0,0,0.0,0.4625,62,119,399,188
1,4,1,5820,0,0,0,0,0,0,0,0,0.0,0.4625,62,119,399,188
1,4,2,5880,0,0,0,0,0,0,0,0,0.0,0.4625,62,119,399,188
1,4,3,5940,0,0,0,0,0,0,0,0,0.0,0.4625,62,119,399,188
1,4,4,6000,0,0,0,0,0,0,0,0,0.0,0.4625,62,119,399,188
1,4,5,6060,1,1,0,0,0,0,0,0,0.0,0.4628,62,119,400,187
1,4,6,6120,5,2,2,1,1,3,0,0,0.0,0.4654,64,119,405,180
1,4,7,6180,18,10,13,11,0,8,0,0,0.0,0.4675,64,120,407,177
1,4,8,6240,17,9,8,14,0,8,6,24,4.09,0.469,62,123,409,174
1,4,9,6300,11,11,1,9,0,0,32,14,23.0,0.4666,62,121,412,173
1,4,10,6360,25,13,6,1,0,12,3,14,28.0,0.4639,60,117,413,178
1,4,11,6420,15,6,13,8,2,9,16,6,22.0,0.4637,59,118,408,183
1,4,12,6480,16,2,5,10,1,14,21,23,17.93,0.4635,58,118,411,181
1,4,13,6540,12,11,1,9,0,1,14,15,27.27,0.4641,59,121,406,182
1,4,14,6600,30,12,1,13,0,18,6,14,15.22,0.4669,60,123,407,178
1,4,15,6660,45,27,2,10,0,18,18,9,24.4,0.4695,64,123,403,178
1,4,16,6720,29,10,0,3,3,19,10,25,15.0,0.4716,65,121,405,177
1,4,17,6780,24,12,8,1,1,12,15,12,29.5,0.4706,67,120,399,182
1,4,18,6840,10,4,2,9,2,6,26,13,24.08,0.469,65,119,398,186
1,4,19,6900,14,3,0,9,0,11,8,24,7.78,0.4701,66,120,400,182
1,4,20,6960,5,5,0,8,0,0,12,0,53.0,0.4657,67,115,394,192
1,4,21,7020,9,5,0,11,1,4,0,12,15.0,0.4662,67,115,400,186
1,4,22,7080,4,3,0,7,0,1,17,16,13.63,0.4657,67,115,398,188
1,4,23,7140,0,0,0,0,0,0,14,5,36.72,0.4637,69,113,391,195
1,5,24,7200,0,0,0,0,0,0,0,0,0.0,0.4637,69,113,391,195
1,5,1,7260,0,0,0,0,0,0,0,0,0.0,0.4637,69,113,391,195
1,5,2,7320,0,0,0,0,1,0,0,0,0.0,0.4646,70,113,391,194
1,5,3,7380,0,0,0,0,0,0,0,0,0.0,0.4646,70,113,391,194
1,5,4,7440,0,0,0,0,0,0,0,0,0.0,0.4646,70,113,391,194
1,5,5,7500,1,0,0,0,0,1,0,0,0.0,0.4648,70,114,390,194
1,5,6,7560,0,0,0,1,0,0,0,0,0.0,0.4651,70,114,390,194
1,5,7,7620,2,2,0,0,0,0,0,0,0.0,0.4654,70,114,390,194
1,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.4654,70,114,390,194
