seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
48,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.0348
48,7,5,5,338,349,2,1,202,96,3286,3084,3086,16,12,28,6,11,17,0.0251,0.0489
48,8,5,5,319,328,2,5,172,134,2986,2814,2815,10,7,17,10,6,16,0.0251,0.0515
48,9,5,5,273,290,2,8,187,53,3272,3085,3086,11,9,20,8,5,13,0.0291,0.053
48,10,5,5,314,315,2,6,199,101,3510,3311,3307,15,11,26,9,0,9,0.0374,0.0601
48,11,5,5,319,316,2,5,174,54,3104,2930,2931,11,6,17,10,8,18,0.0386,0.0612
48,12,5,5,303,314,2,6,62,39,2320,2258,2263,7,7,14,5,6,11,0.0412,0.0625
48,13,5,5,302,304,2,7,52,24,1490,1438,1436,6,4,10,7,11,18,0.0397,0.0582
48,14,5,5,319,338,2,11,147,22,2996,2849,2840,6,9,15,3,0,3,0.0443,0.0564
48,15,5,5,345,335,2,3,208,68,3084,2876,2883,9,10,19,6,10,16,0.0479,0.0652
48,16,5,5,315,335,2,6,197,34,3266,3069,3070,9,8,17,4,8,12,0.0544,0.0676
48,17,5,5,335,330,2,4,252,112,3470,3218,3214,15,4,19,4,7,11,0.0687,0.0674
48,18,5,5,316,336,2,7,185,67,3046,2861,2868,10,14,24,9,6,15,0.0688,0.0767
48,19,5,5,305,298,2,7,92,45,2274,2182,2182,13,11,24,11,0,11,0.0721,0.0828
48,20,5,5,284,290,2,6,85,16,1730,1645,1636,5,11,16,11,13,24,0.0635,0.0886
48,21,5,5,325,340,3,4,227,81,3092,2865,2872,11,9,20,9,1,10,0.0664,0.0956
48,22,5,5,313,310,2,5,221,76,3050,2829,2831,13,9,22,7,6,13,0.0743,0.1008
48,23,5,5,270,289,2,8,249,80,3208,2959,2957,18,10,28,13,4,17,0.0813,0.104
48,24,5,5,305,300,2,10,228,97,3468,3240,3235,11,15,26,13,13,26,0.0784,0.1102
48,25,5,5,282,300,2,12,165,38,3042,2877,2882,13,14,27,11,0,11,0.0823,0.1147
48,26,5,5,287,297,1,0,115,37,2386,2271,2274,11,17,28,20,10,30,0.0692,0.1358
48,27,5,5,272,274,2,22,68,33,1624,1556,1555,9,8,17,11,12,23,0.0675,0.1188
