seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
46,6,5,5,0,0,0,0,0,0,20,20,17,0,0,0,0,0,0,0.0106,0.0265
46,7,5,5,335,355,2,13,201,64,3150,2949,2947,9,9,18,5,12,17,0.0159,0.0212
46,8,5,5,343,355,2,13,140,47,3028,2888,2887,15,18,33,10,13,23,0.0225,0.0279
46,9,5,5,331,338,2,14,89,69,3174,3085,3088,8,12,20,9,0,9,0.0216,0.0257
46,10,5,5,337,356,2,11,136,42,3332,3196,3191,14,11,25,9,13,22,0.0283,0.0256
46,11,5,5,410,413,2,9,155,32,3040,2885,2889,6,11,17,11,23,34,0.0212,0.0278
46,12,5,5,245,265,2,20,68,25,2232,2164,2163,6,7,13,18,2,20,0.0054,0.0108
46,13,5,5,370,376,2,2,48,13,1712,1664,1659,6,3,9,3,9,12,0.0094,0.0121
46,14,5,5,359,379,2,13,161,68,3096,2935,2942,14,18,32,6,22,28,0.0199,0.0186
46,15,5,5,370,371,3,4,125,49,2942,2817,2816,13,6,19,13,0,13,0.02,0.0213
46,16,5,5,376,395,2,8,146,49,3300,3154,3155,6,9,15,12,17,29,0.0119,0.0224
46,17,5,5,331,327,2,12,114,91,3274,3160,3157,9,21,30,5,8,13,0.0172,0.0344
46,18,5,5,320,336,2,18,154,88,3112,2958,2961,8,8,16,15,0,15,0.0081,0.0217
46,19,5,5,339,344,2,13,48,25,2224,2176,2175,7,11,18,8,25,33,0.0067,0.0187
46,20,5,5,295,318,3,11,12,6,1658,1646,1645,6,5,11,6,5,11,0.0067,0.0108
46,21,5,5,400,402,2,6,95,38,3126,3031,3032,10,10,20,8,20,28,0.0092,0.0159
46,22,5,5,344,353,2,9,145,34,2916,2771,2772,16,13,29,7,4,11,0.0213,0.0213
46,23,5,5,323,343,2,13,122,43,3180,3058,3056,13,10,23,11,15,26,0.0239,0.0172
46,24,5,5,357,367,2,11,101,47,3428,3327,3326,10,11,21,13,0,13,0.0202,0.0175
46,25,5,5,333,346,2,8,108,55,3048,2940,2943,10,7,17,13,24,37,0.0158,0.0158
46,26,5,5,326,337,2,12,37,4,2322,2285,2283,10,10,20,8,0,8,0.0187,0.0134
46,27,5,5,344,339,2,7,24,10,1624,1600,1602,3,6,9,10,8,18,0.0094,0.012
