seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
46,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185,0.0278
46,7,5,5,303,327,2,4,203,40,3178,2975,2975,4,14,18,4,12,16,0.0183,0.0393
46,8,5,5,289,296,2,2,190,64,3160,2970,2975,9,19,28,8,4,12,0.0196,0.0627
46,9,5,5,281,297,2,9,154,58,3200,3046,3039,9,14,23,5,0,5,0.0251,0.0701
46,10,5,5,316,327,2,7,181,79,3372,3191,3192,15,13,28,5,2,7,0.0386,0.0786
46,11,5,5,298,311,2,7,221,49,3040,2819,2821,7,4,11,9,9,18,0.0359,0.0744
46,12,5,5,277,287,1,0,59,37,2232,2173,2170,8,6,14,17,7,24,0.0237,0.0816
46,13,5,5,291,301,2,11,28,16,1712,1684,1684,8,4,12,7,7,14,0.0251,0.0728
46,14,5,5,309,330,2,9,206,100,3096,2890,2893,18,11,29,4,11,15,0.0435,0.0752
46,15,5,5,285,295,2,6,127,90,2942,2815,2815,6,11,17,15,0,15,0.0319,0.0824
46,16,5,5,293,297,2,6,199,47,3300,3101,3099,9,10,19,9,15,24,0.0315,0.0867
46,17,5,5,294,306,2,1,209,51,3274,3065,3067,13,11,24,12,0,12,0.0329,0.1
46,18,5,5,322,320,1,0,205,39,3112,2907,2908,9,7,16,6,6,12,0.0366,0.1084
46,19,5,5,311,328,2,10,61,21,2224,2163,2163,10,7,17,8,1,9,0.0396,0.1057
46,20,5,5,223,243,2,14,31,9,1658,1627,1622,5,7,12,19,10,29,0.0212,0.0969
46,21,5,5,318,340,2,7,188,90,3126,2938,2942,13,16,29,6,14,20,0.0303,0.1079
46,22,5,5,298,318,2,6,161,56,2916,2755,2758,7,19,26,6,0,6,0.0318,0.126
46,23,5,5,293,306,2,6,187,102,3180,2993,2989,13,15,28,10,7,17,0.0358,0.1377
46,24,5,5,277,279,2,8,163,93,3428,3265,3262,5,17,22,7,12,19,0.0329,0.1489
46,25,5,5,277,287,2,6,116,66,3048,2932,2933,10,14,24,9,6,15,0.0343,0.1594
46,26,5,5,246,268,2,11,69,37,2322,2253,2257,6,11,17,16,2,18,0.0213,0.1613
46,27,5,5,275,294,2,11,50,27,1652,1602,1598,7,3,10,12,6,18,0.0148,0.1503
