Seed,Vehicle ID,Visit Number,Station ID,Time (minutes),Day,Hour,Minute,Time Since Previous Visit (minutes)
1,V0,1,S0,420,0,7,0,0.0
1,V0,2,S21,439.35,0,7,19,19.35
1,V0,3,S53,456.35,0,7,36,17.0
1,V0,4,S46,465.22,0,7,45,8.87
1,V0,5,S37,472.01,0,7,52,6.79
1,V0,6,S31,479.82,0,7,59,7.81
1,V0,7,S61,484.83,0,8,4,5.01
1,V0,8,S33,494.0,0,8,13,9.17
1,V0,9,S59,501.26,0,8,21,7.27
1,V0,10,S37,509.24,0,8,29,7.98
1,V0,11,S16,515.22,0,8,35,5.97
1,V0,12,S63,520.02,0,8,40,4.81
1,V0,13,S46,526.04,0,8,46,6.02
1,V0,14,S43,532.0,0,8,52,5.96
1,V0,15,S40,541.52,0,9,1,9.52
1,V0,16,S52,550.23,0,9,10,8.71
1,V0,17,S64,559.37,0,9,19,9.14
1,V0,18,S60,563.32,0,9,23,3.95
1,V0,19,S31,573.72,0,9,33,10.39
1,V0,20,S54,585.92,0,9,45,12.2
1,V0,21,S10,595.13,0,9,55,9.21
1,V0,22,S29,600.8,0,10,0,5.66
1,V0,23,S32,614.09,0,10,14,13.29
1,V0,24,S3,623.08,0,10,23,8.99
1,V0,25,S44,632.94,0,10,32,9.86
1,V0,26,S63,637.91,0,10,37,4.97
1,V0,27,S36,649.06,0,10,49,11.15
1,V0,28,S33,658.91,0,10,58,9.85
1,V0,29,S54,668.51,0,11,8,9.6
1,V0,30,S29,675.44,0,11,15,6.93
1,V0,31,S40,689.02,0,11,29,13.58
1,V0,32,S64,698.04,0,11,38,9.02
1,V0,33,S60,705.49,0,11,45,7.45
1,V0,34,S31,713.89,0,11,53,8.39
1,V0,35,S66,721.27,0,12,1,7.38
1,V0,36,S27,727.18,0,12,7,5.91
1,V0,37,S41,735.33,0,12,15,8.14
1,V0,38,S18,743.15,0,12,23,7.83
1,V0,39,S4,749.95,0,12,29,6.8
1,V0,40,S52,758.38,0,12,38,8.43
1,V0,41,S32,767.61,0,12,47,9.22
1,V0,42,S29,783.9,0,13,3,16.29
1,V0,43,S50,792.69,0,13,12,8.79
1,V0,44,S40,804.41,0,13,24,11.72
1,V0,45,S52,810.12,0,13,30,5.71
1,V0,46,S37,818.8,0,13,38,8.68
1,V0,47,S4,826.05,0,13,46,7.25
1,V0,48,S37,834.8,0,13,54,8.75
1,V0,49,S64,840.24,0,14,0,5.44
1,V0,50,S66,847.49,0,14,7,7.25
1,V0,51,S40,859.41,0,14,19,11.92
1,V0,52,S34,864.59,0,14,24,5.19
1,V0,53,S54,875.28,0,14,35,10.69
1,V0,54,S16,883.32,0,14,43,8.04
1,V0,55,S53,889.55,0,14,49,6.23
1,V0,56,S44,902.77,0,15,2,13.23
1,V0,57,S16,910.51,0,15,10,7.73
1,V0,58,S43,915.08,0,15,15,4.58
1,V0,59,S37,923.74,0,15,23,8.66
1,V0,60,S18,929.17,0,15,29,5.43
1,V0,61,S31,938.88,0,15,38,9.71
1,V0,62,S39,947.1,0,15,47,8.22
1,V0,63,S47,959.12,0,15,59,12.02
1,V0,64,S41,966.07,0,16,6,6.95
1,V0,65,S31,970.34,0,16,10,4.27
1,V0,66,S66,978.73,0,16,18,8.38
1,V0,67,S31,983.11,0,16,23,4.38
1,V0,68,S15,989.64,0,16,29,6.53
1,V0,69,S61,1000.47,0,16,40,10.83
1,V0,70,S37,1011.37,0,16,51,10.9
1,V0,71,S61,1021.41,0,17,1,10.04
1,V0,72,S31,1025.42,0,17,5,4.01
1,V0,73,S66,1028.8,0,17,8,3.38
1,V0,74,S31,1035.19,0,17,15,6.38
1,V0,75,S27,1042.95,0,17,22,7.77
1,V0,76,S30,1053.63,0,17,33,10.68
1,V0,77,S41,1061.55,0,17,41,7.92
1,V0,78,S30,1070.48,0,17,50,8.92
1,V0,79,S47,1074.66,0,17,54,4.18
1,V0,80,S4,1086.43,0,18,6,11.77
1,V0,81,S40,1092.65,0,18,12,6.22
1,V0,82,S10,1104.99,0,18,24,12.34
1,V0,83,S33,1114.77,0,18,34,9.78
1,V0,84,S52,1123.5,0,18,43,8.73
1,V0,85,S16,1132.47,0,18,52,8.96
1,V0,86,S44,1142.14,0,19,2,9.67
1,V0,87,S63,1150.1,0,19,10,7.97
1,V0,88,S45,1157.27,0,19,17,7.16
1,V0,89,S53,1162.82,0,19,22,5.56
1,V0,90,S34,1174.55,0,19,34,11.73
1,V0,91,S15,1182.56,0,19,42,8.0
1,V0,92,S27,1191.38,0,19,51,8.82
1,V0,93,S31,1198.65,0,19,58,7.27
1,V0,94,S66,1207.03,0,20,7,8.38
1,V0,95,S64,1214.78,0,20,14,7.75
1,V0,96,S58,1220.88,0,20,20,6.1
1,V0,97,S43,1232.16,0,20,32,11.28
1,V0,98,S51,1238.78,0,20,38,6.62
1,V0,99,S36,1248.66,0,20,48,9.89
1,V0,100,S16,1259.59,0,20,59,10.93
1,V0,101,S44,1267.82,0,21,7,8.23
1,V0,102,S33,1275.94,0,21,15,8.12
1,V0,103,S62,1280.87,0,21,20,4.92
1,V0,104,S41,1293.11,0,21,33,12.25
1,V0,105,S49,1298.61,0,21,38,5.5
1,V0,106,S61,1307.83,0,21,47,9.22
1,V0,107,S47,1314.52,0,21,54,6.69
1,V0,108,S41,1319.97,0,21,59,5.45
1,V0,109,S66,1328.38,0,22,8,8.41
1,V0,110,S39,1336.97,0,22,16,8.59
1,V0,111,S38,1348.25,0,22,28,11.28
1,V0,112,S18,1354.93,0,22,34,6.67
1,V0,113,S37,1362.86,0,22,42,7.93
1,V0,114,S31,1372.16,0,22,52,9.31
1,V0,115,S65,1378.36,0,22,58,6.2
1,V0,116,S22,1861.72,1,7,1,483.36
1,V0,117,S65,1866.08,1,7,6,4.36
1,V0,118,S30,1872.91,1,7,12,6.83
1,V0,119,S64,1881.13,1,7,21,8.23
1,V0,120,S18,1887.15,1,7,27,6.02
1,V0,121,S37,1894.08,1,7,34,6.93
1,V0,122,S4,1902.83,1,7,42,8.75
1,V0,123,S43,1908.2,1,7,48,5.37
1,V0,124,S63,1916.83,1,7,56,8.64
1,V0,125,S33,1924.88,1,8,4,8.05
1,V0,126,S61,1938.37,1,8,18,13.49
1,V0,127,S59,1947.72,1,8,27,9.35
1,V0,128,S18,1951.65,1,8,31,3.93
1,V0,129,S4,1959.95,1,8,39,8.3
1,V0,130,S31,1968.02,1,8,48,8.07
1,V0,131,S59,1976.61,1,8,56,8.6
1,V0,132,S37,1982.09,1,9,2,5.48
1,V0,133,S61,1995.13,1,9,15,13.04
1,V0,134,S31,1999.14,1,9,19,4.01
1,V0,135,S62,2010.12,1,9,30,10.98
1,V0,136,S40,2013.85,1,9,33,3.73
1,V0,137,S54,2023.02,1,9,43,9.17
1,V0,138,S55,2031.97,1,9,51,8.95
1,V0,139,S61,2048.84,1,10,8,16.87
1,V0,140,S31,2057.85,1,10,17,9.01
1,V0,141,S61,2066.85,1,10,26,9.01
1,V0,142,S38,2072.94,1,10,32,6.09
1,V0,143,S49,2077.66,1,10,37,4.72
1,V0,144,S39,2081.5,1,10,41,3.84
1,V0,145,S49,2088.34,1,10,48,6.84
1,V0,146,S60,2098.39,1,10,58,10.05
1,V0,147,S66,2102.62,1,11,2,4.23
1,V0,148,S30,2112.5,1,11,12,9.88
1,V0,149,S47,2119.68,1,11,19,7.18
1,V0,150,S61,2126.37,1,11,26,6.69
1,V0,151,S62,2133.43,1,11,33,7.06
1,V0,152,S53,2140.61,1,11,40,7.18
1,V0,153,S29,2155.0,1,11,54,14.38
1,V0,154,S35,2167.45,1,12,7,12.45
1,V0,155,S54,2174.35,1,12,14,6.91
1,V0,156,S45,2181.05,1,12,21,6.7
1,V0,157,S52,2186.51,1,12,26,5.46
1,V0,158,S33,2193.25,1,12,33,6.73
1,V0,159,S54,2202.39,1,12,42,9.15
1,V0,160,S57,2211.28,1,12,51,8.89
1,V0,161,S35,2215.01,1,12,55,3.73
1,V0,162,S42,2219.32,1,12,59,4.31
1,V0,163,S57,2229.15,1,13,9,9.83
1,V0,164,S54,2238.3,1,13,18,9.15
1,V0,165,S44,2248.25,1,13,28,9.95
1,V0,166,S48,2256.21,1,13,36,7.96
1,V0,167,S51,2264.05,1,13,44,7.84
1,V0,168,S44,2270.88,1,13,50,6.83
1,V0,169,S16,2278.11,1,13,58,7.23
1,V0,170,S44,2284.84,1,14,4,6.73
1,V0,171,S31,2292.59,1,14,12,7.74
1,V0,172,S66,2301.47,1,14,21,8.88
1,V0,173,S62,2307.39,1,14,27,5.92
1,V0,174,S53,2318.58,1,14,38,11.18
1,V0,175,S46,2322.45,1,14,42,3.87
1,V0,176,S51,2332.59,1,14,52,10.14
1,V0,177,S36,2341.98,1,15,1,9.39
1,V0,178,S12,2353.37,1,15,13,11.39
1,V0,179,S51,2362.94,1,15,22,9.57
1,V0,180,S63,2370.94,1,15,30,8.0
1,V0,181,S44,2379.4,1,15,39,8.47
1,V0,182,S61,2386.67,1,15,46,7.27
1,V0,183,S31,2390.68,1,15,50,4.01
1,V0,184,S66,2398.57,1,15,58,7.88
1,V0,185,S60,2407.3,1,16,7,8.73
1,V0,186,S31,2415.19,1,16,15,7.89
1,V0,187,S66,2428.58,1,16,28,13.38
1,V0,188,S16,2437.21,1,16,37,8.63
1,V0,189,S58,2445.04,1,16,45,7.83
1,V0,190,S38,2454.41,1,16,54,9.38
1,V0,191,S18,2461.59,1,17,1,7.17
1,V0,192,S49,2469.09,1,17,9,7.5
1,V0,193,S39,2478.43,1,17,18,9.34
1,V0,194,S18,2488.58,1,17,28,10.15
1,V0,195,S41,2497.85,1,17,37,9.27
1,V0,196,S47,2505.3,1,17,45,7.45
1,V0,197,S23,2514.17,1,17,54,8.87
1,V0,198,S22,2522.27,1,18,2,8.1
1,V0,199,S7,2530.98,1,18,10,8.71
1,V0,200,S5,2539.8,1,18,19,8.81
1,V0,201,S28,2552.47,1,18,32,12.68
1,V0,202,S2,2566.66,1,18,46,14.19
1,V0,203,S40,2582.66,1,19,2,16.0
1,V0,204,S55,2591.41,1,19,11,8.75
1,V0,205,S54,2595.36,1,19,15,3.95
1,V0,206,S53,2605.82,1,19,25,10.46
1,V0,207,S45,2614.38,1,19,34,8.56
1,V0,208,S46,2619.89,1,19,39,5.51
1,V0,209,S48,2626.46,1,19,46,6.57
1,V0,210,S19,2634.48,1,19,54,8.02
1,V0,211,S51,2639.77,1,19,59,5.29
1,V0,212,S33,2649.71,1,20,9,9.94
1,V0,213,S4,2655.74,1,20,15,6.03
1,V0,214,S58,2663.46,1,20,23,7.71
1,V0,215,S38,2670.83,1,20,30,7.38
1,V0,216,S63,2681.33,1,20,41,10.49
1,V0,217,S64,2692.98,1,20,52,11.66
1,V0,218,S31,2697.85,1,20,57,4.87
1,V0,219,S66,2705.74,1,21,5,7.88
1,V0,220,S15,2712.44,1,21,12,6.7
1,V0,221,S27,2721.76,1,21,21,9.32
1,V0,222,S31,2731.53,1,21,31,9.77
1,V0,223,S37,2740.83,1,21,40,9.31
1,V0,224,S43,2747.99,1,21,47,7.16
1,V0,225,S46,2755.94,1,21,55,7.96
1,V0,226,S32,2764.6,1,22,4,8.66
1,V0,227,S56,2770.68,1,22,10,6.08
1,V0,228,S29,2776.96,1,22,16,6.28
1,V0,229,S54,2788.89,1,22,28,11.93
1,V0,230,S62,2796.67,1,22,36,7.78
1,V0,231,S27,2803.27,1,22,43,6.6
1,V0,232,S30,2811.46,1,22,51,8.18
1,V0,233,S2,2819.77,1,22,59,8.32
1,V0,234,S65,3300.83,2,7,0,481.06
1,V0,235,S31,3311.53,2,7,11,10.7
1,V0,236,S41,3320.3,2,7,20,8.77
1,V0,237,S60,3334.16,2,7,34,13.87
1,V0,238,S63,3348.73,2,7,48,14.57
1,V0,239,S43,3356.37,2,7,56,7.64
1,V0,240,S58,3364.15,2,8,4,7.78
1,V0,241,S37,3372.86,2,8,12,8.71
1,V0,242,S62,3384.96,2,8,24,12.1
1,V0,243,S61,3394.02,2,8,34,9.06
1,V0,244,S33,3403.19,2,8,43,9.17
1,V0,245,S52,3406.93,2,8,46,3.73
1,V0,246,S33,3410.66,2,8,50,3.73
1,V0,247,S4,3418.69,2,8,58,8.03
1,V0,248,S18,3425.49,2,9,5,6.8
1,V0,249,S66,3436.05,2,9,16,10.56
1,V0,250,S31,3443.94,2,9,23,7.88
1,V0,251,S60,3448.83,2,9,28,4.89
1,V0,252,S31,3457.72,2,9,37,8.89
1,V0,253,S16,3467.68,2,9,47,9.96
1,V0,254,S51,3475.77,2,9,55,8.09
1,V0,255,S36,3484.16,2,10,4,8.39
1,V0,256,S44,3491.28,2,10,11,7.12
1,V0,257,S62,3501.48,2,10,21,10.2
1,V0,258,S16,3511.89,2,10,31,10.41
1,V0,259,S63,3515.2,2,10,35,3.31
1,V0,260,S16,3518.5,2,10,38,3.31
1,V0,261,S45,3523.34,2,10,43,4.84
1,V0,262,S54,3529.54,2,10,49,6.2
1,V0,263,S10,3538.76,2,10,58,9.21
1,V0,264,S34,3544.61,2,11,4,5.86
1,V0,265,S10,3554.47,2,11,14,9.86
1,V0,266,S54,3561.19,2,11,21,6.71
1,V0,267,S53,3570.15,2,11,30,8.96
1,V0,268,S31,3582.47,2,11,42,12.32
1,V0,269,S18,3591.67,2,11,51,9.21
1,V0,270,S38,3596.34,2,11,56,4.67
1,V0,271,S39,3601.13,2,12,1,4.78
1,V0,272,S41,3612.45,2,12,12,11.32
