seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
50,6,5,5,0,0,0,0,2,0,26,24,19,0,0,0,0,0,0,0.0145,0.0145
50,7,5,5,391,400,2,2,118,46,3028,2910,2912,14,8,22,9,9,18,0.0209,0.0222
50,8,5,5,339,347,2,7,151,33,3014,2863,2861,8,12,20,13,2,15,0.0145,0.0289
50,9,5,5,368,372,2,8,132,55,3226,3094,3090,12,9,21,7,0,7,0.0213,0.0306
50,10,5,5,334,351,2,9,139,28,3570,3431,3432,13,17,30,11,15,26,0.0237,0.0396
50,11,5,5,359,358,2,11,99,58,2944,2845,2847,14,12,26,7,0,7,0.0335,0.0415
50,12,5,5,336,354,2,9,26,21,2244,2218,2220,8,9,17,8,9,17,0.0335,0.0415
50,13,5,5,304,307,2,12,43,17,1596,1553,1555,5,6,11,13,20,33,0.0225,0.0331
50,14,5,5,372,389,2,9,159,66,3184,3025,3019,17,13,30,11,12,23,0.0277,0.0383
50,15,5,5,345,344,2,7,129,33,3008,2879,2881,10,15,25,6,0,6,0.0333,0.0493
50,16,5,5,325,338,2,13,161,69,3248,3087,3090,17,11,28,9,9,18,0.0442,0.0469
50,17,5,5,380,396,2,6,157,73,3420,3263,3260,10,14,24,9,20,29,0.0447,0.0565
50,18,5,5,350,363,2,10,116,25,3024,2908,2915,14,12,26,14,0,14,0.0453,0.0599
50,19,5,5,337,332,2,9,37,9,2352,2315,2312,7,5,12,15,6,21,0.0348,0.0548
50,20,5,5,300,320,2,13,10,8,1626,1616,1614,4,6,10,16,10,26,0.0188,0.0456
50,21,5,5,349,351,2,11,164,60,3154,2990,2991,9,12,21,3,21,24,0.0265,0.0464
50,22,5,5,356,376,2,6,160,43,3060,2900,2896,16,10,26,11,1,12,0.0333,0.052
50,23,5,5,361,360,2,5,156,52,3166,3010,3014,14,8,22,6,17,23,0.0433,0.0551
50,24,5,5,354,373,2,8,199,49,3446,3247,3249,12,15,27,15,0,15,0.0398,0.065
50,25,5,5,373,375,2,9,105,28,3094,2989,2986,9,9,18,18,13,31,0.0277,0.0646
50,26,5,5,337,339,2,11,52,28,2292,2240,2243,11,13,24,11,0,11,0.0281,0.0683
50,27,5,5,271,289,2,13,38,8,1680,1642,1642,4,5,9,13,9,22,0.0162,0.0579
