episode,service_level,bias,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,starvation_count,congestion_count,gross_starvation_risk,gross_congestion_risk,fleet_broken_fraction,alpha,alpha_initial,epsilon,gamma,transition_update_interval,transition_batch_updates,remainder_batch_updates,batch_updates_this_episode
10,0.9305177569465444,-10.207374940643875,-4.091573454199132,-2.017482841841901,-0.8334275621500563,-1.0787199155027472,-0.3165699922600392,-1.632590298695547,-1.2456668796205206,-2.113456461855821,0.384319,0.5,0.0,0.97,100,14,1,15
11,0.9415981020645097,-10.10568322379904,-4.057847418525541,-2.1048460935051088,-0.8157728117473007,-1.1362064042821907,-0.33668837818873526,-1.7279487024371925,-1.3138957851597284,-2.0995511978474704,0.375628,0.5,0.0,0.97,100,14,1,15
12,0.9434811941305448,-10.092278073424309,-4.074303694085553,-2.186750305601071,-0.8140725499283769,-1.1892632478447585,-0.3510872185424482,-1.8156752902745559,-1.3798996166350934,-2.1368556892541144,0.367322,0.5,0.0,0.97,100,14,1,15
13,0.9411735036987222,-10.541214222641258,-4.315947154443563,-2.302964670108626,-0.8701023868908733,-1.2502892600577094,-0.37420022750412074,-1.9076806510314401,-1.4568598498822503,-2.2446550103705993,0.359375,0.5,0.0,0.97,100,13,1,14
14,0.9429147974584327,-10.928214227717914,-4.522816984540837,-2.405496938224539,-0.9109815512176301,-1.3043473283324776,-0.3888658821995283,-1.988732475886338,-1.5247237769310507,-2.348506093313675,0.351765,0.5,0.0,0.97,100,13,1,14
15,0.94494257505541,-10.564814243963713,-4.370179106071803,-2.441572059434382,-0.8596569385102841,-1.3546240829464633,-0.403486648589228,-2.058168862069291,-1.5801615475427406,-2.323896123171788,0.34447,0.5,0.0,0.97,100,14,1,15
16,0.9386671148836037,-10.815490917437334,-4.508154271645226,-2.5419826270283523,-0.8867544459297639,-1.4118571906059614,-0.4221397412627253,-2.151003358327545,-1.6544463248061945,-2.4161615037957436,0.337472,0.5,0.0,0.97,100,14,1,15
17,0.9462363774605052,-10.980150869627739,-4.602929570622745,-2.610508876868648,-0.901443725664912,-1.4521326269511807,-0.43283454426829,-2.215884280416429,-1.7032786873648893,-2.4725547744109577,0.330752,0.5,0.0,0.97,100,14,1,15
18,0.9391908786317947,-11.245386765034272,-4.746339261058271,-2.7012030064485613,-0.9310537569154672,-1.5074931896283696,-0.44950636866949745,-2.296536309941364,-1.7672081202524825,-2.540615449072889,0.324295,0.5,0.0,0.97,100,14,1,15
19,0.9395488670720522,-11.230282257570076,-4.733828383682714,-2.7481370300567787,-0.9213889620594795,-1.5467665613778048,-0.45956481434404917,-2.3753274185128466,-1.8251793951487545,-2.5404885876605463,0.318085,0.5,0.0,0.97,100,14,1,15
20,0.9437930112915079,-11.42549428175696,-4.841841927678967,-2.816714560718474,-0.9421407185361711,-1.5823283976195213,-0.47207071974518183,-2.443209861989923,-1.8803855746887028,-2.590596335410066,0.312109,0.5,0.0,0.97,100,14,1,15
21,0.9393846832629096,-11.728768513978368,-5.000067991369299,-2.903972431109982,-0.9741054616543675,-1.6311804324964025,-0.4892176630248442,-2.5217222882732657,-1.9435804000115202,-2.678406134324591,0.306352,0.5,0.0,0.97,100,13,1,14
22,0.9410221271475366,-11.922550235429805,-5.106460300986651,-2.976833266401467,-0.993612410257837,-1.6735997720992226,-0.5016535176498388,-2.5939440652179915,-1.9939982536569543,-2.707535125277112,0.300805,0.5,0.0,0.97,100,14,1,15
23,0.9417605016519452,-11.628662999384225,-4.931875664977959,-2.9911855364046356,-0.9492104004345269,-1.7091956593163378,-0.5075630256091507,-2.65423234142204,-2.0448049237698545,-2.611263100224361,0.295455,0.5,0.0,0.97,100,14,1,15
24,0.940291051983083,-11.789758969198873,-5.026911410400875,-3.0643090560965867,-0.9614039945972904,-1.7504650678672073,-0.5108567731240944,-2.715627661736471,-2.0899442580194756,-2.6353300167527003,0.290291,0.5,0.0,0.97,100,14,1,15
25,0.9411199676446302,-11.97719281437543,-5.12897628630129,-3.132126331281314,-0.9818431541106108,-1.791769522680618,-0.5224134540774649,-2.779578388059583,-2.1426561865925673,-2.688904285797413,0.285305,0.5,0.0,0.97,100,14,1,15
26,0.9403799514955538,-12.057863923242898,-5.180880790850352,-3.1928415686573413,-0.9885136152941325,-1.8290310385675446,-0.5305799056822842,-2.8420331325787993,-2.194878737579454,-2.7093375358259544,0.280488,0.5,0.0,0.97,100,14,1,15
27,0.9386864717245055,-12.243974766647684,-5.290505919375637,-3.2641922077653027,-1.012178839862506,-1.8731095693653137,-0.5433682422598985,-2.9131980402903284,-2.2485599737972497,-2.7598743508859442,0.27583,0.5,0.0,0.97,100,14,1,15
28,0.9425416968207752,-12.321586869853645,-5.331098978041009,-3.314070115548279,-1.0157822325184027,-1.9082526030089277,-0.5541845581308067,-2.9683693231001347,-2.2920620698609255,-2.765667669839383,0.271325,0.5,0.0,0.97,100,14,1,15
29,0.9462340400609113,-12.252982516188377,-5.305363465262564,-3.3405215818382272,-1.0063692689869825,-1.9282810230326932,-0.557800376072074,-3.017144969288813,-2.329708985961283,-2.732071612001491,0.266964,0.5,0.0,0.97,100,14,1,15
30,0.9399106642436182,-12.460489123212561,-5.41833998562006,-3.403280016637202,-1.0289130519129461,-1.963427283564973,-0.56910648882313,-3.0722934891063907,-2.3779585273752453,-2.78328901211642,0.262742,0.5,0.0,0.97,100,13,1,14
31,0.9406273212235803,-12.504342502662563,-5.457624506184623,-3.454721119192209,-1.0382958015510437,-2.000063282409422,-0.5775258465599873,-3.127176822475454,-2.4196244251103036,-2.792142211161696,0.258651,0.5,0.0,0.97,100,14,1,15
32,0.940437030075188,-12.605557924291494,-5.508393759663574,-3.503168063278407,-1.0482831777863792,-2.02581176342474,-0.591017567672389,-3.177962924914668,-2.467207831524555,-2.8022476830002576,0.254685,0.5,0.0,0.97,100,14,1,15
33,0.9476161451984288,-12.638887692959655,-5.538918954894989,-3.5386210865001426,-1.0527953105707903,-2.0478646758236443,-0.5979012262742917,-3.214125891359967,-2.498638285831367,-2.8089057633816883,0.250839,0.5,0.0,0.97,100,14,1,15
34,0.944784764066699,-12.656533774613942,-5.573386656261612,-3.5832452103028305,-1.061869889603784,-2.078211213397366,-0.6098509350430237,-3.2567115043816734,-2.5341666590802143,-2.814903430415064,0.247107,0.5,0.0,0.97,100,14,1,15
35,0.9441783314432728,-12.729029627104012,-5.6160359514482865,-3.6234623668232078,-1.0696768650877935,-2.0980166267898004,-0.6193460856554625,-3.3017680912689378,-2.5690997482941533,-2.819601878064829,0.243485,0.5,0.0,0.97,100,14,1,15
36,0.9424680190366895,-12.804854964364157,-5.653145086996537,-3.665557831391624,-1.0740914354352444,-2.1260721138009773,-0.6277648078424982,-3.3471581408775446,-2.6066463025092586,-2.8398068202703333,0.239968,0.5,0.0,0.97,100,14,1,15
37,0.9407204664841984,-12.882501815793804,-5.706122660168567,-3.7124730843305818,-1.079881839581266,-2.15324599355291,-0.6347486812595341,-3.390232205584537,-2.6453315283456327,-2.8444070291565415,0.236551,0.5,0.0,0.97,100,14,1,15
38,0.9388238058474035,-11.330921313622348,-5.007982428384685,-3.6616873613917167,-0.9433952387040023,-2.184784315736017,-0.6441192037014155,-3.433320087740449,-2.6832982876522995,-2.4759160079201785,0.233229,0.5,0.0,0.97,100,14,1,15
39,0.9435823449479106,-11.325988803036179,-5.014636856431262,-3.702711464414103,-0.9331576758653519,-2.2126740482748564,-0.6394583024090844,-3.484784013152323,-2.721302313865545,-2.516476558612036,0.23,0.5,0.0,0.97,100,14,1,15
40,0.9375895982663778,-11.558239397027878,-5.145647227574174,-3.770241366241259,-0.9622573755969592,-2.251041877582472,-0.6550800425614015,-3.544036741090231,-2.768956357882067,-2.5727618787739663,0.226859,0.5,0.0,0.97,100,14,1,15
41,0.9377636598934436,-11.771188046921733,-5.256706046107517,-3.8293674273848994,-0.9844272783360459,-2.2835894448377854,-0.6648097036326547,-3.6023215958365022,-2.8135952140319187,-2.6375937646210614,0.223802,0.5,0.0,0.97,100,14,1,15
42,0.9405648353122694,-11.966601331633008,-5.3628587974748445,-3.888890065791079,-1.005993438174774,-2.319157122365694,-0.6736472219920336,-3.659637539873774,-2.8565174767031762,-2.686385191021337,0.220827,0.5,0.0,0.97,100,14,0,14
43,0.9427858627858627,-12.08157042895969,-5.427648263122354,-3.93593053078462,-1.0157178576813601,-2.34611297190577,-0.6817337348064665,-3.706805827967381,-2.892753663703429,-2.7048430877346195,0.21793,0.5,0.0,0.97,100,14,1,15
44,0.9337279694129089,-12.308328942786332,-5.5519646219318295,-4.001279920544275,-1.04277112243281,-2.380689489700353,-0.6941784653622358,-3.7634722815567274,-2.939252626037255,-2.7665240858596967,0.215108,0.5,0.0,0.97,100,14,1,15
45,0.9411883521292712,-12.104672595954433,-5.439008871679656,-4.008853456935955,-1.0194049340459361,-2.400935952743226,-0.6981492202194887,-3.800613349714697,-2.9628269700164194,-2.7070079021974562,0.212358,0.5,0.0,0.97,100,14,1,15
46,0.9440555919230575,-9.108132268910826,-3.7773095992323715,-3.789756623768403,-0.588421031140316,-2.426476147572546,-0.6597405401643683,-3.8305955237036704,-2.976669463554582,-2.0605282836124927,0.209677,0.5,0.0,0.97,100,14,1,15
47,0.9328859060402684,-9.44631682764857,-3.9687694849506947,-3.8765093563661934,-0.6320721958907514,-2.4724442102563073,-0.6763291978256708,-3.89726126900413,-3.0334049808415626,-2.1414692083010918,0.207064,0.5,0.0,0.97,100,14,1,15
48,0.9385733047395808,-9.644509369649894,-4.091245672171096,-3.9452654657917217,-0.6587654212882883,-2.5110407973281985,-0.6882832479570212,-3.9530746426616745,-3.0817018353855805,-2.1802970942178823,0.204514,0.5,0.0,0.97,100,14,1,15
49,0.941513375109494,-9.860122810190335,-4.209416760632544,-4.005469457962735,-0.6853730557970494,-2.5437001982228735,-0.7013180257571853,-4.00258907630649,-3.120305429540568,-2.2357067136837028,0.202027,0.5,0.0,0.97,100,14,1,15
50,0.9416926742508138,-9.257173800646173,-3.954436830609257,-3.9958588360257776,-0.616228374871409,-2.575010245549519,-0.7023958294608003,-4.045397069053394,-3.154490317642375,-2.1231514350048997,0.199599,0.5,0.0,0.97,100,14,1,15
51,0.940717917634778,-8.359833130122185,-3.494041207737497,-3.9811546570985947,-0.5235185068507295,-2.6091205566312627,-0.7150384354680113,-4.096766477079259,-3.196290674978514,-2.0487108264181164,0.19723,0.5,0.0,0.97,100,15,1,16
52,0.9402465166130761,-8.656365993382984,-3.6498656905120095,-4.047530009222331,-0.5600154807515226,-2.6419876512880784,-0.7289296451867535,-4.149581227541729,-3.241416231330503,-2.114997406500339,0.194915,0.5,0.0,0.97,100,14,1,15
53,0.9423720867934637,-8.91086408058981,-3.7876780379710593,-4.108475982661878,-0.5927269792204282,-2.6711471092380465,-0.7450430034886397,-4.198189453245688,-3.282262288246378,-2.1679140729163406,0.192655,0.5,0.0,0.97,100,14,1,15
54,0.9331398275225664,-9.190175159007927,-3.9545518111409104,-4.189378740119705,-0.6306237964302104,-2.7150247722474212,-0.7626539105235101,-4.2587770830838965,-3.335384618328662,-2.242280788106181,0.190446,0.5,0.0,0.97,100,15,1,16
55,0.9394999916274552,-9.440972125098458,-4.093827634910122,-4.252596083295862,-0.6626707721012042,-2.7468823058204457,-0.7742909849180485,-4.309435708774411,-3.377766251543388,-2.295162955147887,0.188287,0.5,0.0,0.97,100,14,1,15
56,0.9459404874107984,-9.603909289379565,-4.182490501979725,-4.296725891156599,-0.6812668207053686,-2.770782318144249,-0.7825465729001077,-4.346483907245197,-3.407878556046043,-2.334765904393889,0.186177,0.5,0.0,0.97,100,14,1,15
57,0.9424890111733718,-9.786316460942679,-4.279447237257773,-4.347626220181651,-0.7018867428183527,-2.7991221222708966,-0.7926985844477851,-4.387777491311395,-3.441990838906937,-2.3802837530761662,0.184113,0.5,0.0,0.97,100,14,1,15
58,0.9414286434779685,-9.974526291317448,-4.386294220701025,-4.401181613004365,-0.7258767630020907,-2.826989505479903,-0.8033825921825895,-4.430008678598582,-3.4776925437285042,-2.4232214245141663,0.182095,0.5,0.0,0.97,100,14,1,15
59,0.9394609747036374,-10.187667112861778,-4.499825226311787,-4.453782018411704,-0.7500236710689556,-2.8536829716379253,-0.812974373276546,-4.472900594340242,-3.51449720386411,-2.4759877488217574,0.18012,0.5,0.0,0.97,100,14,1,15
60,0.9386650427957643,-10.289836076856227,-4.552882689433592,-4.4992059112660945,-0.759769236144047,-2.884959067461317,-0.823735386270757,-4.514636271455392,-3.5450107408024443,-2.5031408581634267,0.178188,0.5,0.0,0.97,100,14,1,15
61,0.9412552749681827,-10.46696125609649,-4.650751784770988,-4.548855625597265,-0.7816056780745354,-2.9122598485713937,-0.8330408224811304,-4.554272484191802,-3.5775968802724356,-2.538711924784882,0.176297,0.5,0.0,0.97,100,14,1,15
62,0.940062028047465,-10.655114350534975,-4.755863499620016,-4.598848292138653,-0.804608232815294,-2.9376575294061515,-0.843093887891842,-4.59503168991028,-3.61271192609765,-2.5862915299602394,0.174446,0.5,0.0,0.97,100,14,1,15
63,0.9357793556165852,-10.819577117722385,-4.846211143912377,-4.65136275118659,-0.8215541100397115,-2.9666639161359973,-0.8515436624772718,-4.64076887307563,-3.6478144106568267,-2.638035673913479,0.172633,0.5,0.0,0.97,100,15,1,16
64,0.9433763365292906,-10.947415289965235,-4.914426048702902,-4.687156849395487,-0.8368815764376317,-2.986391952009697,-0.8598100693386078,-4.670891497700562,-3.6762108235392112,-2.666464341643004,0.170857,0.5,0.0,0.97,100,14,1,15
65,0.9411843921489412,-11.046317169243997,-4.96765145257974,-4.722918951930245,-0.848232316369009,-3.008203291183729,-0.8679607965164062,-4.70405986294433,-3.702581974460708,-2.6899097832776833,0.169118,0.5,0.0,0.97,100,14,1,15
66,0.9376584563206233,-11.217030125126806,-5.0589858504668435,-4.769387164666905,-0.8683651082362,-3.032376959781294,-0.8772450050712637,-4.740308319408128,-3.73428997647798,-2.730528206321247,0.167413,0.5,0.0,0.97,100,14,1,15
67,0.9447031824778104,-11.312294343937848,-5.110332746718848,-4.800111764737875,-0.8790844603998592,-3.0507099335040575,-0.8841384430287413,-4.7694454882171655,-3.7576960193141673,-2.7500857528086913,0.165743,0.5,0.0,0.97,100,14,1,15
68,0.9394380574660709,-11.43103686716334,-5.176715899212698,-4.840978542109097,-0.891217388716272,-3.0705081253850195,-0.8926321459851813,-4.806579613565647,-3.789494510150145,-2.7823379754736677,0.164105,0.5,0.0,0.97,100,14,1,15
69,0.9439924853649126,-11.509279804813406,-5.227028049785871,-4.876189901071143,-0.9002939541681916,-3.090685340342801,-0.9002167941823914,-4.842219169600313,-3.8167354953845765,-2.8005861736349718,0.1625,0.5,0.0,0.97,100,14,1,15
70,0.9446765498652291,-11.597073522430984,-5.278752297747411,-4.907304797969845,-0.9119865864488316,-3.108330973156763,-0.908086851885036,-4.870688241307515,-3.8416586998051985,-2.8224145350027188,0.160926,0.5,0.0,0.97,100,14,1,15
71,0.9412443359472972,-11.71459683687508,-5.341365327703745,-4.943496892195323,-0.923547050480937,-3.1276694801180756,-0.914375583107138,-4.904034128661727,-3.8703924298649834,-2.8563811696698456,0.159382,0.5,0.0,0.97,100,14,1,15
72,0.9432165017608586,-11.794373319458806,-5.3893330101895085,-4.9728734095339195,-0.9322096324837409,-3.1447209551603175,-0.9198044321341609,-4.933095581390615,-3.8912894012177395,-2.877987253272388,0.157867,0.5,0.0,0.97,100,14,1,15
73,0.9398606837317823,-11.87330670456655,-5.43457457677697,-5.005070765828354,-0.9405231431875892,-3.1630418148981336,-0.9262066086443463,-4.963605734684573,-3.918052138701093,-2.901729695856776,0.156381,0.5,0.0,0.97,100,14,1,15
74,0.9406845258127482,-11.976670234793234,-5.494129172029918,-5.040061279732037,-0.9528387838451422,-3.1825227046492044,-0.932378233689959,-4.995443393267612,-3.9462099247715514,-2.9289013893464206,0.154922,0.5,0.0,0.97,100,14,1,15
75,0.9430805079022018,-11.602851251456062,-5.328038292603155,-5.039776395960182,-0.9098335839615552,-3.1927889577890953,-0.9392119868091664,-5.020059395924291,-3.966484543986735,-2.889529226329755,0.153491,0.5,0.0,0.97,100,14,1,15
76,0.9409044279636076,-11.700495656515605,-5.385058145979055,-5.07217623618795,-0.9221521431330019,-3.21172961078793,-0.946071350457263,-5.047534596347373,-3.991010458973513,-2.916361313794295,0.152085,0.5,0.0,0.97,100,14,1,15
77,0.9334735998396955,-11.870937745494754,-5.479451182326795,-5.120520267647448,-0.9425308110692292,-3.238002272296005,-0.9569054846398003,-5.088071378772348,-4.026173627925772,-2.9612905158551044,0.150706,0.5,0.0,0.97,100,14,1,15
78,0.9414491585206087,-11.945015912389474,-5.5226091399987345,-5.150337685616406,-0.9501483044230012,-3.2550834903680403,-0.9613561971887183,-5.116777675461581,-4.050616969855756,-2.975874096490655,0.149351,0.5,0.0,0.97,100,14,1,15
79,0.9418924892047194,-11.996995436175778,-5.55265214310334,-5.176229220160207,-0.9552172237278667,-3.270849343626427,-0.9661802994302072,-5.145241926864994,-4.073823283711711,-2.991732229995189,0.14802,0.5,0.0,0.97,100,14,1,15
80,0.9457198999042709,-12.031198991618457,-5.577882916110011,-5.199346535198616,-0.9583101739367521,-3.285982078279129,-0.9681661934399585,-5.167646636041441,-4.092883949233285,-3.0084420719987044,0.146712,0.5,0.0,0.97,100,14,1,15
81,0.9444193099750331,-12.102507521320062,-5.618596538803314,-5.22650717232307,-0.9656276542941272,-3.3013693262174457,-0.9724943815516303,-5.192891332392637,-4.115354777490172,-3.026072200093144,0.145428,0.5,0.0,0.97,100,14,1,15
82,0.9463641573677646,-12.00055437069198,-5.562624465064167,-5.232754493076476,-0.9530562791354374,-3.3090157096417463,-0.9764319591352659,-5.217696152715259,-4.136774419357658,-3.016395190041935,0.144166,0.5,0.0,0.97,100,14,1,15
83,0.9457508147405365,-12.05745983391039,-5.595572129006174,-5.254665023704754,-0.9598370712018421,-3.320573586035964,-0.9811318684730116,-5.237746188441619,-4.155630699490454,-3.0308272105143836,0.142925,0.5,0.0,0.97,100,14,1,15
84,0.939939889797963,-12.121538844152981,-5.6311829389073,-5.282469879694084,-0.964559947305848,-3.336825936194222,-0.9847752706911792,-5.263176067763709,-4.17776756379163,-3.0511675258267688,0.141706,0.5,0.0,0.97,100,14,1,15
85,0.9391528557615647,-12.218065626714036,-5.684909589867534,-5.3134730998731,-0.9758252763822253,-3.3536916542723993,-0.9914412976109457,-5.293260497368842,-4.203320198200987,-3.0729618272401154,0.140508,0.5,0.0,0.97,100,14,1,15
86,0.9407822176974633,-12.285162768540932,-5.725037875145187,-5.34051242005082,-0.9822891893550789,-3.369333409379174,-0.9954757629089824,-5.317714985382605,-4.226301595528179,-3.093187859591731,0.139329,0.5,0.0,0.97,100,14,1,15
87,0.9422805247225026,-12.295305346665657,-5.739297174120315,-5.362371217673669,-0.9845858004139466,-3.3840766695325195,-1.0011179827038412,-5.344862081314815,-4.250482483304724,-3.1028852197646093,0.13817,0.5,0.0,0.97,100,14,1,15
88,0.9388546962804388,-12.368139356922368,-5.775570107755664,-5.388160661770498,-0.9907120178803813,-3.398798958311309,-1.0056655086387627,-5.373952887110708,-4.274166692435622,-3.1202430132257444,0.13703,0.5,0.0,0.97,100,14,1,15
89,0.93711467324291,-12.469219976393111,-5.829202851191594,-5.418444696767815,-1.0000606317118472,-3.416183007294431,-1.0096186136016216,-5.400616859136211,-4.298188600244084,-3.147015475021533,0.135909,0.5,0.0,0.97,100,14,1,15
90,0.9429250096184406,-12.47368062322512,-5.840941699828001,-5.441350737363112,-1.0005118789944571,-3.429187604893133,-1.0125462725557806,-5.424644256529043,-4.317694812738657,-3.152752342559312,0.134806,0.5,0.0,0.97,100,14,1,15
91,0.9458775149537793,-12.507339427689223,-5.860025037144811,-5.458927890119179,-1.0032093580637647,-3.439061390147929,-1.0161028526155167,-5.4442909509978294,-4.333391694047307,-3.1600585090371025,0.133721,0.5,0.0,0.97,100,14,1,15
92,0.9429554079696395,-12.533171908958995,-5.875584007685857,-5.478960590825243,-1.0049314511144218,-3.45254994762998,-1.0210820088735617,-5.46672374229525,-4.35441672966016,-3.1602568239883815,0.132653,0.5,0.0,0.97,100,14,1,15
93,0.9413761958921523,-12.596871820520112,-5.910073607013099,-5.502986782353579,-1.0107650642052672,-3.4661131139635333,-1.0246011625907636,-5.491368372042673,-4.373686617231337,-3.1770730716305353,0.131602,0.5,0.0,0.97,100,14,1,15
94,0.9400764980875478,-12.629226642868836,-5.933211505668204,-5.5242549687085845,-1.014468418052019,-3.4793172721758574,-1.0298640184190397,-5.515496482742676,-4.393471502260038,-3.1816579977176405,0.130568,0.5,0.0,0.97,100,14,1,15
95,0.9425132564598939,-11.656393000288547,-5.37051405157037,-5.410845808373118,-0.841975355716015,-3.42771934649393,-0.9711872142131331,-5.525609824811785,-4.388692813549261,-2.9105843397456828,0.129549,0.5,0.0,0.97,100,15,1,16
96,0.940806492518387,-11.743780574934275,-5.416834823944426,-5.437134650849858,-0.8505759103980016,-3.4404882748228496,-0.9758731506561462,-5.549777959429893,-4.40943619899604,-2.9296001728632777,0.128547,0.5,0.0,0.97,100,14,1,15
97,0.9386801962233721,-11.851802656330069,-5.479627658984561,-5.468826233896577,-0.8639554678668153,-3.457853879641535,-0.9819307268372164,-5.57951919715539,-4.434870165554745,-2.958388340654968,0.12756,0.5,0.0,0.97,100,14,1,15
98,0.9432795064558541,-11.873637593533093,-5.494276984628363,-5.490137682384701,-0.8655473363304246,-3.4705430538303688,-0.9850818358447592,-5.6004568985565015,-4.451477050166798,-2.9721394573077724,0.126588,0.5,0.0,0.97,100,14,1,15
99,0.9393266487880703,-11.954296709440209,-5.539014272646297,-5.517970997997268,-0.8744691480049666,-3.487120419344518,-0.9905600525799497,-5.625622616478838,-4.475016734437534,-2.986023002097842,0.12563,0.5,0.0,0.97,100,14,1,15
100,0.9375125242134794,-12.055090193995374,-5.596353515427103,-5.548643211955507,-0.8865247025719573,-3.50400242904137,-0.9964575339819707,-5.652982992341005,-4.497494310611906,-3.0111180703668445,0.124687,0.5,0.0,0.97,100,14,1,15
101,0.9413404517731335,-12.111398790668245,-5.632807410333956,-5.5730999943209705,-0.8934438690228144,-3.517580728805002,-1.000280256560885,-5.676537254436693,-4.517742752323216,-3.0267652220794337,0.123758,0.5,0.0,0.97,100,14,1,15
102,0.9457741399842338,-12.146325084865088,-5.652243977204496,-5.591461690414901,-0.8963076741609884,-3.529385089406448,-1.0036442610165133,-5.696926153462509,-4.535867711028383,-3.037475327802887,0.122843,0.5,0.0,0.97,100,14,1,15
103,0.9498763843262099,-12.148194585640029,-5.65365376103151,-5.602677467448833,-0.8942842022857729,-3.536518984750788,-1.0052508353502037,-5.710867075442902,-4.548280474143008,-3.0399402093344405,0.121941,0.5,0.0,0.97,100,14,1,15
104,0.9391260588777992,-12.23281423484924,-5.701157686369648,-5.629909701826875,-0.9034599818888872,-3.551701481312226,-1.009789928703479,-5.735387256577656,-4.570104395525532,-3.0596656851593105,0.121053,0.5,0.0,0.97,100,14,1,15
105,0.9423412639034365,-12.258234158049676,-5.714404568528648,-5.64730883534968,-0.9033440375151933,-3.564254689006189,-1.0137770631167624,-5.755722289712054,-4.587115412517413,-3.0717843860768634,0.120177,0.5,0.0,0.97,100,14,1,15
106,0.9371684684079769,-11.745941656986684,-5.464945076819271,-5.608853066017654,-0.8497884707695558,-3.553569196809474,-1.0113274136609056,-5.7779063500936605,-4.604870197150089,-3.019501478173497,0.119314,0.5,0.0,0.97,100,15,1,16
107,0.9391780360451406,-11.83066828420438,-5.512264942566017,-5.635424881867186,-0.8599804096101727,-3.5686076530487982,-1.0161135415431166,-5.802653141039456,-4.627073973668306,-3.0410745738021676,0.118463,0.5,0.0,0.97,100,14,1,15
108,0.9384933195615234,-11.912943789738993,-5.556263320662215,-5.6615239557836405,-0.8676484574729345,-3.5822965446817325,-1.0201457445627116,-5.827676686664821,-4.647460603329052,-3.0718027978613356,0.117624,0.5,0.0,0.97,100,14,1,15
109,0.9378196636090755,-11.986709223360238,-5.598658106683222,-5.689667111203756,-0.8734899511598195,-3.5981074044693697,-1.0242891655184734,-5.854044889730049,-4.66894657055082,-3.089414201675405,0.116797,0.5,0.0,0.97,100,14,1,15
110,0.9417199715707179,-12.051465411723452,-5.637270534216707,-5.712506804063053,-0.8818174336237178,-3.6109802932287844,-1.0288645145057758,-5.875517631117651,-4.686145279176294,-3.104283589542981,0.115981,0.5,0.0,0.97,100,14,1,15
111,0.9466743605845115,-12.064772430738087,-5.646473716182226,-5.727151142971584,-0.8819125139213021,-3.6208236357665773,-1.0310422919873716,-5.890200678306712,-4.69932332062341,-3.108284453289837,0.115177,0.5,0.0,0.97,100,15,1,16
112,0.9413256250316954,-12.108753657172208,-5.6675862482428725,-5.744777564509839,-0.8849147893569784,-3.629937985149607,-1.0338333932158192,-5.909387865944977,-4.717080729758762,-3.1234330812299493,0.114384,0.5,0.0,0.97,100,14,1,15
