Seed,Vehicle ID,Visit Number,Station ID,Time (minutes),Day,Hour,Minute,Time Since Previous Visit (minutes)
1,V0,1,S0,420,0,7,0,0.0
1,V0,2,S21,439.35,0,7,19,19.35
1,V0,3,S0,448.7,0,7,28,9.35
1,V0,4,S21,471.7,0,7,51,23.0
1,V0,5,S0,479.7,0,7,59,8.0
1,V0,6,S21,503.48,0,8,23,23.78
1,V0,7,S0,516.48,0,8,36,13.0
1,V0,8,S57,528.24,0,8,48,11.76
1,V0,9,S57,556.24,0,9,16,28.0
1,V0,10,S35,569.96,0,9,29,13.73
1,V0,11,S1,591.96,0,9,51,22.0
1,V0,12,S29,598.88,0,9,58,6.92
1,V0,13,S54,607.31,0,10,7,8.43
1,V0,14,S54,635.31,0,10,35,28.0
1,V0,15,S53,646.27,0,10,46,10.96
1,V0,16,S33,655.91,0,10,55,9.64
1,V0,17,S52,664.65,0,11,4,8.73
1,V0,18,S44,669.48,0,11,9,4.83
1,V0,19,S16,683.68,0,11,23,14.19
1,V0,20,S63,690.48,0,11,30,6.81
1,V0,21,S32,699.58,0,11,39,9.1
1,V0,22,S56,708.16,0,11,48,8.58
1,V0,23,S55,715.7,0,11,55,7.53
1,V0,24,S50,736.2,0,12,16,20.5
1,V0,25,S55,750.01,0,12,30,13.82
1,V0,26,S54,770.51,0,12,50,20.5
1,V0,27,S61,781.35,0,13,1,10.83
1,V0,28,S31,799.35,0,13,19,18.0
1,V0,29,S18,806.55,0,13,26,7.21
1,V0,30,S41,816.38,0,13,36,9.83
1,V0,31,S30,825.3,0,13,45,8.92
1,V0,32,S65,831.62,0,13,51,6.33
1,V0,33,S26,851.62,0,14,11,20.0
1,V0,34,S34,863.74,0,14,23,12.11
1,V0,35,S40,870.92,0,14,30,7.19
1,V0,36,S62,879.66,0,14,39,8.73
1,V0,37,S54,889.44,0,14,49,9.78
1,V0,38,S10,898.65,0,14,58,9.21
1,V0,39,S34,906.51,0,15,6,7.86
1,V0,40,S53,914.74,0,15,14,8.23
1,V0,41,S37,929.26,0,15,29,14.52
1,V0,42,S43,940.41,0,15,40,11.16
1,V0,43,S63,947.55,0,15,47,7.14
1,V0,44,S16,955.85,0,15,55,8.31
1,V0,45,S37,960.83,0,16,0,4.97
1,V0,46,S58,978.83,0,16,18,18.0
1,V0,47,S4,997.83,0,16,37,19.0
1,V0,48,S60,1007.44,0,16,47,9.61
1,V0,49,S31,1020.32,0,17,0,12.88
1,V0,50,S31,1048.32,0,17,28,28.0
1,V0,51,S52,1054.8,0,17,34,6.49
1,V0,52,S16,1062.87,0,17,42,8.07
1,V0,53,S44,1066.1,0,17,46,3.23
1,V0,54,S44,1094.1,0,18,14,28.0
1,V0,55,S44,1122.1,0,18,42,28.0
1,V0,56,S43,1130.7,0,18,50,8.6
1,V0,57,S58,1153.7,0,19,13,23.0
1,V0,58,S43,1163.48,0,19,23,9.78
1,V0,59,S43,1191.48,0,19,51,28.0
1,V0,60,S63,1195.11,0,19,55,3.64
1,V0,61,S63,1222.11,0,20,22,27.0
1,V0,62,S40,1237.61,0,20,37,15.5
1,V0,63,S34,1259.61,0,20,59,22.0
1,V0,64,S15,1269.12,0,21,9,9.5
1,V0,65,S66,1276.32,0,21,16,7.2
1,V0,66,S66,1304.32,0,21,44,28.0
1,V0,67,S31,1308.81,0,21,48,4.5
1,V0,68,S64,1318.18,0,21,58,9.37
1,V0,69,S60,1322.63,0,22,2,4.45
1,V0,70,S60,1349.63,0,22,29,27.0
1,V0,71,S49,1367.79,0,22,47,18.16
1,V0,72,S39,1372.63,0,22,52,4.84
1,V0,73,S59,1377.71,0,22,57,5.08
1,V0,74,S16,1861.71,1,7,1,484.0
1,V0,75,S18,1868.58,1,7,8,6.87
1,V0,76,S59,1878.51,1,7,18,9.93
1,V0,77,S59,1906.51,1,7,46,28.0
1,V0,78,S4,1913.54,1,7,53,7.04
1,V0,79,S66,1918.89,1,7,58,5.35
1,V0,80,S41,1927.29,1,8,7,8.41
1,V0,81,S60,1939.03,1,8,19,11.73
1,V0,82,S31,1957.81,1,8,37,18.78
1,V0,83,S62,1967.78,1,8,47,9.98
1,V0,84,S40,1984.28,1,9,4,16.5
1,V0,85,S55,1992.04,1,9,12,7.75
1,V0,86,S54,1999.98,1,9,19,7.95
1,V0,87,S54,2027.98,1,9,47,28.0
1,V0,88,S29,2033.98,1,9,53,6.0
1,V0,89,S3,2051.5,1,10,11,17.51
1,V0,90,S32,2059.48,1,10,19,7.99
1,V0,91,S46,2069.14,1,10,29,9.66
1,V0,92,S53,2077.27,1,10,37,8.13
1,V0,93,S54,2086.73,1,10,46,9.46
1,V0,94,S63,2101.73,1,11,1,15.0
1,V0,95,S46,2120.75,1,11,20,19.02
1,V0,96,S63,2137.27,1,11,37,16.52
1,V0,97,S60,2151.41,1,11,51,14.13
1,V0,98,S31,2160.8,1,12,0,9.39
1,V0,99,S64,2167.67,1,12,7,6.87
1,V0,100,S38,2178.62,1,12,18,10.95
1,V0,101,S18,2183.29,1,12,23,4.67
1,V0,102,S64,2189.81,1,12,29,6.52
1,V0,103,S60,2196.76,1,12,36,6.95
1,V0,104,S31,2205.66,1,12,45,8.89
1,V0,105,S60,2214.55,1,12,54,8.89
1,V0,106,S41,2222.42,1,13,2,7.87
1,V0,107,S47,2230.87,1,13,10,8.45
1,V0,108,S65,2238.46,1,13,18,7.6
1,V0,109,S2,2249.46,1,13,29,11.0
1,V0,110,S66,2256.95,1,13,36,7.48
1,V0,111,S61,2265.07,1,13,45,8.13
1,V0,112,S16,2271.58,1,13,51,6.51
1,V0,113,S52,2277.15,1,13,57,5.57
1,V0,114,S44,2285.48,1,14,5,8.33
1,V0,115,S43,2291.27,1,14,11,5.79
1,V0,116,S46,2302.23,1,14,22,10.96
1,V0,117,S63,2311.25,1,14,31,9.02
1,V0,118,S45,2320.42,1,14,40,9.16
1,V0,119,S54,2329.77,1,14,49,9.35
1,V0,120,S57,2335.92,1,14,55,6.15
1,V0,121,S29,2345.97,1,15,5,10.05
1,V0,122,S40,2352.55,1,15,12,6.58
1,V0,123,S62,2366.28,1,15,26,13.73
1,V0,124,S33,2371.7,1,15,31,5.42
1,V0,125,S52,2390.44,1,15,50,18.73
1,V0,126,S37,2397.12,1,15,57,6.68
1,V0,127,S43,2418.62,1,16,18,21.5
1,V0,128,S44,2427.41,1,16,27,8.79
1,V0,129,S48,2436.87,1,16,36,9.46
1,V0,130,S51,2444.21,1,16,44,7.34
1,V0,131,S51,2472.21,1,17,12,28.0
1,V0,132,S19,2476.42,1,17,16,4.21
1,V0,133,S36,2482.61,1,17,22,6.19
1,V0,134,S36,2510.61,1,17,50,28.0
1,V0,135,S55,2522.46,1,18,2,11.85
1,V0,136,S54,2531.41,1,18,11,8.95
1,V0,137,S33,2537.51,1,18,17,6.1
1,V0,138,S52,2544.75,1,18,24,7.23
1,V0,139,S37,2553.75,1,18,33,9.0
1,V0,140,S38,2564.17,1,18,44,10.43
1,V0,141,S59,2572.91,1,18,52,8.74
1,V0,142,S58,2579.11,1,18,59,6.19
1,V0,143,S63,2599.11,1,19,19,20.0
1,V0,144,S46,2603.63,1,19,23,4.52
1,V0,145,S63,2617.15,1,19,37,13.52
1,V0,146,S44,2621.12,1,19,41,3.97
1,V0,147,S4,2626.54,1,19,46,5.43
1,V0,148,S61,2634.42,1,19,54,7.87
1,V0,149,S61,2662.42,1,20,22,28.0
1,V0,150,S37,2668.46,1,20,28,6.04
1,V0,151,S27,2680.69,1,20,40,12.23
1,V0,152,S31,2691.96,1,20,51,11.27
1,V0,153,S66,2701.84,1,21,1,9.88
1,V0,154,S60,2706.07,1,21,6,4.23
1,V0,155,S60,2734.07,1,21,34,28.0
1,V0,156,S60,2762.07,1,22,2,28.0
1,V0,157,S60,2790.07,1,22,30,28.0
1,V0,158,S60,2818.07,1,22,58,28.0
1,V0,159,S60,3302.07,2,7,2,484.0
1,V0,160,S61,3306.69,2,7,6,4.62
1,V0,161,S31,3314.69,2,7,14,8.01
1,V0,162,S60,3320.09,2,7,20,5.39
1,V0,163,S41,3324.45,2,7,24,4.37
1,V0,164,S60,3333.32,2,7,33,8.87
1,V0,165,S66,3349.55,2,7,49,16.23
1,V0,166,S37,3359.6,2,7,59,10.05
1,V0,167,S43,3368.75,2,8,8,9.16
1,V0,168,S62,3386.24,2,8,26,17.49
1,V0,169,S40,3395.74,2,8,35,9.49
1,V0,170,S54,3402.41,2,8,42,6.67
1,V0,171,S54,3430.41,2,9,10,28.0
1,V0,172,S56,3442.37,2,9,22,11.97
1,V0,173,S55,3460.87,2,9,40,18.5
1,V0,174,S45,3470.44,2,9,50,9.56
1,V0,175,S53,3487.44,2,10,7,17.0
1,V0,176,S63,3499.31,2,10,19,11.87
1,V0,177,S44,3502.77,2,10,22,3.47
1,V0,178,S16,3511.01,2,10,31,8.23
1,V0,179,S44,3520.24,2,10,40,9.23
1,V0,180,S52,3534.07,2,10,54,13.83
1,V0,181,S52,3561.57,2,11,21,27.5
1,V0,182,S44,3566.41,2,11,26,4.83
1,V0,183,S63,3573.77,2,11,33,7.36
1,V0,184,S37,3593.55,2,11,53,19.78
1,V0,185,S58,3605.84,2,12,5,12.29
1,V0,186,S37,3611.05,2,12,11,5.21
1,V0,187,S58,3619.76,2,12,19,8.71
1,V0,188,S43,3625.04,2,12,25,5.28
1,V0,189,S37,3635.7,2,12,35,10.66
1,V0,190,S62,3644.3,2,12,44,8.6
1,V0,191,S40,3649.03,2,12,49,4.73
1,V0,192,S55,3659.78,2,12,59,10.75
1,V0,193,S56,3671.78,2,13,11,12.0
1,V0,194,S29,3678.07,2,13,18,6.28
1,V0,195,S35,3685.01,2,13,25,6.95
1,V0,196,S42,3694.32,2,13,34,9.31
1,V0,197,S29,3705.32,2,13,45,11.0
1,V0,198,S54,3711.75,2,13,51,6.43
1,V0,199,S55,3729.2,2,14,9,17.45
1,V0,200,S52,3739.1,2,14,19,9.9
1,V0,201,S18,3745.82,2,14,25,6.72
1,V0,202,S37,3754.25,2,14,34,8.43
1,V0,203,S4,3760.5,2,14,40,6.25
1,V0,204,S66,3769.34,2,14,49,8.85
1,V0,205,S31,3776.73,2,14,56,7.38
1,V0,206,S66,3785.11,2,15,5,8.38
1,V0,207,S31,3803.11,2,15,23,18.0
1,V0,208,S66,3811.5,2,15,31,8.38
1,V0,209,S62,3818.92,2,15,38,7.42
1,V0,210,S33,3826.34,2,15,46,7.42
1,V0,211,S52,3834.57,2,15,54,8.23
1,V0,212,S43,3839.67,2,15,59,5.09
1,V0,213,S16,3855.43,2,16,15,15.77
1,V0,214,S44,3863.67,2,16,23,8.23
1,V0,215,S55,3870.51,2,16,30,6.84
1,V0,216,S54,3876.46,2,16,36,5.95
1,V0,217,S29,3884.89,2,16,44,8.43
1,V0,218,S10,3893.55,2,16,53,8.66
1,V0,219,S40,3903.01,2,17,3,9.46
1,V0,220,S33,3908.52,2,17,8,5.51
1,V0,221,S61,3914.19,2,17,14,5.67
1,V0,222,S31,3924.69,2,17,24,10.51
1,V0,223,S53,3942.64,2,17,42,17.94
1,V0,224,S53,3969.64,2,18,9,27.0
1,V0,225,S46,3973.51,2,18,13,3.87
1,V0,226,S44,3982.95,2,18,22,9.44
1,V0,227,S52,3989.28,2,18,29,6.33
1,V0,228,S16,3995.35,2,18,35,6.07
1,V0,229,S37,4001.86,2,18,41,6.51
1,V0,230,S58,4009.21,2,18,49,7.35
1,V0,231,S37,4024.78,2,19,4,15.57
1,V0,232,S18,4030.21,2,19,10,5.43
1,V0,233,S4,4035.01,2,19,15,4.8
1,V0,234,S18,4043.81,2,19,23,8.8
1,V0,235,S16,4053.68,2,19,33,9.87
1,V0,236,S49,4066.31,2,19,46,12.63
1,V0,237,S41,4076.81,2,19,56,10.5
1,V0,238,S41,4104.81,2,20,24,28.0
1,V0,239,S61,4111.25,2,20,31,6.44
1,V0,240,S38,4122.34,2,20,42,11.09
1,V0,241,S37,4129.76,2,20,49,7.43
1,V0,242,S58,4144.47,2,21,4,14.71
1,V0,243,S64,4152.07,2,21,12,7.6
1,V0,244,S60,4157.52,2,21,17,5.45
1,V0,245,S40,4169.82,2,21,29,12.29
1,V0,246,S40,4196.32,2,21,56,26.5
1,V0,247,S40,4222.32,2,22,22,26.0
1,V0,248,S44,4229.14,2,22,29,6.82
1,V0,249,S32,4247.06,2,22,47,17.92
1,V0,250,S55,4252.43,2,22,52,5.37
1,V0,251,S54,4740.38,3,7,0,487.95
1,V0,252,S29,4750.76,3,7,10,10.38
1,V0,253,S55,4760.88,3,7,20,10.12
1,V0,254,S55,4788.88,3,7,48,28.0
1,V0,255,S52,4796.78,3,7,56,7.9
1,V0,256,S61,4802.28,3,8,2,5.5
1,V0,257,S64,4810.71,3,8,10,8.43
1,V0,258,S37,4820.65,3,8,20,9.94
1,V0,259,S37,4848.65,3,8,48,28.0
1,V0,260,S61,4853.69,3,8,53,5.04
1,V0,261,S41,4868.69,3,9,8,15.0
1,V0,262,S60,4877.56,3,9,17,8.87
1,V0,263,S31,4896.45,3,9,36,18.89
1,V0,264,S66,4909.84,3,9,49,13.38
1,V0,265,S4,4916.68,3,9,56,6.85
1,V0,266,S66,4924.53,3,10,4,7.85
1,V0,267,S18,4932.09,3,10,12,7.56
1,V0,268,S18,4960.09,3,10,40,28.0
1,V0,269,S59,4964.52,3,10,44,4.43
1,V0,270,S59,4992.52,3,11,12,28.0
1,V0,271,S59,5020.52,3,11,40,28.0
