seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_demand_weighted_depot_backlog,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance
44,0,6,0,S0,False,0,0,0,0,0,0,0,0,0,[],3.0,S39,14.76,0,0,0,0.0,-4.611396,,,-4.611396,False,False,,,,,,,0.518281,,,,,0.92,0.566667,,,,,,,,,,,,,,
44,0,6,17,S39,False,0,0,0,0,20,0,0,0,0,"['B430', 'B431', 'B432', 'B433', 'B434', 'B435', 'B436', 'B437', 'B438', 'B439', 'B440', 'B441', 'B442', 'B443', 'B444', 'B445', 'B446', 'B447', 'B211', 'B723']",13.0,S51,7.16,20,0,20,0.0,-4.797041,,,-4.797041,False,False,,,,,,,0.546504,,,,,0.872222,0.744444,,,,,,,,,,,,,,
44,0,6,37,S51,False,20,0,20,10,0,0,0,0,0,"['B430', 'B431', 'B432', 'B433', 'B434', 'B435', 'B436', 'B437', 'B438', 'B439']",8.0,S19,1.21,10,0,10,0.0,-4.926926,,,-4.926926,False,False,,,,,,,0.599102,,,,,0.879365,0.709091,,,,,,,,,,,,,,
44,0,6,47,S19,False,10,0,10,10,0,0,0,0,0,"['B440', 'B441', 'B442', 'B443', 'B444', 'B445', 'B446', 'B447', 'B211', 'B723']",8.0,S47,10.78,0,0,0,0.0,-4.933136,,,-4.933136,False,False,,,,,,,0.586273,,,,,0.92,0.661667,,,,,,,,,,,,,,
44,0,7,5,S47,False,0,0,0,0,13,0,0,0,0,"['B527', 'B528', 'B529', 'B530', 'B531', 'B532', 'B533', 'B534', 'B535', 'B536', 'B537', 'B538', 'B312']",9.5,S22,2.32,13,0,13,0.0,-5.002012,,,-5.002012,False,False,,,,,,,0.550353,,,,,0.928571,0.783401,,,,,,,,,,,,,,
44,0,7,17,S22,False,13,0,13,13,0,0,0,0,0,"['B527', 'B528', 'B529', 'B530', 'B531', 'B532', 'B533', 'B534', 'B535', 'B536', 'B537', 'B538', 'B312']",9.5,S49,5.18,0,0,0,0.0,-5.060296,,,-5.060296,False,False,,,,,,,0.542656,,,,,0.978571,0.746154,,,,,,,,,,,,,,
44,0,7,32,S49,False,0,0,0,0,17,0,0,0,0,"['B551', 'B552', 'B553', 'B554', 'B555', 'B556', 'B353', 'B459', 'B112', 'B67', 'B468', 'B59', 'B180', 'B61', 'B116', 'B70', 'B731']",11.5,S27,5.16,17,0,17,0.0,-4.855046,,,-4.855046,False,False,,,,,,,0.54009,,,,,0.887143,0.775214,,,,,,,,,,,,,,
44,0,7,49,S27,False,17,0,17,8,0,0,0,0,0,"['B551', 'B552', 'B553', 'B554', 'B555', 'B556', 'B353', 'B459']",7.0,S40,2.68,9,0,9,0.0,-4.951282,,,-4.951282,False,False,,,,,,,0.570879,,,,,0.84,0.87479,,,,,,,,,,,,,,
44,0,7,58,S40,False,9,0,9,4,0,0,0,0,0,"['B112', 'B67', 'B468', 'B59']",5.0,S65,6.32,5,0,5,0.0,-4.869694,,,-4.869694,False,False,,,,,,,0.572162,,,,,0.776667,0.935747,,,,,,,,,,,,,,
44,0,8,10,S65,False,5,0,5,5,0,0,0,0,0,"['B180', 'B61', 'B116', 'B70', 'B731']",5.5,S57,10.86,0,0,0,0.0,-4.48571,,,-4.48571,False,False,,,,,,,0.532393,,,,,0.723377,0.833224,,,,,,,,,,,,,,
