episode,service_level,starvation_count,congestion_count,hotspot_imbalance_mass
64,0.932051397791219,-228.3612006944264,-172.47526869873286,-553.1175592317579
65,0.9343426635328592,-228.38103865347955,-172.6663926563653,-555.7401214307689
66,0.9275572383600544,-228.61075846275358,-173.0027795285734,-558.6012445613012
67,0.9280135106607558,-228.6777468831978,-173.30933385279207,-561.4181463630597
68,0.9263371863717726,-228.75481234223406,-173.56608830195,-563.9573595000428
69,0.928308227456298,-228.8977072638703,-173.79553900091724,-566.4136323706427
70,0.928722927557879,-229.05937060226643,-174.0855562516509,-568.9109380332229
71,0.9251686466479613,-229.31044638509397,-174.42712450492246,-571.7329123733383
72,0.9312150315650899,-229.668509397625,-174.85166906719806,-574.5473345424853
73,0.9257388305756376,-229.78630296569912,-175.0037995390681,-576.9941949121484
74,0.9286748732802317,-229.98238876572756,-175.20740344590902,-579.5306784633333
75,0.9275907354345749,-230.36524135140186,-175.60589723115214,-582.3803448270097
76,0.929770024747993,-230.5659230560775,-175.84710923495734,-584.9844800982606
77,0.9287482477854991,-230.87123018930208,-176.17902118076896,-587.6078289011668
78,0.9352184320766008,-231.13389982590903,-176.5057574649851,-590.4479939540724
79,0.9325852836772758,-231.38978472395354,-176.68271902381386,-592.7536699661457
80,0.931001494768311,-231.61576892132945,-176.90669411207716,-595.1043944718369
81,0.9226217295965877,-231.7921656641547,-177.10118494547513,-597.3334055209884
82,0.9319459898355036,-232.0305559757924,-177.31762384253824,-599.7534196941438
83,0.9294245385450597,-232.27515885294014,-177.52449600747855,-602.0620742592338
84,0.9318257905469154,-232.5156137738368,-177.75818984040262,-604.376848509246
85,0.9306873303029378,-232.56270617769357,-177.8079628098101,-606.3089036112907
86,0.9330343706735689,-232.87259720128029,-178.0859810380644,-608.7715923729058
87,0.9293353474320242,-233.0024287223613,-178.2674010383379,-611.1316466470195
88,0.9254283137962128,-233.1687453878085,-178.44303762868836,-613.1936452210166
89,0.9367340178867174,-233.294146520704,-178.5382183530313,-615.1372496781543
90,0.9293264874660223,-233.43099702239914,-178.7605007519613,-617.3505606760575
91,0.9321467966490773,-233.7946369679312,-179.13385416653995,-620.0163277867462
92,0.9291667929560816,-234.11668467288138,-179.44559404239274,-622.3230284449867
93,0.9215930116169735,-234.30203667409575,-179.61995244589616,-624.3563001378755
94,0.930434249639913,-234.50293149734995,-179.85291365783232,-626.5252926426144
95,0.9335639928374154,-234.81792451616886,-180.18998457334607,-629.0227288523445
96,0.9305306561491574,-235.18747732324996,-180.51208182417167,-631.4238886041638
97,0.9354130977068494,-235.41616428095688,-180.73599517074013,-633.5275299122801
98,0.9346631447915718,-235.61835386048577,-180.92835521335888,-635.5166744081074
99,0.9325982571581006,-235.78581944644327,-181.09234299893836,-637.5178254831347
100,0.9283113130887531,-235.9707249983809,-181.31936120045498,-639.6516863664864
101,0.9297013357346541,-236.11813368676468,-181.45713379343456,-641.5508775229264
102,0.9246073614083743,-236.3095621180103,-181.62985025620006,-643.5046242912688
103,0.9217702551035885,-236.48886794030537,-181.81114275336944,-645.5213591533827
104,0.933831312184353,-236.74699522488828,-182.03965598401794,-647.4828819536177
105,0.9314499126558641,-236.99265593009974,-182.29021190691046,-649.4953579573689
106,0.9320197342534581,-237.23401438082973,-182.5464250695673,-651.4815642528582
107,0.9324224628913743,-237.52913077668387,-182.836666905911,-653.6678222081291
108,0.9263049533728958,-237.843133388264,-183.1248900557304,-655.7004903570315
109,0.9328589016004564,-238.08487557636067,-183.34250581261188,-657.5122964215974
110,0.930280390792777,-238.33494491218494,-183.5893513034236,-659.4255957787591
111,0.9288659177820268,-238.51762163492123,-183.8053993141627,-661.2069579786037
112,0.9194431835376002,-238.70167554567308,-183.986544651407,-662.966598534417
113,0.9295227190550801,-238.9961630406729,-184.24290204824086,-664.8861659284659
114,0.9304347826086956,-239.21835368354095,-184.45022686771378,-666.6686341993153
115,0.9295276059019515,-239.48974178492793,-184.72223345509389,-668.600541294248
116,0.9352743093840331,-239.65382627146226,-184.90032605347196,-670.2210931088198
117,0.9298356701341776,-239.94234104671406,-185.14983530678674,-672.0361803996389
118,0.9344340894788888,-240.12973309681817,-185.33865534361743,-673.5479618805997
119,0.9284012425732123,-240.34454688162836,-185.54146002001073,-675.1909839728577
120,0.9238709677419354,-240.647026846255,-185.82244142915292,-677.0518605935512
121,0.9346954648797415,-240.8760557323126,-186.0334598216102,-678.7688138117497
122,0.9324918324918325,-241.19478834429822,-186.2928773945816,-680.5700129532095
123,0.9333015721772273,-241.44990034211258,-186.50249563897526,-682.3358844712068
124,0.9287849959228052,-241.68854050985934,-186.74296735766157,-684.0011749861887
125,0.9255100521221147,-241.93235161986212,-186.94071837538434,-685.6044238091124
126,0.9334081329411408,-242.17791825684478,-187.16051661013017,-687.2260637134423
127,0.9330126168648453,-242.3550810557558,-187.3524330380785,-688.69042381422
128,0.934580291970803,-242.57963734486952,-187.59294158679822,-690.1905487320132
129,0.9299951237352189,-242.86508322779218,-187.84430742312045,-691.8780301013278
130,0.9313162611257936,-243.11291518798703,-188.038079865701,-693.3522209989499
131,0.9303124340935796,-243.2418905811675,-188.16907166311867,-694.6654610377814
132,0.9353294481446242,-243.45707427483347,-188.36569690881106,-696.1501980666134
133,0.9350302812256401,-243.66482076758803,-188.52178361397404,-697.4478019684414
134,0.9245148231932373,-243.80867843800254,-188.70179811010226,-698.8303059821249
135,0.9277944989122985,-244.04099177338475,-188.89803089943032,-700.3351770277097
136,0.9363838945022742,-244.23171152233647,-189.05229311173568,-701.6662091932642
137,0.9308594799534287,-244.37197163212699,-189.1954262973987,-702.9198725113652
138,0.9370319842352585,-244.47435187992255,-189.31868089194992,-704.0887993554309
139,0.9368385841138548,-244.59754614522342,-189.4596574667555,-705.374117408929
140,0.9271481757259866,-244.7437504146643,-189.6010045467046,-706.5830693446286
141,0.9288802878655015,-244.87920436382925,-189.7535570189394,-707.8625180991469
142,0.933033287017459,-244.98244408291,-189.90684770522165,-709.1067537441954
143,0.9294819880620294,-245.14388871520921,-190.03895073388082,-710.2781406177991
144,0.9332639095507289,-245.21569842922915,-190.12082216274192,-711.2775003830776
145,0.9312033442818752,-245.36166194855576,-190.2646046371292,-712.453772702075
146,0.9255341782924531,-245.51042863270948,-190.39017779361237,-713.6123062871944
147,0.9327560628538557,-245.62372080635689,-190.51295271130428,-714.6603049885578
148,0.9325538757476481,-245.7013582538422,-190.58424780945555,-715.6737250939594
149,0.9186117189399465,-245.8494827987664,-190.7327515480702,-716.8223874431214
