seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
43,7,6,6,D0,True,16,0,16,0,0,0,0,0,4,"['B469', 'B432', 'B524', 'B666']",5.0,S13,6.48,20,0,20,0.0,,-0.335831,-7.073629,-7.40946,True,True,5,S15,True,1,0.2396,load_queue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,6,33,S13,False,20,0,20,19,0,0,0,0,0,"['B596', 'B259', 'B642', 'B498', 'B286', 'B476', 'B6', 'B367', 'B199', 'B380', 'B679', 'B311', 'B458', 'B262', 'B427', 'B167', 'B469', 'B432', 'B524']",12.5,S39,8.67,1,0,1,0.0,,-0.479866,-7.017614,-7.49748,True,False,30,S39,False,6,1.0671,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,6,54,S39,False,1,0,1,0,19,0,0,0,0,"['B68', 'B445', 'B757', 'B531', 'B576', 'B586', 'B43', 'B387', 'B372', 'B403', 'B464', 'B147', 'B245', 'B489', 'B283', 'B499', 'B64', 'B496', 'B555']",12.5,S65,5.08,20,0,20,0.0,,-0.254661,-7.119251,-7.373912,False,False,12,S51,True,6,0.4847,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,7,11,S65,False,20,0,20,14,0,0,0,0,0,"['B666', 'B68', 'B445', 'B757', 'B531', 'B576', 'B586', 'B43', 'B387', 'B372', 'B403', 'B464', 'B147', 'B245']",10.0,S43,7.5,6,0,6,0.0,,-0.212504,-7.15923,-7.371734,True,False,84,S26,True,51,1.9382,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,7,29,S43,False,6,0,6,0,14,0,0,0,0,"['B249', 'B21', 'B678', 'B640', 'B171', 'B14', 'B124', 'B316', 'B242', 'B562', 'B452', 'B594', 'B301', 'B227']",10.0,S51,3.12,20,0,20,0.0,,-0.224804,-7.156874,-7.381679,False,False,12,S51,False,6,0.3267,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,7,42,S51,False,20,0,20,12,0,1,0,0,0,"['B489', 'B283', 'B499', 'B64', 'B496', 'B555', 'B249', 'B21', 'B678', 'B640', 'B171', 'B14']",12.0,S52,4.66,8,0,8,0.0,,-0.159264,-7.144563,-7.303827,True,True,36,S26,True,18,0.9163,delivery+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,7,59,S52,False,8,0,8,0,12,0,0,0,0,"['B321', 'B725', 'B553', 'B97', 'B520', 'B556', 'B82', 'B759', 'B574', 'B650', 'B197', 'B505']",9.0,S15,4.21,20,0,20,0.0,,-0.106627,-7.04499,-7.151617,True,False,18,S15,False,15,0.6257,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,8,12,S15,False,20,0,20,18,0,0,0,0,0,"['B124', 'B316', 'B242', 'B562', 'B452', 'B594', 'B301', 'B227', 'B321', 'B725', 'B553', 'B97', 'B520', 'B556', 'B82', 'B759', 'B574', 'B650']",12.0,S37,4.99,2,0,2,0.0,,-0.212805,-6.7155,-6.928305,False,False,18,S59,True,10,0.6549,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,8,29,S37,False,2,0,2,0,13,0,0,0,0,"['B728', 'B173', 'B600', 'B516', 'B314', 'B176', 'B641', 'B304', 'B206', 'B48', 'B459', 'B561', 'B470']",9.5,S36,4.84,15,0,15,0.0,,-0.224804,-6.802222,-7.027025,False,False,18,S59,True,9,0.7023,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7,8,43,S36,False,15,0,15,14,0,1,0,0,0,"['B197', 'B505', 'B728', 'B173', 'B600', 'B516', 'B314', 'B176', 'B641', 'B304', 'B206', 'B48', 'B459', 'B561']",13.0,S63,3.15,1,0,1,0.0,,-0.272111,-6.790414,-7.062525,True,True,36,S63,True,30,0.9525,delivery+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
