episode,service_level,starvation_count,congestion_count,hotspot_imbalance_mass
0,0.904114104215983,-96.24851454790982,-57.12254682947786,-104.69003125879307
1,0.929568986274982,-225.93592994849067,-130.95558760910498,-281.562615261978
2,0.927845343982574,-262.8468114899089,-153.61215688029193,-371.33240655500566
3,0.9301885090646703,-269.91165654290523,-156.81175895957247,-424.82824546430385
4,0.9298663412020362,-260.0788935197654,-149.9381653727695,-454.7794473479124
5,0.9290150574120641,-248.24242376585784,-145.37337931139348,-490.0564528586403
6,0.9235357088239792,-237.52647219760985,-140.24067779238234,-522.9678099696789
7,0.9226087746389318,-219.82567795652926,-131.77975938741386,-544.2876821008008
8,0.9330604382374187,-207.92315815775703,-127.98301391756178,-570.570446781967
9,0.9337871099091434,-195.8202051549893,-122.53722158667131,-588.8436719402658
10,0.9271879270393916,-184.23969372320505,-118.49676025694014,-608.2457247592796
11,0.9249143734498642,-174.9560102996716,-115.82756306171598,-620.3073000829995
12,0.9292296680683546,-172.81971337025865,-116.19350461445633,-638.5508166968085
13,0.9302339826044347,-166.38626818587338,-112.37648172161454,-648.1553459989289
14,0.9326255119065676,-163.19770227216432,-110.4416530803908,-658.4195363861156
15,0.9246907591559544,-156.66400634499223,-108.77777861874584,-661.9203171852262
16,0.9289060598685812,-155.5524594427474,-109.9180933491753,-672.3591039647498
17,0.9309440559440559,-152.46632900642703,-110.1167428712271,-679.8655077363258
18,0.9326948975011222,-144.3416362674061,-106.14620465804656,-673.2780930987101
19,0.9255808288419963,-144.02366340207993,-106.30699151167782,-680.7017181589263
20,0.9179163618629602,-144.97677025780774,-107.39377947045242,-685.7389550242204
21,0.9206655996134449,-144.19113603030314,-108.68624574704249,-695.3092263021098
22,0.9212421242124212,-143.54885321962672,-108.61411840909935,-702.0884332872408
23,0.9302332562817087,-142.0830496423505,-110.19854895419681,-709.8746791755016
24,0.9301639837520685,-142.81737487363068,-112.62860012701086,-714.9820149859297
25,0.9246050886289642,-141.1852793470176,-111.9383136048478,-720.7475914320044
26,0.9335215837063294,-137.99658424637187,-111.16513530059892,-724.7130909799336
27,0.9260034069513763,-136.26475374201559,-111.00693842047956,-731.839790110492
28,0.9314710252600297,-134.787345846749,-109.89554939588194,-734.8786669307286
29,0.9222205323193916,-132.52507802764725,-109.44330442812006,-736.3730473995853
30,0.9307618012797296,-131.57970969347275,-109.96716542188013,-739.9164907915859
31,0.9291974308181764,-130.71689236109935,-110.60744703094741,-746.0396583784143
32,0.9228845980058439,-133.15095135263732,-112.02466923451753,-755.1908750604805
33,0.9277871621621622,-131.93429878024685,-110.57401986856739,-755.7454906126646
34,0.9210375162489797,-131.45697654415076,-111.90886955869898,-763.1126939174918
35,0.9346694585701466,-127.4323896334714,-108.93873467126282,-759.8452663339035
36,0.9302304779510421,-126.17285820565404,-108.58287707676818,-762.9859280434862
37,0.929646418857661,-127.67443106246152,-109.94067077323383,-769.9714436507986
