seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
50,6,5,5,0,0,0,0,0,0,26,26,18,0,0,0,0,0,0,0.0118,0.0408
50,7,5,5,287,303,3,10,206,62,3028,2822,2824,8,11,19,9,6,15,0.0106,0.0423
50,8,5,5,277,303,3,14,163,46,3014,2851,2849,12,15,27,9,12,21,0.0146,0.0438
50,9,5,5,244,288,3,12,172,29,3226,3054,3058,10,13,23,8,12,20,0.0172,0.0451
50,10,5,5,311,316,2,12,166,44,3570,3404,3399,17,21,38,11,13,24,0.0252,0.057
50,11,5,5,256,292,3,14,121,72,2944,2823,2827,13,12,25,17,13,30,0.0199,0.0531
50,12,5,5,283,303,4,18,47,47,2244,2197,2201,9,6,15,9,11,20,0.0201,0.0375
50,13,5,5,247,274,3,17,38,25,1596,1558,1552,6,2,8,9,10,19,0.0162,0.0176
50,14,5,5,322,346,2,6,170,64,3184,3014,3014,10,11,21,6,18,24,0.0199,0.0239
50,15,5,5,297,325,2,8,133,73,3008,2875,2881,13,15,28,14,16,30,0.0184,0.0329
50,16,5,5,291,300,2,12,137,38,3248,3111,3107,13,15,28,11,0,11,0.0214,0.0374
50,17,5,5,295,337,2,8,222,67,3420,3198,3196,12,19,31,10,20,30,0.0237,0.0513
50,18,5,5,287,284,2,10,127,50,3024,2897,2903,11,13,24,11,0,11,0.0227,0.056
50,19,5,5,257,298,3,15,57,38,2352,2295,2293,5,6,11,9,18,27,0.0173,0.0438
50,20,5,5,263,275,3,12,30,26,1626,1596,1596,1,7,8,10,10,20,0.0053,0.0373
50,21,5,5,283,327,3,8,150,68,3154,3004,3003,5,17,22,4,16,20,0.0066,0.0487
50,22,5,5,314,313,3,10,181,101,3060,2879,2876,12,13,25,4,9,13,0.0172,0.0515
50,23,5,5,284,309,3,19,178,86,3166,2988,2996,12,8,20,7,6,13,0.0242,0.0376
50,24,5,5,253,300,3,10,225,58,3446,3221,3217,9,11,20,13,17,30,0.0186,0.0386
50,25,5,5,301,319,3,11,75,35,3094,3019,3018,10,8,18,10,16,26,0.0185,0.0343
50,26,5,5,278,278,3,11,75,40,2292,2217,2218,13,12,25,14,0,14,0.0174,0.0349
50,27,5,5,245,274,3,11,36,36,1680,1644,1647,6,2,8,10,18,28,0.012,0.0226
