seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
47,6,5,5,0,0,0,0,0,1,34,34,27,0,0,0,0,0,0,0.0134,0.032
47,7,5,5,385,392,2,7,127,107,3062,2935,2935,9,9,18,8,7,15,0.0147,0.0347
47,8,5,5,407,427,2,7,151,79,3018,2867,2869,14,11,25,8,10,18,0.0226,0.0399
47,9,5,5,386,403,2,7,80,56,3170,3090,3090,5,10,15,8,7,15,0.0186,0.0439
47,10,5,5,373,366,2,6,168,62,3432,3264,3265,11,7,18,2,13,15,0.0303,0.0448
47,11,5,5,383,387,2,4,138,61,3062,2924,2924,9,9,18,7,4,11,0.0329,0.0514
47,12,5,5,322,332,2,10,52,20,2188,2136,2137,6,9,15,6,3,9,0.0332,0.0505
47,13,5,5,365,367,3,8,42,25,1730,1688,1687,0,4,4,3,4,7,0.0294,0.0455
47,14,5,5,371,375,2,4,182,40,3212,3030,3025,16,10,26,13,9,22,0.0332,0.0531
47,15,5,5,407,419,2,6,163,47,2970,2807,2812,7,12,19,6,12,18,0.0329,0.0606
47,16,5,5,379,394,2,8,154,102,3240,3086,3084,9,7,16,11,1,12,0.0306,0.0598
47,17,5,5,348,360,2,8,134,94,3364,3230,3233,10,15,25,10,6,16,0.0307,0.0693
47,18,5,5,387,385,2,10,162,42,3024,2862,2864,13,16,29,7,16,23,0.0384,0.0767
47,19,5,5,338,348,2,12,43,12,2198,2155,2153,10,14,24,11,0,11,0.0376,0.0806
47,20,5,5,292,310,2,12,24,25,1678,1654,1649,3,6,9,13,10,23,0.0243,0.0728
47,21,5,5,376,388,2,11,217,64,3050,2833,2836,11,4,15,6,24,30,0.0305,0.0623
47,22,5,5,376,378,2,9,89,38,3112,3023,3017,5,6,11,5,10,15,0.0304,0.0582
47,23,5,5,318,338,2,12,198,98,3292,3094,3102,6,14,20,6,1,7,0.0309,0.0617
47,24,5,5,362,372,2,8,166,138,3418,3252,3250,14,7,21,5,21,26,0.0422,0.0594
47,25,5,5,369,381,3,7,179,60,3076,2897,2901,14,9,23,5,8,13,0.054,0.0619
47,26,5,5,366,363,2,9,127,57,2476,2349,2348,7,9,16,14,0,14,0.0453,0.0627
47,27,5,5,365,382,2,6,43,16,1596,1553,1556,7,5,12,10,7,17,0.0413,0.0613
