seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
44,0,5,5,0,0,0,0,248,139,3156,2908,2910,8,13,21,0,0,0,0.0117,0.0169
44,1,5,5,0,0,0,0,319,130,3102,2783,2783,7,8,15,0,0,0,0.0208,0.0273
44,2,5,5,0,0,0,0,370,125,3262,2892,2890,13,11,24,0,0,0,0.0378,0.0417
44,3,5,5,0,0,0,0,416,184,3594,3178,3180,13,8,21,0,0,0,0.0534,0.0521
44,4,5,5,0,0,0,0,416,184,3088,2672,2671,4,10,14,0,0,0,0.0586,0.0651
44,5,5,5,0,0,0,0,310,99,2378,2068,2073,6,4,10,0,0,0,0.0664,0.0703
44,6,5,5,0,0,0,0,168,97,1744,1576,1567,4,3,7,0,0,0,0.0703,0.0742
44,7,5,5,0,0,0,0,372,223,3022,2650,2656,6,8,14,0,0,0,0.0794,0.0846
44,8,5,5,0,0,0,0,369,159,3098,2729,2729,8,13,21,0,0,0,0.0898,0.1016
44,9,5,5,0,0,0,0,398,174,3218,2820,2818,13,7,20,0,0,0,0.1068,0.1107
44,10,5,5,0,0,0,0,428,95,3420,2992,2996,14,19,33,0,0,0,0.125,0.1354
44,11,5,5,0,0,0,0,364,92,2920,2556,2555,8,11,19,0,0,0,0.1354,0.1497
44,12,5,5,0,0,0,0,265,75,2248,1983,1981,10,11,21,0,0,0,0.1484,0.1641
44,13,5,5,0,0,0,0,292,70,1718,1426,1424,9,7,16,0,0,0,0.1602,0.1732
44,14,5,5,0,0,0,0,509,187,2980,2471,2472,10,11,21,0,0,0,0.1732,0.1875
44,15,5,5,0,0,0,0,579,98,3034,2455,2457,9,9,18,0,0,0,0.1849,0.1992
44,16,5,5,0,0,0,0,614,91,3298,2684,2682,14,12,26,0,0,0,0.2031,0.2148
44,17,5,5,0,0,0,0,721,150,3464,2743,2746,4,11,15,0,0,0,0.2083,0.2292
44,18,5,5,0,0,0,0,643,147,3204,2561,2562,12,9,21,0,0,0,0.224,0.2409
44,19,5,5,0,0,0,0,438,84,2272,1834,1836,9,9,18,0,0,0,0.2357,0.2526
44,20,5,5,0,0,0,0,264,69,1636,1372,1367,7,7,14,0,0,0,0.2448,0.2617
44,21,5,5,0,0,0,0,780,158,3204,2424,2421,7,10,17,0,0,0,0.2526,0.2747
44,22,5,5,0,0,0,0,653,145,2930,2277,2280,9,10,19,0,0,0,0.2643,0.2878
44,23,5,5,0,0,0,0,744,129,3140,2396,2395,10,8,18,0,0,0,0.2773,0.2982
44,24,5,5,0,0,0,0,772,147,3538,2766,2768,13,10,23,0,0,0,0.2943,0.3112
44,25,5,5,0,0,0,0,690,109,3138,2448,2449,12,5,17,0,0,0,0.3086,0.3177
44,26,5,5,0,0,0,0,430,115,2318,1888,1888,10,4,14,0,0,0,0.3216,0.3229
44,27,5,5,0,0,0,0,318,79,1562,1244,1244,7,5,12,0,0,0,0.3307,0.3294
