episode,service_level,exponential_starvation_penalty,exponential_congestion_penalty,projected_starvation_risk
69,0.9428263537581943,-496.64905439527445,-348.76517322376475,-41.25476790097495
70,0.940104483051877,-497.56547725312043,-349.26854638091527,-41.28939321733358
71,0.9343100901389768,-498.7679041450801,-350.01431277509175,-41.30452652312647
72,0.9336330935251799,-499.7944648424611,-350.5369851926182,-41.32292685346175
73,0.9407304052414462,-500.58016410921033,-350.92914542543184,-41.328277747079966
74,0.9377202228580033,-501.85864111917425,-351.73012138297315,-41.33931341232612
75,0.9352909514981161,-503.19693411660916,-352.4980075600253,-41.38611228899146
76,0.9402194926092258,-504.33257962909306,-353.0630582934928,-41.42593553056517
77,0.9409584086799276,-505.5961631142873,-353.7390723368704,-41.457719770596796
78,0.9445939480923334,-506.2193703515156,-354.025383953132,-41.466080800332094
79,0.9366837791587859,-507.3013080870878,-354.59623656617805,-41.52794693153822
80,0.9474211468990013,-508.41439398285837,-355.14590946925824,-41.56439362580164
81,0.935565930448315,-509.67749797044314,-355.8085240137375,-41.61673889631822
82,0.9402365450092587,-510.4122757535118,-356.1003146550873,-41.66208535127136
83,0.9321226555522477,-511.7831427561856,-356.87191268818964,-41.72056026883553
84,0.9416921077290451,-512.8473027356553,-357.43894799259624,-41.74536961186207
85,0.9380933840486387,-513.990107333977,-358.101143728133,-41.81268671003044
86,0.9407333755159842,-515.2998593869895,-358.8790053209037,-41.853819794483584
87,0.9366418379251548,-516.1134533263361,-359.2771425744089,-41.887437427758016
88,0.9373152157682545,-517.0914170940866,-359.7991901711535,-41.90031010939163
89,0.9345766189872654,-518.1382051311991,-360.3455675627514,-41.933511253707806
90,0.9384320536623345,-519.1428529795196,-360.8589139116328,-41.967275034093326
91,0.9378801174014342,-519.9794682042617,-361.26786631792237,-41.989934421987314
92,0.9430842894570421,-520.9419942993886,-361.7786751859255,-42.01719081229386
93,0.937721351821838,-521.8449269576626,-362.2635064142006,-42.027024491807175
94,0.9367864693446089,-523.2017170767263,-363.0608911776162,-42.07126194562213
95,0.9451960490870996,-524.5916436943398,-363.8706999817607,-42.11948569590967
96,0.9392470659960372,-525.5787688403005,-364.4345560625317,-42.17639203592517
97,0.9353119103950166,-526.844313856824,-365.17341813673835,-42.20537531397048
98,0.9396462018730489,-527.9549204363046,-365.7925122677755,-42.242899715039385
99,0.9426343890304575,-528.9982829970512,-366.36692817247877,-42.30633771933104
100,0.9455964795949123,-530.1233369181622,-367.0216918121922,-42.34422322320845
101,0.9438568924880643,-531.3726190121469,-367.80538960921365,-42.36638980788024
102,0.9445270536825175,-532.5561594032769,-368.5179050116744,-42.390584384861405
103,0.9346249887180722,-533.2174500377653,-368.80691117438056,-42.39999447482013
104,0.935991573879025,-533.9345940218238,-369.11761276949557,-42.42216161881331
105,0.9426630434782609,-534.6739461755357,-369.4505628205098,-42.42912386218012
106,0.940930570701563,-535.5306587184826,-369.9394569427737,-42.44031274820693
107,0.9343554629353974,-536.2048443371729,-370.21091939698636,-42.46070932093544
108,0.9371668164120994,-537.1487640419183,-370.7501405723166,-42.486270178013115
109,0.936509357929614,-538.147229789555,-371.2339804682238,-42.51525989343424
110,0.9397885196374622,-539.2332538449505,-371.8129496812555,-42.56712507309322
111,0.9388381967657422,-539.9866159832001,-372.1754028624825,-42.588036079213715
112,0.9414974961767969,-540.6334778946525,-372.4892414285522,-42.599759225590816
113,0.938186142961698,-541.3071484507864,-372.7960355661101,-42.63986002356794
114,0.9324283559577677,-541.9385445770342,-373.13021592953413,-42.6779253618649
115,0.9389869648445809,-542.9159050492482,-373.6513812758134,-42.73146738592268
116,0.9328414169591169,-543.2806080448021,-373.70234479819146,-42.7668542784695
117,0.9446747106321575,-544.4333354689937,-374.36154087890907,-42.80410035477539
118,0.9460332799806722,-545.361770737559,-374.8643665565246,-42.83244131859164
119,0.9399292217416291,-546.414577470399,-375.48089591271093,-42.899066768542546
120,0.9372184017073749,-547.1206442073725,-375.8132638004656,-42.945483585677565
121,0.9409796533534288,-548.0240376336243,-376.3080997750865,-42.996295061632914
122,0.9358707772051954,-548.9776803515288,-376.8388200169348,-43.04616019298294
123,0.9432191884145422,-550.0229859418647,-377.4277953054354,-43.09811154615864
124,0.9382137093090532,-551.0885879682241,-378.034570522632,-43.15915981428014
125,0.9367953945790357,-552.042927949386,-378.5629812874282,-43.21861196796618
126,0.9406661830492081,-552.9294281009655,-379.0472637730645,-43.2646247301521
127,0.9374571879560414,-553.6333742092531,-379.40591581913753,-43.31972752888822
128,0.9407617625093353,-554.4942910673104,-379.8498096842852,-43.366773818973606
129,0.9335128354190252,-555.1402276572272,-380.18702877680334,-43.412528379006105
130,0.9384187880960918,-555.7105857129358,-380.4486482859747,-43.45063293677687
131,0.9447022780356114,-556.2918670256544,-380.7066521143561,-43.48666033659237
132,0.940145768258218,-556.8243743393342,-380.96451026771234,-43.50995204835947
133,0.9411498415572658,-557.652350854458,-381.4113829364849,-43.55389719046027
134,0.9410139356078808,-558.1417644989566,-381.63585407537084,-43.58087111312968
135,0.9357075800248327,-558.8319169490519,-381.99878615420397,-43.62078079350239
136,0.9393627643801628,-559.6983297235133,-382.47872195070283,-43.64964942063574
137,0.9404336430783893,-560.557747884419,-382.974515697759,-43.687126935575215
138,0.9417080885675554,-561.1535674554332,-383.29001225678434,-43.71791917646208
139,0.9401512660309109,-561.7176889613455,-383.56751678299514,-43.750774957068536
140,0.9406468922343121,-562.3641845033566,-383.93291202540655,-43.76653904056298
141,0.941310627945872,-562.9474734549777,-384.2225983909897,-43.81256111812356
142,0.9429453289735049,-563.5846571866314,-384.5448715181613,-43.84419029584606
143,0.9373941967865522,-564.3811760160816,-385.04170379310597,-43.8923660365322
144,0.9416537406037466,-565.0730952798658,-385.4325996064068,-43.932134422868906
145,0.9423865848180866,-565.6962048735346,-385.7880313731233,-43.94805072086782
146,0.9415759243747757,-566.3094868838714,-386.13214079230363,-43.973223513671456
147,0.9351902091999759,-567.1651437412984,-386.6765309231794,-44.00788697275507
148,0.9397326852976914,-567.8311530760401,-387.0795398321902,-44.035217423189295
149,0.9368822198404192,-568.4091528226456,-387.40439646167584,-44.05645278856523
150,0.9356663557307495,-569.1728312444973,-387.8983565222897,-44.104259320527376
151,0.9343063523676466,-569.9775501911215,-388.36761871971686,-44.14230560745907
152,0.9380798404399988,-570.7845491482406,-388.87533710552015,-44.18216986738771
153,0.9357277882797732,-571.3530826911459,-389.19589204319675,-44.19551582729199
154,0.9440738371561729,-571.8696758064526,-389.4970786241709,-44.22418823119852
155,0.941358024691358,-572.441306812072,-389.8559972922081,-44.251518844675466
156,0.9415759207145479,-572.9976075016151,-390.1791089458555,-44.28781610200662
157,0.9359651277013752,-573.4558843444022,-390.44689977976657,-44.31160115189149
158,0.9303265096927854,-573.8834513358094,-390.6714796516062,-44.33947420307538
159,0.9418044486737243,-574.5637049650946,-391.1010191696495,-44.368402577565206
160,0.9366451338974312,-575.0599603210073,-391.37011699440234,-44.39451356921803
161,0.9437552439170562,-575.5018952642739,-391.64973387274813,-44.39478341145725
162,0.9356050280175677,-576.2089484956683,-392.1099953931627,-44.42154824431757
163,0.9390838499969903,-576.617873784027,-392.31681757179155,-44.45088809272332
164,0.935509456985967,-577.1631691248999,-392.6581535551115,-44.47989635110236
165,0.9333836174385277,-577.7265012632062,-392.9913968371822,-44.511795390711775
166,0.9405487804878049,-578.2701324271455,-393.2813747834944,-44.54379971486398
167,0.9381709920909391,-578.5920884342896,-393.43209202335277,-44.56422922790255
168,0.9387539916852443,-578.9404621123323,-393.60169254141323,-44.577851286516356
169,0.9452706181663991,-579.5116404466426,-393.94645805013596,-44.606095204856786
170,0.9401624548736462,-579.9422088300815,-394.20178511668485,-44.61641225286407
171,0.9410559922893889,-580.3136723442485,-394.3832384531293,-44.62912567950792
172,0.9393016523941623,-580.9415531440524,-394.7546588394708,-44.66119329673109
173,0.9443972577807438,-581.4652952918055,-395.06655757957935,-44.68454839575097
174,0.941797994269341,-581.8380473365398,-395.28945987264933,-44.699472937967414
175,0.942024595626098,-582.3090533211389,-395.54785823842053,-44.715340671064816
176,0.9373746581586144,-582.8387104831562,-395.86291594316157,-44.73586052008166
177,0.9420955334247719,-583.2043209354538,-396.07111259364234,-44.74276287083931
178,0.9454660748256183,-583.7219459820564,-396.38439914701445,-44.76027585345703
179,0.9331238779174147,-584.0587574352204,-396.54154693355616,-44.77145026203606
180,0.9398299939283545,-584.7032605437826,-396.950840228314,-44.7997102559608
181,0.9376537653765377,-585.1526022151382,-397.2144165672549,-44.8181170874063
182,0.9391277828606283,-585.5765279924398,-397.4589472159188,-44.83669569960661
183,0.937977884058854,-585.8168455601148,-397.5728674940018,-44.84250999661654
184,0.9461758937999698,-586.1351135733903,-397.74587768805725,-44.85389412272956
185,0.9443292151381248,-586.4384213083199,-397.9136081292565,-44.85439695856087
186,0.9325947838686308,-586.9263757281067,-398.23880691602545,-44.86056255711945
187,0.9458877739715645,-587.29166826205,-398.45047072961165,-44.86156043203561
188,0.9366637732347571,-587.6751505328685,-398.6672528336629,-44.87594373628969
189,0.9392779495973298,-588.0216570375552,-398.88324770890085,-44.8803604798202
190,0.9446773852975777,-588.4472129583801,-399.14420364858137,-44.88379197784406
191,0.9408148505303761,-588.7701835174233,-399.29740555123533,-44.89550310725184
192,0.9412229276145925,-589.1166154026822,-399.49242487717305,-44.90802636654447
193,0.9416582622780477,-589.4933776420053,-399.72730644941083,-44.91987535991192
194,0.9411110777273684,-589.9289164079721,-399.99476065336444,-44.93319972840456
195,0.9374229809744221,-590.2905715807673,-400.21137309743693,-44.935691808811775
196,0.9418143899895725,-590.6484332657604,-400.4194659836359,-44.93947828201447
197,0.9459823203743921,-591.0017638069976,-400.64959138839447,-44.936546513264254
198,0.9374092888243831,-591.3486532719592,-400.8591306455066,-44.953700713951086
199,0.9382858531251899,-591.6968319537898,-401.0710620778423,-44.95897716847236
