episode,service_level,rebalancing_imbalance,starvation_severity_max,congestion_severity_max
51,0.9436524100475221,-1.7157910395741098,-1.7802266212318956,-0.732581466277607
52,0.9376485811441124,-1.7823015499551513,-1.8996451968896446,-0.8309311914764455
53,0.9419845053635281,-1.7812406754506376,-1.8613448759515576,-0.8006254005960798
54,0.9465285220912231,-1.7723648926728446,-1.8372799730902742,-0.7801142936232622
55,0.9428975647933536,-1.8010148543419944,-1.8617046662778431,-0.8069574325401031
56,0.9468499221463649,-1.7955954529018827,-1.845299263104771,-0.7697946763875342
57,0.9429275920134712,-1.8068566821492165,-1.8820320630424832,-0.7917284630419449
58,0.9396235349828341,-1.8601194038994924,-1.9488501512344154,-0.8589449163702308
59,0.9447771320687925,-1.8497558826011722,-1.9190976163916453,-0.8287095345595
60,0.9387577079260039,-1.8641591754752027,-1.9396188909941146,-0.8685318427868722
61,0.9386873143062934,-1.8755644951016033,-1.9532354161065164,-0.8926134128215447
62,0.9391066160977666,-1.8959017321928562,-1.9914174741565243,-0.9072656880159544
63,0.9331101679717855,-1.9468372430125473,-2.077900494235716,-0.9963029632756348
64,0.9450103067782224,-1.8890329079206394,-1.996339486615418,-0.9007788637838371
65,0.9381227852318502,-1.9309424922278147,-2.0470428005410146,-0.9725825369950606
66,0.9396960486322189,-1.935428433892629,-2.015452377703351,-0.9813512243968531
67,0.9391317365269461,-1.9285407336727614,-1.9888455121976796,-0.9781093976928351
68,0.9325635522776048,-1.9846561758685424,-2.079508054452694,-1.0450395186346717
69,0.9434577203683769,-1.9311837836914718,-1.988729103384141,-0.9256583786339643
70,0.9402025826323895,-1.9460690880580478,-1.9789051311479946,-0.9401673548199719
71,0.9360566777208321,-1.9596680655845342,-2.00986122656374,-0.9760087284005156
72,0.9390766301761067,-1.964312555565753,-2.0327990738250943,-0.970638072060846
73,0.939015342612102,-1.9891827172173875,-2.0618799865581328,-1.0247575700315592
74,0.9425994504838131,-1.9858264420280096,-2.032997139202341,-0.9984753616268413
75,0.9369667107318832,-2.0368783857572264,-2.105829358432368,-1.0715345085656045
76,0.9465708295896975,-1.9395816737429323,-1.9570130375951382,-0.8974026190801321
77,0.9374334964886146,-1.9795062653554913,-2.0006460620724322,-0.9749591947737157
78,0.9432569818716315,-1.9561310651246835,-1.9697318792410752,-0.9275062893058724
79,0.9385231210419405,-2.0016327289844535,-2.0172558284838717,-0.9854170654715522
80,0.9452696492632453,-1.9809812063432428,-1.9690462468870322,-0.9519782726217019
81,0.940065068799809,-1.9840179598228036,-1.9893063331590657,-0.9743277326050681
82,0.9405027517477317,-2.0339154900257044,-2.0578367538544056,-1.0406663772464375
83,0.941196083780425,-2.0429262565872484,-2.026291353718179,-1.0342114734538843
84,0.9454780828516378,-2.039429480065743,-2.011456508351134,-1.0190099598378455
85,0.9427476380058233,-2.037256941660047,-2.0026235881296857,-0.9975893286758971
86,0.9425314581791265,-2.0646896591817017,-2.04592823827885,-1.0131200082796026
87,0.9407835349341036,-2.0197792682841316,-1.9524668835782208,-0.933155572810223
88,0.9434245260379169,-2.0075450565711583,-1.933298900245259,-0.884489761072564
89,0.948014332636608,-2.0253203759353746,-1.9439038793570227,-0.9097485448323879
90,0.9441912073412103,-2.0275128109230702,-1.9457295592059167,-0.9102278388212931
91,0.9444344650020957,-2.0355559413048305,-1.9460480058865195,-0.9015489635063532
92,0.9394722606239105,-2.077231276614372,-2.0123612606258305,-0.972514117483906
93,0.9440436441688529,-2.096313673405085,-2.0357482495853585,-0.9757122692228045
94,0.9410534610255789,-2.0952878441673763,-2.0677819373348267,-0.958997559844969
95,0.9451046972269384,-2.085555574109068,-2.0274086061467207,-0.9506645088948398
96,0.936534546760867,-2.15052083542069,-2.1360089723720215,-1.0455769549247818
97,0.9429423162915487,-2.1589148438021426,-2.1600279075105333,-1.050708702666836
98,0.9465466184080644,-2.1099966378439845,-2.0972344964726943,-0.9732448364326648
99,0.9438060664246497,-2.1193660106957632,-2.1042944321094907,-0.9724402860482889
100,0.9448544854485449,-2.109243476973555,-2.0676895286392685,-0.9448807504983938
101,0.9501664118017451,-2.0791604417848704,-1.9963904406267992,-0.8841567546007362
102,0.9384583506009118,-2.1227947558765394,-2.078235637697178,-0.9350528415113856
103,0.940183638902921,-2.187723503458383,-2.1802251062624585,-1.0261452171856607
104,0.9402419209243545,-2.187865141678127,-2.176027720723749,-1.0339494221404024
105,0.9434271161775406,-2.191888122368871,-2.1661561068431054,-1.0343923259002838
106,0.9417364238010335,-2.1773262924998864,-2.142729172951255,-1.0167330792560954
107,0.9371842871575444,-2.2006494514061927,-2.187040715532141,-1.0431505448310339
108,0.9468986384266264,-2.159482551223104,-2.101183055247637,-0.9682312498170862
109,0.9408102472445636,-2.209228352793772,-2.1567772780227212,-1.0380681692461426
110,0.9401679082416933,-2.210474330066729,-2.1519787073781913,-1.0489629837795742
111,0.9399856252994729,-2.1930595446211796,-2.1342015248552055,-1.0363774448470393
112,0.9445444724522867,-2.202739497220955,-2.1422005543504117,-1.051467436476004
113,0.943255561256829,-2.202166596219318,-2.1321905735100586,-1.051776024049889
114,0.9433632584201964,-2.194193574004054,-2.1129958823859427,-1.0358423095984768
115,0.9408586010207145,-2.2051601827071354,-2.1286339939521643,-1.0495295351169038
116,0.9436067731705857,-2.2146833992840387,-2.156787518943787,-1.0440235686455321
117,0.9431542357136435,-2.2054937370379974,-2.137053876849144,-1.0343141178109962
118,0.9429653224352426,-2.2263058650976215,-2.166948398469424,-1.0820472720249301
119,0.9406894475387626,-2.2191991518435095,-2.138013661010403,-1.0436341407651777
120,0.9407032450510712,-2.2360864090665147,-2.1509353647936873,-1.0733473299495062
121,0.9355167962534898,-2.268891992113855,-2.208701337752531,-1.1346459926062245
122,0.9449938008406665,-2.232047043575842,-2.139232371853239,-1.096921571634683
123,0.9409164712249685,-2.2418359450915775,-2.1431750944691417,-1.0791646262918342
124,0.9399241587292109,-2.2361067990245025,-2.1270340241502925,-1.0485425100489594
125,0.935972197679213,-2.2759079099701602,-2.1879821782684723,-1.121246724625469
126,0.9419128242074928,-2.2778855507417046,-2.1762685729713365,-1.1076423535295852
127,0.9431780441411793,-2.304839890445535,-2.2182092537128133,-1.1468297876749693
128,0.9408527384087345,-2.307095514869318,-2.2420805892040123,-1.1454551809230473
129,0.9404747559946982,-2.299330756007497,-2.2202234119297275,-1.1122163667296427
130,0.9412100114038773,-2.303153042830696,-2.2213794207103854,-1.1296454794784354
131,0.9460494670269307,-2.2849144244282202,-2.172874340502603,-1.0837934611148763
132,0.939611054247697,-2.2860304972723187,-2.187756550964226,-1.1029978344612652
133,0.9423053963705826,-2.29997240263204,-2.2229173731083254,-1.1216056000779464
134,0.9449588168099561,-2.3044880610189336,-2.2249956323815927,-1.1225105801852049
135,0.9416377620268436,-2.3265954172170837,-2.2542993013321184,-1.1525203742251626
136,0.9421660154502342,-2.3455821000779014,-2.284354170431763,-1.172407151817044
137,0.941765186103468,-2.351784782642033,-2.2903766178979863,-1.1746397782990023
138,0.9456652982371407,-2.325227766581897,-2.2430565055981417,-1.1342506547956916
139,0.9457987320296455,-2.3053001157658994,-2.191814716856906,-1.086999398132998
140,0.9339499970447426,-2.342631329643806,-2.23781056040892,-1.149841033853331
141,0.9368177503559564,-2.365957753193584,-2.2731390570115577,-1.1619767843788282
142,0.9425701853728319,-2.3647238664662855,-2.2807627339636496,-1.1653210827629912
143,0.9380976496172063,-2.400273560960963,-2.335285403152203,-1.21188053838442
144,0.9400245163990791,-2.423425603632308,-2.349760446896036,-1.2251288665535705
145,0.944060794306565,-2.4211316342992064,-2.3451568774272613,-1.2090688863298764
146,0.9387977819726286,-2.4348432349788696,-2.385532869136299,-1.236578059843905
147,0.9448833197130664,-2.3991410760344185,-2.3279707397114944,-1.183976193762114
148,0.947749969919384,-2.385464647911914,-2.306185156755641,-1.153966712303833
149,0.9405928759263686,-2.4085968895361356,-2.3540621219657347,-1.1924781178411448
150,0.9395337542496357,-2.4087130195562554,-2.3363396364927143,-1.1915410132142201
151,0.9394889388382822,-2.4221621628694034,-2.3556769365433587,-1.2133845960109022
152,0.9396880728431048,-2.425214651208928,-2.354253319162013,-1.2249012470943224
153,0.9430631826685173,-2.408909700134097,-2.3298875015176193,-1.1807925062110147
154,0.9470198675496688,-2.395395677345375,-2.3053158745184805,-1.155838183652528
155,0.9436266459645875,-2.396682538080444,-2.326708452526714,-1.1622276661980007
156,0.9451161120421355,-2.3873658312703854,-2.2948281569647406,-1.1265138840053281
157,0.9443493407814518,-2.38662668317533,-2.299980469665189,-1.1250625455794732
158,0.9458166848286718,-2.3941939903373557,-2.3138778614456292,-1.113090163348839
159,0.9477953722273775,-2.370144712241968,-2.2534221545709356,-1.0666179622534584
160,0.9405704046588025,-2.396729662201464,-2.297300183949501,-1.1034179725263824
161,0.9437007756116551,-2.4000889795872578,-2.3056005080422906,-1.1169121964676674
162,0.9454271508211541,-2.3930905389065096,-2.2947766323491683,-1.1005607620297826
163,0.943568289893457,-2.3888500605048946,-2.292326323229313,-1.0941276848014094
164,0.9478591988486448,-2.3784066526565386,-2.271661344482411,-1.08379152629507
165,0.9436356073211315,-2.363060127821941,-2.2532283306027256,-1.059028704134985
166,0.9389819316885768,-2.385690541272668,-2.297724522096782,-1.092463292639588
167,0.9456833672127227,-2.377667023216771,-2.2822002981539327,-1.0773570391099103
168,0.9460417487199685,-2.3827168650189012,-2.2773845987559933,-1.079968554930598
169,0.9449298065915527,-2.38551889287434,-2.2886632090657133,-1.0817400299683295
170,0.9508346255586975,-2.3660964104584856,-2.249481708979321,-1.0576937296540523
171,0.9431288177414017,-2.3606021786602813,-2.2332189803167637,-1.0416298856204842
172,0.9424545097920879,-2.3692858803820993,-2.2507621941384977,-1.0422844535495803
173,0.9450213988567324,-2.3800154033838705,-2.266929451440487,-1.037295692852086
174,0.9440064746260604,-2.370833529357872,-2.2564973839275346,-1.0254674830105153
175,0.9448725195608841,-2.369729720062735,-2.2624402244373267,-1.0215579686724499
176,0.9397165241313319,-2.3946220864468906,-2.2969189298528505,-1.0643697092819098
177,0.9470727115148979,-2.4082295199555146,-2.3013542782660146,-1.0833105180362887
178,0.9485261110279815,-2.403717528364383,-2.2924917180839723,-1.0764829476738698
179,0.941658258650365,-2.422435590797274,-2.3328053703082445,-1.1026928766592234
180,0.9443209802390534,-2.4143594983571117,-2.3285957473604846,-1.0994219500656415
181,0.946589657328292,-2.4028029621206097,-2.2965989435870093,-1.0844499066378825
182,0.9456502242152467,-2.4046054236381886,-2.2828213973332008,-1.077240084661612
183,0.9374287599736038,-2.4293058565540413,-2.3399363576196355,-1.1193607130065037
184,0.9506294080885636,-2.4046172863964337,-2.3016980420249324,-1.066645882750413
185,0.9391017055094205,-2.4325185688061928,-2.3544726925201647,-1.1092785264482254
186,0.9408989764129951,-2.4453886358032566,-2.379308012206715,-1.1318386591878002
187,0.942431335367841,-2.4682138185107823,-2.403364287645397,-1.159092603562043
188,0.9367680791983581,-2.488098894857209,-2.4328131516104468,-1.1843084995560518
189,0.9418712713973079,-2.4895414147953114,-2.42880821754259,-1.1810235453676297
190,0.9431082748863671,-2.503322866324751,-2.4347665935227774,-1.1854097907420575
191,0.9459868753154972,-2.5059468463997656,-2.4351179523211375,-1.1881205652947833
192,0.9456547690103856,-2.495656324349864,-2.425460997139451,-1.1725662090267275
193,0.947859690844233,-2.48005837054025,-2.411259533171916,-1.1492510403375975
194,0.9406838379273987,-2.4837587908828667,-2.4112799435998276,-1.1511424317977321
195,0.9429687736620529,-2.4971915884652587,-2.4375690057017474,-1.1616554238814707
196,0.9393362673962175,-2.518947308511887,-2.4559818511350486,-1.1943388248889701
197,0.9434566145092461,-2.5255278214598795,-2.4511848576300097,-1.199423530474493
198,0.9398500749625187,-2.536515676132904,-2.459354058117548,-1.2126838928892905
199,0.9431767603335213,-2.5555919830640876,-2.473882163363163,-1.2277222582983893
200,0.9456583640559901,-2.5429152447923014,-2.450823440711521,-1.207504103604881
201,0.9450308224327169,-2.5412488335561494,-2.4578255181286592,-1.2072023630919015
202,0.9485736639383726,-2.523065668160554,-2.4439035969422496,-1.1796006523755047
203,0.9364975254904299,-2.549632454490287,-2.483779466893234,-1.2188762355085594
204,0.9460803520298984,-2.5363163148070997,-2.4585736115065333,-1.2094848082643108
205,0.9408153534390273,-2.547895187026969,-2.466768017348862,-1.2282963654903627
206,0.9427646429844363,-2.5574109747777403,-2.4797431005441863,-1.243547524966169
207,0.9447240724554689,-2.567075056020428,-2.4928565793149535,-1.2509778880785305
208,0.943879382553548,-2.5609774849971094,-2.4768016653564255,-1.2412257021339386
209,0.941238006994052,-2.5806729881599195,-2.506784562792187,-1.2767342822896883
210,0.9495848694661752,-2.5519725766619055,-2.4613847289676207,-1.2263341997480341
211,0.9380747465220467,-2.5706633908531287,-2.5006631421424013,-1.2594063108841476
212,0.9437777314552872,-2.5652733393748557,-2.475086751071769,-1.258108071117639
213,0.9469884549983593,-2.5533662341227172,-2.452484086101578,-1.234512117294525
214,0.944913741820345,-2.546307591878943,-2.445680164657065,-1.221764125058388
215,0.9413536974614444,-2.5517874402425864,-2.461930080795518,-1.2366613970026081
216,0.9425821440424825,-2.5674388135320014,-2.482941770496562,-1.2520762016478277
217,0.9421013301449709,-2.569807778788981,-2.4911393851330916,-1.2622473640307337
218,0.945152718478488,-2.5687399977289807,-2.466378268744659,-1.265428685113495
219,0.9425350229434467,-2.5721235988000686,-2.4529631104571323,-1.2702385896149184
220,0.9443060765191298,-2.5662755884564463,-2.4490979830127535,-1.2590948750173157
221,0.9476991257892181,-2.555220751546526,-2.41233982623337,-1.232441158091506
222,0.9415342821709088,-2.5678611719556828,-2.4284374521225947,-1.2572389308098784
223,0.9434102755026061,-2.5757562197505943,-2.4297235653058893,-1.2518675806154873
224,0.9455350553505535,-2.5794302746556634,-2.435045608274067,-1.2567688803498107
225,0.9440622465226665,-2.5771886047738115,-2.4219684517350464,-1.2452379639889466
226,0.9387309180027755,-2.600251562079748,-2.461887557188696,-1.2668204128897735
227,0.9480124167445225,-2.576361627382678,-2.4312857155483085,-1.2405623529318714
228,0.9473430533799253,-2.575198883013635,-2.4220073822779913,-1.2223676077382821
229,0.9388180626712737,-2.594308159036847,-2.451767509896018,-1.2488797182244011
230,0.9466698553150783,-2.5844187273095685,-2.4242091069079077,-1.2246648229234567
231,0.9507065298229956,-2.577399511398301,-2.409584643224564,-1.1953039963584215
232,0.9414156403027155,-2.596165156345225,-2.435333556985208,-1.2327538937928981
233,0.9390701443707417,-2.6083194123772926,-2.4588311375874956,-1.2385963844697028
234,0.9406467336384712,-2.6143160893132715,-2.4720827386810376,-1.2492998103235604
235,0.9457711590376457,-2.6130410737645184,-2.4658103988888898,-1.2433518276193425
236,0.9403376886820596,-2.62851845888811,-2.488659991186809,-1.2642152345804245
237,0.9458969321444763,-2.620612470286233,-2.473953501545044,-1.2654610494322795
238,0.9331507827846895,-2.6525667509604607,-2.51559706608854,-1.3048362711315349
239,0.9456330379255811,-2.6546834147595963,-2.5213517882108305,-1.2924617757987646
240,0.9442475504065283,-2.64118938185765,-2.515253739067677,-1.2739356144038558
241,0.9386261426765821,-2.654458678581803,-2.538609069847091,-1.2887881978463565
242,0.9457760314341846,-2.652192995064729,-2.527415093286033,-1.2777864308770266
243,0.9417848699763594,-2.663756008863577,-2.5484114227464336,-1.2886930405965542
244,0.9403392242913059,-2.666623438257254,-2.557881302891694,-1.2952523300819472
245,0.9429417631236967,-2.6660517579073946,-2.5612470676491856,-1.2964955587707898
246,0.9485697258641239,-2.6566364667591262,-2.5576206375829558,-1.2775468985780982
247,0.9388327552405369,-2.667147816644466,-2.574384341888352,-1.290226208769659
248,0.9478724040936023,-2.651260946872717,-2.55661600361539,-1.2604254555817893
249,0.9399531786810982,-2.6770604089831442,-2.5812289509119695,-1.3002259987976585
250,0.9444478026960044,-2.672877456843465,-2.5797519613828404,-1.3023391931957609
251,0.9500905017655262,-2.664744757310956,-2.557236753880616,-1.2879053313447606
252,0.9420989143546441,-2.669090089528839,-2.555385748124305,-1.2844598134737937
253,0.9391644052127754,-2.6916343516575094,-2.577237138568683,-1.3144547914097895
254,0.942975157494354,-2.703506537585738,-2.5796465646191264,-1.3220952440873963
255,0.9449088831418777,-2.7054221765528443,-2.573492084601084,-1.318097685547395
256,0.9430486773764948,-2.7073191877283542,-2.585698769056363,-1.3120768176788413
257,0.9413291951416037,-2.706935209754493,-2.5916322098171998,-1.3162382413604818
258,0.9446428035644634,-2.707461996362877,-2.6005016867985087,-1.3202106365482609
259,0.9444028621897548,-2.707373702467289,-2.5938253493200327,-1.3193422274237756
260,0.9369697693870236,-2.733252080256966,-2.6273284234236742,-1.3527689146277286
261,0.9425149700598803,-2.7316305323934325,-2.6206107433167536,-1.3381563084990162
262,0.9472523488716353,-2.7124791687207943,-2.593638426821934,-1.3139191103511725
263,0.9419989798061632,-2.7129375983065596,-2.59837126490048,-1.3135708459004451
264,0.9423970733755135,-2.7196816808168514,-2.5933354049177404,-1.3183000974568213
265,0.9379207180254301,-2.7414927515752177,-2.6231831617185466,-1.3464737380405358
266,0.9427596439169139,-2.740827345072356,-2.6126094694046267,-1.3407769881606835
267,0.9419771840467042,-2.745169798531401,-2.6143156101137297,-1.3410226058161956
268,0.9447179548015896,-2.748444568812509,-2.615570951239421,-1.3425596080480693
269,0.9419685414680649,-2.7520949842135214,-2.6234173619349255,-1.3462081337998129
270,0.9445162842450305,-2.750454617614343,-2.61714068154555,-1.3416479877005916
271,0.9438862220101971,-2.750402076464568,-2.6090760992019337,-1.3358982575467682
272,0.9413019956720365,-2.755775911096289,-2.613363457369283,-1.3289827711250253
273,0.9484005979073243,-2.7465477472492994,-2.589120438647824,-1.3025391764126808
274,0.9465411651129816,-2.743298435797803,-2.578721065553982,-1.2896558378986775
275,0.9448444785457121,-2.7482478197529328,-2.581662042946491,-1.289266420278764
276,0.9430271854532404,-2.747523840124866,-2.5796042791075107,-1.2828724400153644
277,0.9442931493585088,-2.738450438340326,-2.555003670635686,-1.2676013699821411
278,0.941493297031754,-2.748984074589912,-2.5755909811115285,-1.2798056104696172
279,0.9413829626267212,-2.7557410381266605,-2.5885884845416487,-1.3006548483532165
280,0.9442759206455136,-2.757127658923512,-2.581860316634261,-1.2966595190144827
281,0.9384951514425954,-2.7753786176589847,-2.6121346135319334,-1.3255863346119134
282,0.9461743772241993,-2.7704316711305266,-2.5996679153948925,-1.3110489903322848
283,0.9388956310679611,-2.7846624327263205,-2.6188642463238163,-1.3226926888970394
284,0.9413662124683468,-2.7992536510554045,-2.632954564478058,-1.3395863041576246
285,0.9426946234607122,-2.806929068043951,-2.6331979095488776,-1.3379694510232238
286,0.9504286358850955,-2.8037618407857083,-2.614934415766069,-1.3251424314429843
287,0.9451542443373927,-2.8024301121540933,-2.6132988445238614,-1.3172783050331447
288,0.9450372885466561,-2.7919317004456667,-2.5947222230280658,-1.3017953910334545
289,0.9448582848837209,-2.7822979594842394,-2.581068200352422,-1.2872109745871578
290,0.9449345816828713,-2.7763386475863236,-2.580721882268523,-1.2821826087676091
291,0.947185420538337,-2.770696208027816,-2.566701307843907,-1.2745769416730404
292,0.9388094742785819,-2.7761807380268184,-2.5840623281285837,-1.2900788378580759
293,0.9490402125563483,-2.7737149480000847,-2.5704288397220623,-1.2801472992019365
294,0.9435762066172722,-2.770253684813136,-2.5713412631898294,-1.2741908786269645
295,0.9371146363364262,-2.790242343347358,-2.5900203153146015,-1.3043475980081713
296,0.9426396711828284,-2.7950067434469617,-2.5995642442943137,-1.3100918180067416
297,0.9444495064540622,-2.7914776378290727,-2.590269893671529,-1.3006630551144016
298,0.9448372564813986,-2.7808064617382424,-2.579134172552966,-1.2949055693173182
299,0.9423917961091841,-2.7849018850723195,-2.5964818474571234,-1.299146791871372
300,0.9386335701651827,-2.7994940668514334,-2.6284245407711317,-1.3225524352646245
301,0.9355506894715038,-2.8204852386980717,-2.650785778179709,-1.3608918667212724
302,0.9422896418082175,-2.825482326856484,-2.648833030019368,-1.369888632324931
303,0.9354462201472437,-2.8387748448954677,-2.6637605482237263,-1.3900593270009227
304,0.9423088313688326,-2.8414792924007535,-2.6621684915371033,-1.3904551060913812
305,0.9466666666666667,-2.8448900412497777,-2.6495979668796994,-1.381660658059226
306,0.9410596624244065,-2.848289689162992,-2.6574815641472256,-1.3913235078190418
307,0.9440632148055729,-2.850033899597331,-2.654814427040834,-1.3914002173519016
308,0.9456629361817036,-2.84309053406052,-2.626100577087983,-1.3766637632808192
309,0.9396833979153525,-2.8544113805961038,-2.640091356054768,-1.3887799220984
310,0.94050822122571,-2.8570022808317255,-2.6454032027735455,-1.3917603272379464
311,0.9408129593520324,-2.8583745253047326,-2.6426163183105467,-1.3937087698832178
312,0.9424937298459334,-2.8618278438153184,-2.6471923814812834,-1.3868339415051183
313,0.9430395063222216,-2.857554366436801,-2.633176850971235,-1.3768124140684828
314,0.940629406294063,-2.857886247076766,-2.640800321433773,-1.3857641821072852
315,0.9434115036286211,-2.8597835683207418,-2.6389555916666856,-1.3750254188774405
316,0.9482514106393892,-2.8512307342014642,-2.615544617331587,-1.3512126047853865
317,0.9424134098350807,-2.8555535427446497,-2.6230185165090933,-1.3548314020220715
318,0.9463472042004889,-2.846982471844703,-2.6035363723851805,-1.3396419871230987
319,0.9447533849129593,-2.8535583681864987,-2.6054692559929067,-1.3449827792581037
320,0.9434012716144751,-2.855123816800878,-2.615341142131773,-1.343294450131152
321,0.9459241082116352,-2.847222774298825,-2.607989127407159,-1.3279876857939328
322,0.9423076923076923,-2.855971940077544,-2.616608928849252,-1.3312352837893857
323,0.9476084738642502,-2.8459180796466717,-2.60176977727681,-1.317104474710254
324,0.9485069714559272,-2.840912406453163,-2.5885176875173825,-1.311066768451179
325,0.9492271746944644,-2.828196384069253,-2.5726194923677403,-1.294514495185496
326,0.9421088904203997,-2.830667427552712,-2.581146893323347,-1.2989732469261306
327,0.9467418546365914,-2.8358201264214973,-2.5867623873346703,-1.3019904470844261
328,0.9442169142925473,-2.8277275657917085,-2.572701385678346,-1.2845943182153685
329,0.9405737704918032,-2.83508450631545,-2.5833530861371163,-1.30452311154361
330,0.9427010241557433,-2.840025561359367,-2.5963344878668173,-1.3135950678880406
331,0.943082862016339,-2.8373146994155376,-2.5884726673395315,-1.2991070981131485
332,0.9396484492171095,-2.8457819718739583,-2.598867045427846,-1.3072562520487832
333,0.9386501255353714,-2.8577290129234347,-2.61946212296108,-1.318778442948931
334,0.9451378288587591,-2.857638996219447,-2.618797508139016,-1.317438217455621
335,0.9444578531346165,-2.8665510301301755,-2.622897513454821,-1.318786058121993
336,0.9438208973092694,-2.8746540691716302,-2.6352220330167535,-1.3273014779448002
337,0.9433646313019556,-2.8749794670671482,-2.6342520625395367,-1.3314543672744557
338,0.9437217945314574,-2.8818501217612913,-2.6403752328297654,-1.3378928036534377
339,0.9429107477887966,-2.8873029255156735,-2.6453504100646894,-1.342905185716427
340,0.9410995153569411,-2.9043476269976716,-2.665949602276659,-1.3667975395427163
341,0.9444627801614209,-2.906112122751359,-2.6613736582655854,-1.364201039595133
342,0.9457853025936599,-2.8996399407629374,-2.6426917235798064,-1.353202212371144
343,0.9465109314165918,-2.8904569493362993,-2.6306076599591033,-1.3477175116511395
344,0.9427348140219427,-2.901550208885634,-2.6442641094719557,-1.3531179090942977
345,0.9434243028481295,-2.902020493115846,-2.6416643732588403,-1.3486323431557665
346,0.9429945054945055,-2.901091482984171,-2.645788766894815,-1.3498455146248953
347,0.9458809197502664,-2.904137531421066,-2.6428934769544763,-1.3513676079874397
