hour_bucket,Time,Failed events,events,long_congestion,short_congestion,starvation,trips
2023-05-22 07:00:00,2023-05-22 07:00:00,3.0,869.0,,,3.0,436.0
2023-05-22 08:00:00,2023-05-22 08:00:00,5.0,1807.0,,2.0,5.0,906.0
2023-05-22 09:00:00,2023-05-22 09:00:00,19.0,2730.0,5.0,7.0,14.0,1372.0
2023-05-22 10:00:00,2023-05-22 10:00:00,40.0,3841.0,9.0,25.0,31.0,1936.0
2023-05-22 11:00:00,2023-05-22 11:00:00,77.0,4928.0,33.0,56.0,44.0,2486.0
2023-05-22 12:00:00,2023-05-22 12:00:00,98.0,6285.0,39.0,93.0,59.0,3172.0
2023-05-22 13:00:00,2023-05-22 13:00:00,181.0,8171.0,72.0,122.0,109.0,4140.0
2023-05-22 14:00:00,2023-05-22 14:00:00,324.0,10783.0,147.0,177.0,177.0,5480.0
2023-05-22 15:00:00,2023-05-22 15:00:00,441.0,13011.0,216.0,244.0,225.0,6618.0
2023-05-22 16:00:00,2023-05-22 16:00:00,574.0,15006.0,304.0,284.0,270.0,7638.0
2023-05-22 17:00:00,2023-05-22 17:00:00,668.0,16571.0,351.0,320.0,317.0,8444.0
2023-05-22 18:00:00,2023-05-22 18:00:00,717.0,17839.0,380.0,368.0,337.0,9088.0
2023-05-22 19:00:00,2023-05-22 19:00:00,818.0,19029.0,435.0,422.0,383.0,9706.0
2023-05-22 20:00:00,2023-05-22 20:00:00,912.0,20065.0,477.0,465.0,435.0,10250.0
2023-05-22 21:00:00,2023-05-22 21:00:00,957.0,20446.0,511.0,483.0,446.0,10446.0
2023-05-22 22:00:00,2023-05-22 22:00:00,979.0,20700.0,523.0,504.0,456.0,10578.0
2023-05-22 23:00:00,2023-05-22 23:00:00,984.0,20700.0,528.0,505.0,456.0,10578.0
2023-05-23 00:00:00,2023-05-23 00:00:00,984.0,20700.0,528.0,505.0,456.0,10578.0
2023-05-23 01:00:00,2023-05-23 01:00:00,984.0,20700.0,528.0,505.0,456.0,10578.0
2023-05-23 02:00:00,2023-05-23 02:00:00,984.0,20700.0,528.0,505.0,456.0,10578.0
2023-05-23 03:00:00,2023-05-23 03:00:00,992.0,20821.0,533.0,513.0,459.0,10640.0
2023-05-23 04:00:00,2023-05-23 04:00:00,1022.0,21316.0,550.0,533.0,472.0,10894.0
2023-05-23 05:00:00,2023-05-23 05:00:00,1169.0,22542.0,627.0,581.0,542.0,11542.0
2023-05-23 06:00:00,2023-05-23 06:00:00,1533.0,24326.0,855.0,756.0,678.0,12502.0
2023-05-23 07:00:00,2023-05-23 07:00:00,1814.0,25060.0,1062.0,848.0,752.0,12906.0
2023-05-23 08:00:00,2023-05-23 08:00:00,1988.0,25688.0,1188.0,911.0,800.0,13244.0
2023-05-23 09:00:00,2023-05-23 09:00:00,2085.0,26271.0,1248.0,946.0,837.0,13554.0
2023-05-23 10:00:00,2023-05-23 10:00:00,2179.0,27024.0,1307.0,977.0,872.0,13948.0
2023-05-23 11:00:00,2023-05-23 11:00:00,2282.0,27933.0,1359.0,1016.0,923.0,14428.0
2023-05-23 12:00:00,2023-05-23 12:00:00,2398.0,28907.0,1409.0,1075.0,989.0,14948.0
2023-05-23 13:00:00,2023-05-23 13:00:00,2492.0,30059.0,1455.0,1143.0,1037.0,15548.0
2023-05-23 14:00:00,2023-05-23 14:00:00,2603.0,31568.0,1499.0,1223.0,1104.0,16336.0
2023-05-23 15:00:00,2023-05-23 15:00:00,2726.0,33030.0,1564.0,1306.0,1162.0,17096.0
2023-05-23 16:00:00,2023-05-23 16:00:00,2833.0,34169.0,1630.0,1349.0,1203.0,17686.0
2023-05-23 17:00:00,2023-05-23 17:00:00,2947.0,35231.0,1682.0,1382.0,1265.0,18248.0
2023-05-23 18:00:00,2023-05-23 18:00:00,3016.0,36188.0,1716.0,1426.0,1300.0,18744.0
2023-05-23 19:00:00,2023-05-23 19:00:00,3077.0,37044.0,1749.0,1466.0,1328.0,19186.0
2023-05-23 20:00:00,2023-05-23 20:00:00,3137.0,37746.0,1779.0,1505.0,1358.0,19552.0
2023-05-23 21:00:00,2023-05-23 21:00:00,3194.0,38266.0,1816.0,1548.0,1378.0,19822.0
2023-05-23 22:00:00,2023-05-23 22:00:00,3223.0,38436.0,1839.0,1561.0,1384.0,19910.0
2023-05-23 23:00:00,2023-05-23 23:00:00,3224.0,38436.0,1840.0,1565.0,1384.0,19910.0
2023-05-24 00:00:00,2023-05-24 00:00:00,3224.0,38436.0,1840.0,1566.0,1384.0,19910.0
2023-05-24 01:00:00,2023-05-24 01:00:00,3224.0,38436.0,1840.0,1567.0,1384.0,19910.0
2023-05-24 02:00:00,2023-05-24 02:00:00,3224.0,38436.0,1840.0,1567.0,1384.0,19910.0
2023-05-24 03:00:00,2023-05-24 03:00:00,3236.0,38495.0,1847.0,1567.0,1389.0,19942.0
2023-05-24 04:00:00,2023-05-24 04:00:00,3303.0,38939.0,1894.0,1598.0,1409.0,20174.0
2023-05-24 05:00:00,2023-05-24 05:00:00,3560.0,40148.0,2080.0,1720.0,1480.0,20814.0
2023-05-24 06:00:00,2023-05-24 06:00:00,4144.0,41824.0,2508.0,1896.0,1636.0,21730.0
2023-05-24 07:00:00,2023-05-24 07:00:00,4560.0,42645.0,2853.0,2038.0,1707.0,22176.0
2023-05-24 08:00:00,2023-05-24 08:00:00,4736.0,43215.0,2979.0,2093.0,1757.0,22486.0
2023-05-24 09:00:00,2023-05-24 09:00:00,4882.0,44032.0,3066.0,2132.0,1816.0,22924.0
2023-05-24 10:00:00,2023-05-24 10:00:00,5062.0,44891.0,3189.0,2217.0,1873.0,23382.0
2023-05-24 11:00:00,2023-05-24 11:00:00,5242.0,45934.0,3272.0,2270.0,1970.0,23952.0
2023-05-24 12:00:00,2023-05-24 12:00:00,5406.0,47307.0,3369.0,2363.0,2037.0,24672.0
2023-05-24 13:00:00,2023-05-24 13:00:00,5612.0,49033.0,3425.0,2461.0,2187.0,25610.0
2023-05-24 14:00:00,2023-05-24 14:00:00,5886.0,51468.0,3538.0,2599.0,2348.0,26908.0
2023-05-24 15:00:00,2023-05-24 15:00:00,6186.0,53758.0,3700.0,2778.0,2486.0,28122.0
2023-05-24 16:00:00,2023-05-24 16:00:00,6481.0,55733.0,3890.0,2959.0,2591.0,29162.0
2023-05-24 17:00:00,2023-05-24 17:00:00,6760.0,57297.0,4077.0,3082.0,2683.0,29990.0
2023-05-24 18:00:00,2023-05-24 18:00:00,6973.0,58568.0,4217.0,3166.0,2756.0,30662.0
2023-05-24 19:00:00,2023-05-24 19:00:00,7158.0,59895.0,4317.0,3282.0,2841.0,31368.0
2023-05-24 20:00:00,2023-05-24 20:00:00,7278.0,60813.0,4399.0,3349.0,2879.0,31846.0
2023-05-24 21:00:00,2023-05-24 21:00:00,7394.0,61500.0,4470.0,3386.0,2924.0,32212.0
2023-05-24 22:00:00,2023-05-24 22:00:00,7470.0,61754.0,4536.0,3411.0,2934.0,32344.0
2023-05-24 23:00:00,2023-05-24 23:00:00,7473.0,61754.0,4539.0,3413.0,2934.0,32344.0
2023-05-25 00:00:00,2023-05-25 00:00:00,7473.0,61754.0,4539.0,3413.0,2934.0,32344.0
2023-05-25 01:00:00,2023-05-25 01:00:00,7473.0,61754.0,4539.0,3413.0,2934.0,32344.0
2023-05-25 02:00:00,2023-05-25 02:00:00,7473.0,61754.0,4539.0,3413.0,2934.0,32344.0
2023-05-25 03:00:00,2023-05-25 03:00:00,7495.0,61903.0,4550.0,3423.0,2945.0,32424.0
2023-05-25 04:00:00,2023-05-25 04:00:00,7620.0,62384.0,4628.0,3449.0,2992.0,32688.0
2023-05-25 05:00:00,2023-05-25 05:00:00,8114.0,63793.0,4963.0,3603.0,3151.0,33472.0
2023-05-25 06:00:00,2023-05-25 06:00:00,9001.0,65518.0,5595.0,3832.0,3406.0,34462.0
2023-05-25 07:00:00,2023-05-25 07:00:00,9591.0,66541.0,6060.0,4028.0,3531.0,35036.0
2023-05-25 08:00:00,2023-05-25 08:00:00,9887.0,67466.0,6285.0,4118.0,3602.0,35534.0
2023-05-25 09:00:00,2023-05-25 09:00:00,10175.0,68473.0,6480.0,4224.0,3695.0,36084.0
2023-05-25 10:00:00,2023-05-25 10:00:00,10391.0,69516.0,6631.0,4318.0,3760.0,36638.0
2023-05-25 11:00:00,2023-05-25 11:00:00,10635.0,70701.0,6760.0,4408.0,3875.0,37288.0
2023-05-25 12:00:00,2023-05-25 12:00:00,10865.0,72029.0,6890.0,4485.0,3975.0,38002.0
2023-05-25 13:00:00,2023-05-25 13:00:00,11133.0,74174.0,7031.0,4610.0,4102.0,39138.0
2023-05-25 14:00:00,2023-05-25 14:00:00,11386.0,76768.0,7166.0,4768.0,4220.0,40494.0
2023-05-25 15:00:00,2023-05-25 15:00:00,11624.0,78958.0,7298.0,4879.0,4326.0,41642.0
2023-05-25 16:00:00,2023-05-25 16:00:00,11871.0,80943.0,7454.0,4997.0,4417.0,42680.0
2023-05-25 17:00:00,2023-05-25 17:00:00,12061.0,82413.0,7566.0,5070.0,4495.0,43454.0
2023-05-25 18:00:00,2023-05-25 18:00:00,12223.0,83627.0,7654.0,5136.0,4569.0,44098.0
2023-05-25 19:00:00,2023-05-25 19:00:00,12333.0,84869.0,7706.0,5188.0,4627.0,44748.0
2023-05-25 20:00:00,2023-05-25 20:00:00,12441.0,85858.0,7775.0,5263.0,4666.0,45262.0
2023-05-25 21:00:00,2023-05-25 21:00:00,12515.0,86475.0,7822.0,5307.0,4693.0,45584.0
2023-05-25 22:00:00,2023-05-25 22:00:00,12571.0,86888.0,7871.0,5332.0,4700.0,45794.0
